"","max_depth_m","tmean_day","Predicted"
"1",1.8,5.619,1.01835418017879
"2",2.62040816326531,5.619,1.01835418017879
"3",3.44081632653061,5.619,1.01835418017879
"4",4.26122448979592,5.619,1.15765311413299
"5",5.08163265306122,5.619,1.11697851537893
"6",5.90204081632653,5.619,1.11697851537893
"7",6.72244897959184,5.619,1.17240755799681
"8",7.54285714285714,5.619,1.26381585311756
"9",8.36326530612245,5.619,1.20555338259513
"10",9.18367346938776,5.619,1.30952547417988
"11",10.0040816326531,5.619,1.20787765983288
"12",10.8244897959184,5.619,1.11592554522557
"13",11.6448979591837,5.619,1.11592554522557
"14",12.465306122449,5.619,1.21840781616201
"15",13.2857142857143,5.619,1.21840781616201
"16",14.1061224489796,5.619,1.2791178186757
"17",14.9265306122449,5.619,1.2791178186757
"18",15.7469387755102,5.619,1.33687749047756
"19",16.5673469387755,5.619,1.22028796062648
"20",17.3877551020408,5.619,1.22028796062648
"21",18.2081632653061,5.619,1.22028796062648
"22",19.0285714285714,5.619,1.22028796062648
"23",19.8489795918367,5.619,1.22028796062648
"24",20.669387755102,5.619,1.22028796062648
"25",21.4897959183673,5.619,1.22028796062648
"26",22.3102040816327,5.619,1.22028796062648
"27",23.130612244898,5.619,1.22028796062648
"28",23.9510204081633,5.619,1.22028796062648
"29",24.7714285714286,5.619,1.22028796062648
"30",25.5918367346939,5.619,1.22028796062648
"31",26.4122448979592,5.619,1.22028796062648
"32",27.2326530612245,5.619,1.22028796062648
"33",28.0530612244898,5.619,1.22028796062648
"34",28.8734693877551,5.619,1.22028796062648
"35",29.6938775510204,5.619,1.22028796062648
"36",30.5142857142857,5.619,1.22028796062648
"37",31.334693877551,5.619,1.22028796062648
"38",32.1551020408163,5.619,1.22028796062648
"39",32.9755102040816,5.619,1.22028796062648
"40",33.7959183673469,5.619,1.22028796062648
"41",34.6163265306122,5.619,1.22028796062648
"42",35.4367346938776,5.619,1.22028796062648
"43",36.2571428571429,5.619,1.22028796062648
"44",37.0775510204082,5.619,1.22028796062648
"45",37.8979591836735,5.619,1.22028796062648
"46",38.7183673469388,5.619,1.22028796062648
"47",39.5387755102041,5.619,1.22028796062648
"48",40.3591836734694,5.619,1.22028796062648
"49",41.1795918367347,5.619,1.22028796062648
"50",42,5.619,1.22028796062648
"51",1.8,5.83942857142857,1.01835418017879
"52",2.62040816326531,5.83942857142857,1.01835418017879
"53",3.44081632653061,5.83942857142857,1.01835418017879
"54",4.26122448979592,5.83942857142857,1.15765311413299
"55",5.08163265306122,5.83942857142857,1.11697851537893
"56",5.90204081632653,5.83942857142857,1.11697851537893
"57",6.72244897959184,5.83942857142857,1.17240755799681
"58",7.54285714285714,5.83942857142857,1.26381585311756
"59",8.36326530612245,5.83942857142857,1.20555338259513
"60",9.18367346938776,5.83942857142857,1.30952547417988
"61",10.0040816326531,5.83942857142857,1.20787765983288
"62",10.8244897959184,5.83942857142857,1.11592554522557
"63",11.6448979591837,5.83942857142857,1.11592554522557
"64",12.465306122449,5.83942857142857,1.21840781616201
"65",13.2857142857143,5.83942857142857,1.21840781616201
"66",14.1061224489796,5.83942857142857,1.2791178186757
"67",14.9265306122449,5.83942857142857,1.2791178186757
"68",15.7469387755102,5.83942857142857,1.33687749047756
"69",16.5673469387755,5.83942857142857,1.22028796062648
"70",17.3877551020408,5.83942857142857,1.22028796062648
"71",18.2081632653061,5.83942857142857,1.22028796062648
"72",19.0285714285714,5.83942857142857,1.22028796062648
"73",19.8489795918367,5.83942857142857,1.22028796062648
"74",20.669387755102,5.83942857142857,1.22028796062648
"75",21.4897959183673,5.83942857142857,1.22028796062648
"76",22.3102040816327,5.83942857142857,1.22028796062648
"77",23.130612244898,5.83942857142857,1.22028796062648
"78",23.9510204081633,5.83942857142857,1.22028796062648
"79",24.7714285714286,5.83942857142857,1.22028796062648
"80",25.5918367346939,5.83942857142857,1.22028796062648
"81",26.4122448979592,5.83942857142857,1.22028796062648
"82",27.2326530612245,5.83942857142857,1.22028796062648
"83",28.0530612244898,5.83942857142857,1.22028796062648
"84",28.8734693877551,5.83942857142857,1.22028796062648
"85",29.6938775510204,5.83942857142857,1.22028796062648
"86",30.5142857142857,5.83942857142857,1.22028796062648
"87",31.334693877551,5.83942857142857,1.22028796062648
"88",32.1551020408163,5.83942857142857,1.22028796062648
"89",32.9755102040816,5.83942857142857,1.22028796062648
"90",33.7959183673469,5.83942857142857,1.22028796062648
"91",34.6163265306122,5.83942857142857,1.22028796062648
"92",35.4367346938776,5.83942857142857,1.22028796062648
"93",36.2571428571429,5.83942857142857,1.22028796062648
"94",37.0775510204082,5.83942857142857,1.22028796062648
"95",37.8979591836735,5.83942857142857,1.22028796062648
"96",38.7183673469388,5.83942857142857,1.22028796062648
"97",39.5387755102041,5.83942857142857,1.22028796062648
"98",40.3591836734694,5.83942857142857,1.22028796062648
"99",41.1795918367347,5.83942857142857,1.22028796062648
"100",42,5.83942857142857,1.22028796062648
"101",1.8,6.05985714285714,1.01835418017879
"102",2.62040816326531,6.05985714285714,1.01835418017879
"103",3.44081632653061,6.05985714285714,1.01835418017879
"104",4.26122448979592,6.05985714285714,1.15765311413299
"105",5.08163265306122,6.05985714285714,1.11697851537893
"106",5.90204081632653,6.05985714285714,1.11697851537893
"107",6.72244897959184,6.05985714285714,1.17240755799681
"108",7.54285714285714,6.05985714285714,1.26381585311756
"109",8.36326530612245,6.05985714285714,1.20555338259513
"110",9.18367346938776,6.05985714285714,1.30952547417988
"111",10.0040816326531,6.05985714285714,1.20787765983288
"112",10.8244897959184,6.05985714285714,1.11592554522557
"113",11.6448979591837,6.05985714285714,1.11592554522557
"114",12.465306122449,6.05985714285714,1.21840781616201
"115",13.2857142857143,6.05985714285714,1.21840781616201
"116",14.1061224489796,6.05985714285714,1.2791178186757
"117",14.9265306122449,6.05985714285714,1.2791178186757
"118",15.7469387755102,6.05985714285714,1.33687749047756
"119",16.5673469387755,6.05985714285714,1.22028796062648
"120",17.3877551020408,6.05985714285714,1.22028796062648
"121",18.2081632653061,6.05985714285714,1.22028796062648
"122",19.0285714285714,6.05985714285714,1.22028796062648
"123",19.8489795918367,6.05985714285714,1.22028796062648
"124",20.669387755102,6.05985714285714,1.22028796062648
"125",21.4897959183673,6.05985714285714,1.22028796062648
"126",22.3102040816327,6.05985714285714,1.22028796062648
"127",23.130612244898,6.05985714285714,1.22028796062648
"128",23.9510204081633,6.05985714285714,1.22028796062648
"129",24.7714285714286,6.05985714285714,1.22028796062648
"130",25.5918367346939,6.05985714285714,1.22028796062648
"131",26.4122448979592,6.05985714285714,1.22028796062648
"132",27.2326530612245,6.05985714285714,1.22028796062648
"133",28.0530612244898,6.05985714285714,1.22028796062648
"134",28.8734693877551,6.05985714285714,1.22028796062648
"135",29.6938775510204,6.05985714285714,1.22028796062648
"136",30.5142857142857,6.05985714285714,1.22028796062648
"137",31.334693877551,6.05985714285714,1.22028796062648
"138",32.1551020408163,6.05985714285714,1.22028796062648
"139",32.9755102040816,6.05985714285714,1.22028796062648
"140",33.7959183673469,6.05985714285714,1.22028796062648
"141",34.6163265306122,6.05985714285714,1.22028796062648
"142",35.4367346938776,6.05985714285714,1.22028796062648
"143",36.2571428571429,6.05985714285714,1.22028796062648
"144",37.0775510204082,6.05985714285714,1.22028796062648
"145",37.8979591836735,6.05985714285714,1.22028796062648
"146",38.7183673469388,6.05985714285714,1.22028796062648
"147",39.5387755102041,6.05985714285714,1.22028796062648
"148",40.3591836734694,6.05985714285714,1.22028796062648
"149",41.1795918367347,6.05985714285714,1.22028796062648
"150",42,6.05985714285714,1.22028796062648
"151",1.8,6.28028571428571,1.01835418017879
"152",2.62040816326531,6.28028571428571,1.01835418017879
"153",3.44081632653061,6.28028571428571,1.01835418017879
"154",4.26122448979592,6.28028571428571,1.15765311413299
"155",5.08163265306122,6.28028571428571,1.11697851537893
"156",5.90204081632653,6.28028571428571,1.11697851537893
"157",6.72244897959184,6.28028571428571,1.17240755799681
"158",7.54285714285714,6.28028571428571,1.26381585311756
"159",8.36326530612245,6.28028571428571,1.20555338259513
"160",9.18367346938776,6.28028571428571,1.30952547417988
"161",10.0040816326531,6.28028571428571,1.20787765983288
"162",10.8244897959184,6.28028571428571,1.11592554522557
"163",11.6448979591837,6.28028571428571,1.11592554522557
"164",12.465306122449,6.28028571428571,1.21840781616201
"165",13.2857142857143,6.28028571428571,1.21840781616201
"166",14.1061224489796,6.28028571428571,1.2791178186757
"167",14.9265306122449,6.28028571428571,1.2791178186757
"168",15.7469387755102,6.28028571428571,1.33687749047756
"169",16.5673469387755,6.28028571428571,1.22028796062648
"170",17.3877551020408,6.28028571428571,1.22028796062648
"171",18.2081632653061,6.28028571428571,1.22028796062648
"172",19.0285714285714,6.28028571428571,1.22028796062648
"173",19.8489795918367,6.28028571428571,1.22028796062648
"174",20.669387755102,6.28028571428571,1.22028796062648
"175",21.4897959183673,6.28028571428571,1.22028796062648
"176",22.3102040816327,6.28028571428571,1.22028796062648
"177",23.130612244898,6.28028571428571,1.22028796062648
"178",23.9510204081633,6.28028571428571,1.22028796062648
"179",24.7714285714286,6.28028571428571,1.22028796062648
"180",25.5918367346939,6.28028571428571,1.22028796062648
"181",26.4122448979592,6.28028571428571,1.22028796062648
"182",27.2326530612245,6.28028571428571,1.22028796062648
"183",28.0530612244898,6.28028571428571,1.22028796062648
"184",28.8734693877551,6.28028571428571,1.22028796062648
"185",29.6938775510204,6.28028571428571,1.22028796062648
"186",30.5142857142857,6.28028571428571,1.22028796062648
"187",31.334693877551,6.28028571428571,1.22028796062648
"188",32.1551020408163,6.28028571428571,1.22028796062648
"189",32.9755102040816,6.28028571428571,1.22028796062648
"190",33.7959183673469,6.28028571428571,1.22028796062648
"191",34.6163265306122,6.28028571428571,1.22028796062648
"192",35.4367346938776,6.28028571428571,1.22028796062648
"193",36.2571428571429,6.28028571428571,1.22028796062648
"194",37.0775510204082,6.28028571428571,1.22028796062648
"195",37.8979591836735,6.28028571428571,1.22028796062648
"196",38.7183673469388,6.28028571428571,1.22028796062648
"197",39.5387755102041,6.28028571428571,1.22028796062648
