"var","rel.inf"
"ppt_week",13.3857843711738
"lake_perc_area",10.3767961551805
"tmean_day",10.2070939208038
"tmean_month",9.91010027841896
"max_depth_m",7.94829596943911
"ppt_percent_normal",7.04330725242513
"Ordinal_date",7.02917943611685
"snow1992to2011",6.34564203609176
"tmean_percent_normal",5.49248631261011
"snow2011",5.08071366607802
"elevation_m",4.91301721349785
"ppt_day",4.38142471678451
"eastMEAN",4.06421543515425
"site_type_num",3.82194323622537
