"bf","lr","best.iter","cv.r.squared"
0.5,0.1,344,0.416373890848767
0.5,0.1,654,0.339511350483953
0.5,0.1,599,0.383721738643072
0.5,0.1,430,0.440407315315924
0.5,0.1,453,0.347236480502698
0.5,0.1,267,0.36642148950738
0.5,0.1,310,0.360539088737939
0.5,0.1,249,0.402813199221103
0.5,0.1,247,0.347077589727501
0.5,0.1,263,0.43305183058756
0.6,0.1,360,0.380032276953536
0.6,0.1,307,0.436615299144989
0.6,0.1,171,0.390506937652759
0.6,0.1,286,0.376082060505782
0.6,0.1,291,0.4127522550855
0.6,0.1,257,0.390374795388454
0.6,0.1,303,0.379858618491089
0.6,0.1,248,0.456433624134203
0.6,0.1,272,0.399008756693446
0.6,0.1,367,0.461580218678845
0.7,0.1,331,0.392792635563113
0.7,0.1,719,0.346158167614434
0.7,0.1,370,0.401784465744976
0.7,0.1,313,0.432530248502193
0.7,0.1,245,0.371558845978988
0.7,0.1,224,0.381634912070928
0.7,0.1,293,0.380909619058051
0.7,0.1,348,0.41661727196673
0.7,0.1,256,0.427415446554322
0.7,0.1,304,0.389559491680271
0.5,0.05,973,0.362689114853297
0.5,0.05,1090,0.357996282757994
0.5,0.05,695,0.373028844546273
0.5,0.05,1209,0.370342235957389
0.5,0.05,714,0.363022108197581
0.5,0.05,403,0.373573898210532
0.5,0.05,1077,0.358862490007439
0.5,0.05,833,0.399828714161289
0.5,0.05,523,0.383993982744319
0.5,0.05,567,0.316633935608983
0.6,0.05,774,0.393318876422527
0.6,0.05,818,0.31145702589244
0.6,0.05,998,0.267056364150714
0.6,0.05,560,0.374641899887948
0.6,0.05,812,0.360649290490621
0.6,0.05,1004,0.390837571175289
0.6,0.05,540,0.311322673997985
0.6,0.05,297,0.318427048676341
0.6,0.05,674,0.359074771040016
0.6,0.05,521,0.384096018814574
0.7,0.05,748,0.377799106972433
0.7,0.05,894,0.378150639938351
0.7,0.05,434,0.401462091092575
0.7,0.05,624,0.363865129921965
0.7,0.05,816,0.381132985014647
0.7,0.05,461,0.355116533569108
0.7,0.05,631,0.308747301082793
0.7,0.05,391,0.375969079281367
0.7,0.05,811,0.343134262550796
0.7,0.05,550,0.319324816523207
0.5,0.01,2106,0.364456899066192
0.5,0.01,3294,0.323677212085311
0.5,0.01,2876,0.303463920628887
0.5,0.01,3367,0.323155230198931
0.5,0.01,1938,0.33294658764282
0.5,0.01,2365,0.313651050814981
0.5,0.01,4192,0.373640849393319
0.5,0.01,3245,0.379232490745164
0.5,0.01,2091,0.401027812756235
0.5,0.01,3555,0.335596135229652
0.6,0.01,2776,0.363325986053928
0.6,0.01,2002,0.333816966390127
0.6,0.01,2895,0.416153956038171
0.6,0.01,2614,0.375916963753712
0.6,0.01,2159,0.297808706630954
0.6,0.01,4359,0.382722628604358
0.6,0.01,2718,0.334772977300139
0.6,0.01,2912,0.374289403656915
0.6,0.01,2501,0.418884124512011
0.6,0.01,2794,0.383804852612083
0.7,0.01,3734,0.404864302955827
0.7,0.01,3516,0.422235833318504
0.7,0.01,3112,0.389303489816994
0.7,0.01,2621,0.375360162760634
0.7,0.01,3900,0.352145231865219
0.7,0.01,3393,0.39566977069766
0.7,0.01,3815,0.380516643275486
0.7,0.01,4118,0.418076136705285
0.7,0.01,2687,0.412685415711734
0.7,0.01,3705,0.401774216855273
0.5,0.005,5072,0.324692741419377
0.5,0.005,6785,0.400874594158428
0.5,0.005,6242,0.38355765170541
0.5,0.005,6236,0.399076666058195
0.5,0.005,4290,0.360985589723432
0.5,0.005,5664,0.351722336397907
0.5,0.005,6914,0.344376815652722
0.5,0.005,2237,0.286930466254496
0.5,0.005,6241,0.342576034168253
0.5,0.005,5672,0.416973882699929
0.6,0.005,13743,0.37269077132663
0.6,0.005,8547,0.364102319978225
0.6,0.005,6780,0.308463926319275
0.6,0.005,7392,0.380712800952891
0.6,0.005,5620,0.395752102402308
0.6,0.005,5195,0.351886495470667
0.6,0.005,5170,0.380562014991846
0.6,0.005,5706,0.325818090319271
0.6,0.005,3592,0.331702688812398
0.6,0.005,6737,0.340740291730071
0.7,0.005,6119,0.382595383557459
0.7,0.005,3959,0.275382305553303
0.7,0.005,5521,0.386302977934601
0.7,0.005,5671,0.415343484661503
0.7,0.005,5467,0.411983800153348
0.7,0.005,8510,0.39004642754913
0.7,0.005,4787,0.308456256492547
0.7,0.005,5743,0.396601481297625
0.7,0.005,6978,0.366361063133668
0.7,0.005,8367,0.399669604008807
0.5,0.001,34083,0.402173228774749
0.5,0.001,39616,0.399338530028159
0.5,0.001,22565,0.34027123242001
0.5,0.001,27228,0.313284329140652
0.5,0.001,28354,0.35744577272729
0.5,0.001,38889,0.391878050148289
0.5,0.001,36222,0.412343972578811
0.5,0.001,33670,0.340421785879073
0.5,0.001,33042,0.405180841643611
0.5,0.001,30598,0.406693367794761
0.6,0.001,34050,0.331254089020067
0.6,0.001,39988,0.377930019638709
0.6,0.001,38130,0.407172210822284
0.6,0.001,30443,0.396189886851534
0.6,0.001,27534,0.375036993430975
0.6,0.001,31089,0.405919761826604
0.6,0.001,31133,0.450607901676831
0.6,0.001,19205,0.364888962893322
0.6,0.001,29907,0.391723597456467
0.6,0.001,26461,0.317668431275633
0.7,0.001,39967,0.439943062419661
0.7,0.001,38295,0.421302662019196
0.7,0.001,28594,0.308740665756472
0.7,0.001,23576,0.310428812002412
0.7,0.001,25055,0.310018418459345
0.7,0.001,33728,0.376072776684201
0.7,0.001,26090,0.373416105651143
0.7,0.001,30546,0.356551405191735
0.7,0.001,28070,0.396744876154515
0.7,0.001,34606,0.361117146679
0.5,5e-04,39909,0.365398973604862
0.5,5e-04,40000,0.351783303546228
