"","tmean_percent_normal","max_depth_m","Predicted"
"2008",0.9774837,34.6163265306122,1.52809234805063
"2009",0.994970085714286,34.6163265306122,1.58228241942188
"2010",1.01245647142857,34.6163265306122,1.59551135919501
"2011",1.02994285714286,34.6163265306122,1.59551135919501
"2012",1.04742924285714,34.6163265306122,1.59551135919501
"2013",1.06491562857143,34.6163265306122,1.59551135919501
"2014",1.08240201428571,34.6163265306122,1.59551135919501
"2015",1.0998884,34.6163265306122,1.59551135919501
"2016",1.11737478571429,34.6163265306122,1.59551135919501
"2017",1.13486117142857,34.6163265306122,1.61018942637807
"2018",1.15234755714286,34.6163265306122,1.72092983133111
"2019",1.16983394285714,34.6163265306122,1.84400881832989
"2020",1.18732032857143,34.6163265306122,1.84400881832989
"2021",1.20480671428571,34.6163265306122,1.94400927733938
"2022",1.2222931,34.6163265306122,1.94400927733938
"2023",1.23977948571429,34.6163265306122,1.94400927733938
"2024",1.25726587142857,34.6163265306122,1.94400927733938
"2025",1.27475225714286,34.6163265306122,1.94400927733938
"2026",1.29223864285714,34.6163265306122,1.94400927733938
"2027",1.30972502857143,34.6163265306122,1.94400927733938
"2028",1.32721141428571,34.6163265306122,1.94400927733938
"2029",1.3446978,34.6163265306122,1.94400927733938
"2030",1.36218418571429,34.6163265306122,1.94400927733938
"2031",1.37967057142857,34.6163265306122,1.94400927733938
"2032",1.39715695714286,34.6163265306122,1.94400927733938
"2033",1.41464334285714,34.6163265306122,1.99416732566339
"2034",1.43212972857143,34.6163265306122,1.96495480738514
"2035",1.44961611428571,34.6163265306122,1.93263288015366
"2036",1.4671025,34.6163265306122,1.78762673354132
"2037",1.48458888571429,34.6163265306122,1.82984451524647
"2038",1.50207527142857,34.6163265306122,1.82984451524647
"2039",1.51956165714286,34.6163265306122,1.75563392965111
"2040",1.53704804285714,34.6163265306122,1.67281340153267
"2041",1.55453442857143,34.6163265306122,1.67281340153267
"2042",1.57202081428571,34.6163265306122,1.67281340153267
"2043",1.5895072,34.6163265306122,1.67281340153267
"2044",1.60699358571429,34.6163265306122,1.67281340153267
"2045",1.62447997142857,34.6163265306122,1.67281340153267
"2046",1.64196635714286,34.6163265306122,1.67281340153267
"2047",1.65945274285714,34.6163265306122,1.67281340153267
"2048",1.67693912857143,34.6163265306122,1.67281340153267
"2049",1.69442551428571,34.6163265306122,1.67281340153267
"2050",1.7119119,34.6163265306122,1.67281340153267
"2051",0.855079,35.4367346938776,1.52809234805063
"2052",0.872565385714286,35.4367346938776,1.52809234805063
"2053",0.890051771428572,35.4367346938776,1.52809234805063
"2054",0.907538157142857,35.4367346938776,1.52809234805063
"2055",0.925024542857143,35.4367346938776,1.52809234805063
"2056",0.942510928571429,35.4367346938776,1.52809234805063
"2057",0.959997314285714,35.4367346938776,1.52809234805063
"2058",0.9774837,35.4367346938776,1.52809234805063
"2059",0.994970085714286,35.4367346938776,1.58228241942188
"2060",1.01245647142857,35.4367346938776,1.59551135919501
"2061",1.02994285714286,35.4367346938776,1.59551135919501
"2062",1.04742924285714,35.4367346938776,1.59551135919501
"2063",1.06491562857143,35.4367346938776,1.59551135919501
"2064",1.08240201428571,35.4367346938776,1.59551135919501
"2065",1.0998884,35.4367346938776,1.59551135919501
"2066",1.11737478571429,35.4367346938776,1.59551135919501
"2067",1.13486117142857,35.4367346938776,1.61018942637807
"2068",1.15234755714286,35.4367346938776,1.72092983133111
"2069",1.16983394285714,35.4367346938776,1.84400881832989
"2070",1.18732032857143,35.4367346938776,1.84400881832989
"2071",1.20480671428571,35.4367346938776,1.94400927733938
"2072",1.2222931,35.4367346938776,1.94400927733938
"2073",1.23977948571429,35.4367346938776,1.94400927733938
"2074",1.25726587142857,35.4367346938776,1.94400927733938
"2075",1.27475225714286,35.4367346938776,1.94400927733938
"2076",1.29223864285714,35.4367346938776,1.94400927733938
"2077",1.30972502857143,35.4367346938776,1.94400927733938
"2078",1.32721141428571,35.4367346938776,1.94400927733938
"2079",1.3446978,35.4367346938776,1.94400927733938
"2080",1.36218418571429,35.4367346938776,1.94400927733938
"2081",1.37967057142857,35.4367346938776,1.94400927733938
"2082",1.39715695714286,35.4367346938776,1.94400927733938
"2083",1.41464334285714,35.4367346938776,1.99416732566339
"2084",1.43212972857143,35.4367346938776,1.96495480738514
"2085",1.44961611428571,35.4367346938776,1.93263288015366
"2086",1.4671025,35.4367346938776,1.78762673354132
"2087",1.48458888571429,35.4367346938776,1.82984451524647
"2088",1.50207527142857,35.4367346938776,1.82984451524647
"2089",1.51956165714286,35.4367346938776,1.75563392965111
"2090",1.53704804285714,35.4367346938776,1.67281340153267
"2091",1.55453442857143,35.4367346938776,1.67281340153267
"2092",1.57202081428571,35.4367346938776,1.67281340153267
"2093",1.5895072,35.4367346938776,1.67281340153267
"2094",1.60699358571429,35.4367346938776,1.67281340153267
"2095",1.62447997142857,35.4367346938776,1.67281340153267
"2096",1.64196635714286,35.4367346938776,1.67281340153267
"2097",1.65945274285714,35.4367346938776,1.67281340153267
"2098",1.67693912857143,35.4367346938776,1.67281340153267
"2099",1.69442551428571,35.4367346938776,1.67281340153267
"2100",1.7119119,35.4367346938776,1.67281340153267
"2101",0.855079,36.2571428571429,1.52809234805063
"2102",0.872565385714286,36.2571428571429,1.52809234805063
"2103",0.890051771428572,36.2571428571429,1.52809234805063
"2104",0.907538157142857,36.2571428571429,1.52809234805063
"2105",0.925024542857143,36.2571428571429,1.52809234805063
"2106",0.942510928571429,36.2571428571429,1.52809234805063
"2107",0.959997314285714,36.2571428571429,1.52809234805063
"2108",0.9774837,36.2571428571429,1.52809234805063
"2109",0.994970085714286,36.2571428571429,1.58228241942188
"2110",1.01245647142857,36.2571428571429,1.59551135919501
"2111",1.02994285714286,36.2571428571429,1.59551135919501
"2112",1.04742924285714,36.2571428571429,1.59551135919501
"2113",1.06491562857143,36.2571428571429,1.59551135919501
"2114",1.08240201428571,36.2571428571429,1.59551135919501
"2115",1.0998884,36.2571428571429,1.59551135919501
"2116",1.11737478571429,36.2571428571429,1.59551135919501
"2117",1.13486117142857,36.2571428571429,1.61018942637807
"2118",1.15234755714286,36.2571428571429,1.72092983133111
"2119",1.16983394285714,36.2571428571429,1.84400881832989
"2120",1.18732032857143,36.2571428571429,1.84400881832989
"2121",1.20480671428571,36.2571428571429,1.94400927733938
"2122",1.2222931,36.2571428571429,1.94400927733938
"2123",1.23977948571429,36.2571428571429,1.94400927733938
"2124",1.25726587142857,36.2571428571429,1.94400927733938
"2125",1.27475225714286,36.2571428571429,1.94400927733938
"2126",1.29223864285714,36.2571428571429,1.94400927733938
"2127",1.30972502857143,36.2571428571429,1.94400927733938
"2128",1.32721141428571,36.2571428571429,1.94400927733938
"2129",1.3446978,36.2571428571429,1.94400927733938
"2130",1.36218418571429,36.2571428571429,1.94400927733938
"2131",1.37967057142857,36.2571428571429,1.94400927733938
"2132",1.39715695714286,36.2571428571429,1.94400927733938
"2133",1.41464334285714,36.2571428571429,1.99416732566339
"2134",1.43212972857143,36.2571428571429,1.96495480738514
"2135",1.44961611428571,36.2571428571429,1.93263288015366
"2136",1.4671025,36.2571428571429,1.78762673354132
"2137",1.48458888571429,36.2571428571429,1.82984451524647
"2138",1.50207527142857,36.2571428571429,1.82984451524647
"2139",1.51956165714286,36.2571428571429,1.75563392965111
"2140",1.53704804285714,36.2571428571429,1.67281340153267
"2141",1.55453442857143,36.2571428571429,1.67281340153267
"2142",1.57202081428571,36.2571428571429,1.67281340153267
"2143",1.5895072,36.2571428571429,1.67281340153267
"2144",1.60699358571429,36.2571428571429,1.67281340153267
"2145",1.62447997142857,36.2571428571429,1.67281340153267
"2146",1.64196635714286,36.2571428571429,1.67281340153267
"2147",1.65945274285714,36.2571428571429,1.67281340153267
"2148",1.67693912857143,36.2571428571429,1.67281340153267
"2149",1.69442551428571,36.2571428571429,1.67281340153267
"2150",1.7119119,36.2571428571429,1.67281340153267
"2151",0.855079,37.0775510204082,1.52809234805063
"2152",0.872565385714286,37.0775510204082,1.52809234805063
"2153",0.890051771428572,37.0775510204082,1.52809234805063
"2154",0.907538157142857,37.0775510204082,1.52809234805063
"2155",0.925024542857143,37.0775510204082,1.52809234805063
"2156",0.942510928571429,37.0775510204082,1.52809234805063
"2157",0.959997314285714,37.0775510204082,1.52809234805063
"2158",0.9774837,37.0775510204082,1.52809234805063
"2159",0.994970085714286,37.0775510204082,1.58228241942188
"2160",1.01245647142857,37.0775510204082,1.59551135919501
"2161",1.02994285714286,37.0775510204082,1.59551135919501
"2162",1.04742924285714,37.0775510204082,1.59551135919501
"2163",1.06491562857143,37.0775510204082,1.59551135919501
"2164",1.08240201428571,37.0775510204082,1.59551135919501
"2165",1.0998884,37.0775510204082,1.59551135919501
"2166",1.11737478571429,37.0775510204082,1.59551135919501
"2167",1.13486117142857,37.0775510204082,1.61018942637807
"2168",1.15234755714286,37.0775510204082,1.72092983133111
"2169",1.16983394285714,37.0775510204082,1.84400881832989
"2170",1.18732032857143,37.0775510204082,1.84400881832989
"2171",1.20480671428571,37.0775510204082,1.94400927733938
"2172",1.2222931,37.0775510204082,1.94400927733938
"2173",1.23977948571429,37.0775510204082,1.94400927733938
"2174",1.25726587142857,37.0775510204082,1.94400927733938
"2175",1.27475225714286,37.0775510204082,1.94400927733938
"2176",1.29223864285714,37.0775510204082,1.94400927733938
"2177",1.30972502857143,37.0775510204082,1.94400927733938
"2178",1.32721141428571,37.0775510204082,1.94400927733938
"2179",1.3446978,37.0775510204082,1.94400927733938
"2180",1.36218418571429,37.0775510204082,1.94400927733938
"2181",1.37967057142857,37.0775510204082,1.94400927733938
"2182",1.39715695714286,37.0775510204082,1.94400927733938
"2183",1.41464334285714,37.0775510204082,1.99416732566339
"2184",1.43212972857143,37.0775510204082,1.96495480738514
"2185",1.44961611428571,37.0775510204082,1.93263288015366
"2186",1.4671025,37.0775510204082,1.78762673354132
"2187",1.48458888571429,37.0775510204082,1.82984451524647
"2188",1.50207527142857,37.0775510204082,1.82984451524647
"2189",1.51956165714286,37.0775510204082,1.75563392965111
"2190",1.53704804285714,37.0775510204082,1.67281340153267
"2191",1.55453442857143,37.0775510204082,1.67281340153267
"2192",1.57202081428571,37.0775510204082,1.67281340153267
"2193",1.5895072,37.0775510204082,1.67281340153267
"2194",1.60699358571429,37.0775510204082,1.67281340153267
"2195",1.62447997142857,37.0775510204082,1.67281340153267
"2196",1.64196635714286,37.0775510204082,1.67281340153267
"2197",1.65945274285714,37.0775510204082,1.67281340153267
"2198",1.67693912857143,37.0775510204082,1.67281340153267
"2199",1.69442551428571,37.0775510204082,1.67281340153267
"2200",1.7119119,37.0775510204082,1.67281340153267
"2201",0.855079,37.8979591836735,1.52809234805063
"2202",0.872565385714286,37.8979591836735,1.52809234805063
"2203",0.890051771428572,37.8979591836735,1.52809234805063
"2204",0.907538157142857,37.8979591836735,1.52809234805063
"2205",0.925024542857143,37.8979591836735,1.52809234805063
"2206",0.942510928571429,37.8979591836735,1.52809234805063
"2207",0.959997314285714,37.8979591836735,1.52809234805063
"2208",0.9774837,37.8979591836735,1.52809234805063
"2209",0.994970085714286,37.8979591836735,1.58228241942188
"2210",1.01245647142857,37.8979591836735,1.59551135919501
"2211",1.02994285714286,37.8979591836735,1.59551135919501
"2212",1.04742924285714,37.8979591836735,1.59551135919501
