"","eastMEAN","max_depth_m","Predicted"
"1",-0.078810751,1.8,1.31331124986138
"2",-0.0743777187142857,1.8,1.31331124986138
"3",-0.0699446864285714,1.8,1.31331124986138
"4",-0.0655116541428571,1.8,1.31331124986138
"5",-0.0610786218571429,1.8,1.31331124986138
"6",-0.0566455895714286,1.8,1.31331124986138
"7",-0.0522125572857143,1.8,1.31331124986138
"8",-0.047779525,1.8,1.31331124986138
"9",-0.0433464927142857,1.8,1.31331124986138
"10",-0.0389134604285714,1.8,1.31331124986138
"11",-0.0344804281428571,1.8,1.31331124986138
"12",-0.0300473958571429,1.8,1.31331124986138
"13",-0.0256143635714286,1.8,1.31331124986138
"14",-0.0211813312857143,1.8,1.31331124986138
"15",-0.016748299,1.8,1.31214442883091
"16",-0.0123152667142857,1.8,1.28107323153943
"17",-0.00788223442857143,1.8,1.31948493725268
"18",-0.00344920214285714,1.8,1.240514457354
"19",0.000983830142857148,1.8,1.240514457354
"20",0.00541686242857142,1.8,1.26583478036315
"21",0.00984989471428571,1.8,1.37511316583486
"22",0.014282927,1.8,1.35893841489852
"23",0.0187159592857143,1.8,1.56436487557824
"24",0.0231489915714286,1.8,1.58553336702098
"25",0.0275820238571429,1.8,1.52786736469027
"26",0.0320150561428571,1.8,1.63600416830404
"27",0.0364480884285714,1.8,1.64124016586645
"28",0.0408811207142857,1.8,1.64124016586645
"29",0.045314153,1.8,1.61948369531466
"30",0.0497471852857143,1.8,1.74774366630361
"31",0.0541802175714286,1.8,1.74774366630361
"32",0.0586132498571428,1.8,1.8387260460625
"33",0.0630462821428571,1.8,1.8387260460625
"34",0.0674793144285714,1.8,1.8387260460625
"35",0.0719123467142857,1.8,1.8387260460625
"36",0.076345379,1.8,1.8387260460625
"37",0.0807784112857143,1.8,1.8387260460625
"38",0.0852114435714286,1.8,1.8387260460625
"39",0.0896444758571428,1.8,1.8387260460625
"40",0.0940775081428571,1.8,1.8387260460625
"41",0.0985105404285714,1.8,1.8387260460625
"42",0.102943572714286,1.8,1.8387260460625
"43",0.107376605,1.8,1.8387260460625
"44",0.111809637285714,1.8,1.8387260460625
"45",0.116242669571429,1.8,1.8387260460625
"46",0.120675701857143,1.8,1.8387260460625
"47",0.125108734142857,1.8,1.8387260460625
"48",0.129541766428571,1.8,1.8387260460625
"49",0.133974798714286,1.8,1.8387260460625
"50",0.138407831,1.8,1.8387260460625
"51",-0.078810751,2.62040816326531,1.31331124986138
"52",-0.0743777187142857,2.62040816326531,1.31331124986138
"53",-0.0699446864285714,2.62040816326531,1.31331124986138
"54",-0.0655116541428571,2.62040816326531,1.31331124986138
"55",-0.0610786218571429,2.62040816326531,1.31331124986138
"56",-0.0566455895714286,2.62040816326531,1.31331124986138
"57",-0.0522125572857143,2.62040816326531,1.31331124986138
"58",-0.047779525,2.62040816326531,1.31331124986138
"59",-0.0433464927142857,2.62040816326531,1.31331124986138
"60",-0.0389134604285714,2.62040816326531,1.31331124986138
"61",-0.0344804281428571,2.62040816326531,1.31331124986138
"62",-0.0300473958571429,2.62040816326531,1.31331124986138
"63",-0.0256143635714286,2.62040816326531,1.31331124986138
"64",-0.0211813312857143,2.62040816326531,1.31331124986138
"65",-0.016748299,2.62040816326531,1.31214442883091
"66",-0.0123152667142857,2.62040816326531,1.28107323153943
"67",-0.00788223442857143,2.62040816326531,1.31948493725268
"68",-0.00344920214285714,2.62040816326531,1.240514457354
"69",0.000983830142857148,2.62040816326531,1.240514457354
"70",0.00541686242857142,2.62040816326531,1.26583478036315
"71",0.00984989471428571,2.62040816326531,1.37511316583486
"72",0.014282927,2.62040816326531,1.35893841489852
"73",0.0187159592857143,2.62040816326531,1.56436487557824
"74",0.0231489915714286,2.62040816326531,1.58553336702098
"75",0.0275820238571429,2.62040816326531,1.52786736469027
"76",0.0320150561428571,2.62040816326531,1.63600416830404
"77",0.0364480884285714,2.62040816326531,1.64124016586645
"78",0.0408811207142857,2.62040816326531,1.64124016586645
"79",0.045314153,2.62040816326531,1.61948369531466
"80",0.0497471852857143,2.62040816326531,1.74774366630361
"81",0.0541802175714286,2.62040816326531,1.74774366630361
"82",0.0586132498571428,2.62040816326531,1.8387260460625
"83",0.0630462821428571,2.62040816326531,1.8387260460625
"84",0.0674793144285714,2.62040816326531,1.8387260460625
"85",0.0719123467142857,2.62040816326531,1.8387260460625
"86",0.076345379,2.62040816326531,1.8387260460625
"87",0.0807784112857143,2.62040816326531,1.8387260460625
"88",0.0852114435714286,2.62040816326531,1.8387260460625
"89",0.0896444758571428,2.62040816326531,1.8387260460625
"90",0.0940775081428571,2.62040816326531,1.8387260460625
"91",0.0985105404285714,2.62040816326531,1.8387260460625
"92",0.102943572714286,2.62040816326531,1.8387260460625
"93",0.107376605,2.62040816326531,1.8387260460625
"94",0.111809637285714,2.62040816326531,1.8387260460625
"95",0.116242669571429,2.62040816326531,1.8387260460625
"96",0.120675701857143,2.62040816326531,1.8387260460625
"97",0.125108734142857,2.62040816326531,1.8387260460625
"98",0.129541766428571,2.62040816326531,1.8387260460625
"99",0.133974798714286,2.62040816326531,1.8387260460625
"100",0.138407831,2.62040816326531,1.8387260460625
"101",-0.078810751,3.44081632653061,1.31331124986138
"102",-0.0743777187142857,3.44081632653061,1.31331124986138
"103",-0.0699446864285714,3.44081632653061,1.31331124986138
"104",-0.0655116541428571,3.44081632653061,1.31331124986138
