"","ppt_percent_normal","ppt_week","Predicted"
"1",0.23120234,0,1.46133323284772
"2",0.251468498367347,0,1.46133323284772
"3",0.271734656734694,0,1.46133323284772
"4",0.292000815102041,0,1.57263818515283
"5",0.312266973469388,0,1.67649382907849
"6",0.332533131836735,0,1.64731251333413
"7",0.352799290204082,0,1.64731251333413
"8",0.373065448571429,0,1.65817473187381
"9",0.393331606938776,0,1.70899284035081
"10",0.413597765306122,0,1.70899284035081
"11",0.433863923673469,0,1.76153396469461
"12",0.454130082040816,0,1.86120328049019
"13",0.474396240408163,0,2.26536386761931
"14",0.49466239877551,0,2.26536386761931
"15",0.514928557142857,0,2.28966046377068
"16",0.535194715510204,0,2.28966046377068
"17",0.555460873877551,0,2.33326464455868
"18",0.575727032244898,0,2.33326464455868
"19",0.595993190612245,0,2.33326464455868
"20",0.616259348979592,0,2.33326464455868
"21",0.636525507346939,0,2.33326464455868
"22",0.656791665714286,0,2.33326464455868
"23",0.677057824081633,0,2.33326464455868
"24",0.69732398244898,0,2.33326464455868
"25",0.717590140816327,0,2.33326464455868
"26",0.737856299183673,0,2.33326464455868
"27",0.75812245755102,0,2.33326464455868
"28",0.778388615918367,0,2.33326464455868
"29",0.798654774285714,0,2.33326464455868
"30",0.818920932653061,0,2.33326464455868
"31",0.839187091020408,0,2.33326464455868
"32",0.859453249387755,0,2.33326464455868
"33",0.879719407755102,0,2.33326464455868
"34",0.899985566122449,0,2.33326464455868
"35",0.920251724489796,0,2.28000191882718
"36",0.940517882857143,0,2.28000191882718
"37",0.96078404122449,0,2.28000191882718
"38",0.981050199591837,0,2.28000191882718
"39",1.00131635795918,0,2.28000191882718
"40",1.02158251632653,0,2.07339345854555
"41",1.04184867469388,0,1.91330825870505
"42",1.06211483306122,0,1.91330825870505
"43",1.08238099142857,0,1.88712536358611
"44",1.10264714979592,0,1.88712536358611
"45",1.12291330816327,0,1.88712536358611
"46",1.14317946653061,0,1.88712536358611
"47",1.16344562489796,0,1.88712536358611
"48",1.18371178326531,0,1.88712536358611
"49",1.20397794163265,0,1.88712536358611
"50",1.2242441,0,1.88712536358611
"51",0.23120234,0.551857142857143,1.22413504080596
"52",0.251468498367347,0.551857142857143,1.22413504080596
"53",0.271734656734694,0.551857142857143,1.22413504080596
"54",0.292000815102041,0.551857142857143,1.33543999311108
"55",0.312266973469388,0.551857142857143,1.43929563703674
"56",0.332533131836735,0.551857142857143,1.41011432129238
"57",0.352799290204082,0.551857142857143,1.41011432129238
"58",0.373065448571429,0.551857142857143,1.42097653983206
"59",0.393331606938776,0.551857142857143,1.47179464830905
"60",0.413597765306122,0.551857142857143,1.47179464830905
"61",0.433863923673469,0.551857142857143,1.52433577265285
"62",0.454130082040816,0.551857142857143,1.62400508844843
"63",0.474396240408163,0.551857142857143,2.02816567557756
"64",0.49466239877551,0.551857142857143,2.02816567557756
"65",0.514928557142857,0.551857142857143,2.05246227172893
"66",0.535194715510204,0.551857142857143,2.05246227172893
"67",0.555460873877551,0.551857142857143,2.09606645251692
"68",0.575727032244898,0.551857142857143,2.09606645251692
"69",0.595993190612245,0.551857142857143,2.09606645251692
"70",0.616259348979592,0.551857142857143,2.09606645251692
"71",0.636525507346939,0.551857142857143,2.09606645251692
"72",0.656791665714286,0.551857142857143,2.09606645251692
"73",0.677057824081633,0.551857142857143,2.09606645251692
"74",0.69732398244898,0.551857142857143,2.09606645251692
"75",0.717590140816327,0.551857142857143,2.09606645251692
"76",0.737856299183673,0.551857142857143,2.09606645251692
"77",0.75812245755102,0.551857142857143,2.09606645251692
"78",0.778388615918367,0.551857142857143,2.09606645251692
"79",0.798654774285714,0.551857142857143,2.09606645251692
"80",0.818920932653061,0.551857142857143,2.09606645251692
"81",0.839187091020408,0.551857142857143,2.09606645251692
"82",0.859453249387755,0.551857142857143,2.09606645251692
"83",0.879719407755102,0.551857142857143,2.09606645251692
"84",0.899985566122449,0.551857142857143,2.09606645251692
"85",0.920251724489796,0.551857142857143,2.04280372678543
"86",0.940517882857143,0.551857142857143,2.04280372678543
"87",0.96078404122449,0.551857142857143,2.04280372678543
"88",0.981050199591837,0.551857142857143,2.04280372678543
"89",1.00131635795918,0.551857142857143,2.04280372678543
"90",1.02158251632653,0.551857142857143,1.8361952665038
"91",1.04184867469388,0.551857142857143,1.6761100666633
"92",1.06211483306122,0.551857142857143,1.63345707247327
"93",1.08238099142857,0.551857142857143,1.60727417735432
"94",1.10264714979592,0.551857142857143,1.60727417735432
"95",1.12291330816327,0.551857142857143,1.60727417735432
"96",1.14317946653061,0.551857142857143,1.60727417735432
"97",1.16344562489796,0.551857142857143,1.60727417735432
"98",1.18371178326531,0.551857142857143,1.60727417735432
"99",1.20397794163265,0.551857142857143,1.60727417735432
"100",1.2242441,0.551857142857143,1.60727417735432
"101",0.23120234,1.10371428571429,1.22413504080596
"102",0.251468498367347,1.10371428571429,1.22413504080596
"103",0.271734656734694,1.10371428571429,1.22413504080596
"104",0.292000815102041,1.10371428571429,1.33543999311108
"105",0.312266973469388,1.10371428571429,1.43929563703674
"106",0.332533131836735,1.10371428571429,1.41011432129238
"107",0.352799290204082,1.10371428571429,1.41011432129238
"108",0.373065448571429,1.10371428571429,1.42097653983206
"109",0.393331606938776,1.10371428571429,1.47179464830905
"110",0.413597765306122,1.10371428571429,1.47179464830905
"111",0.433863923673469,1.10371428571429,1.52433577265285
"112",0.454130082040816,1.10371428571429,1.62400508844843
"113",0.474396240408163,1.10371428571429,2.02816567557756
"114",0.49466239877551,1.10371428571429,2.02816567557756
