"","Ordinal_date","lake_perc_area","Predicted"
"1",152,0.48,0.93204443293673
"2",154.326530612245,0.48,0.93204443293673
"3",156.65306122449,0.48,0.93204443293673
"4",158.979591836735,0.48,0.93204443293673
"5",161.30612244898,0.48,0.93204443293673
"6",163.632653061224,0.48,0.93204443293673
"7",165.959183673469,0.48,0.93204443293673
"8",168.285714285714,0.48,0.93204443293673
"9",170.612244897959,0.48,0.93204443293673
"10",172.938775510204,0.48,0.93204443293673
"11",175.265306122449,0.48,0.93204443293673
"12",177.591836734694,0.48,0.93204443293673
"13",179.918367346939,0.48,0.93204443293673
"14",182.244897959184,0.48,0.936916435445197
"15",184.571428571429,0.48,0.967212513814197
"16",186.897959183673,0.48,0.967212513814197
"17",189.224489795918,0.48,1.00024620123305
"18",191.551020408163,0.48,1.04418730863341
"19",193.877551020408,0.48,1.04418730863341
"20",196.204081632653,0.48,1.17673375712456
"21",198.530612244898,0.48,1.13108661160801
"22",200.857142857143,0.48,1.13108661160801
"23",203.183673469388,0.48,1.16429909049934
"24",205.510204081633,0.48,1.26468165561334
"25",207.836734693878,0.48,1.26468165561334
"26",210.163265306122,0.48,1.53826925639082
"27",212.489795918367,0.48,1.52198553227179
"28",214.816326530612,0.48,1.44359743115329
"29",217.142857142857,0.48,1.2815950657065
"30",219.469387755102,0.48,1.2815950657065
"31",221.795918367347,0.48,1.2815950657065
"32",224.122448979592,0.48,1.28558256666142
"33",226.448979591837,0.48,1.36024678817322
"34",228.775510204082,0.48,1.36024678817322
"35",231.102040816327,0.48,1.36024678817322
"36",233.428571428571,0.48,1.36024678817322
"37",235.755102040816,0.48,1.36024678817322
"38",238.081632653061,0.48,1.36024678817322
"39",240.408163265306,0.48,1.36024678817322
"40",242.734693877551,0.48,1.36024678817322
"41",245.061224489796,0.48,1.36024678817322
"42",247.387755102041,0.48,1.36024678817322
"43",249.714285714286,0.48,1.36024678817322
"44",252.040816326531,0.48,1.36024678817322
"45",254.367346938776,0.48,1.36024678817322
"46",256.69387755102,0.48,1.36024678817322
"47",259.020408163265,0.48,1.36024678817322
"48",261.34693877551,0.48,1.36024678817322
"49",263.673469387755,0.48,1.36024678817322
"50",266,0.48,1.36024678817322
"51",152,0.680204081632653,0.93204443293673
"52",154.326530612245,0.680204081632653,0.93204443293673
"53",156.65306122449,0.680204081632653,0.93204443293673
"54",158.979591836735,0.680204081632653,0.93204443293673
"55",161.30612244898,0.680204081632653,0.93204443293673
"56",163.632653061224,0.680204081632653,0.93204443293673
"57",165.959183673469,0.680204081632653,0.93204443293673
"58",168.285714285714,0.680204081632653,0.93204443293673
"59",170.612244897959,0.680204081632653,0.93204443293673
"60",172.938775510204,0.680204081632653,0.93204443293673
"61",175.265306122449,0.680204081632653,0.93204443293673
"62",177.591836734694,0.680204081632653,0.93204443293673
"63",179.918367346939,0.680204081632653,0.93204443293673
"64",182.244897959184,0.680204081632653,0.936916435445197
"65",184.571428571429,0.680204081632653,0.967212513814197
"66",186.897959183673,0.680204081632653,0.967212513814197
"67",189.224489795918,0.680204081632653,1.00024620123305
"68",191.551020408163,0.680204081632653,1.04418730863341
"69",193.877551020408,0.680204081632653,1.04418730863341
"70",196.204081632653,0.680204081632653,1.17673375712456
"71",198.530612244898,0.680204081632653,1.13108661160801
"72",200.857142857143,0.680204081632653,1.13108661160801
"73",203.183673469388,0.680204081632653,1.16429909049934
"74",205.510204081633,0.680204081632653,1.26468165561334
"75",207.836734693878,0.680204081632653,1.26468165561334
"76",210.163265306122,0.680204081632653,1.53826925639082
"77",212.489795918367,0.680204081632653,1.52198553227179
"78",214.816326530612,0.680204081632653,1.44359743115329
"79",217.142857142857,0.680204081632653,1.2815950657065
"80",219.469387755102,0.680204081632653,1.2815950657065
"81",221.795918367347,0.680204081632653,1.2815950657065
"82",224.122448979592,0.680204081632653,1.28558256666142
"83",226.448979591837,0.680204081632653,1.36024678817322
"84",228.775510204082,0.680204081632653,1.36024678817322
"85",231.102040816327,0.680204081632653,1.36024678817322
"86",233.428571428571,0.680204081632653,1.36024678817322
"87",235.755102040816,0.680204081632653,1.36024678817322
"88",238.081632653061,0.680204081632653,1.36024678817322
"89",240.408163265306,0.680204081632653,1.36024678817322
"90",242.734693877551,0.680204081632653,1.36024678817322
"91",245.061224489796,0.680204081632653,1.36024678817322
"92",247.387755102041,0.680204081632653,1.36024678817322
"93",249.714285714286,0.680204081632653,1.36024678817322
"94",252.040816326531,0.680204081632653,1.36024678817322
"95",254.367346938776,0.680204081632653,1.36024678817322
"96",256.69387755102,0.680204081632653,1.36024678817322
"97",259.020408163265,0.680204081632653,1.36024678817322
"98",261.34693877551,0.680204081632653,1.36024678817322
"99",263.673469387755,0.680204081632653,1.36024678817322
"100",266,0.680204081632653,1.36024678817322
"101",152,0.880408163265306,1.04130673772671
"102",154.326530612245,0.880408163265306,1.04130673772671
"103",156.65306122449,0.880408163265306,1.04130673772671
"104",158.979591836735,0.880408163265306,1.04130673772671
"105",161.30612244898,0.880408163265306,1.04130673772671
"106",163.632653061224,0.880408163265306,1.04130673772671
"107",165.959183673469,0.880408163265306,1.04130673772671
"108",168.285714285714,0.880408163265306,1.04130673772671
"109",170.612244897959,0.880408163265306,1.04130673772671
"110",172.938775510204,0.880408163265306,1.04130673772671
"111",175.265306122449,0.880408163265306,1.04130673772671
"112",177.591836734694,0.880408163265306,1.04130673772671
"113",179.918367346939,0.880408163265306,1.04130673772671
"114",182.244897959184,0.880408163265306,1.04617874023517
"115",184.571428571429,0.880408163265306,1.07647481860417
