"","shrub2011","Ordinal_date","Predicted"
"1",0,152,0.755624598178937
"2",0.0102710668571429,152,0.755624598178937
"3",0.0205421337142857,152,0.755624598178937
"4",0.0308132005714286,152,0.755624598178937
"5",0.0410842674285714,152,0.755624598178937
"6",0.0513553342857143,152,0.755624598178937
"7",0.0616264011428571,152,0.78246945984613
"8",0.071897468,152,0.76619506275728
"9",0.0821685348571429,152,0.755606715940643
"10",0.0924396017142857,152,0.755606715940643
"11",0.102710668571429,152,0.829298007415966
"12",0.112981735428571,152,0.829298007415966
"13",0.123252802285714,152,0.829298007415966
"14",0.133523869142857,152,0.829298007415966
"15",0.143794936,152,0.829298007415966
"16",0.154066002857143,152,0.829298007415966
"17",0.164337069714286,152,0.848425997429498
"18",0.174608136571429,152,0.928608175322033
"19",0.184879203428571,152,0.960713668233149
"20",0.195150270285714,152,0.960713668233149
"21",0.205421337142857,152,0.933483580711702
"22",0.215692404,152,0.933483580711702
"23",0.225963470857143,152,0.914979622913849
"24",0.236234537714286,152,0.914979622913849
"25",0.246505604571429,152,0.914979622913849
"26",0.256776671428571,152,0.914979622913849
"27",0.267047738285714,152,0.914979622913849
"28",0.277318805142857,152,0.914979622913849
"29",0.287589872,152,0.914979622913849
"30",0.297860938857143,152,0.914979622913849
"31",0.308132005714286,152,0.914979622913849
"32",0.318403072571429,152,0.914979622913849
"33",0.328674139428571,152,0.914979622913849
"34",0.338945206285714,152,0.914979622913849
"35",0.349216273142857,152,0.914979622913849
"36",0.35948734,152,0.914979622913849
"37",0.369758406857143,152,0.914979622913849
"38",0.380029473714286,152,0.914979622913849
"39",0.390300540571429,152,0.914979622913849
"40",0.400571607428571,152,0.914979622913849
"41",0.410842674285714,152,0.914979622913849
"42",0.421113741142857,152,0.914979622913849
"43",0.431384808,152,0.914979622913849
"44",0.441655874857143,152,0.914979622913849
"45",0.451926941714286,152,0.914979622913849
"46",0.462198008571429,152,0.914979622913849
"47",0.472469075428571,152,0.914979622913849
"48",0.482740142285714,152,0.914979622913849
"49",0.493011209142857,152,0.914979622913849
"50",0.503282276,152,0.914979622913849
"51",0,154.326530612245,0.755624598178937
"52",0.0102710668571429,154.326530612245,0.755624598178937
"53",0.0205421337142857,154.326530612245,0.755624598178937
"54",0.0308132005714286,154.326530612245,0.755624598178937
"55",0.0410842674285714,154.326530612245,0.755624598178937
"56",0.0513553342857143,154.326530612245,0.755624598178937
"57",0.0616264011428571,154.326530612245,0.78246945984613
"58",0.071897468,154.326530612245,0.76619506275728
"59",0.0821685348571429,154.326530612245,0.755606715940643
"60",0.0924396017142857,154.326530612245,0.755606715940643
"61",0.102710668571429,154.326530612245,0.829298007415966
"62",0.112981735428571,154.326530612245,0.829298007415966
"63",0.123252802285714,154.326530612245,0.829298007415966
"64",0.133523869142857,154.326530612245,0.829298007415966
"65",0.143794936,154.326530612245,0.829298007415966
"66",0.154066002857143,154.326530612245,0.829298007415966
"67",0.164337069714286,154.326530612245,0.848425997429498
"68",0.174608136571429,154.326530612245,0.928608175322033
"69",0.184879203428571,154.326530612245,0.960713668233149
"70",0.195150270285714,154.326530612245,0.960713668233149
"71",0.205421337142857,154.326530612245,0.933483580711702
"72",0.215692404,154.326530612245,0.933483580711702
"73",0.225963470857143,154.326530612245,0.914979622913849
"74",0.236234537714286,154.326530612245,0.914979622913849
"75",0.246505604571429,154.326530612245,0.914979622913849
"76",0.256776671428571,154.326530612245,0.914979622913849
"77",0.267047738285714,154.326530612245,0.914979622913849
"78",0.277318805142857,154.326530612245,0.914979622913849
"79",0.287589872,154.326530612245,0.914979622913849
"80",0.297860938857143,154.326530612245,0.914979622913849
"81",0.308132005714286,154.326530612245,0.914979622913849
"82",0.318403072571429,154.326530612245,0.914979622913849
"83",0.328674139428571,154.326530612245,0.914979622913849
"84",0.338945206285714,154.326530612245,0.914979622913849
"85",0.349216273142857,154.326530612245,0.914979622913849
"86",0.35948734,154.326530612245,0.914979622913849
"87",0.369758406857143,154.326530612245,0.914979622913849
"88",0.380029473714286,154.326530612245,0.914979622913849
"89",0.390300540571429,154.326530612245,0.914979622913849
"90",0.400571607428571,154.326530612245,0.914979622913849
"91",0.410842674285714,154.326530612245,0.914979622913849
"92",0.421113741142857,154.326530612245,0.914979622913849
"93",0.431384808,154.326530612245,0.914979622913849
"94",0.441655874857143,154.326530612245,0.914979622913849
"95",0.451926941714286,154.326530612245,0.914979622913849
"96",0.462198008571429,154.326530612245,0.914979622913849
"97",0.472469075428571,154.326530612245,0.914979622913849
"98",0.482740142285714,154.326530612245,0.914979622913849
"99",0.493011209142857,154.326530612245,0.914979622913849
"100",0.503282276,154.326530612245,0.914979622913849
"101",0,156.65306122449,0.755624598178937
"102",0.0102710668571429,156.65306122449,0.755624598178937
"103",0.0205421337142857,156.65306122449,0.755624598178937
"104",0.0308132005714286,156.65306122449,0.755624598178937
"105",0.0410842674285714,156.65306122449,0.755624598178937
"106",0.0513553342857143,156.65306122449,0.755624598178937
"107",0.0616264011428571,156.65306122449,0.78246945984613
"108",0.071897468,156.65306122449,0.76619506275728
"109",0.0821685348571429,156.65306122449,0.755606715940643
"110",0.0924396017142857,156.65306122449,0.755606715940643
"111",0.102710668571429,156.65306122449,0.829298007415966
"112",0.112981735428571,156.65306122449,0.829298007415966
"113",0.123252802285714,156.65306122449,0.829298007415966
"114",0.133523869142857,156.65306122449,0.829298007415966
"115",0.143794936,156.65306122449,0.829298007415966
"116",0.154066002857143,156.65306122449,0.829298007415966
"117",0.164337069714286,156.65306122449,0.848425997429498
"118",0.174608136571429,156.65306122449,0.928608175322033
"119",0.184879203428571,156.65306122449,0.960713668233149
"120",0.195150270285714,156.65306122449,0.960713668233149
"121",0.205421337142857,156.65306122449,0.933483580711702
"122",0.215692404,156.65306122449,0.933483580711702
"123",0.225963470857143,156.65306122449,0.914979622913849
"124",0.236234537714286,156.65306122449,0.914979622913849
"125",0.246505604571429,156.65306122449,0.914979622913849
"126",0.256776671428571,156.65306122449,0.914979622913849
"127",0.267047738285714,156.65306122449,0.914979622913849
"128",0.277318805142857,156.65306122449,0.914979622913849
"129",0.287589872,156.65306122449,0.914979622913849
"130",0.297860938857143,156.65306122449,0.914979622913849
"131",0.308132005714286,156.65306122449,0.914979622913849
"132",0.318403072571429,156.65306122449,0.914979622913849
"133",0.328674139428571,156.65306122449,0.914979622913849
"134",0.338945206285714,156.65306122449,0.914979622913849
"135",0.349216273142857,156.65306122449,0.914979622913849
"136",0.35948734,156.65306122449,0.914979622913849
"137",0.369758406857143,156.65306122449,0.914979622913849
"138",0.380029473714286,156.65306122449,0.914979622913849
"139",0.390300540571429,156.65306122449,0.914979622913849
"140",0.400571607428571,156.65306122449,0.914979622913849
"141",0.410842674285714,156.65306122449,0.914979622913849
"142",0.421113741142857,156.65306122449,0.914979622913849
"143",0.431384808,156.65306122449,0.914979622913849
"144",0.441655874857143,156.65306122449,0.914979622913849
"145",0.451926941714286,156.65306122449,0.914979622913849
"146",0.462198008571429,156.65306122449,0.914979622913849
"147",0.472469075428571,156.65306122449,0.914979622913849
"148",0.482740142285714,156.65306122449,0.914979622913849
"149",0.493011209142857,156.65306122449,0.914979622913849
"150",0.503282276,156.65306122449,0.914979622913849
"151",0,158.979591836735,0.755624598178937
"152",0.0102710668571429,158.979591836735,0.755624598178937
"153",0.0205421337142857,158.979591836735,0.755624598178937
"154",0.0308132005714286,158.979591836735,0.755624598178937
"155",0.0410842674285714,158.979591836735,0.755624598178937
"156",0.0513553342857143,158.979591836735,0.755624598178937
"157",0.0616264011428571,158.979591836735,0.78246945984613
"158",0.071897468,158.979591836735,0.76619506275728
"159",0.0821685348571429,158.979591836735,0.755606715940643
"160",0.0924396017142857,158.979591836735,0.755606715940643
"161",0.102710668571429,158.979591836735,0.829298007415966
"162",0.112981735428571,158.979591836735,0.829298007415966
"163",0.123252802285714,158.979591836735,0.829298007415966
"164",0.133523869142857,158.979591836735,0.829298007415966
"165",0.143794936,158.979591836735,0.829298007415966
"166",0.154066002857143,158.979591836735,0.829298007415966
"167",0.164337069714286,158.979591836735,0.848425997429498
"168",0.174608136571429,158.979591836735,0.928608175322033
"169",0.184879203428571,158.979591836735,0.960713668233149
"170",0.195150270285714,158.979591836735,0.960713668233149
"171",0.205421337142857,158.979591836735,0.933483580711702
"172",0.215692404,158.979591836735,0.933483580711702
"173",0.225963470857143,158.979591836735,0.914979622913849
"174",0.236234537714286,158.979591836735,0.914979622913849
"175",0.246505604571429,158.979591836735,0.914979622913849
"176",0.256776671428571,158.979591836735,0.914979622913849
"177",0.267047738285714,158.979591836735,0.914979622913849
"178",0.277318805142857,158.979591836735,0.914979622913849
"179",0.287589872,158.979591836735,0.914979622913849
"180",0.297860938857143,158.979591836735,0.914979622913849
"181",0.308132005714286,158.979591836735,0.914979622913849
"182",0.318403072571429,158.979591836735,0.914979622913849
"183",0.328674139428571,158.979591836735,0.914979622913849
"184",0.338945206285714,158.979591836735,0.914979622913849
"185",0.349216273142857,158.979591836735,0.914979622913849
"186",0.35948734,158.979591836735,0.914979622913849
"187",0.369758406857143,158.979591836735,0.914979622913849
"188",0.380029473714286,158.979591836735,0.914979622913849
"189",0.390300540571429,158.979591836735,0.914979622913849
"190",0.400571607428571,158.979591836735,0.914979622913849
"191",0.410842674285714,158.979591836735,0.914979622913849
"192",0.421113741142857,158.979591836735,0.914979622913849
"193",0.431384808,158.979591836735,0.914979622913849
"194",0.441655874857143,158.979591836735,0.914979622913849
"195",0.451926941714286,158.979591836735,0.914979622913849
"196",0.462198008571429,158.979591836735,0.914979622913849
"197",0.472469075428571,158.979591836735,0.914979622913849
"198",0.482740142285714,158.979591836735,0.914979622913849
"199",0.493011209142857,158.979591836735,0.914979622913849
"200",0.503282276,158.979591836735,0.914979622913849
"201",0,161.30612244898,0.755624598178937
"202",0.0102710668571429,161.30612244898,0.755624598178937
"203",0.0205421337142857,161.30612244898,0.755624598178937
"204",0.0308132005714286,161.30612244898,0.755624598178937
"205",0.0410842674285714,161.30612244898,0.755624598178937
"206",0.0513553342857143,161.30612244898,0.755624598178937
"207",0.0616264011428571,161.30612244898,0.78246945984613
"208",0.071897468,161.30612244898,0.76619506275728
"209",0.0821685348571429,161.30612244898,0.755606715940643
"210",0.0924396017142857,161.30612244898,0.755606715940643
"211",0.102710668571429,161.30612244898,0.829298007415966
"212",0.112981735428571,161.30612244898,0.829298007415966
"213",0.123252802285714,161.30612244898,0.829298007415966
"214",0.133523869142857,161.30612244898,0.829298007415966
"215",0.143794936,161.30612244898,0.829298007415966
"216",0.154066002857143,161.30612244898,0.829298007415966
"217",0.164337069714286,161.30612244898,0.848425997429498
"218",0.174608136571429,161.30612244898,0.928608175322033
"219",0.184879203428571,161.30612244898,0.960713668233149
"220",0.195150270285714,161.30612244898,0.960713668233149
"221",0.205421337142857,161.30612244898,0.933483580711702
"222",0.215692404,161.30612244898,0.933483580711702
"223",0.225963470857143,161.30612244898,0.914979622913849
"224",0.236234537714286,161.30612244898,0.914979622913849
"225",0.246505604571429,161.30612244898,0.914979622913849
"226",0.256776671428571,161.30612244898,0.914979622913849
"227",0.267047738285714,161.30612244898,0.914979622913849
"228",0.277318805142857,161.30612244898,0.914979622913849
"229",0.287589872,161.30612244898,0.914979622913849
"230",0.297860938857143,161.30612244898,0.914979622913849
"231",0.308132005714286,161.30612244898,0.914979622913849
"232",0.318403072571429,161.30612244898,0.914979622913849
"233",0.328674139428571,161.30612244898,0.914979622913849
"234",0.338945206285714,161.30612244898,0.914979622913849
"235",0.349216273142857,161.30612244898,0.914979622913849
"236",0.35948734,161.30612244898,0.914979622913849
"237",0.369758406857143,161.30612244898,0.914979622913849
"238",0.380029473714286,161.30612244898,0.914979622913849
"239",0.390300540571429,161.30612244898,0.914979622913849
"240",0.400571607428571,161.30612244898,0.914979622913849
"241",0.410842674285714,161.30612244898,0.914979622913849
"242",0.421113741142857,161.30612244898,0.914979622913849
"243",0.431384808,161.30612244898,0.914979622913849
"244",0.441655874857143,161.30612244898,0.914979622913849
"245",0.451926941714286,161.30612244898,0.914979622913849
"246",0.462198008571429,161.30612244898,0.914979622913849
"247",0.472469075428571,161.30612244898,0.914979622913849
"248",0.482740142285714,161.30612244898,0.914979622913849
"249",0.493011209142857,161.30612244898,0.914979622913849
"250",0.503282276,161.30612244898,0.914979622913849
"251",0,163.632653061224,0.755624598178937
"252",0.0102710668571429,163.632653061224,0.755624598178937
"253",0.0205421337142857,163.632653061224,0.755624598178937
"254",0.0308132005714286,163.632653061224,0.755624598178937
"255",0.0410842674285714,163.632653061224,0.755624598178937
"256",0.0513553342857143,163.632653061224,0.755624598178937
"257",0.0616264011428571,163.632653061224,0.78246945984613
"258",0.071897468,163.632653061224,0.76619506275728
"259",0.0821685348571429,163.632653061224,0.755606715940643
"260",0.0924396017142857,163.632653061224,0.755606715940643
"261",0.102710668571429,163.632653061224,0.829298007415966
"262",0.112981735428571,163.632653061224,0.829298007415966
"263",0.123252802285714,163.632653061224,0.829298007415966
"264",0.133523869142857,163.632653061224,0.829298007415966
"265",0.143794936,163.632653061224,0.829298007415966
"266",0.154066002857143,163.632653061224,0.829298007415966
"267",0.164337069714286,163.632653061224,0.848425997429498
"268",0.174608136571429,163.632653061224,0.928608175322033
"269",0.184879203428571,163.632653061224,0.960713668233149
"270",0.195150270285714,163.632653061224,0.960713668233149
"271",0.205421337142857,163.632653061224,0.933483580711702
"272",0.215692404,163.632653061224,0.933483580711702
"273",0.225963470857143,163.632653061224,0.914979622913849
"274",0.236234537714286,163.632653061224,0.914979622913849
