"","tmean_month","ppt_week","Predicted"
"1",2.403333,0,2.08696685502806
"2",2.64973506122449,0,2.08696685502806
"3",2.89613712244898,0,2.08696685502806
"4",3.14253918367347,0,2.08696685502806
"5",3.38894124489796,0,2.08696685502806
"6",3.63534330612245,0,2.08696685502806
"7",3.88174536734694,0,2.08696685502806
"8",4.12814742857143,0,2.08696685502806
"9",4.37454948979592,0,2.08696685502806
"10",4.62095155102041,0,2.08696685502806
"11",4.8673536122449,0,2.08696685502806
"12",5.11375567346939,0,2.08696685502806
"13",5.36015773469388,0,2.08696685502806
"14",5.60655979591837,0,2.08696685502806
"15",5.85296185714286,0,2.08696685502806
"16",6.09936391836735,0,2.08696685502806
"17",6.34576597959184,0,2.08696685502806
"18",6.59216804081633,0,2.08696685502806
"19",6.83857010204082,0,2.08696685502806
"20",7.08497216326531,0,2.08696685502806
"21",7.3313742244898,0,2.08696685502806
"22",7.57777628571429,0,2.08696685502806
"23",7.82417834693878,0,2.08696685502806
"24",8.07058040816327,0,2.08696685502806
"25",8.31698246938775,0,2.08696685502806
"26",8.56338453061224,0,2.08696685502806
"27",8.80978659183673,0,2.08696685502806
"28",9.05618865306122,0,2.10854022421533
"29",9.30259071428571,0,2.22014803741931
"30",9.5489927755102,0,2.22014803741931
"31",9.79539483673469,0,2.22014803741931
"32",10.0417968979592,0,1.94718309065265
"33",10.2881989591837,0,1.92860309569724
"34",10.5346010204082,0,1.97010724357601
"35",10.7810030816327,0,1.79049853245016
"36",11.0274051428571,0,2.04577229989604
"37",11.2738072040816,0,2.04577229989604
"38",11.5202092653061,0,2.12484400802482
"39",11.7666113265306,0,2.02571206955266
"40",12.0130133877551,0,2.11309265827539
"41",12.2594154489796,0,2.13479807465281
"42",12.5058175102041,0,2.13479807465281
"43",12.7522195714286,0,2.10657479414177
"44",12.9986216326531,0,2.10657479414177
"45",13.2450236938776,0,2.10657479414177
"46",13.491425755102,0,2.10657479414177
"47",13.7378278163265,0,2.10657479414177
"48",13.984229877551,0,2.10657479414177
"49",14.2306319387755,0,2.10657479414177
"50",14.477034,0,2.10657479414177
"51",2.403333,0.551857142857143,1.80055814125915
"52",2.64973506122449,0.551857142857143,1.80055814125915
"53",2.89613712244898,0.551857142857143,1.80055814125915
"54",3.14253918367347,0.551857142857143,1.80055814125915
"55",3.38894124489796,0.551857142857143,1.80055814125915
"56",3.63534330612245,0.551857142857143,1.80055814125915
"57",3.88174536734694,0.551857142857143,1.80055814125915
"58",4.12814742857143,0.551857142857143,1.80055814125915
"59",4.37454948979592,0.551857142857143,1.80055814125915
"60",4.62095155102041,0.551857142857143,1.80055814125915
"61",4.8673536122449,0.551857142857143,1.80055814125915
"62",5.11375567346939,0.551857142857143,1.80055814125915
"63",5.36015773469388,0.551857142857143,1.80055814125915
"64",5.60655979591837,0.551857142857143,1.80055814125915
"65",5.85296185714286,0.551857142857143,1.80055814125915
"66",6.09936391836735,0.551857142857143,1.80055814125915
"67",6.34576597959184,0.551857142857143,1.80055814125915
"68",6.59216804081633,0.551857142857143,1.80055814125915
"69",6.83857010204082,0.551857142857143,1.80055814125915
"70",7.08497216326531,0.551857142857143,1.80055814125915
"71",7.3313742244898,0.551857142857143,1.80055814125915
"72",7.57777628571429,0.551857142857143,1.80055814125915
"73",7.82417834693878,0.551857142857143,1.80055814125915
"74",8.07058040816327,0.551857142857143,1.80055814125915
"75",8.31698246938775,0.551857142857143,1.80055814125915
"76",8.56338453061224,0.551857142857143,1.80055814125915
"77",8.80978659183673,0.551857142857143,1.80055814125915
"78",9.05618865306122,0.551857142857143,1.82213151044642
"79",9.30259071428571,0.551857142857143,1.93373932365041
"80",9.5489927755102,0.551857142857143,1.93373932365041
"81",9.79539483673469,0.551857142857143,1.93373932365041
"82",10.0417968979592,0.551857142857143,1.66077437688375
"83",10.2881989591837,0.551857142857143,1.64219438192834
"84",10.5346010204082,0.551857142857143,1.68369852980711
"85",10.7810030816327,0.551857142857143,1.50408981868125
"86",11.0274051428571,0.551857142857143,1.75936358612714
"87",11.2738072040816,0.551857142857143,1.75936358612714
"88",11.5202092653061,0.551857142857143,1.83843529425591
"89",11.7666113265306,0.551857142857143,1.73930335578375
"90",12.0130133877551,0.551857142857143,1.82668394450649
"91",12.2594154489796,0.551857142857143,1.8483893608839
"92",12.5058175102041,0.551857142857143,1.8483893608839
"93",12.7522195714286,0.551857142857143,1.82016608037287
"94",12.9986216326531,0.551857142857143,1.82016608037287
"95",13.2450236938776,0.551857142857143,1.82016608037287
