"","lake_surface_area_m2","Ordinal_date","Predicted"
"1",3208.6,152,1.01180048476415
"2",6485.99591836735,152,1.01180048476415
"3",9763.39183673469,152,1.01180048476415
"4",13040.787755102,152,1.01180048476415
"5",16318.1836734694,152,1.01180048476415
"6",19595.5795918367,152,1.01180048476415
"7",22872.9755102041,152,1.01180048476415
"8",26150.3714285714,152,0.947840727820672
"9",29427.7673469388,152,0.892095614055818
"10",32705.1632653061,152,0.892095614055818
"11",35982.5591836735,152,0.892095614055818
"12",39259.9551020408,152,0.892095614055818
"13",42537.3510204082,152,0.881720780330935
"14",45814.7469387755,152,0.881720780330935
"15",49092.1428571429,152,0.881720780330935
"16",52369.5387755102,152,0.869046284042587
"17",55646.9346938775,152,0.829298007415966
"18",58924.3306122449,152,0.819372253595141
"19",62201.7265306122,152,0.819372253595141
"20",65479.1224489796,152,0.834386925651305
"21",68756.5183673469,152,0.834386925651305
"22",72033.9142857143,152,0.7788744155078
"23",75311.3102040816,152,0.7788744155078
"24",78588.706122449,152,0.7788744155078
"25",81866.1020408163,152,0.7788744155078
"26",85143.4979591837,152,0.795315320313543
"27",88420.893877551,152,0.795315320313543
"28",91698.2897959184,152,0.795315320313543
"29",94975.6857142857,152,0.795315320313543
"30",98253.0816326531,152,0.795315320313543
"31",101530.47755102,152,0.795315320313543
"32",104807.873469388,152,0.795315320313543
"33",108085.269387755,152,0.795315320313543
"34",111362.665306122,152,0.873754689233893
"35",114640.06122449,152,0.873754689233893
"36",117917.457142857,152,0.873754689233893
"37",121194.853061224,152,0.873754689233893
"38",124472.248979592,152,0.873754689233893
"39",127749.644897959,152,0.873754689233893
"40",131027.040816327,152,0.873754689233893
"41",134304.436734694,152,0.873754689233893
"42",137581.832653061,152,0.873754689233893
"43",140859.228571429,152,0.873754689233893
"44",144136.624489796,152,0.873754689233893
"45",147414.020408163,152,0.873754689233893
"46",150691.416326531,152,0.873754689233893
"47",153968.812244898,152,0.873754689233893
"48",157246.208163265,152,0.873754689233893
"49",160523.604081633,152,0.873754689233893
"50",163801,152,0.873754689233893
"51",3208.6,154.326530612245,1.01180048476415
"52",6485.99591836735,154.326530612245,1.01180048476415
"53",9763.39183673469,154.326530612245,1.01180048476415
"54",13040.787755102,154.326530612245,1.01180048476415
"55",16318.1836734694,154.326530612245,1.01180048476415
"56",19595.5795918367,154.326530612245,1.01180048476415
"57",22872.9755102041,154.326530612245,1.01180048476415
"58",26150.3714285714,154.326530612245,0.947840727820672
"59",29427.7673469388,154.326530612245,0.892095614055818
"60",32705.1632653061,154.326530612245,0.892095614055818
"61",35982.5591836735,154.326530612245,0.892095614055818
"62",39259.9551020408,154.326530612245,0.892095614055818
"63",42537.3510204082,154.326530612245,0.881720780330935
"64",45814.7469387755,154.326530612245,0.881720780330935
"65",49092.1428571429,154.326530612245,0.881720780330935
"66",52369.5387755102,154.326530612245,0.869046284042587
"67",55646.9346938775,154.326530612245,0.829298007415966
"68",58924.3306122449,154.326530612245,0.819372253595141
"69",62201.7265306122,154.326530612245,0.819372253595141
"70",65479.1224489796,154.326530612245,0.834386925651305
"71",68756.5183673469,154.326530612245,0.834386925651305
"72",72033.9142857143,154.326530612245,0.7788744155078
"73",75311.3102040816,154.326530612245,0.7788744155078
