"","lake_perc_area","Ordinal_date","Predicted"
"1",0.48,152,0.133080348919934
"2",0.680204081632653,152,0.133080348919934
"3",0.880408163265306,152,0.261630942633919
"4",1.08061224489796,152,0.279974592160415
"5",1.28081632653061,152,0.616352016704971
"6",1.48102040816327,152,0.651368306995337
"7",1.68122448979592,152,0.746554008230836
"8",1.88142857142857,152,0.835850506729357
"9",2.08163265306122,152,0.862645228564597
"10",2.28183673469388,152,0.818951208815624
"11",2.48204081632653,152,0.818951208815624
"12",2.68224489795918,152,0.829298007415966
"13",2.88244897959184,152,0.829298007415966
"14",3.08265306122449,152,0.829298007415966
"15",3.28285714285714,152,0.80565652520746
"16",3.4830612244898,152,0.80565652520746
"17",3.68326530612245,152,0.836984996717645
"18",3.8834693877551,152,0.831562189314459
"19",4.08367346938775,152,0.822741721427051
"20",4.28387755102041,152,0.822741721427051
"21",4.48408163265306,152,0.78551538855967
"22",4.68428571428571,152,0.78551538855967
"23",4.88448979591837,152,0.78551538855967
"24",5.08469387755102,152,0.78551538855967
"25",5.28489795918367,152,0.78551538855967
"26",5.48510204081633,152,0.78551538855967
"27",5.68530612244898,152,0.78551538855967
"28",5.88551020408163,152,0.759075072941283
"29",6.08571428571429,152,0.759075072941283
"30",6.28591836734694,152,0.759075072941283
"31",6.48612244897959,152,0.759075072941283
"32",6.68632653061225,152,0.759075072941283
"33",6.8865306122449,152,0.759075072941283
"34",7.08673469387755,152,0.759075072941283
"35",7.2869387755102,152,0.759075072941283
"36",7.48714285714286,152,0.759075072941283
"37",7.68734693877551,152,0.759075072941283
"38",7.88755102040816,152,0.759075072941283
"39",8.08775510204082,152,0.788130826090388
"40",8.28795918367347,152,0.788130826090388
"41",8.48816326530612,152,0.788130826090388
"42",8.68836734693878,152,0.788130826090388
"43",8.88857142857143,152,0.788130826090388
"44",9.08877551020408,152,0.788130826090388
"45",9.28897959183673,152,0.788130826090388
"46",9.48918367346939,152,0.788130826090388
"47",9.68938775510204,152,0.788130826090388
"48",9.88959183673469,152,0.788130826090388
"49",10.0897959183673,152,0.788130826090388
"50",10.29,152,0.788130826090388
"51",0.48,154.326530612245,0.133080348919934
"52",0.680204081632653,154.326530612245,0.133080348919934
"53",0.880408163265306,154.326530612245,0.261630942633919
"54",1.08061224489796,154.326530612245,0.279974592160415
"55",1.28081632653061,154.326530612245,0.616352016704971
"56",1.48102040816327,154.326530612245,0.651368306995337
"57",1.68122448979592,154.326530612245,0.746554008230836
"58",1.88142857142857,154.326530612245,0.835850506729357
"59",2.08163265306122,154.326530612245,0.862645228564597
"60",2.28183673469388,154.326530612245,0.818951208815624
"61",2.48204081632653,154.326530612245,0.818951208815624
"62",2.68224489795918,154.326530612245,0.829298007415966
"63",2.88244897959184,154.326530612245,0.829298007415966
"64",3.08265306122449,154.326530612245,0.829298007415966
"65",3.28285714285714,154.326530612245,0.80565652520746
"66",3.4830612244898,154.326530612245,0.80565652520746
"67",3.68326530612245,154.326530612245,0.836984996717645
"68",3.8834693877551,154.326530612245,0.831562189314459
"69",4.08367346938775,154.326530612245,0.822741721427051
"70",4.28387755102041,154.326530612245,0.822741721427051
"71",4.48408163265306,154.326530612245,0.78551538855967
"72",4.68428571428571,154.326530612245,0.78551538855967
"73",4.88448979591837,154.326530612245,0.78551538855967
"74",5.08469387755102,154.326530612245,0.78551538855967
"75",5.28489795918367,154.326530612245,0.78551538855967
"76",5.48510204081633,154.326530612245,0.78551538855967
"77",5.68530612244898,154.326530612245,0.78551538855967
"78",5.88551020408163,154.326530612245,0.759075072941283
"79",6.08571428571429,154.326530612245,0.759075072941283
"80",6.28591836734694,154.326530612245,0.759075072941283
"81",6.48612244897959,154.326530612245,0.759075072941283
"82",6.68632653061225,154.326530612245,0.759075072941283
"83",6.8865306122449,154.326530612245,0.759075072941283
"84",7.08673469387755,154.326530612245,0.759075072941283
"85",7.2869387755102,154.326530612245,0.759075072941283
"86",7.48714285714286,154.326530612245,0.759075072941283
"87",7.68734693877551,154.326530612245,0.759075072941283
"88",7.88755102040816,154.326530612245,0.759075072941283
"89",8.08775510204082,154.326530612245,0.788130826090388
"90",8.28795918367347,154.326530612245,0.788130826090388
"91",8.48816326530612,154.326530612245,0.788130826090388
"92",8.68836734693878,154.326530612245,0.788130826090388
"93",8.88857142857143,154.326530612245,0.788130826090388
"94",9.08877551020408,154.326530612245,0.788130826090388
"95",9.28897959183673,154.326530612245,0.788130826090388
"96",9.48918367346939,154.326530612245,0.788130826090388
"97",9.68938775510204,154.326530612245,0.788130826090388
"98",9.88959183673469,154.326530612245,0.788130826090388
"99",10.0897959183673,154.326530612245,0.788130826090388
"100",10.29,154.326530612245,0.788130826090388
"101",0.48,156.65306122449,0.133080348919934
"102",0.680204081632653,156.65306122449,0.133080348919934
"103",0.880408163265306,156.65306122449,0.261630942633919
"104",1.08061224489796,156.65306122449,0.279974592160415
"105",1.28081632653061,156.65306122449,0.616352016704971
"106",1.48102040816327,156.65306122449,0.651368306995337
"107",1.68122448979592,156.65306122449,0.746554008230836
"108",1.88142857142857,156.65306122449,0.835850506729357
"109",2.08163265306122,156.65306122449,0.862645228564597
"110",2.28183673469388,156.65306122449,0.818951208815624
"111",2.48204081632653,156.65306122449,0.818951208815624
"112",2.68224489795918,156.65306122449,0.829298007415966
"113",2.88244897959184,156.65306122449,0.829298007415966
"114",3.08265306122449,156.65306122449,0.829298007415966
"115",3.28285714285714,156.65306122449,0.80565652520746
"116",3.4830612244898,156.65306122449,0.80565652520746
"117",3.68326530612245,156.65306122449,0.836984996717645
"118",3.8834693877551,156.65306122449,0.831562189314459
"119",4.08367346938775,156.65306122449,0.822741721427051
"120",4.28387755102041,156.65306122449,0.822741721427051
"121",4.48408163265306,156.65306122449,0.78551538855967
"122",4.68428571428571,156.65306122449,0.78551538855967
"123",4.88448979591837,156.65306122449,0.78551538855967
"124",5.08469387755102,156.65306122449,0.78551538855967
"125",5.28489795918367,156.65306122449,0.78551538855967
"126",5.48510204081633,156.65306122449,0.78551538855967
"127",5.68530612244898,156.65306122449,0.78551538855967
"128",5.88551020408163,156.65306122449,0.759075072941283
"129",6.08571428571429,156.65306122449,0.759075072941283
"130",6.28591836734694,156.65306122449,0.759075072941283
