"","ppt_week","shrub2011","Predicted"
"100",27.041,0.0102710668571429,1.66896756208097
"101",0,0.0205421337142857,1.63477906830045
"102",0.551857142857143,0.0205421337142857,1.34837035453155
"103",1.10371428571429,0.0205421337142857,1.34837035453155
"104",1.65557142857143,0.0205421337142857,1.2475442159836
"105",2.20742857142857,0.0205421337142857,1.37803848800348
"106",2.75928571428571,0.0205421337142857,1.29851855996739
"107",3.31114285714286,0.0205421337142857,1.28558737626333
"108",3.863,0.0205421337142857,1.27565323925507
"109",4.41485714285714,0.0205421337142857,1.32265144717241
"110",4.96671428571429,0.0205421337142857,1.34122203088807
"111",5.51857142857143,0.0205421337142857,1.25714378569492
"112",6.07042857142857,0.0205421337142857,1.01226103564781
"113",6.62228571428571,0.0205421337142857,1.00628430314736
"114",7.17414285714286,0.0205421337142857,0.973998715196721
"115",7.726,0.0205421337142857,1.01321007623413
"116",8.27785714285714,0.0205421337142857,1.01321007623413
"117",8.82971428571429,0.0205421337142857,1.01321007623413
"118",9.38157142857143,0.0205421337142857,1.01321007623413
"119",9.93342857142857,0.0205421337142857,1.01321007623413
"120",10.4852857142857,0.0205421337142857,1.01321007623413
"121",11.0371428571429,0.0205421337142857,1.01321007623413
"122",11.589,0.0205421337142857,0.945483706527184
"123",12.1408571428571,0.0205421337142857,0.945483706527184
"124",12.6927142857143,0.0205421337142857,0.945483706527184
"125",13.2445714285714,0.0205421337142857,0.945483706527184
"126",13.7964285714286,0.0205421337142857,0.945483706527184
"127",14.3482857142857,0.0205421337142857,1.13313314835626
"128",14.9001428571429,0.0205421337142857,1.1587656844005
"129",15.452,0.0205421337142857,1.1587656844005
"130",16.0038571428571,0.0205421337142857,1.17539530871031
"131",16.5557142857143,0.0205421337142857,1.17539530871031
"132",17.1075714285714,0.0205421337142857,1.17539530871031
"133",17.6594285714286,0.0205421337142857,1.26228130833674
"134",18.2112857142857,0.0205421337142857,1.45232523410766
"135",18.7631428571429,0.0205421337142857,1.66896756208097
"136",19.315,0.0205421337142857,1.66896756208097
"137",19.8668571428571,0.0205421337142857,1.66896756208097
"138",20.4187142857143,0.0205421337142857,1.66896756208097
"139",20.9705714285714,0.0205421337142857,1.66896756208097
"140",21.5224285714286,0.0205421337142857,1.66896756208097
"141",22.0742857142857,0.0205421337142857,1.66896756208097
"142",22.6261428571429,0.0205421337142857,1.66896756208097
"143",23.178,0.0205421337142857,1.66896756208097
"144",23.7298571428571,0.0205421337142857,1.66896756208097
"145",24.2817142857143,0.0205421337142857,1.66896756208097
"146",24.8335714285714,0.0205421337142857,1.66896756208097
"147",25.3854285714286,0.0205421337142857,1.66896756208097
"148",25.9372857142857,0.0205421337142857,1.66896756208097
"149",26.4891428571429,0.0205421337142857,1.66896756208097
"150",27.041,0.0205421337142857,1.66896756208097
"151",0,0.0308132005714286,1.63477906830045
"152",0.551857142857143,0.0308132005714286,1.34837035453155
"153",1.10371428571429,0.0308132005714286,1.34837035453155
"154",1.65557142857143,0.0308132005714286,1.2475442159836
"155",2.20742857142857,0.0308132005714286,1.37803848800348
"156",2.75928571428571,0.0308132005714286,1.29851855996739
"157",3.31114285714286,0.0308132005714286,1.28558737626333
"158",3.863,0.0308132005714286,1.27565323925507
"159",4.41485714285714,0.0308132005714286,1.32265144717241
"160",4.96671428571429,0.0308132005714286,1.34122203088807
"161",5.51857142857143,0.0308132005714286,1.25714378569492
"162",6.07042857142857,0.0308132005714286,1.01226103564781
"163",6.62228571428571,0.0308132005714286,1.00628430314736
"164",7.17414285714286,0.0308132005714286,0.973998715196721
"165",7.726,0.0308132005714286,1.01321007623413
"166",8.27785714285714,0.0308132005714286,1.01321007623413
"167",8.82971428571429,0.0308132005714286,1.01321007623413
"168",9.38157142857143,0.0308132005714286,1.01321007623413
"169",9.93342857142857,0.0308132005714286,1.01321007623413
"170",10.4852857142857,0.0308132005714286,1.01321007623413
"171",11.0371428571429,0.0308132005714286,1.01321007623413
"172",11.589,0.0308132005714286,0.945483706527184
"173",12.1408571428571,0.0308132005714286,0.945483706527184
"174",12.6927142857143,0.0308132005714286,0.945483706527184
"175",13.2445714285714,0.0308132005714286,0.945483706527184
"176",13.7964285714286,0.0308132005714286,0.945483706527184
"177",14.3482857142857,0.0308132005714286,1.13313314835626
"178",14.9001428571429,0.0308132005714286,1.1587656844005
"179",15.452,0.0308132005714286,1.1587656844005
"180",16.0038571428571,0.0308132005714286,1.17539530871031
"181",16.5557142857143,0.0308132005714286,1.17539530871031
"182",17.1075714285714,0.0308132005714286,1.17539530871031
"183",17.6594285714286,0.0308132005714286,1.26228130833674
"184",18.2112857142857,0.0308132005714286,1.45232523410766
"185",18.7631428571429,0.0308132005714286,1.66896756208097
"186",19.315,0.0308132005714286,1.66896756208097
"187",19.8668571428571,0.0308132005714286,1.66896756208097
"188",20.4187142857143,0.0308132005714286,1.66896756208097
"189",20.9705714285714,0.0308132005714286,1.66896756208097
"190",21.5224285714286,0.0308132005714286,1.66896756208097
"191",22.0742857142857,0.0308132005714286,1.66896756208097
"192",22.6261428571429,0.0308132005714286,1.66896756208097
"193",23.178,0.0308132005714286,1.66896756208097
"194",23.7298571428571,0.0308132005714286,1.66896756208097
"195",24.2817142857143,0.0308132005714286,1.66896756208097
"196",24.8335714285714,0.0308132005714286,1.66896756208097
"197",25.3854285714286,0.0308132005714286,1.66896756208097
"198",25.9372857142857,0.0308132005714286,1.66896756208097
"199",26.4891428571429,0.0308132005714286,1.66896756208097
"200",27.041,0.0308132005714286,1.66896756208097
"201",0,0.0410842674285714,1.63477906830045
"202",0.551857142857143,0.0410842674285714,1.34837035453155
"203",1.10371428571429,0.0410842674285714,1.34837035453155
"204",1.65557142857143,0.0410842674285714,1.2475442159836
"205",2.20742857142857,0.0410842674285714,1.37803848800348
"206",2.75928571428571,0.0410842674285714,1.29851855996739
"207",3.31114285714286,0.0410842674285714,1.28558737626333
"208",3.863,0.0410842674285714,1.27565323925507
"209",4.41485714285714,0.0410842674285714,1.32265144717241
"210",4.96671428571429,0.0410842674285714,1.34122203088807
"211",5.51857142857143,0.0410842674285714,1.25714378569492
"212",6.07042857142857,0.0410842674285714,1.01226103564781
"213",6.62228571428571,0.0410842674285714,1.00628430314736
"214",7.17414285714286,0.0410842674285714,0.973998715196721
"215",7.726,0.0410842674285714,1.01321007623413
"216",8.27785714285714,0.0410842674285714,1.01321007623413
"217",8.82971428571429,0.0410842674285714,1.01321007623413
"218",9.38157142857143,0.0410842674285714,1.01321007623413
"219",9.93342857142857,0.0410842674285714,1.01321007623413
"220",10.4852857142857,0.0410842674285714,1.01321007623413
"221",11.0371428571429,0.0410842674285714,1.01321007623413
"222",11.589,0.0410842674285714,0.945483706527184
"223",12.1408571428571,0.0410842674285714,0.945483706527184
"224",12.6927142857143,0.0410842674285714,0.945483706527184
"225",13.2445714285714,0.0410842674285714,0.945483706527184
"226",13.7964285714286,0.0410842674285714,0.945483706527184
"227",14.3482857142857,0.0410842674285714,1.13313314835626
"228",14.9001428571429,0.0410842674285714,1.1587656844005
"229",15.452,0.0410842674285714,1.1587656844005
"230",16.0038571428571,0.0410842674285714,1.17539530871031
"231",16.5557142857143,0.0410842674285714,1.17539530871031
"232",17.1075714285714,0.0410842674285714,1.17539530871031
"233",17.6594285714286,0.0410842674285714,1.26228130833674
"234",18.2112857142857,0.0410842674285714,1.45232523410766
"235",18.7631428571429,0.0410842674285714,1.66896756208097
"236",19.315,0.0410842674285714,1.66896756208097
"237",19.8668571428571,0.0410842674285714,1.66896756208097
"238",20.4187142857143,0.0410842674285714,1.66896756208097
"239",20.9705714285714,0.0410842674285714,1.66896756208097
"240",21.5224285714286,0.0410842674285714,1.66896756208097
"241",22.0742857142857,0.0410842674285714,1.66896756208097
"242",22.6261428571429,0.0410842674285714,1.66896756208097
"243",23.178,0.0410842674285714,1.66896756208097
"244",23.7298571428571,0.0410842674285714,1.66896756208097
"245",24.2817142857143,0.0410842674285714,1.66896756208097
"246",24.8335714285714,0.0410842674285714,1.66896756208097
"247",25.3854285714286,0.0410842674285714,1.66896756208097
"248",25.9372857142857,0.0410842674285714,1.66896756208097
"249",26.4891428571429,0.0410842674285714,1.66896756208097
"250",27.041,0.0410842674285714,1.66896756208097
"251",0,0.0513553342857143,1.63477906830045
"252",0.551857142857143,0.0513553342857143,1.34837035453155
"253",1.10371428571429,0.0513553342857143,1.34837035453155
"254",1.65557142857143,0.0513553342857143,1.2475442159836
"255",2.20742857142857,0.0513553342857143,1.37803848800348
"256",2.75928571428571,0.0513553342857143,1.29851855996739
"257",3.31114285714286,0.0513553342857143,1.28558737626333
"258",3.863,0.0513553342857143,1.27565323925507
"259",4.41485714285714,0.0513553342857143,1.32265144717241
"260",4.96671428571429,0.0513553342857143,1.34122203088807
"261",5.51857142857143,0.0513553342857143,1.25714378569492
"262",6.07042857142857,0.0513553342857143,1.01226103564781
"263",6.62228571428571,0.0513553342857143,1.00628430314736
"264",7.17414285714286,0.0513553342857143,0.973998715196721
"265",7.726,0.0513553342857143,1.01321007623413
"266",8.27785714285714,0.0513553342857143,1.01321007623413
"267",8.82971428571429,0.0513553342857143,1.01321007623413
"268",9.38157142857143,0.0513553342857143,1.01321007623413
"269",9.93342857142857,0.0513553342857143,1.01321007623413
"270",10.4852857142857,0.0513553342857143,1.01321007623413
"271",11.0371428571429,0.0513553342857143,1.01321007623413
"272",11.589,0.0513553342857143,0.945483706527184
"273",12.1408571428571,0.0513553342857143,0.945483706527184
"274",12.6927142857143,0.0513553342857143,0.945483706527184
"275",13.2445714285714,0.0513553342857143,0.945483706527184
"276",13.7964285714286,0.0513553342857143,0.945483706527184
"277",14.3482857142857,0.0513553342857143,1.13313314835626
"278",14.9001428571429,0.0513553342857143,1.1587656844005
"279",15.452,0.0513553342857143,1.1587656844005
"280",16.0038571428571,0.0513553342857143,1.17539530871031
"281",16.5557142857143,0.0513553342857143,1.17539530871031
"282",17.1075714285714,0.0513553342857143,1.17539530871031
"283",17.6594285714286,0.0513553342857143,1.26228130833674
"284",18.2112857142857,0.0513553342857143,1.45232523410766
"285",18.7631428571429,0.0513553342857143,1.66896756208097
"286",19.315,0.0513553342857143,1.66896756208097
"287",19.8668571428571,0.0513553342857143,1.66896756208097
"288",20.4187142857143,0.0513553342857143,1.66896756208097
"289",20.9705714285714,0.0513553342857143,1.66896756208097
"290",21.5224285714286,0.0513553342857143,1.66896756208097
"291",22.0742857142857,0.0513553342857143,1.66896756208097
"292",22.6261428571429,0.0513553342857143,1.66896756208097
"293",23.178,0.0513553342857143,1.66896756208097
"294",23.7298571428571,0.0513553342857143,1.66896756208097
"295",24.2817142857143,0.0513553342857143,1.66896756208097
"296",24.8335714285714,0.0513553342857143,1.66896756208097
"297",25.3854285714286,0.0513553342857143,1.66896756208097
"298",25.9372857142857,0.0513553342857143,1.66896756208097
"299",26.4891428571429,0.0513553342857143,1.66896756208097
"300",27.041,0.0513553342857143,1.66896756208097
"301",0,0.0616264011428571,1.66162392996764
"302",0.551857142857143,0.0616264011428571,1.37521521619874
"303",1.10371428571429,0.0616264011428571,1.37521521619874
"304",1.65557142857143,0.0616264011428571,1.27438907765079
"305",2.20742857142857,0.0616264011428571,1.40488334967067
"306",2.75928571428571,0.0616264011428571,1.32536342163458
"307",3.31114285714286,0.0616264011428571,1.31243223793052
"308",3.863,0.0616264011428571,1.30249810092226
"309",4.41485714285714,0.0616264011428571,1.34949630883961
"310",4.96671428571429,0.0616264011428571,1.36806689255526
"311",5.51857142857143,0.0616264011428571,1.28398864736212
"312",6.07042857142857,0.0616264011428571,1.039105897315
"313",6.62228571428571,0.0616264011428571,1.03312916481455
"314",7.17414285714286,0.0616264011428571,1.00084357686391
"315",7.726,0.0616264011428571,1.04005493790133
"316",8.27785714285714,0.0616264011428571,1.04005493790133
"317",8.82971428571429,0.0616264011428571,1.04005493790133
"318",9.38157142857143,0.0616264011428571,1.04005493790133
"319",9.93342857142857,0.0616264011428571,1.04005493790133
"320",10.4852857142857,0.0616264011428571,1.04005493790133
"321",11.0371428571429,0.0616264011428571,1.04005493790133
"322",11.589,0.0616264011428571,0.972328568194378
"323",12.1408571428571,0.0616264011428571,0.972328568194378
"324",12.6927142857143,0.0616264011428571,0.972328568194378
"325",13.2445714285714,0.0616264011428571,0.972328568194378
"326",13.7964285714286,0.0616264011428571,0.972328568194378
"327",14.3482857142857,0.0616264011428571,1.15997801002346
"328",14.9001428571429,0.0616264011428571,1.18561054606769
"329",15.452,0.0616264011428571,1.18561054606769
"330",16.0038571428571,0.0616264011428571,1.2022401703775
"331",16.5557142857143,0.0616264011428571,1.2022401703775
"332",17.1075714285714,0.0616264011428571,1.2022401703775
"333",17.6594285714286,0.0616264011428571,1.28912617000394
"334",18.2112857142857,0.0616264011428571,1.47917009577486
"335",18.7631428571429,0.0616264011428571,1.69581242374816
"336",19.315,0.0616264011428571,1.69581242374816
"337",19.8668571428571,0.0616264011428571,1.69581242374816
"338",20.4187142857143,0.0616264011428571,1.69581242374816
"339",20.9705714285714,0.0616264011428571,1.69581242374816
"340",21.5224285714286,0.0616264011428571,1.69581242374816
"341",22.0742857142857,0.0616264011428571,1.69581242374816
"342",22.6261428571429,0.0616264011428571,1.69581242374816
"343",23.178,0.0616264011428571,1.69581242374816
"344",23.7298571428571,0.0616264011428571,1.69581242374816
"345",24.2817142857143,0.0616264011428571,1.69581242374816
"346",24.8335714285714,0.0616264011428571,1.69581242374816
"347",25.3854285714286,0.0616264011428571,1.69581242374816
"348",25.9372857142857,0.0616264011428571,1.69581242374816
"349",26.4891428571429,0.0616264011428571,1.69581242374816
"350",27.041,0.0616264011428571,1.69581242374816
"351",0,0.071897468,1.72739558779147
"352",0.551857142857143,0.071897468,1.44098687402257
"353",1.10371428571429,0.071897468,1.44098687402257
"354",1.65557142857143,0.071897468,1.34016073547462
"355",2.20742857142857,0.071897468,1.4706550074945
"356",2.75928571428571,0.071897468,1.39113507945841
"357",3.31114285714286,0.071897468,1.37820389575435
"358",3.863,0.071897468,1.36826975874609
"359",4.41485714285714,0.071897468,1.41526796666344
"360",4.96671428571429,0.071897468,1.43383855037909
"361",5.51857142857143,0.071897468,1.34976030518595
"362",6.07042857142857,0.071897468,1.02283150022615
"363",6.62228571428571,0.071897468,1.0168547677257
"364",7.17414285714286,0.071897468,0.984569179775064
"365",7.726,0.071897468,1.02378054081248
"366",8.27785714285714,0.071897468,1.02378054081248
"367",8.82971428571429,0.071897468,1.02378054081248
"368",9.38157142857143,0.071897468,1.02378054081248
"369",9.93342857142857,0.071897468,1.02378054081248
"370",10.4852857142857,0.071897468,1.02378054081248
"371",11.0371428571429,0.071897468,1.02378054081248
"372",11.589,0.071897468,0.956054171105528
"373",12.1408571428571,0.071897468,0.956054171105528
"374",12.6927142857143,0.071897468,0.956054171105528
"375",13.2445714285714,0.071897468,0.956054171105528
"376",13.7964285714286,0.071897468,0.956054171105528
"377",14.3482857142857,0.071897468,1.14370361293461
"378",14.9001428571429,0.071897468,1.16933614897884
"379",15.452,0.071897468,1.16933614897884
"380",16.0038571428571,0.071897468,1.18596577328865
"381",16.5557142857143,0.071897468,1.18596577328865
"382",17.1075714285714,0.071897468,1.18596577328865
"383",17.6594285714286,0.071897468,1.27285177291509
"384",18.2112857142857,0.071897468,1.46289569868601
"385",18.7631428571429,0.071897468,1.67953802665931
"386",19.315,0.071897468,1.67953802665931
"387",19.8668571428571,0.071897468,1.67953802665931
"388",20.4187142857143,0.071897468,1.67953802665931
"389",20.9705714285714,0.071897468,1.67953802665931
"390",21.5224285714286,0.071897468,1.67953802665931
"391",22.0742857142857,0.071897468,1.67953802665931
"392",22.6261428571429,0.071897468,1.67953802665931
"393",23.178,0.071897468,1.67953802665931
"394",23.7298571428571,0.071897468,1.67953802665931
"395",24.2817142857143,0.071897468,1.67953802665931
"396",24.8335714285714,0.071897468,1.67953802665931
"397",25.3854285714286,0.071897468,1.67953802665931
"398",25.9372857142857,0.071897468,1.67953802665931
"399",26.4891428571429,0.071897468,1.67953802665931
"400",27.041,0.071897468,1.67953802665931
"401",0,0.0821685348571429,1.71680724097483
"402",0.551857142857143,0.0821685348571429,1.43039852720593
"403",1.10371428571429,0.0821685348571429,1.43039852720593
"404",1.65557142857143,0.0821685348571429,1.32957238865798
"405",2.20742857142857,0.0821685348571429,1.46006666067786
"406",2.75928571428571,0.0821685348571429,1.38054673264177
"407",3.31114285714286,0.0821685348571429,1.36761554893772
"408",3.863,0.0821685348571429,1.35768141192946
"409",4.41485714285714,0.0821685348571429,1.4046796198468
"410",4.96671428571429,0.0821685348571429,1.42325020356246
"411",5.51857142857143,0.0821685348571429,1.33917195836931
"412",6.07042857142857,0.0821685348571429,1.01224315340952
"413",6.62228571428571,0.0821685348571429,1.00626642090906
"414",7.17414285714286,0.0821685348571429,0.973980832958427
"415",7.726,0.0821685348571429,1.01319219399584
"416",8.27785714285714,0.0821685348571429,1.01319219399584
"417",8.82971428571429,0.0821685348571429,1.01319219399584
"418",9.38157142857143,0.0821685348571429,1.01319219399584
"419",9.93342857142857,0.0821685348571429,1.01319219399584
"420",10.4852857142857,0.0821685348571429,1.01319219399584
"421",11.0371428571429,0.0821685348571429,1.01319219399584
"422",11.589,0.0821685348571429,0.94546582428889
"423",12.1408571428571,0.0821685348571429,0.94546582428889
"424",12.6927142857143,0.0821685348571429,0.94546582428889
"425",13.2445714285714,0.0821685348571429,0.94546582428889
"426",13.7964285714286,0.0821685348571429,0.94546582428889
"427",14.3482857142857,0.0821685348571429,1.13311526611797
"428",14.9001428571429,0.0821685348571429,1.1587478021622
"429",15.452,0.0821685348571429,1.1587478021622
"430",16.0038571428571,0.0821685348571429,1.17537742647201
"431",16.5557142857143,0.0821685348571429,1.17537742647201
"432",17.1075714285714,0.0821685348571429,1.17537742647201
"433",17.6594285714286,0.0821685348571429,1.26226342609845
"434",18.2112857142857,0.0821685348571429,1.45230735186937
"435",18.7631428571429,0.0821685348571429,1.66894967984267
"436",19.315,0.0821685348571429,1.66894967984267
"437",19.8668571428571,0.0821685348571429,1.66894967984267
"438",20.4187142857143,0.0821685348571429,1.66894967984267
"439",20.9705714285714,0.0821685348571429,1.66894967984267
"440",21.5224285714286,0.0821685348571429,1.66894967984267
"441",22.0742857142857,0.0821685348571429,1.66894967984267
"442",22.6261428571429,0.0821685348571429,1.66894967984267
"443",23.178,0.0821685348571429,1.66894967984267
"444",23.7298571428571,0.0821685348571429,1.66894967984267
"445",24.2817142857143,0.0821685348571429,1.66894967984267
"446",24.8335714285714,0.0821685348571429,1.66894967984267
"447",25.3854285714286,0.0821685348571429,1.66894967984267
"448",25.9372857142857,0.0821685348571429,1.66894967984267
"449",26.4891428571429,0.0821685348571429,1.66894967984267
"450",27.041,0.0821685348571429,1.66894967984267
"451",0,0.0924396017142857,1.71680724097483
"452",0.551857142857143,0.0924396017142857,1.43039852720593
"453",1.10371428571429,0.0924396017142857,1.43039852720593
"454",1.65557142857143,0.0924396017142857,1.32957238865798
"455",2.20742857142857,0.0924396017142857,1.46006666067786
"456",2.75928571428571,0.0924396017142857,1.38054673264177
"457",3.31114285714286,0.0924396017142857,1.36761554893772
"458",3.863,0.0924396017142857,1.35768141192946
"459",4.41485714285714,0.0924396017142857,1.4046796198468
"460",4.96671428571429,0.0924396017142857,1.42325020356246
"461",5.51857142857143,0.0924396017142857,1.33917195836931
"462",6.07042857142857,0.0924396017142857,1.01224315340952
"463",6.62228571428571,0.0924396017142857,1.00626642090906
"464",7.17414285714286,0.0924396017142857,0.973980832958427
"465",7.726,0.0924396017142857,1.01319219399584
"466",8.27785714285714,0.0924396017142857,1.01319219399584
"467",8.82971428571429,0.0924396017142857,1.01319219399584
"468",9.38157142857143,0.0924396017142857,1.01319219399584
"469",9.93342857142857,0.0924396017142857,1.01319219399584
"470",10.4852857142857,0.0924396017142857,1.01319219399584
"471",11.0371428571429,0.0924396017142857,1.01319219399584
"472",11.589,0.0924396017142857,0.94546582428889
"473",12.1408571428571,0.0924396017142857,0.94546582428889
"474",12.6927142857143,0.0924396017142857,0.94546582428889
"475",13.2445714285714,0.0924396017142857,0.94546582428889
"476",13.7964285714286,0.0924396017142857,0.94546582428889
"477",14.3482857142857,0.0924396017142857,1.13311526611797
"478",14.9001428571429,0.0924396017142857,1.1587478021622
"479",15.452,0.0924396017142857,1.1587478021622
"480",16.0038571428571,0.0924396017142857,1.17537742647201
"481",16.5557142857143,0.0924396017142857,1.17537742647201
"482",17.1075714285714,0.0924396017142857,1.17537742647201
"483",17.6594285714286,0.0924396017142857,1.26226342609845
"484",18.2112857142857,0.0924396017142857,1.45230735186937
"485",18.7631428571429,0.0924396017142857,1.66894967984267
"486",19.315,0.0924396017142857,1.66894967984267
"487",19.8668571428571,0.0924396017142857,1.66894967984267
"488",20.4187142857143,0.0924396017142857,1.66894967984267
"489",20.9705714285714,0.0924396017142857,1.66894967984267
"490",21.5224285714286,0.0924396017142857,1.66894967984267
"491",22.0742857142857,0.0924396017142857,1.66894967984267
"492",22.6261428571429,0.0924396017142857,1.66894967984267
"493",23.178,0.0924396017142857,1.66894967984267
"494",23.7298571428571,0.0924396017142857,1.66894967984267
"495",24.2817142857143,0.0924396017142857,1.66894967984267
"496",24.8335714285714,0.0924396017142857,1.66894967984267
"497",25.3854285714286,0.0924396017142857,1.66894967984267
"498",25.9372857142857,0.0924396017142857,1.66894967984267
"499",26.4891428571429,0.0924396017142857,1.66894967984267
"500",27.041,0.0924396017142857,1.66894967984267
"501",0,0.102710668571429,1.79049853245016
"502",0.551857142857143,0.102710668571429,1.50408981868125
"503",1.10371428571429,0.102710668571429,1.50408981868125
"504",1.65557142857143,0.102710668571429,1.4032636801333
"505",2.20742857142857,0.102710668571429,1.53375795215319
"506",2.75928571428571,0.102710668571429,1.45423802411709
"507",3.31114285714286,0.102710668571429,1.44130684041304
"508",3.863,0.102710668571429,1.43137270340478
"509",4.41485714285714,0.102710668571429,1.47837091132212
"510",4.96671428571429,0.102710668571429,1.49694149503778
"511",5.51857142857143,0.102710668571429,1.41286324984463
"512",6.07042857142857,0.102710668571429,1.08593444488484
"513",6.62228571428571,0.102710668571429,1.07995771238438
"514",7.17414285714286,0.102710668571429,1.04767212443375
"515",7.726,0.102710668571429,1.08688348547116
"516",8.27785714285714,0.102710668571429,1.08688348547116
"517",8.82971428571429,0.102710668571429,1.08688348547116
"518",9.38157142857143,0.102710668571429,1.08688348547116
"519",9.93342857142857,0.102710668571429,1.08688348547116
"520",10.4852857142857,0.102710668571429,1.08688348547116
"521",11.0371428571429,0.102710668571429,1.08688348547116
"522",11.589,0.102710668571429,1.01915711576421
"523",12.1408571428571,0.102710668571429,1.01915711576421
"524",12.6927142857143,0.102710668571429,1.01915711576421
"525",13.2445714285714,0.102710668571429,1.01915711576421
"526",13.7964285714286,0.102710668571429,1.01915711576421
"527",14.3482857142857,0.102710668571429,1.20680655759329
"528",14.9001428571429,0.102710668571429,1.23243909363753
"529",15.452,0.102710668571429,1.23243909363753
"530",16.0038571428571,0.102710668571429,1.24906871794733
