"","ppt_week","elevation_m","Predicted"
"1",0,2987,1.68326766321383
"2",0.551857142857143,2987,1.39685894944492
"3",1.10371428571429,2987,1.39685894944492
"4",1.65557142857143,2987,1.29603281089697
"5",2.20742857142857,2987,1.42652708291685
"6",2.75928571428571,2987,1.34700715488076
"7",3.31114285714286,2987,1.33407597117671
"8",3.863,2987,1.32414183416845
"9",4.41485714285714,2987,1.37114004208579
"10",4.96671428571429,2987,1.38971062580145
"11",5.51857142857143,2987,1.33662928560899
"12",6.07042857142857,2987,1.0464048878186
"13",6.62228571428571,2987,1.04042815531814
"14",7.17414285714286,2987,1.00814256736751
"15",7.726,2987,1.04735392840492
"16",8.27785714285714,2987,1.04735392840492
"17",8.82971428571429,2987,1.04735392840492
"18",9.38157142857143,2987,1.04735392840492
"19",9.93342857142857,2987,1.04735392840492
"20",10.4852857142857,2987,1.04735392840492
"21",11.0371428571429,2987,1.04735392840492
"22",11.589,2987,0.979627558697972
"23",12.1408571428571,2987,0.979627558697972
"24",12.6927142857143,2987,0.979627558697972
"25",13.2445714285714,2987,0.979627558697972
"26",13.7964285714286,2987,0.979627558697972
"27",14.3482857142857,2987,1.16727700052705
"28",14.9001428571429,2987,1.19290953657129
"29",15.452,2987,1.19290953657129
"30",16.0038571428571,2987,1.20953916088109
"31",16.5557142857143,2987,1.20953916088109
"32",17.1075714285714,2987,1.20953916088109
"33",17.6594285714286,2987,1.29642516050753
"34",18.2112857142857,2987,1.48646908627845
"35",18.7631428571429,2987,1.70311141425176
"36",19.315,2987,1.70311141425176
"37",19.8668571428571,2987,1.70311141425176
"38",20.4187142857143,2987,1.70311141425176
"39",20.9705714285714,2987,1.70311141425176
"40",21.5224285714286,2987,1.70311141425176
"41",22.0742857142857,2987,1.70311141425176
"42",22.6261428571429,2987,1.70311141425176
"43",23.178,2987,1.70311141425176
"44",23.7298571428571,2987,1.70311141425176
"45",24.2817142857143,2987,1.70311141425176
"46",24.8335714285714,2987,1.70311141425176
"47",25.3854285714286,2987,1.70311141425176
"48",25.9372857142857,2987,1.70311141425176
"49",26.4891428571429,2987,1.70311141425176
"50",27.041,2987,1.70311141425176
"51",0,2998.48979591837,1.68326766321383
"52",0.551857142857143,2998.48979591837,1.39685894944492
"53",1.10371428571429,2998.48979591837,1.39685894944492
"54",1.65557142857143,2998.48979591837,1.29603281089697
"55",2.20742857142857,2998.48979591837,1.42652708291685
"56",2.75928571428571,2998.48979591837,1.34700715488076
"57",3.31114285714286,2998.48979591837,1.33407597117671
"58",3.863,2998.48979591837,1.32414183416845
"59",4.41485714285714,2998.48979591837,1.37114004208579
"60",4.96671428571429,2998.48979591837,1.38971062580145
"61",5.51857142857143,2998.48979591837,1.33662928560899
"62",6.07042857142857,2998.48979591837,1.0464048878186
"63",6.62228571428571,2998.48979591837,1.04042815531814
"64",7.17414285714286,2998.48979591837,1.00814256736751
"65",7.726,2998.48979591837,1.04735392840492
"66",8.27785714285714,2998.48979591837,1.04735392840492
"67",8.82971428571429,2998.48979591837,1.04735392840492
"68",9.38157142857143,2998.48979591837,1.04735392840492
"69",9.93342857142857,2998.48979591837,1.04735392840492
"70",10.4852857142857,2998.48979591837,1.04735392840492
"71",11.0371428571429,2998.48979591837,1.04735392840492
"72",11.589,2998.48979591837,0.979627558697972
"73",12.1408571428571,2998.48979591837,0.979627558697972
"74",12.6927142857143,2998.48979591837,0.979627558697972
"75",13.2445714285714,2998.48979591837,0.979627558697972
"76",13.7964285714286,2998.48979591837,0.979627558697972
"77",14.3482857142857,2998.48979591837,1.16727700052705
"78",14.9001428571429,2998.48979591837,1.19290953657129
"79",15.452,2998.48979591837,1.19290953657129
"80",16.0038571428571,2998.48979591837,1.20953916088109
"81",16.5557142857143,2998.48979591837,1.20953916088109
"82",17.1075714285714,2998.48979591837,1.20953916088109
"83",17.6594285714286,2998.48979591837,1.29642516050753
"84",18.2112857142857,2998.48979591837,1.48646908627845
"85",18.7631428571429,2998.48979591837,1.70311141425176
"86",19.315,2998.48979591837,1.70311141425176
"87",19.8668571428571,2998.48979591837,1.70311141425176
"88",20.4187142857143,2998.48979591837,1.70311141425176
"89",20.9705714285714,2998.48979591837,1.70311141425176
"90",21.5224285714286,2998.48979591837,1.70311141425176
"91",22.0742857142857,2998.48979591837,1.70311141425176
"92",22.6261428571429,2998.48979591837,1.70311141425176
"93",23.178,2998.48979591837,1.70311141425176
"94",23.7298571428571,2998.48979591837,1.70311141425176
"95",24.2817142857143,2998.48979591837,1.70311141425176
"96",24.8335714285714,2998.48979591837,1.70311141425176
"97",25.3854285714286,2998.48979591837,1.70311141425176
"98",25.9372857142857,2998.48979591837,1.70311141425176
"99",26.4891428571429,2998.48979591837,1.70311141425176
"100",27.041,2998.48979591837,1.70311141425176
"101",0,3009.97959183673,1.68326766321383
"102",0.551857142857143,3009.97959183673,1.39685894944492
"103",1.10371428571429,3009.97959183673,1.39685894944492
"104",1.65557142857143,3009.97959183673,1.29603281089697
"105",2.20742857142857,3009.97959183673,1.42652708291685
"106",2.75928571428571,3009.97959183673,1.34700715488076
"107",3.31114285714286,3009.97959183673,1.33407597117671
"108",3.863,3009.97959183673,1.32414183416845
"109",4.41485714285714,3009.97959183673,1.37114004208579
"110",4.96671428571429,3009.97959183673,1.38971062580145
"111",5.51857142857143,3009.97959183673,1.33662928560899
"112",6.07042857142857,3009.97959183673,1.0464048878186
"113",6.62228571428571,3009.97959183673,1.04042815531814
"114",7.17414285714286,3009.97959183673,1.00814256736751
"115",7.726,3009.97959183673,1.04735392840492
