"","tmean_day","eastMEAN","Predicted"
"1",5.619,-0.078810751,0.542245435139597
"2",5.83942857142857,-0.078810751,0.542245435139597
"3",6.05985714285714,-0.078810751,0.542245435139597
"4",6.28028571428571,-0.078810751,0.542245435139597
"5",6.50071428571429,-0.078810751,0.542245435139597
"6",6.72114285714286,-0.078810751,0.542245435139597
"7",6.94157142857143,-0.078810751,0.542245435139597
"8",7.162,-0.078810751,0.542245435139597
"9",7.38242857142857,-0.078810751,0.542245435139597
"10",7.60285714285714,-0.078810751,0.542245435139597
"11",7.82328571428571,-0.078810751,0.542245435139597
"12",8.04371428571429,-0.078810751,0.542245435139597
"13",8.26414285714286,-0.078810751,0.542245435139597
"14",8.48457142857143,-0.078810751,0.542245435139597
"15",8.705,-0.078810751,0.412681237659378
"16",8.92542857142857,-0.078810751,0.412681237659378
"17",9.14585714285714,-0.078810751,0.481204673334064
"18",9.36628571428571,-0.078810751,0.45814867228008
"19",9.58671428571429,-0.078810751,0.45814867228008
"20",9.80714285714286,-0.078810751,0.45814867228008
"21",10.0275714285714,-0.078810751,0.45814867228008
"22",10.248,-0.078810751,0.45814867228008
"23",10.4684285714286,-0.078810751,0.446692562051098
"24",10.6888571428571,-0.078810751,0.446692562051098
"25",10.9092857142857,-0.078810751,0.446692562051098
"26",11.1297142857143,-0.078810751,0.583587567302295
"27",11.3501428571429,-0.078810751,0.781554354050938
"28",11.5705714285714,-0.078810751,0.821962994674138
"29",11.791,-0.078810751,0.907703141000275
"30",12.0114285714286,-0.078810751,0.937936435797385
"31",12.2318571428571,-0.078810751,0.818169268230968
"32",12.4522857142857,-0.078810751,0.863422222533027
"33",12.6727142857143,-0.078810751,1.01014670557664
"34",12.8931428571429,-0.078810751,1.05019188458337
"35",13.1135714285714,-0.078810751,1.02962503910637
"36",13.334,-0.078810751,0.568943995440108
"37",13.5544285714286,-0.078810751,0.492384642473981
"38",13.7748571428571,-0.078810751,0.492384642473981
"39",13.9952857142857,-0.078810751,0.492384642473981
"40",14.2157142857143,-0.078810751,0.492384642473981
"41",14.4361428571429,-0.078810751,0.492384642473981
"42",14.6565714285714,-0.078810751,0.492384642473981
"43",14.877,-0.078810751,0.492384642473981
"44",15.0974285714286,-0.078810751,0.492384642473981
"45",15.3178571428571,-0.078810751,0.492384642473981
"46",15.5382857142857,-0.078810751,0.492384642473981
"47",15.7587142857143,-0.078810751,0.492384642473981
"48",15.9791428571429,-0.078810751,0.492384642473981
"49",16.1995714285714,-0.078810751,0.492384642473981
"50",16.42,-0.078810751,0.492384642473981
"51",5.619,-0.0743777187142857,0.542245435139597
"52",5.83942857142857,-0.0743777187142857,0.542245435139597
"53",6.05985714285714,-0.0743777187142857,0.542245435139597
"54",6.28028571428571,-0.0743777187142857,0.542245435139597
"55",6.50071428571429,-0.0743777187142857,0.542245435139597
"56",6.72114285714286,-0.0743777187142857,0.542245435139597
"57",6.94157142857143,-0.0743777187142857,0.542245435139597
"58",7.162,-0.0743777187142857,0.542245435139597
"59",7.38242857142857,-0.0743777187142857,0.542245435139597
"60",7.60285714285714,-0.0743777187142857,0.542245435139597
"61",7.82328571428571,-0.0743777187142857,0.542245435139597
"62",8.04371428571429,-0.0743777187142857,0.542245435139597
"63",8.26414285714286,-0.0743777187142857,0.542245435139597
"64",8.48457142857143,-0.0743777187142857,0.542245435139597
"65",8.705,-0.0743777187142857,0.412681237659378
"66",8.92542857142857,-0.0743777187142857,0.412681237659378
"67",9.14585714285714,-0.0743777187142857,0.481204673334064
"68",9.36628571428571,-0.0743777187142857,0.45814867228008
"69",9.58671428571429,-0.0743777187142857,0.45814867228008
"70",9.80714285714286,-0.0743777187142857,0.45814867228008
"71",10.0275714285714,-0.0743777187142857,0.45814867228008
"72",10.248,-0.0743777187142857,0.45814867228008
"73",10.4684285714286,-0.0743777187142857,0.446692562051098
"74",10.6888571428571,-0.0743777187142857,0.446692562051098
"75",10.9092857142857,-0.0743777187142857,0.446692562051098
"76",11.1297142857143,-0.0743777187142857,0.583587567302295
"77",11.3501428571429,-0.0743777187142857,0.781554354050938
"78",11.5705714285714,-0.0743777187142857,0.821962994674138
"79",11.791,-0.0743777187142857,0.907703141000275
"80",12.0114285714286,-0.0743777187142857,0.937936435797385
"81",12.2318571428571,-0.0743777187142857,0.818169268230968
"82",12.4522857142857,-0.0743777187142857,0.863422222533027
"83",12.6727142857143,-0.0743777187142857,1.01014670557664
"84",12.8931428571429,-0.0743777187142857,1.05019188458337
"85",13.1135714285714,-0.0743777187142857,1.02962503910637
"86",13.334,-0.0743777187142857,0.568943995440108
"87",13.5544285714286,-0.0743777187142857,0.492384642473981
"88",13.7748571428571,-0.0743777187142857,0.492384642473981
"89",13.9952857142857,-0.0743777187142857,0.492384642473981
"90",14.2157142857143,-0.0743777187142857,0.492384642473981
"91",14.4361428571429,-0.0743777187142857,0.492384642473981
"92",14.6565714285714,-0.0743777187142857,0.492384642473981
"93",14.877,-0.0743777187142857,0.492384642473981
"94",15.0974285714286,-0.0743777187142857,0.492384642473981
"95",15.3178571428571,-0.0743777187142857,0.492384642473981
"96",15.5382857142857,-0.0743777187142857,0.492384642473981
"97",15.7587142857143,-0.0743777187142857,0.492384642473981
"98",15.9791428571429,-0.0743777187142857,0.492384642473981
"99",16.1995714285714,-0.0743777187142857,0.492384642473981
"100",16.42,-0.0743777187142857,0.492384642473981
"101",5.619,-0.0699446864285714,0.542245435139597
"102",5.83942857142857,-0.0699446864285714,0.542245435139597
"103",6.05985714285714,-0.0699446864285714,0.542245435139597
