"bf","lr","best.iter","cv.r.squared"
0.5,0.01,1856,0.239778358741922
0.5,0.01,2664,0.282338207511346
0.6,0.01,2156,0.361519972160701
0.6,0.01,3389,0.339099515959955
0.6,0.01,2999,0.317263368054638
0.6,0.01,4234,0.388034203563631
0.6,0.01,3284,0.348147669632744
0.6,0.01,2896,0.351810819656014
0.6,0.01,2751,0.414864703181873
0.6,0.01,2981,0.352153590087396
0.6,0.01,2691,0.389336100307407
0.6,0.01,3506,0.337645903329085
0.7,0.01,4777,0.332689447756046
0.7,0.01,4057,0.396395961874981
0.7,0.01,2457,0.334575092094777
0.7,0.01,4754,0.340551662770985
0.7,0.01,3071,0.361588484096342
0.7,0.01,3101,0.39861111938771
0.7,0.01,4028,0.305994701707577
0.7,0.01,3089,0.357031652546145
0.7,0.01,2237,0.298021684121107
0.7,0.01,3260,0.293390308418542
0.5,0.005,5620,0.32885454918052
0.5,0.005,6225,0.218865927630426
0.5,0.005,6826,0.283537822886435
0.5,0.005,6432,0.348442383571822
0.5,0.005,7220,0.293121369827429
0.5,0.005,5811,0.272323546057152
0.5,0.005,4921,0.303978618949656
0.5,0.005,5500,0.374538118699101
0.5,0.005,4895,0.292391555061075
0.5,0.005,7612,0.362899579759197
0.6,0.005,4501,0.37350936171117
0.6,0.005,3962,0.241915579074215
0.6,0.005,6835,0.319263375485813
0.6,0.005,8480,0.392484732469274
0.6,0.005,4984,0.322851644794097
0.6,0.005,6207,0.374833457756286
0.6,0.005,5556,0.30297663802899
0.6,0.005,5115,0.331171792973465
0.6,0.005,6741,0.315318690868204
0.6,0.005,7895,0.318602373169271
0.7,0.005,6172,0.283132917355714
0.7,0.005,6239,0.3012059548477
0.7,0.005,5961,0.279605607232917
0.7,0.005,7363,0.324715948703955
0.7,0.005,5798,0.358035722494547
0.7,0.005,6514,0.377842912013636
0.7,0.005,4335,0.322097759045988
0.7,0.005,7063,0.364331041232367
0.7,0.005,8215,0.416311501175339
0.7,0.005,7535,0.408147477003775
0.5,0.001,30652,0.336407119440677
0.5,0.001,30937,0.369866685493209
0.5,0.001,37062,0.357196356148168
0.5,0.001,27076,0.380334279795771
0.5,0.001,27685,0.362809296863404
0.5,0.001,37528,0.247774304226966
0.5,0.001,32598,0.330677582607921
0.5,0.001,33107,0.253839268352659
0.5,0.001,26831,0.339590705879977
0.5,0.001,33523,0.36413642400031
0.6,0.001,34590,0.351571939872373
0.6,0.001,30081,0.401516853092917
0.6,0.001,39031,0.342093659791949
0.6,0.001,34911,0.340968689638662
0.6,0.001,31052,0.291537945614766
0.6,0.001,35421,0.379472652159903
0.6,0.001,27846,0.350627283997827
0.6,0.001,32056,0.372883814335704
0.6,0.001,31160,0.337264057581407
0.6,0.001,38298,0.316704143474861
0.7,0.001,23753,0.318780510136596
0.7,0.001,36625,0.409304848716953
0.7,0.001,36933,0.409198484189285
0.7,0.001,35677,0.391911138907001
0.7,0.001,34101,0.377296137941755
0.7,0.001,27165,0.369395840142734
0.7,0.001,27662,0.308223472851012
0.7,0.001,28362,0.358511492483158
0.7,0.001,37374,0.347263815754882
0.7,0.001,35164,0.379966413737496
0.5,5e-04,39926,0.340679166686966
0.5,5e-04,39864,0.277607366910948
0.5,5e-04,39993,0.281445317202361
0.5,5e-04,39928,0.366686131218685
0.5,5e-04,39980,0.323760136875297
0.5,5e-04,39579,0.335445100481712
0.5,5e-04,39991,0.276784066714916
0.5,5e-04,39990,0.373248891891755
0.5,5e-04,37749,0.322769487661432
0.5,5e-04,39844,0.307370091856207
0.6,5e-04,39987,0.309341129333771
0.6,5e-04,39968,0.366198033419752
0.6,5e-04,39999,0.324404362957541
0.6,5e-04,33397,0.270503831249152
0.6,5e-04,39992,0.2637988926054
0.6,5e-04,39997,0.362912915923235
0.6,5e-04,39959,0.350271196843702
0.6,5e-04,39958,0.365859513655551
0.6,5e-04,35094,0.27653737085459
0.6,5e-04,39963,0.270654884951234
0.7,5e-04,40000,0.343606966079374
0.7,5e-04,39951,0.378141851707671
0.7,5e-04,39997,0.377926444789148
0.7,5e-04,39984,0.394989448180176
0.7,5e-04,39997,0.351878908216568
0.7,5e-04,39999,0.33636668442772
0.7,5e-04,38213,0.325570812595493
0.7,5e-04,39950,0.348802466542872
0.7,5e-04,39989,0.323098081584229
0.7,5e-04,39993,0.38213953519926
