"","lake_perc_area","max_depth_m","Predicted"
"1",0.48,1.8,0.305902451321924
"2",0.680204081632653,1.8,0.305902451321924
"3",0.880408163265306,1.8,0.434453045035908
"4",1.08061224489796,1.8,0.452796694562404
"5",1.28081632653061,1.8,0.713047483138313
"6",1.48102040816327,1.8,0.748063773428679
"7",1.68122448979592,1.8,0.778968669138369
"8",1.88142857142857,1.8,0.86826516763689
"9",2.08163265306122,1.8,0.895059889472131
"10",2.28183673469388,1.8,0.889273268272526
"11",2.48204081632653,1.8,0.889273268272526
"12",2.68224489795918,1.8,0.899620066872868
"13",2.88244897959184,1.8,0.899620066872868
"14",3.08265306122449,1.8,0.899620066872868
"15",3.28285714285714,1.8,0.875978584664362
"16",3.4830612244898,1.8,0.875978584664362
"17",3.68326530612245,1.8,0.907307056174547
"18",3.8834693877551,1.8,0.901884248771361
"19",4.08367346938775,1.8,0.893063780883953
"20",4.28387755102041,1.8,0.893063780883953
"21",4.48408163265306,1.8,0.855837448016572
"22",4.68428571428571,1.8,0.855837448016572
"23",4.88448979591837,1.8,0.855837448016572
"24",5.08469387755102,1.8,0.855837448016572
"25",5.28489795918367,1.8,0.855837448016572
"26",5.48510204081633,1.8,0.855837448016572
"27",5.68530612244898,1.8,0.855837448016572
"28",5.88551020408163,1.8,0.829397132398185
"29",6.08571428571429,1.8,0.829397132398185
"30",6.28591836734694,1.8,0.829397132398185
"31",6.48612244897959,1.8,0.829397132398185
"32",6.68632653061225,1.8,0.829397132398185
"33",6.8865306122449,1.8,0.829397132398185
"34",7.08673469387755,1.8,0.829397132398185
"35",7.2869387755102,1.8,0.829397132398185
"36",7.48714285714286,1.8,0.829397132398185
"37",7.68734693877551,1.8,0.829397132398185
"38",7.88755102040816,1.8,0.829397132398185
"39",8.08775510204082,1.8,0.85845288554729
"40",8.28795918367347,1.8,0.85845288554729
"41",8.48816326530612,1.8,0.85845288554729
"42",8.68836734693878,1.8,0.85845288554729
"43",8.88857142857143,1.8,0.85845288554729
"44",9.08877551020408,1.8,0.85845288554729
"45",9.28897959183673,1.8,0.85845288554729
"46",9.48918367346939,1.8,0.85845288554729
"47",9.68938775510204,1.8,0.85845288554729
"48",9.88959183673469,1.8,0.85845288554729
"49",10.0897959183673,1.8,0.85845288554729
"50",10.29,1.8,0.85845288554729
"51",0.48,2.62040816326531,0.305902451321924
