"","ppt_percent_normal","shrub2011","Predicted"
"1",0.23120234,0,0.580641927299821
"2",0.251468498367347,0,0.580641927299821
"3",0.271734656734694,0,0.580641927299821
"4",0.292000815102041,0,0.629070229392474
"5",0.312266973469388,0,0.652127381439941
"6",0.332533131836735,0,0.652127381439941
"7",0.352799290204082,0,0.652127381439941
"8",0.373065448571429,0,0.633926274313084
"9",0.393331606938776,0,0.633926274313084
"10",0.413597765306122,0,0.633926274313084
"11",0.433863923673469,0,0.674933110540394
"12",0.454130082040816,0,0.775803869491201
"13",0.474396240408163,0,0.931498936946396
"14",0.49466239877551,0,0.931498936946396
"15",0.514928557142857,0,0.954771079846143
"16",0.535194715510204,0,0.954771079846143
"17",0.555460873877551,0,0.973998715196721
"18",0.575727032244898,0,0.973998715196721
"19",0.595993190612245,0,0.973998715196721
"20",0.616259348979592,0,0.973998715196721
"21",0.636525507346939,0,0.973998715196721
"22",0.656791665714286,0,0.973998715196721
"23",0.677057824081633,0,0.973998715196721
"24",0.69732398244898,0,0.973998715196721
"25",0.717590140816327,0,0.973998715196721
"26",0.737856299183673,0,0.973998715196721
"27",0.75812245755102,0,0.973998715196721
"28",0.778388615918367,0,0.973998715196721
"29",0.798654774285714,0,0.973998715196721
"30",0.818920932653061,0,0.973998715196721
"31",0.839187091020408,0,0.973998715196721
"32",0.859453249387755,0,0.973998715196721
"33",0.879719407755102,0,0.973998715196721
"34",0.899985566122449,0,0.973998715196721
"35",0.920251724489796,0,0.973998715196721
"36",0.940517882857143,0,0.973998715196721
"37",0.96078404122449,0,0.995311958565864
"38",0.981050199591837,0,0.995311958565864
"39",1.00131635795918,0,0.995311958565864
"40",1.02158251632653,0,0.892571892826244
"41",1.04184867469388,0,0.760623056479509
"42",1.06211483306122,0,0.732706690498178
"43",1.08238099142857,0,0.732706690498178
"44",1.10264714979592,0,0.732706690498178
"45",1.12291330816327,0,0.732706690498178
"46",1.14317946653061,0,0.732706690498178
"47",1.16344562489796,0,0.732706690498178
"48",1.18371178326531,0,0.732706690498178
"49",1.20397794163265,0,0.732706690498178
"50",1.2242441,0,0.732706690498178
"51",0.23120234,0.0102710668571429,0.580641927299821
"52",0.251468498367347,0.0102710668571429,0.580641927299821
"53",0.271734656734694,0.0102710668571429,0.580641927299821
"54",0.292000815102041,0.0102710668571429,0.629070229392474
"55",0.312266973469388,0.0102710668571429,0.652127381439941
"56",0.332533131836735,0.0102710668571429,0.652127381439941
"57",0.352799290204082,0.0102710668571429,0.652127381439941
"58",0.373065448571429,0.0102710668571429,0.633926274313084
"59",0.393331606938776,0.0102710668571429,0.633926274313084
"60",0.413597765306122,0.0102710668571429,0.633926274313084
"61",0.433863923673469,0.0102710668571429,0.674933110540394
"62",0.454130082040816,0.0102710668571429,0.775803869491201
"63",0.474396240408163,0.0102710668571429,0.931498936946396
"64",0.49466239877551,0.0102710668571429,0.931498936946396
"65",0.514928557142857,0.0102710668571429,0.954771079846143
"66",0.535194715510204,0.0102710668571429,0.954771079846143
"67",0.555460873877551,0.0102710668571429,0.973998715196721
"68",0.575727032244898,0.0102710668571429,0.973998715196721
"69",0.595993190612245,0.0102710668571429,0.973998715196721
"70",0.616259348979592,0.0102710668571429,0.973998715196721
"71",0.636525507346939,0.0102710668571429,0.973998715196721
"72",0.656791665714286,0.0102710668571429,0.973998715196721
"73",0.677057824081633,0.0102710668571429,0.973998715196721
"74",0.69732398244898,0.0102710668571429,0.973998715196721
"75",0.717590140816327,0.0102710668571429,0.973998715196721
"76",0.737856299183673,0.0102710668571429,0.973998715196721
"77",0.75812245755102,0.0102710668571429,0.973998715196721
"78",0.778388615918367,0.0102710668571429,0.973998715196721
"79",0.798654774285714,0.0102710668571429,0.973998715196721
"80",0.818920932653061,0.0102710668571429,0.973998715196721
"81",0.839187091020408,0.0102710668571429,0.973998715196721
"82",0.859453249387755,0.0102710668571429,0.973998715196721
"83",0.879719407755102,0.0102710668571429,0.973998715196721
"84",0.899985566122449,0.0102710668571429,0.973998715196721
"85",0.920251724489796,0.0102710668571429,0.973998715196721
"86",0.940517882857143,0.0102710668571429,0.973998715196721
"87",0.96078404122449,0.0102710668571429,0.995311958565864
"88",0.981050199591837,0.0102710668571429,0.995311958565864
"89",1.00131635795918,0.0102710668571429,0.995311958565864
"90",1.02158251632653,0.0102710668571429,0.892571892826244
"91",1.04184867469388,0.0102710668571429,0.760623056479509
"92",1.06211483306122,0.0102710668571429,0.732706690498178
"93",1.08238099142857,0.0102710668571429,0.732706690498178
"94",1.10264714979592,0.0102710668571429,0.732706690498178
"95",1.12291330816327,0.0102710668571429,0.732706690498178
"96",1.14317946653061,0.0102710668571429,0.732706690498178
"97",1.16344562489796,0.0102710668571429,0.732706690498178
"98",1.18371178326531,0.0102710668571429,0.732706690498178
"99",1.20397794163265,0.0102710668571429,0.732706690498178
"100",1.2242441,0.0102710668571429,0.732706690498178
"101",0.23120234,0.0205421337142857,0.580641927299821
"102",0.251468498367347,0.0205421337142857,0.580641927299821
"103",0.271734656734694,0.0205421337142857,0.580641927299821
"104",0.292000815102041,0.0205421337142857,0.629070229392474
"105",0.312266973469388,0.0205421337142857,0.652127381439941
"106",0.332533131836735,0.0205421337142857,0.652127381439941
"107",0.352799290204082,0.0205421337142857,0.652127381439941
"108",0.373065448571429,0.0205421337142857,0.633926274313084
"109",0.393331606938776,0.0205421337142857,0.633926274313084
"110",0.413597765306122,0.0205421337142857,0.633926274313084
"111",0.433863923673469,0.0205421337142857,0.674933110540394
"112",0.454130082040816,0.0205421337142857,0.775803869491201
"113",0.474396240408163,0.0205421337142857,0.931498936946396
"114",0.49466239877551,0.0205421337142857,0.931498936946396
"115",0.514928557142857,0.0205421337142857,0.954771079846143
"116",0.535194715510204,0.0205421337142857,0.954771079846143
"117",0.555460873877551,0.0205421337142857,0.973998715196721
"118",0.575727032244898,0.0205421337142857,0.973998715196721
"119",0.595993190612245,0.0205421337142857,0.973998715196721
"120",0.616259348979592,0.0205421337142857,0.973998715196721
"121",0.636525507346939,0.0205421337142857,0.973998715196721
"122",0.656791665714286,0.0205421337142857,0.973998715196721
"123",0.677057824081633,0.0205421337142857,0.973998715196721
"124",0.69732398244898,0.0205421337142857,0.973998715196721
"125",0.717590140816327,0.0205421337142857,0.973998715196721
"126",0.737856299183673,0.0205421337142857,0.973998715196721
"127",0.75812245755102,0.0205421337142857,0.973998715196721
"128",0.778388615918367,0.0205421337142857,0.973998715196721
"129",0.798654774285714,0.0205421337142857,0.973998715196721
"130",0.818920932653061,0.0205421337142857,0.973998715196721
"131",0.839187091020408,0.0205421337142857,0.973998715196721
"132",0.859453249387755,0.0205421337142857,0.973998715196721
"133",0.879719407755102,0.0205421337142857,0.973998715196721
"134",0.899985566122449,0.0205421337142857,0.973998715196721
"135",0.920251724489796,0.0205421337142857,0.973998715196721
"136",0.940517882857143,0.0205421337142857,0.973998715196721
"137",0.96078404122449,0.0205421337142857,0.995311958565864
"138",0.981050199591837,0.0205421337142857,0.995311958565864
"139",1.00131635795918,0.0205421337142857,0.995311958565864
"140",1.02158251632653,0.0205421337142857,0.892571892826244
"141",1.04184867469388,0.0205421337142857,0.760623056479509
"142",1.06211483306122,0.0205421337142857,0.732706690498178
"143",1.08238099142857,0.0205421337142857,0.732706690498178
"144",1.10264714979592,0.0205421337142857,0.732706690498178
"145",1.12291330816327,0.0205421337142857,0.732706690498178
"146",1.14317946653061,0.0205421337142857,0.732706690498178
"147",1.16344562489796,0.0205421337142857,0.732706690498178
"148",1.18371178326531,0.0205421337142857,0.732706690498178
"149",1.20397794163265,0.0205421337142857,0.732706690498178
"150",1.2242441,0.0205421337142857,0.732706690498178
"151",0.23120234,0.0308132005714286,0.580641927299821
"152",0.251468498367347,0.0308132005714286,0.580641927299821
"153",0.271734656734694,0.0308132005714286,0.580641927299821
"154",0.292000815102041,0.0308132005714286,0.629070229392474
"155",0.312266973469388,0.0308132005714286,0.652127381439941
"156",0.332533131836735,0.0308132005714286,0.652127381439941
"157",0.352799290204082,0.0308132005714286,0.652127381439941
"158",0.373065448571429,0.0308132005714286,0.633926274313084
"159",0.393331606938776,0.0308132005714286,0.633926274313084
"160",0.413597765306122,0.0308132005714286,0.633926274313084
"161",0.433863923673469,0.0308132005714286,0.674933110540394
"162",0.454130082040816,0.0308132005714286,0.775803869491201
"163",0.474396240408163,0.0308132005714286,0.931498936946396
"164",0.49466239877551,0.0308132005714286,0.931498936946396
"165",0.514928557142857,0.0308132005714286,0.954771079846143
"166",0.535194715510204,0.0308132005714286,0.954771079846143
"167",0.555460873877551,0.0308132005714286,0.973998715196721
"168",0.575727032244898,0.0308132005714286,0.973998715196721
"169",0.595993190612245,0.0308132005714286,0.973998715196721
"170",0.616259348979592,0.0308132005714286,0.973998715196721
"171",0.636525507346939,0.0308132005714286,0.973998715196721
"172",0.656791665714286,0.0308132005714286,0.973998715196721
"173",0.677057824081633,0.0308132005714286,0.973998715196721
"174",0.69732398244898,0.0308132005714286,0.973998715196721
"175",0.717590140816327,0.0308132005714286,0.973998715196721
"176",0.737856299183673,0.0308132005714286,0.973998715196721
"177",0.75812245755102,0.0308132005714286,0.973998715196721
"178",0.778388615918367,0.0308132005714286,0.973998715196721
"179",0.798654774285714,0.0308132005714286,0.973998715196721
"180",0.818920932653061,0.0308132005714286,0.973998715196721
"181",0.839187091020408,0.0308132005714286,0.973998715196721
"182",0.859453249387755,0.0308132005714286,0.973998715196721
"183",0.879719407755102,0.0308132005714286,0.973998715196721
"184",0.899985566122449,0.0308132005714286,0.973998715196721
"185",0.920251724489796,0.0308132005714286,0.973998715196721
"186",0.940517882857143,0.0308132005714286,0.973998715196721
"187",0.96078404122449,0.0308132005714286,0.995311958565864
"188",0.981050199591837,0.0308132005714286,0.995311958565864
"189",1.00131635795918,0.0308132005714286,0.995311958565864
"190",1.02158251632653,0.0308132005714286,0.892571892826244
"191",1.04184867469388,0.0308132005714286,0.760623056479509
"192",1.06211483306122,0.0308132005714286,0.732706690498178
"193",1.08238099142857,0.0308132005714286,0.732706690498178
"194",1.10264714979592,0.0308132005714286,0.732706690498178
"195",1.12291330816327,0.0308132005714286,0.732706690498178
"196",1.14317946653061,0.0308132005714286,0.732706690498178
"197",1.16344562489796,0.0308132005714286,0.732706690498178
"198",1.18371178326531,0.0308132005714286,0.732706690498178
"199",1.20397794163265,0.0308132005714286,0.732706690498178
"200",1.2242441,0.0308132005714286,0.732706690498178
"201",0.23120234,0.0410842674285714,0.580641927299821
"202",0.251468498367347,0.0410842674285714,0.580641927299821
"203",0.271734656734694,0.0410842674285714,0.580641927299821
"204",0.292000815102041,0.0410842674285714,0.629070229392474
"205",0.312266973469388,0.0410842674285714,0.652127381439941
"206",0.332533131836735,0.0410842674285714,0.652127381439941
"207",0.352799290204082,0.0410842674285714,0.652127381439941
"208",0.373065448571429,0.0410842674285714,0.633926274313084
"209",0.393331606938776,0.0410842674285714,0.633926274313084
"210",0.413597765306122,0.0410842674285714,0.633926274313084
"211",0.433863923673469,0.0410842674285714,0.674933110540394
"212",0.454130082040816,0.0410842674285714,0.775803869491201
"213",0.474396240408163,0.0410842674285714,0.931498936946396
"214",0.49466239877551,0.0410842674285714,0.931498936946396
"215",0.514928557142857,0.0410842674285714,0.954771079846143
"216",0.535194715510204,0.0410842674285714,0.954771079846143
"217",0.555460873877551,0.0410842674285714,0.973998715196721
"218",0.575727032244898,0.0410842674285714,0.973998715196721
"219",0.595993190612245,0.0410842674285714,0.973998715196721
"220",0.616259348979592,0.0410842674285714,0.973998715196721
"221",0.636525507346939,0.0410842674285714,0.973998715196721
"222",0.656791665714286,0.0410842674285714,0.973998715196721
"223",0.677057824081633,0.0410842674285714,0.973998715196721
"224",0.69732398244898,0.0410842674285714,0.973998715196721
"225",0.717590140816327,0.0410842674285714,0.973998715196721
"226",0.737856299183673,0.0410842674285714,0.973998715196721
"227",0.75812245755102,0.0410842674285714,0.973998715196721
"228",0.778388615918367,0.0410842674285714,0.973998715196721
"229",0.798654774285714,0.0410842674285714,0.973998715196721
"230",0.818920932653061,0.0410842674285714,0.973998715196721
"231",0.839187091020408,0.0410842674285714,0.973998715196721
"232",0.859453249387755,0.0410842674285714,0.973998715196721
"233",0.879719407755102,0.0410842674285714,0.973998715196721
"234",0.899985566122449,0.0410842674285714,0.973998715196721
