"R2","CVR2"
0.779182787601421,0.795929253043368
0.776952820484583,0.795045233340525
0.775577409520153,0.79458242395194
0.774585066307734,0.794058198780542
0.773468085738532,0.79296424198408
0.7717513574291,0.791972885258546
0.770133371782784,0.791024951112634
0.769162809829144,0.790042110630986
0.767584624761003,0.789426133831589
0.766363977670298,0.788495632894389
0.76452041313712,0.787065160203712
0.7629790007914,0.786048802375232
0.76083825718627,0.785195566978504
0.759543003647872,0.7845429606906
0.758544957729996,0.783996815296116
0.756773678468589,0.783567899458507
0.755236140194847,0.782655360614965
0.754091609347148,0.782222613969821
0.753337015285344,0.781101668724485
0.752084787891278,0.780631852818835
0.750724864632437,0.779724929864752
0.749454294081967,0.779842824573134
0.748099629819071,0.778787130815741
0.746451568464503,0.778186784938276
0.745536745423662,0.777183377447573
0.744088718319046,0.776357843501499
0.742243386752437,0.775507518984726
0.7408798690568,0.774731346913781
0.740153636600343,0.773809378904684
0.738805999382751,0.772597429875848
0.737350173139358,0.771746718769439
0.736487791731495,0.77211100121183
0.735441767796683,0.771352829369196
0.734388714449997,0.770435811178343
0.732775081689682,0.769885098633344
0.731394503552199,0.769107363325128
0.730302573498876,0.768172907175449
0.729046726247869,0.767583798365517
0.728436002117032,0.766930890633252
0.727204778455998,0.766292335722812
0.725926844877239,0.765882839368115
0.724850037717175,0.765459594216532
0.724384270844349,0.765084262333537
0.723185009451142,0.764634091298887
0.722160662491088,0.763755162929439
0.720593598127176,0.76269883222008
0.719727456953063,0.76200259648091
0.718147376439285,0.761301753295207
0.716639273960979,0.760645357673855
0.71567474562089,0.760207479659864
0.714326661074139,0.760402448121116
0.712783834136727,0.759510009968773
0.711770751710023,0.759439668814633
0.710724126473182,0.758561428388529
0.709102633244696,0.758286554437281
0.708278918097274,0.757887215542177
0.706851565548344,0.757584451671086
0.705782302095301,0.756843154114483
0.704128166132127,0.756069652215264
0.703008332518059,0.755038309477976
0.702055462559353,0.754928961226679
0.701172981978055,0.754429090067887
0.699885476776258,0.754016880873002
0.698595564477345,0.753733075594183
0.697587391060894,0.75365779827287
0.696301718643053,0.752515719117369
0.69504038988358,0.751920114726886
0.694309527466167,0.751061781168703
0.693083124374411,0.750374539603873
0.692225713240516,0.750204838388065
0.691347030934647,0.749739452112278
0.690433184006153,0.749129383062796
0.688905986658011,0.748512221667836
0.68804486244368,0.748601482294533
0.686892056584377,0.747939406725632
0.685449030601647,0.747339012836463
0.684531235701802,0.746878078332625
0.683381542914237,0.746478602257264
0.681971116224584,0.74562150415617
0.681147697462176,0.744889085487986
0.679792277316487,0.744342029121003
0.678892909620462,0.743800377556157
0.677812465876291,0.743497828552345
0.676407143397409,0.742957221271366
0.675672026692852,0.742928369525132
0.675172051454949,0.7421748392624
0.674113084276858,0.741464727899236
0.673422613326931,0.741261802956103
0.672488285908139,0.740770085173909
0.671577814849798,0.740520829671719
0.670710560161888,0.740105293633939
0.67000137887566,0.739796294734784
0.669220293451268,0.739581741527939
0.668709759647119,0.739194447956429
0.668050068141074,0.738587630657649
0.667211898892805,0.738210914081364
0.666639059456766,0.737608943212785
0.665702266601572,0.737399891098169
0.665067033016367,0.736364830623402
0.664101843307365,0.735590642238696
0.663449915688555,0.735240278088959
0.662588266010993,0.734675704894554
0.661553868524903,0.73426285505304
0.660637539088422,0.733804959489923
0.659135230588708,0.732908409564947
0.658070731429648,0.733120282251553
0.656979305106652,0.732517698309202
0.655944064624721,0.732217430373033
0.655102333455403,0.731968081708918
0.654049050901236,0.731608185703638
0.652994463965444,0.730775780248988
0.651898984708419,0.730338717039171
0.650865134551115,0.729729951761183
0.649718591808787,0.729253859002967
0.649151239825772,0.728713130254272
0.648327012302692,0.72808410807717
0.647454475738385,0.727460630304628
0.646673956976006,0.72673108133878
0.645739786893806,0.726518481299447
0.645127279389542,0.726662657598561
0.644325788423889,0.726504588824889
0.643312074189217,0.726241199578001
0.642316671643371,0.725729682055803
0.641208250298618,0.725893593573165
0.640153797016028,0.725808093467289
0.639111414914524,0.725323935668995
0.638386313470068,0.724752945444451
0.637251977385328,0.724044660725703
0.636050200850587,0.723565640707507
0.635457885168326,0.723144436490854
0.634853363951232,0.722687746171039
0.63415060990046,0.722469229867716
0.633335475054843,0.721881875985302
0.632639358387059,0.721721648548896
0.631768867064925,0.72196402067411
0.631165348730763,0.721811299858364
0.630506087523743,0.721279062959027
0.629629648603905,0.721045052856369
0.628576313036919,0.720315950136188
0.627624855672679,0.719797813400294
0.627184199634574,0.719382885143222
0.626431460945858,0.719074489187607
0.625891361786521,0.718797104013842
0.625403256487092,0.718420209455953
0.624378816593243,0.718143675114429
0.623294518985794,0.71748827589161
0.622667037135232,0.71678158864406
0.621794902589418,0.716498080438545
0.6212187135947,0.716290925690766
0.620185264976213,0.716217065157157
0.619513996391578,0.716114545029388
0.618985076162526,0.715598568122037
0.618339308390679,0.715348387798237
0.617739845427854,0.715442523279411
0.616999011754861,0.715011325979397
0.616457731197108,0.714481981816928
0.6157286546707,0.713844119510077
0.615125406000021,0.713347528960304
0.614441122267167,0.712821446894017
0.613456933620595,0.712711933897454
0.612965491519215,0.712560595261421
0.612744645953488,0.712097748626603
0.612000657004919,0.711811333808564
0.611040665336348,0.711273235810285
0.609993239466242,0.710746648139182
0.609294454734925,0.710527397016616
0.608326734890565,0.710341412603111
0.607490655875244,0.710309979212586
0.606669179820712,0.709632173068146
0.605660282408773,0.709436795465641
0.604891392400222,0.708776360708627
0.604007165281388,0.708221035851854
0.603146472282927,0.708283595402207
0.602292306252063,0.707451390135781
0.601466344283944,0.707431601383289
0.600597540866863,0.707411145511951
0.600043296570695,0.707268180068138
0.599232564744247,0.706894231135507
0.598880656279877,0.706507792896102
0.598136931295489,0.705976936907
0.597588664075272,0.705760085562275
0.597013517853131,0.705564645340434
0.596359593936046,0.705534411078946
0.595690402339939,0.705507711744867
0.595286178964276,0.705187347195922
0.594555423108362,0.704853537177064
0.593848670652936,0.704366535520795
0.593109234478079,0.704367585134301
0.592253528048924,0.70384319792652
0.591729620588336,0.703387167994389
0.591052430126778,0.703358364149869
0.590453407664542,0.703271900003964
0.589906929004533,0.70318704570021
0.589009394041909,0.702689203637894
0.588304684144156,0.702232980738167
0.587536187477109,0.702277836607248
0.58688621462832,0.701518123189766
0.586499865386433,0.701377750081962
0.586004293136606,0.700913009053718
0.585196185614813,0.700431702723078
0.58448819481197,0.700224526398192
0.583822719229096,0.699499307114948
0.583249729101802,0.699158523260631
0.582504575074333,0.69856757072538
0.581890383996467,0.698580390149357
0.581291193899698,0.69763232351854
0.580487360930472,0.697685290229883
0.57991672822692,0.697163213414748
0.579216737600758,0.696848656782974
0.578765359012258,0.696813171582478
0.577863120624504,0.69686657879977
0.577214513351959,0.696671672361905
0.577007851678625,0.696686973911075
0.57631434272782,0.696853936788216
0.575712523614799,0.696432789924745
0.575474392384879,0.696138915365972
0.574588929046681,0.695713191897135
0.574077657812142,0.695356259027077
0.573503448568784,0.694915933745739
0.573068841477672,0.694724314515654
0.572181448154868,0.694193326197821
0.571656812522029,0.693962600556073
0.570625250288992,0.693671769058659
0.570174769678215,0.693754375396639
0.569566544828491,0.693727413830934
0.568942218039441,0.693347133546519
0.568217076429674,0.693132880983857
0.567629317877989,0.69299757262983
0.567104746042453,0.692707196796576
0.566421020606957,0.692448949088764
0.566103475390862,0.692421118370988
0.565706031743679,0.691881363730539
0.564748567322822,0.691717301641001
0.564282471762417,0.69141990665914
0.563773151041195,0.691072250673903
0.563079350934223,0.690727761383963
0.562591145561042,0.690195035912971
0.561940860887844,0.690089114055245
0.561590884205679,0.689965216708512
0.561096758843808,0.689410550501162
0.560438036949296,0.688685454947465
0.55968716559003,0.688428182268121
0.559118883733533,0.688117518668255
0.558479461433172,0.687354838602663
0.557737243166364,0.687188589952694
0.55720465246937,0.686792959893261
0.556536448593105,0.686690299722834
0.556232780257216,0.68635001527305
0.555914035925863,0.686536895832985
0.555554464537272,0.686559872772485
0.555003914584172,0.68630133739204
0.55457778696539,0.68554363355617
0.554005167246422,0.685176574727361
0.553746364166183,0.685317878269149
0.553190031736323,0.684844601594241
0.552710817703563,0.684873217025626
0.552037661165608,0.684912960189955
0.551575600178175,0.684741103870149
0.550934694742643,0.684165488750074
0.549974004679632,0.683954893186061
0.549044538064062,0.683619104263932
0.548629342354779,0.68311889920444
0.548098912288193,0.682965547883636
0.547690040248272,0.682843914148114
0.547017393439575,0.682296707428912
0.546527254676103,0.682220867465645
0.545866909603893,0.681834565185282
0.545457124167323,0.681686845472121
0.544834887957697,0.681581552735407
0.544099374611957,0.681540503262317
0.543356932573487,0.681137799283537
0.542814374609525,0.680585372950234
0.542609722880748,0.680216711975091
0.541837734695685,0.679655146920807
0.541325738944137,0.679570782775452
0.540528583827512,0.679723697603984
0.539795508737747,0.679820468382854
0.539177190766301,0.67957511293636
0.53847311244393,0.679673759162746
0.53807727943808,0.679581655801058
0.537810887349004,0.679116316652742
0.537408141708564,0.678742565738356
0.536775476514685,0.679066278026706
0.53620436572246,0.678849537794224
0.535527099830799,0.678940860567976
0.535128519013569,0.678733600658929
0.534612730069175,0.678618677129102
0.53421098410597,0.678690106893882
