"","LON_DD","Ordinal_date","Predicted"
"52",-105.672053138776,154.326530612245,1.28643919695871
"53",-105.670392577551,154.326530612245,1.28643919695871
"54",-105.668732016327,154.326530612245,1.28643919695871
"55",-105.667071455102,154.326530612245,1.28643919695871
"56",-105.665410893878,154.326530612245,1.28643919695871
"57",-105.663750332653,154.326530612245,1.28643919695871
"58",-105.662089771429,154.326530612245,1.28643919695871
"59",-105.660429210204,154.326530612245,1.24110331397355
"60",-105.65876864898,154.326530612245,1.23233788111638
"61",-105.657108087755,154.326530612245,1.23165785366326
"62",-105.655447526531,154.326530612245,1.23165785366326
"63",-105.653786965306,154.326530612245,1.22619077390452
"64",-105.652126404082,154.326530612245,1.22619077390452
"65",-105.650465842857,154.326530612245,1.22369004405894
"66",-105.648805281633,154.326530612245,1.22794156429621
"67",-105.647144720408,154.326530612245,1.2298724120921
"68",-105.645484159184,154.326530612245,1.23415529463971
"69",-105.643823597959,154.326530612245,1.23941700702766
"70",-105.642163036735,154.326530612245,1.25353063300113
"71",-105.64050247551,154.326530612245,1.24421261582119
"72",-105.638841914286,154.326530612245,1.2405014909067
"73",-105.637181353061,154.326530612245,1.2405014909067
"74",-105.635520791837,154.326530612245,1.2405014909067
"75",-105.633860230612,154.326530612245,1.25252039293279
"76",-105.632199669388,154.326530612245,1.25808503021959
"77",-105.630539108163,154.326530612245,1.25808503021959
"78",-105.628878546939,154.326530612245,1.25916405174981
"79",-105.627217985714,154.326530612245,1.25916405174981
"80",-105.62555742449,154.326530612245,1.25916405174981
"81",-105.623896863265,154.326530612245,1.25916405174981
"82",-105.622236302041,154.326530612245,1.26172120777573
"83",-105.620575740816,154.326530612245,1.26172120777573
"84",-105.618915179592,154.326530612245,1.31110214620215
"85",-105.617254618367,154.326530612245,1.31351735853509
"86",-105.615594057143,154.326530612245,1.31351735853509
"87",-105.613933495918,154.326530612245,1.31351735853509
"88",-105.612272934694,154.326530612245,1.31525000064355
"89",-105.610612373469,154.326530612245,1.31525000064355
"90",-105.608951812245,154.326530612245,1.31525000064355
"91",-105.60729125102,154.326530612245,1.32671207734117
"92",-105.605630689796,154.326530612245,1.32671207734117
"93",-105.603970128571,154.326530612245,1.32671207734117
"94",-105.602309567347,154.326530612245,1.32671207734117
"95",-105.600649006122,154.326530612245,1.32671207734117
"96",-105.598988444898,154.326530612245,1.32671207734117
"97",-105.597327883673,154.326530612245,1.32671207734117
"98",-105.595667322449,154.326530612245,1.32671207734117
"99",-105.594006761224,154.326530612245,1.32671207734117
"100",-105.5923462,154.326530612245,1.32671207734117
"101",-105.6737137,156.65306122449,1.28643919695871
"102",-105.672053138776,156.65306122449,1.28643919695871
"103",-105.670392577551,156.65306122449,1.28643919695871
"104",-105.668732016327,156.65306122449,1.28643919695871
"105",-105.667071455102,156.65306122449,1.28643919695871
"106",-105.665410893878,156.65306122449,1.28643919695871
"107",-105.663750332653,156.65306122449,1.28643919695871
"108",-105.662089771429,156.65306122449,1.28643919695871
"109",-105.660429210204,156.65306122449,1.24110331397355
"110",-105.65876864898,156.65306122449,1.23233788111638
"111",-105.657108087755,156.65306122449,1.23165785366326
"112",-105.655447526531,156.65306122449,1.23165785366326
"113",-105.653786965306,156.65306122449,1.22619077390452
"114",-105.652126404082,156.65306122449,1.22619077390452
"115",-105.650465842857,156.65306122449,1.22369004405894
"116",-105.648805281633,156.65306122449,1.22794156429621
"117",-105.647144720408,156.65306122449,1.2298724120921
"118",-105.645484159184,156.65306122449,1.23415529463971
"119",-105.643823597959,156.65306122449,1.23941700702766
"120",-105.642163036735,156.65306122449,1.25353063300113
"121",-105.64050247551,156.65306122449,1.24421261582119
"122",-105.638841914286,156.65306122449,1.2405014909067
"123",-105.637181353061,156.65306122449,1.2405014909067
"124",-105.635520791837,156.65306122449,1.2405014909067
"125",-105.633860230612,156.65306122449,1.25252039293279
"126",-105.632199669388,156.65306122449,1.25808503021959
"127",-105.630539108163,156.65306122449,1.25808503021959
"128",-105.628878546939,156.65306122449,1.25916405174981
"129",-105.627217985714,156.65306122449,1.25916405174981
"130",-105.62555742449,156.65306122449,1.25916405174981
"131",-105.623896863265,156.65306122449,1.25916405174981
"132",-105.622236302041,156.65306122449,1.26172120777573
"133",-105.620575740816,156.65306122449,1.26172120777573
"134",-105.618915179592,156.65306122449,1.31110214620215
"135",-105.617254618367,156.65306122449,1.31351735853509
"136",-105.615594057143,156.65306122449,1.31351735853509
"137",-105.613933495918,156.65306122449,1.31351735853509
"138",-105.612272934694,156.65306122449,1.31525000064355
"139",-105.610612373469,156.65306122449,1.31525000064355
"140",-105.608951812245,156.65306122449,1.31525000064355
"141",-105.60729125102,156.65306122449,1.32671207734117
"142",-105.605630689796,156.65306122449,1.32671207734117
"143",-105.603970128571,156.65306122449,1.32671207734117
"144",-105.602309567347,156.65306122449,1.32671207734117
"145",-105.600649006122,156.65306122449,1.32671207734117
"146",-105.598988444898,156.65306122449,1.32671207734117
"147",-105.597327883673,156.65306122449,1.32671207734117
"148",-105.595667322449,156.65306122449,1.32671207734117
"149",-105.594006761224,156.65306122449,1.32671207734117
"150",-105.5923462,156.65306122449,1.32671207734117
"151",-105.6737137,158.979591836735,1.28643919695871
"152",-105.672053138776,158.979591836735,1.28643919695871
"153",-105.670392577551,158.979591836735,1.28643919695871
"154",-105.668732016327,158.979591836735,1.28643919695871
"155",-105.667071455102,158.979591836735,1.28643919695871
"156",-105.665410893878,158.979591836735,1.28643919695871
"157",-105.663750332653,158.979591836735,1.28643919695871
"158",-105.662089771429,158.979591836735,1.28643919695871
"159",-105.660429210204,158.979591836735,1.24110331397355
"160",-105.65876864898,158.979591836735,1.23233788111638
"161",-105.657108087755,158.979591836735,1.23165785366326
"162",-105.655447526531,158.979591836735,1.23165785366326
"163",-105.653786965306,158.979591836735,1.22619077390452
"164",-105.652126404082,158.979591836735,1.22619077390452
"165",-105.650465842857,158.979591836735,1.22369004405894
"166",-105.648805281633,158.979591836735,1.22794156429621
"167",-105.647144720408,158.979591836735,1.2298724120921
"168",-105.645484159184,158.979591836735,1.23415529463971
"169",-105.643823597959,158.979591836735,1.23941700702766
"170",-105.642163036735,158.979591836735,1.25353063300113
"171",-105.64050247551,158.979591836735,1.24421261582119
"172",-105.638841914286,158.979591836735,1.2405014909067
"173",-105.637181353061,158.979591836735,1.2405014909067
"174",-105.635520791837,158.979591836735,1.2405014909067
"175",-105.633860230612,158.979591836735,1.25252039293279
"176",-105.632199669388,158.979591836735,1.25808503021959
"177",-105.630539108163,158.979591836735,1.25808503021959
"178",-105.628878546939,158.979591836735,1.25916405174981
"179",-105.627217985714,158.979591836735,1.25916405174981
"180",-105.62555742449,158.979591836735,1.25916405174981
"181",-105.623896863265,158.979591836735,1.25916405174981
"182",-105.622236302041,158.979591836735,1.26172120777573
"183",-105.620575740816,158.979591836735,1.26172120777573
"184",-105.618915179592,158.979591836735,1.31110214620215
"185",-105.617254618367,158.979591836735,1.31351735853509
"186",-105.615594057143,158.979591836735,1.31351735853509
"187",-105.613933495918,158.979591836735,1.31351735853509
"188",-105.612272934694,158.979591836735,1.31525000064355
"189",-105.610612373469,158.979591836735,1.31525000064355
"190",-105.608951812245,158.979591836735,1.31525000064355
"191",-105.60729125102,158.979591836735,1.32671207734117
"192",-105.605630689796,158.979591836735,1.32671207734117
"193",-105.603970128571,158.979591836735,1.32671207734117
"194",-105.602309567347,158.979591836735,1.32671207734117
"195",-105.600649006122,158.979591836735,1.32671207734117
"196",-105.598988444898,158.979591836735,1.32671207734117
"197",-105.597327883673,158.979591836735,1.32671207734117
"198",-105.595667322449,158.979591836735,1.32671207734117
"199",-105.594006761224,158.979591836735,1.32671207734117
"200",-105.5923462,158.979591836735,1.32671207734117
"201",-105.6737137,161.30612244898,1.28643919695871
"202",-105.672053138776,161.30612244898,1.28643919695871
"203",-105.670392577551,161.30612244898,1.28643919695871
"204",-105.668732016327,161.30612244898,1.28643919695871
"205",-105.667071455102,161.30612244898,1.28643919695871
"206",-105.665410893878,161.30612244898,1.28643919695871
"207",-105.663750332653,161.30612244898,1.28643919695871
"208",-105.662089771429,161.30612244898,1.28643919695871
"209",-105.660429210204,161.30612244898,1.24110331397355
"210",-105.65876864898,161.30612244898,1.23233788111638
"211",-105.657108087755,161.30612244898,1.23165785366326
"212",-105.655447526531,161.30612244898,1.23165785366326
"213",-105.653786965306,161.30612244898,1.22619077390452
"214",-105.652126404082,161.30612244898,1.22619077390452
"215",-105.650465842857,161.30612244898,1.22369004405894
"216",-105.648805281633,161.30612244898,1.22794156429621
"217",-105.647144720408,161.30612244898,1.2298724120921
"218",-105.645484159184,161.30612244898,1.23415529463971
"219",-105.643823597959,161.30612244898,1.23941700702766
"220",-105.642163036735,161.30612244898,1.25353063300113
"221",-105.64050247551,161.30612244898,1.24421261582119
"222",-105.638841914286,161.30612244898,1.2405014909067
"223",-105.637181353061,161.30612244898,1.2405014909067
"224",-105.635520791837,161.30612244898,1.2405014909067
"225",-105.633860230612,161.30612244898,1.25252039293279
"226",-105.632199669388,161.30612244898,1.25808503021959
"227",-105.630539108163,161.30612244898,1.25808503021959
"228",-105.628878546939,161.30612244898,1.25916405174981
"229",-105.627217985714,161.30612244898,1.25916405174981
"230",-105.62555742449,161.30612244898,1.25916405174981
"231",-105.623896863265,161.30612244898,1.25916405174981
"232",-105.622236302041,161.30612244898,1.26172120777573
"233",-105.620575740816,161.30612244898,1.26172120777573
"234",-105.618915179592,161.30612244898,1.31110214620215
"235",-105.617254618367,161.30612244898,1.31351735853509
"236",-105.615594057143,161.30612244898,1.31351735853509
"237",-105.613933495918,161.30612244898,1.31351735853509
"238",-105.612272934694,161.30612244898,1.31525000064355
"239",-105.610612373469,161.30612244898,1.31525000064355
"240",-105.608951812245,161.30612244898,1.31525000064355
"241",-105.60729125102,161.30612244898,1.32671207734117
"242",-105.605630689796,161.30612244898,1.32671207734117
"243",-105.603970128571,161.30612244898,1.32671207734117
"244",-105.602309567347,161.30612244898,1.32671207734117
"245",-105.600649006122,161.30612244898,1.32671207734117
"246",-105.598988444898,161.30612244898,1.32671207734117
"247",-105.597327883673,161.30612244898,1.32671207734117
"248",-105.595667322449,161.30612244898,1.32671207734117
"249",-105.594006761224,161.30612244898,1.32671207734117
"250",-105.5923462,161.30612244898,1.32671207734117
"251",-105.6737137,163.632653061224,1.28643919695871
"252",-105.672053138776,163.632653061224,1.28643919695871
"253",-105.670392577551,163.632653061224,1.28643919695871
"254",-105.668732016327,163.632653061224,1.28643919695871
"255",-105.667071455102,163.632653061224,1.28643919695871
"256",-105.665410893878,163.632653061224,1.28643919695871
"257",-105.663750332653,163.632653061224,1.28643919695871
"258",-105.662089771429,163.632653061224,1.28643919695871
"259",-105.660429210204,163.632653061224,1.24110331397355
"260",-105.65876864898,163.632653061224,1.23233788111638
"261",-105.657108087755,163.632653061224,1.23165785366326
"262",-105.655447526531,163.632653061224,1.23165785366326
"263",-105.653786965306,163.632653061224,1.22619077390452
"264",-105.652126404082,163.632653061224,1.22619077390452
"265",-105.650465842857,163.632653061224,1.22369004405894
"266",-105.648805281633,163.632653061224,1.22794156429621
"267",-105.647144720408,163.632653061224,1.2298724120921
"268",-105.645484159184,163.632653061224,1.23415529463971
"269",-105.643823597959,163.632653061224,1.23941700702766
"270",-105.642163036735,163.632653061224,1.25353063300113
"271",-105.64050247551,163.632653061224,1.24421261582119
"272",-105.638841914286,163.632653061224,1.2405014909067
"273",-105.637181353061,163.632653061224,1.2405014909067
"274",-105.635520791837,163.632653061224,1.2405014909067
"275",-105.633860230612,163.632653061224,1.25252039293279
"276",-105.632199669388,163.632653061224,1.25808503021959
"277",-105.630539108163,163.632653061224,1.25808503021959
"278",-105.628878546939,163.632653061224,1.25916405174981
"279",-105.627217985714,163.632653061224,1.25916405174981
"280",-105.62555742449,163.632653061224,1.25916405174981
"281",-105.623896863265,163.632653061224,1.25916405174981
"282",-105.622236302041,163.632653061224,1.26172120777573
"283",-105.620575740816,163.632653061224,1.26172120777573
"284",-105.618915179592,163.632653061224,1.31110214620215
"285",-105.617254618367,163.632653061224,1.31351735853509
"286",-105.615594057143,163.632653061224,1.31351735853509
"287",-105.613933495918,163.632653061224,1.31351735853509
"288",-105.612272934694,163.632653061224,1.31525000064355
"289",-105.610612373469,163.632653061224,1.31525000064355
"290",-105.608951812245,163.632653061224,1.31525000064355
"291",-105.60729125102,163.632653061224,1.32671207734117
"292",-105.605630689796,163.632653061224,1.32671207734117
"293",-105.603970128571,163.632653061224,1.32671207734117
"294",-105.602309567347,163.632653061224,1.32671207734117
"295",-105.600649006122,163.632653061224,1.32671207734117
"296",-105.598988444898,163.632653061224,1.32671207734117
"297",-105.597327883673,163.632653061224,1.32671207734117
"298",-105.595667322449,163.632653061224,1.32671207734117
"299",-105.594006761224,163.632653061224,1.32671207734117
"300",-105.5923462,163.632653061224,1.32671207734117
"301",-105.6737137,165.959183673469,1.28643919695871
"302",-105.672053138776,165.959183673469,1.28643919695871
"303",-105.670392577551,165.959183673469,1.28643919695871
"304",-105.668732016327,165.959183673469,1.28643919695871
"305",-105.667071455102,165.959183673469,1.28643919695871
"306",-105.665410893878,165.959183673469,1.28643919695871
"307",-105.663750332653,165.959183673469,1.28643919695871
"308",-105.662089771429,165.959183673469,1.28643919695871
"309",-105.660429210204,165.959183673469,1.24110331397355
"310",-105.65876864898,165.959183673469,1.23233788111638
"311",-105.657108087755,165.959183673469,1.23165785366326
"312",-105.655447526531,165.959183673469,1.23165785366326
"313",-105.653786965306,165.959183673469,1.22619077390452
"314",-105.652126404082,165.959183673469,1.22619077390452
"315",-105.650465842857,165.959183673469,1.22369004405894
"316",-105.648805281633,165.959183673469,1.22794156429621
"317",-105.647144720408,165.959183673469,1.2298724120921
"318",-105.645484159184,165.959183673469,1.23415529463971
"319",-105.643823597959,165.959183673469,1.23941700702766
"320",-105.642163036735,165.959183673469,1.25353063300113
"321",-105.64050247551,165.959183673469,1.24421261582119
"322",-105.638841914286,165.959183673469,1.2405014909067
"323",-105.637181353061,165.959183673469,1.2405014909067
"324",-105.635520791837,165.959183673469,1.2405014909067
"325",-105.633860230612,165.959183673469,1.25252039293279
"326",-105.632199669388,165.959183673469,1.25808503021959
"327",-105.630539108163,165.959183673469,1.25808503021959
"328",-105.628878546939,165.959183673469,1.25916405174981
"329",-105.627217985714,165.959183673469,1.25916405174981
"330",-105.62555742449,165.959183673469,1.25916405174981
"331",-105.623896863265,165.959183673469,1.25916405174981
"332",-105.622236302041,165.959183673469,1.26172120777573
"333",-105.620575740816,165.959183673469,1.26172120777573
"334",-105.618915179592,165.959183673469,1.31110214620215
"335",-105.617254618367,165.959183673469,1.31351735853509
"336",-105.615594057143,165.959183673469,1.31351735853509
"337",-105.613933495918,165.959183673469,1.31351735853509
"338",-105.612272934694,165.959183673469,1.31525000064355
"339",-105.610612373469,165.959183673469,1.31525000064355
"340",-105.608951812245,165.959183673469,1.31525000064355
"341",-105.60729125102,165.959183673469,1.32671207734117
"342",-105.605630689796,165.959183673469,1.32671207734117
"343",-105.603970128571,165.959183673469,1.32671207734117
"344",-105.602309567347,165.959183673469,1.32671207734117
"345",-105.600649006122,165.959183673469,1.32671207734117
"346",-105.598988444898,165.959183673469,1.32671207734117
"347",-105.597327883673,165.959183673469,1.32671207734117
"348",-105.595667322449,165.959183673469,1.32671207734117
"349",-105.594006761224,165.959183673469,1.32671207734117
"350",-105.5923462,165.959183673469,1.32671207734117
"351",-105.6737137,168.285714285714,1.28643919695871
"352",-105.672053138776,168.285714285714,1.28643919695871
"353",-105.670392577551,168.285714285714,1.28643919695871
"354",-105.668732016327,168.285714285714,1.28643919695871
"355",-105.667071455102,168.285714285714,1.28643919695871
"356",-105.665410893878,168.285714285714,1.28643919695871
"357",-105.663750332653,168.285714285714,1.28643919695871
"358",-105.662089771429,168.285714285714,1.28643919695871
"359",-105.660429210204,168.285714285714,1.24110331397355
"360",-105.65876864898,168.285714285714,1.23233788111638
"361",-105.657108087755,168.285714285714,1.23165785366326
"362",-105.655447526531,168.285714285714,1.23165785366326
"363",-105.653786965306,168.285714285714,1.22619077390452
"364",-105.652126404082,168.285714285714,1.22619077390452
"365",-105.650465842857,168.285714285714,1.22369004405894
"366",-105.648805281633,168.285714285714,1.22794156429621
"367",-105.647144720408,168.285714285714,1.2298724120921
"368",-105.645484159184,168.285714285714,1.23415529463971
"369",-105.643823597959,168.285714285714,1.23941700702766
"370",-105.642163036735,168.285714285714,1.25353063300113
"371",-105.64050247551,168.285714285714,1.24421261582119
"372",-105.638841914286,168.285714285714,1.2405014909067
"373",-105.637181353061,168.285714285714,1.2405014909067
"374",-105.635520791837,168.285714285714,1.2405014909067
"375",-105.633860230612,168.285714285714,1.25252039293279
"376",-105.632199669388,168.285714285714,1.25808503021959
"377",-105.630539108163,168.285714285714,1.25808503021959
"378",-105.628878546939,168.285714285714,1.25916405174981
"379",-105.627217985714,168.285714285714,1.25916405174981
"380",-105.62555742449,168.285714285714,1.25916405174981
"381",-105.623896863265,168.285714285714,1.25916405174981
"382",-105.622236302041,168.285714285714,1.26172120777573
"383",-105.620575740816,168.285714285714,1.26172120777573
"384",-105.618915179592,168.285714285714,1.31110214620215
"385",-105.617254618367,168.285714285714,1.31351735853509
"386",-105.615594057143,168.285714285714,1.31351735853509
"387",-105.613933495918,168.285714285714,1.31351735853509
"388",-105.612272934694,168.285714285714,1.31525000064355
"389",-105.610612373469,168.285714285714,1.31525000064355
"390",-105.608951812245,168.285714285714,1.31525000064355
"391",-105.60729125102,168.285714285714,1.32671207734117
"392",-105.605630689796,168.285714285714,1.32671207734117
"393",-105.603970128571,168.285714285714,1.32671207734117
"394",-105.602309567347,168.285714285714,1.32671207734117
"395",-105.600649006122,168.285714285714,1.32671207734117
"396",-105.598988444898,168.285714285714,1.32671207734117
"397",-105.597327883673,168.285714285714,1.32671207734117
"398",-105.595667322449,168.285714285714,1.32671207734117
"399",-105.594006761224,168.285714285714,1.32671207734117
"400",-105.5923462,168.285714285714,1.32671207734117
"401",-105.6737137,170.612244897959,1.28643919695871
"402",-105.672053138776,170.612244897959,1.28643919695871
"403",-105.670392577551,170.612244897959,1.28643919695871
"404",-105.668732016327,170.612244897959,1.28643919695871
"405",-105.667071455102,170.612244897959,1.28643919695871
"406",-105.665410893878,170.612244897959,1.28643919695871
"407",-105.663750332653,170.612244897959,1.28643919695871
"408",-105.662089771429,170.612244897959,1.28643919695871
"409",-105.660429210204,170.612244897959,1.24110331397355
"410",-105.65876864898,170.612244897959,1.23233788111638
"411",-105.657108087755,170.612244897959,1.23165785366326
"412",-105.655447526531,170.612244897959,1.23165785366326
"413",-105.653786965306,170.612244897959,1.22619077390452
"414",-105.652126404082,170.612244897959,1.22619077390452
"415",-105.650465842857,170.612244897959,1.22369004405894
"416",-105.648805281633,170.612244897959,1.22794156429621
"417",-105.647144720408,170.612244897959,1.2298724120921
"418",-105.645484159184,170.612244897959,1.23415529463971
"419",-105.643823597959,170.612244897959,1.23941700702766
"420",-105.642163036735,170.612244897959,1.25353063300113
"421",-105.64050247551,170.612244897959,1.24421261582119
"422",-105.638841914286,170.612244897959,1.2405014909067
"423",-105.637181353061,170.612244897959,1.2405014909067
"424",-105.635520791837,170.612244897959,1.2405014909067
"425",-105.633860230612,170.612244897959,1.25252039293279
"426",-105.632199669388,170.612244897959,1.25808503021959
"427",-105.630539108163,170.612244897959,1.25808503021959
"428",-105.628878546939,170.612244897959,1.25916405174981
"429",-105.627217985714,170.612244897959,1.25916405174981
"430",-105.62555742449,170.612244897959,1.25916405174981
"431",-105.623896863265,170.612244897959,1.25916405174981
"432",-105.622236302041,170.612244897959,1.26172120777573
"433",-105.620575740816,170.612244897959,1.26172120777573
"434",-105.618915179592,170.612244897959,1.31110214620215
"435",-105.617254618367,170.612244897959,1.31351735853509
"436",-105.615594057143,170.612244897959,1.31351735853509
"437",-105.613933495918,170.612244897959,1.31351735853509
"438",-105.612272934694,170.612244897959,1.31525000064355
"439",-105.610612373469,170.612244897959,1.31525000064355
"440",-105.608951812245,170.612244897959,1.31525000064355
"441",-105.60729125102,170.612244897959,1.32671207734117
"442",-105.605630689796,170.612244897959,1.32671207734117
"443",-105.603970128571,170.612244897959,1.32671207734117
"444",-105.602309567347,170.612244897959,1.32671207734117
"445",-105.600649006122,170.612244897959,1.32671207734117
"446",-105.598988444898,170.612244897959,1.32671207734117
"447",-105.597327883673,170.612244897959,1.32671207734117
"448",-105.595667322449,170.612244897959,1.32671207734117
"449",-105.594006761224,170.612244897959,1.32671207734117
"450",-105.5923462,170.612244897959,1.32671207734117
"451",-105.6737137,172.938775510204,1.28643919695871
"452",-105.672053138776,172.938775510204,1.28643919695871
"453",-105.670392577551,172.938775510204,1.28643919695871
"454",-105.668732016327,172.938775510204,1.28643919695871
"455",-105.667071455102,172.938775510204,1.28643919695871
"456",-105.665410893878,172.938775510204,1.28643919695871
"457",-105.663750332653,172.938775510204,1.28643919695871
"458",-105.662089771429,172.938775510204,1.28643919695871
"459",-105.660429210204,172.938775510204,1.24110331397355
"460",-105.65876864898,172.938775510204,1.23233788111638
"461",-105.657108087755,172.938775510204,1.23165785366326
"462",-105.655447526531,172.938775510204,1.23165785366326
"463",-105.653786965306,172.938775510204,1.22619077390452
"464",-105.652126404082,172.938775510204,1.22619077390452
"465",-105.650465842857,172.938775510204,1.22369004405894
"466",-105.648805281633,172.938775510204,1.22794156429621
"467",-105.647144720408,172.938775510204,1.2298724120921
"468",-105.645484159184,172.938775510204,1.23415529463971
"469",-105.643823597959,172.938775510204,1.23941700702766
"470",-105.642163036735,172.938775510204,1.25353063300113
"471",-105.64050247551,172.938775510204,1.24421261582119
"472",-105.638841914286,172.938775510204,1.2405014909067
"473",-105.637181353061,172.938775510204,1.2405014909067
"474",-105.635520791837,172.938775510204,1.2405014909067
"475",-105.633860230612,172.938775510204,1.25252039293279
"476",-105.632199669388,172.938775510204,1.25808503021959
"477",-105.630539108163,172.938775510204,1.25808503021959
"478",-105.628878546939,172.938775510204,1.25916405174981
"479",-105.627217985714,172.938775510204,1.25916405174981
"480",-105.62555742449,172.938775510204,1.25916405174981
"481",-105.623896863265,172.938775510204,1.25916405174981
"482",-105.622236302041,172.938775510204,1.26172120777573
"483",-105.620575740816,172.938775510204,1.26172120777573
"484",-105.618915179592,172.938775510204,1.31110214620215
"485",-105.617254618367,172.938775510204,1.31351735853509
"486",-105.615594057143,172.938775510204,1.31351735853509
"487",-105.613933495918,172.938775510204,1.31351735853509
"488",-105.612272934694,172.938775510204,1.31525000064355
"489",-105.610612373469,172.938775510204,1.31525000064355
"490",-105.608951812245,172.938775510204,1.31525000064355
"491",-105.60729125102,172.938775510204,1.32671207734117
"492",-105.605630689796,172.938775510204,1.32671207734117
"493",-105.603970128571,172.938775510204,1.32671207734117
"494",-105.602309567347,172.938775510204,1.32671207734117
"495",-105.600649006122,172.938775510204,1.32671207734117
"496",-105.598988444898,172.938775510204,1.32671207734117
"497",-105.597327883673,172.938775510204,1.32671207734117
"498",-105.595667322449,172.938775510204,1.32671207734117
"499",-105.594006761224,172.938775510204,1.32671207734117
"500",-105.5923462,172.938775510204,1.32671207734117
"501",-105.6737137,175.265306122449,1.28643919695871
"502",-105.672053138776,175.265306122449,1.28643919695871
"503",-105.670392577551,175.265306122449,1.28643919695871
"504",-105.668732016327,175.265306122449,1.28643919695871
"505",-105.667071455102,175.265306122449,1.28643919695871
"506",-105.665410893878,175.265306122449,1.28643919695871
"507",-105.663750332653,175.265306122449,1.28643919695871
"508",-105.662089771429,175.265306122449,1.28643919695871
"509",-105.660429210204,175.265306122449,1.24110331397355
"510",-105.65876864898,175.265306122449,1.23233788111638
"511",-105.657108087755,175.265306122449,1.23165785366326
"512",-105.655447526531,175.265306122449,1.23165785366326
"513",-105.653786965306,175.265306122449,1.22619077390452
"514",-105.652126404082,175.265306122449,1.22619077390452
"515",-105.650465842857,175.265306122449,1.22369004405894
"516",-105.648805281633,175.265306122449,1.22794156429621
"517",-105.647144720408,175.265306122449,1.2298724120921
"518",-105.645484159184,175.265306122449,1.23415529463971
"519",-105.643823597959,175.265306122449,1.23941700702766
"520",-105.642163036735,175.265306122449,1.25353063300113
"521",-105.64050247551,175.265306122449,1.24421261582119
"522",-105.638841914286,175.265306122449,1.2405014909067
"523",-105.637181353061,175.265306122449,1.2405014909067
"524",-105.635520791837,175.265306122449,1.2405014909067
"525",-105.633860230612,175.265306122449,1.25252039293279
"526",-105.632199669388,175.265306122449,1.25808503021959
"527",-105.630539108163,175.265306122449,1.25808503021959
"528",-105.628878546939,175.265306122449,1.25916405174981
"529",-105.627217985714,175.265306122449,1.25916405174981
"530",-105.62555742449,175.265306122449,1.25916405174981
"531",-105.623896863265,175.265306122449,1.25916405174981
"532",-105.622236302041,175.265306122449,1.26172120777573
"533",-105.620575740816,175.265306122449,1.26172120777573
"534",-105.618915179592,175.265306122449,1.31110214620215
"535",-105.617254618367,175.265306122449,1.31351735853509
"536",-105.615594057143,175.265306122449,1.31351735853509
"537",-105.613933495918,175.265306122449,1.31351735853509
"538",-105.612272934694,175.265306122449,1.31525000064355
"539",-105.610612373469,175.265306122449,1.31525000064355
"540",-105.608951812245,175.265306122449,1.31525000064355
"541",-105.60729125102,175.265306122449,1.32671207734117
"542",-105.605630689796,175.265306122449,1.32671207734117
"543",-105.603970128571,175.265306122449,1.32671207734117
"544",-105.602309567347,175.265306122449,1.32671207734117
"545",-105.600649006122,175.265306122449,1.32671207734117
"546",-105.598988444898,175.265306122449,1.32671207734117
"547",-105.597327883673,175.265306122449,1.32671207734117
