"","NO3_N","tmean_month","Predicted"
"1",0.002,2.403333,1.79682365988452
"2",0.0100612244897959,2.403333,1.79682365988452
"3",0.0181224489795918,2.403333,1.79570043555653
"4",0.0261836734693878,2.403333,1.67911154803202
"5",0.0342448979591837,2.403333,1.75151886724486
"6",0.0423061224489796,2.403333,1.84341495817216
"7",0.0503673469387755,2.403333,1.83639919690407
"8",0.0584285714285714,2.403333,1.84665453228751
"9",0.0664897959183673,2.403333,1.82315632586111
"10",0.0745510204081633,2.403333,1.81005276196936
"11",0.0826122448979592,2.403333,1.50230837185759
"12",0.0906734693877551,2.403333,1.47134481716568
"13",0.098734693877551,2.403333,1.46878297101532
"14",0.106795918367347,2.403333,1.43850833651501
"15",0.114857142857143,2.403333,1.46104579132688
"16",0.122918367346939,2.403333,1.40240203854991
"17",0.130979591836735,2.403333,1.40902476043071
"18",0.139040816326531,2.403333,1.40837430132064
"19",0.147102040816327,2.403333,1.39679499841611
"20",0.155163265306122,2.403333,1.39459972137264
"21",0.163224489795918,2.403333,1.3958199280931
"22",0.171285714285714,2.403333,1.38926233217993
"23",0.17934693877551,2.403333,1.39192184183899
"24",0.187408163265306,2.403333,1.41960543647103
"25",0.195469387755102,2.403333,1.42177402343492
"26",0.203530612244898,2.403333,1.42177402343492
"27",0.211591836734694,2.403333,1.42177402343492
"28",0.21965306122449,2.403333,1.42177402343492
"29",0.227714285714286,2.403333,1.42177402343492
"30",0.235775510204082,2.403333,1.42177402343492
"31",0.243836734693878,2.403333,1.42177402343492
"32",0.251897959183673,2.403333,1.42177402343492
"33",0.259959183673469,2.403333,1.42177402343492
"34",0.268020408163265,2.403333,1.42177402343492
"35",0.276081632653061,2.403333,1.42177402343492
"36",0.284142857142857,2.403333,1.42177402343492
"37",0.292204081632653,2.403333,1.42177402343492
"38",0.300265306122449,2.403333,1.42177402343492
"39",0.308326530612245,2.403333,1.42177402343492
"40",0.316387755102041,2.403333,1.42177402343492
"41",0.324448979591837,2.403333,1.42177402343492
"42",0.332510204081633,2.403333,1.42177402343492
"43",0.340571428571429,2.403333,1.42177402343492
"44",0.348632653061224,2.403333,1.42177402343492
"45",0.35669387755102,2.403333,1.42177402343492
"46",0.364755102040816,2.403333,1.42177402343492
"47",0.372816326530612,2.403333,1.42177402343492
"48",0.380877551020408,2.403333,1.42177402343492
"49",0.388938775510204,2.403333,1.42177402343492
"50",0.397,2.403333,1.42177402343492
"51",0.002,2.64973506122449,1.79682365988452
"52",0.0100612244897959,2.64973506122449,1.79682365988452
"53",0.0181224489795918,2.64973506122449,1.79570043555653
"54",0.0261836734693878,2.64973506122449,1.67911154803202
"55",0.0342448979591837,2.64973506122449,1.75151886724486
"56",0.0423061224489796,2.64973506122449,1.84341495817216
"57",0.0503673469387755,2.64973506122449,1.83639919690407
"58",0.0584285714285714,2.64973506122449,1.84665453228751
"59",0.0664897959183673,2.64973506122449,1.82315632586111
"60",0.0745510204081633,2.64973506122449,1.81005276196936
"61",0.0826122448979592,2.64973506122449,1.50230837185759
"62",0.0906734693877551,2.64973506122449,1.47134481716568
"63",0.098734693877551,2.64973506122449,1.46878297101532
"64",0.106795918367347,2.64973506122449,1.43850833651501
"65",0.114857142857143,2.64973506122449,1.46104579132688
"66",0.122918367346939,2.64973506122449,1.40240203854991
"67",0.130979591836735,2.64973506122449,1.40902476043071
"68",0.139040816326531,2.64973506122449,1.40837430132064
"69",0.147102040816327,2.64973506122449,1.39679499841611
"70",0.155163265306122,2.64973506122449,1.39459972137264
"71",0.163224489795918,2.64973506122449,1.3958199280931
"72",0.171285714285714,2.64973506122449,1.38926233217993
"73",0.17934693877551,2.64973506122449,1.39192184183899
"74",0.187408163265306,2.64973506122449,1.41960543647103
"75",0.195469387755102,2.64973506122449,1.42177402343492
"76",0.203530612244898,2.64973506122449,1.42177402343492
"77",0.211591836734694,2.64973506122449,1.42177402343492
"78",0.21965306122449,2.64973506122449,1.42177402343492
"79",0.227714285714286,2.64973506122449,1.42177402343492
"80",0.235775510204082,2.64973506122449,1.42177402343492
"81",0.243836734693878,2.64973506122449,1.42177402343492
"82",0.251897959183673,2.64973506122449,1.42177402343492
"83",0.259959183673469,2.64973506122449,1.42177402343492
"84",0.268020408163265,2.64973506122449,1.42177402343492
"85",0.276081632653061,2.64973506122449,1.42177402343492
"86",0.284142857142857,2.64973506122449,1.42177402343492
"87",0.292204081632653,2.64973506122449,1.42177402343492
"88",0.300265306122449,2.64973506122449,1.42177402343492
"89",0.308326530612245,2.64973506122449,1.42177402343492
"90",0.316387755102041,2.64973506122449,1.42177402343492
"91",0.324448979591837,2.64973506122449,1.42177402343492
"92",0.332510204081633,2.64973506122449,1.42177402343492
"93",0.340571428571429,2.64973506122449,1.42177402343492
"94",0.348632653061224,2.64973506122449,1.42177402343492
"95",0.35669387755102,2.64973506122449,1.42177402343492
"96",0.364755102040816,2.64973506122449,1.42177402343492
"97",0.372816326530612,2.64973506122449,1.42177402343492
"98",0.380877551020408,2.64973506122449,1.42177402343492
"99",0.388938775510204,2.64973506122449,1.42177402343492
"100",0.397,2.64973506122449,1.42177402343492
"101",0.002,2.89613712244898,1.79682365988452
"102",0.0100612244897959,2.89613712244898,1.79682365988452
"103",0.0181224489795918,2.89613712244898,1.79570043555653
"104",0.0261836734693878,2.89613712244898,1.67911154803202
"105",0.0342448979591837,2.89613712244898,1.75151886724486
"106",0.0423061224489796,2.89613712244898,1.84341495817216
"107",0.0503673469387755,2.89613712244898,1.83639919690407
"108",0.0584285714285714,2.89613712244898,1.84665453228751
"109",0.0664897959183673,2.89613712244898,1.82315632586111
"110",0.0745510204081633,2.89613712244898,1.81005276196936
