"","TDP_P","NO3_N","Predicted"
"1",0.31,0.002,1.40536938536678
"2",0.564897959183673,0.002,1.40536938536678
"3",0.819795918367347,0.002,1.40536938536678
"4",1.07469387755102,0.002,1.40536938536678
"5",1.32959183673469,0.002,1.38854770654972
"6",1.58448979591837,0.002,1.3232139839679
"7",1.83938775510204,0.002,1.30532381179896
"8",2.09428571428571,0.002,1.32881997359004
"9",2.34918367346939,0.002,1.53283026341048
"10",2.60408163265306,0.002,1.5413666014232
"11",2.85897959183673,0.002,1.54395782150421
"12",3.11387755102041,0.002,1.56140109938693
"13",3.36877551020408,0.002,1.58951582461352
"14",3.62367346938776,0.002,1.633388095125
"15",3.87857142857143,0.002,1.58446968181534
"16",4.1334693877551,0.002,1.57794276184674
"17",4.38836734693878,0.002,1.66731444166096
"18",4.64326530612245,0.002,1.69047108792919
"19",4.89816326530612,0.002,1.71929313752748
"20",5.1530612244898,0.002,1.7195664975834
"21",5.40795918367347,0.002,1.71043932395245
"22",5.66285714285714,0.002,1.69746576347852
"23",5.91775510204082,0.002,1.6972131959801
"24",6.17265306122449,0.002,1.70526024287684
"25",6.42755102040816,0.002,1.69608801164321
"26",6.68244897959184,0.002,1.70290821395802
"27",6.93734693877551,0.002,1.74744527723792
"28",7.19224489795918,0.002,1.7553233920421
"29",7.44714285714286,0.002,1.75915799407063
"30",7.70204081632653,0.002,1.76001423163155
"31",7.9569387755102,0.002,1.76001423163155
"32",8.21183673469388,0.002,1.76001423163155
"33",8.46673469387755,0.002,1.76001423163155
"34",8.72163265306122,0.002,1.76001423163155
"35",8.9765306122449,0.002,1.76001423163155
"36",9.23142857142857,0.002,1.76001423163155
"37",9.48632653061225,0.002,1.76001423163155
"38",9.74122448979592,0.002,1.76001423163155
"39",9.99612244897959,0.002,1.76001423163155
"40",10.2510204081633,0.002,1.76001423163155
"41",10.5059183673469,0.002,1.76001423163155
"42",10.7608163265306,0.002,1.76001423163155
"43",11.0157142857143,0.002,1.76001423163155
"44",11.270612244898,0.002,1.76001423163155
"45",11.5255102040816,0.002,1.76001423163155
"46",11.7804081632653,0.002,1.76001423163155
"47",12.035306122449,0.002,1.76001423163155
"48",12.2902040816327,0.002,1.76001423163155
"49",12.5451020408163,0.002,1.76001423163155
"50",12.8,0.002,1.76001423163155
"51",0.31,0.0100612244897959,1.40536938536678
"52",0.564897959183673,0.0100612244897959,1.40536938536678
"53",0.819795918367347,0.0100612244897959,1.40536938536678
"54",1.07469387755102,0.0100612244897959,1.40536938536678
"55",1.32959183673469,0.0100612244897959,1.38854770654972
"56",1.58448979591837,0.0100612244897959,1.3232139839679
"57",1.83938775510204,0.0100612244897959,1.30532381179896
"58",2.09428571428571,0.0100612244897959,1.32881997359004
"59",2.34918367346939,0.0100612244897959,1.53283026341048
"60",2.60408163265306,0.0100612244897959,1.5413666014232
"61",2.85897959183673,0.0100612244897959,1.54395782150421
"62",3.11387755102041,0.0100612244897959,1.56140109938693
"63",3.36877551020408,0.0100612244897959,1.58951582461352
"64",3.62367346938776,0.0100612244897959,1.633388095125
"65",3.87857142857143,0.0100612244897959,1.58446968181534
"66",4.1334693877551,0.0100612244897959,1.57794276184674
"67",4.38836734693878,0.0100612244897959,1.66731444166096
"68",4.64326530612245,0.0100612244897959,1.69047108792919
"69",4.89816326530612,0.0100612244897959,1.71929313752748
"70",5.1530612244898,0.0100612244897959,1.7195664975834
"71",5.40795918367347,0.0100612244897959,1.71043932395245
"72",5.66285714285714,0.0100612244897959,1.69746576347852
"73",5.91775510204082,0.0100612244897959,1.6972131959801
"74",6.17265306122449,0.0100612244897959,1.70526024287684
"75",6.42755102040816,0.0100612244897959,1.69608801164321
"76",6.68244897959184,0.0100612244897959,1.70290821395802
"77",6.93734693877551,0.0100612244897959,1.74744527723792
"78",7.19224489795918,0.0100612244897959,1.7553233920421
"79",7.44714285714286,0.0100612244897959,1.75915799407063
"80",7.70204081632653,0.0100612244897959,1.76001423163155
"81",7.9569387755102,0.0100612244897959,1.76001423163155
"82",8.21183673469388,0.0100612244897959,1.76001423163155
"83",8.46673469387755,0.0100612244897959,1.76001423163155
"84",8.72163265306122,0.0100612244897959,1.76001423163155
"85",8.9765306122449,0.0100612244897959,1.76001423163155
"86",9.23142857142857,0.0100612244897959,1.76001423163155
"87",9.48632653061225,0.0100612244897959,1.76001423163155
"88",9.74122448979592,0.0100612244897959,1.76001423163155
"89",9.99612244897959,0.0100612244897959,1.76001423163155
"90",10.2510204081633,0.0100612244897959,1.76001423163155
"91",10.5059183673469,0.0100612244897959,1.76001423163155
"92",10.7608163265306,0.0100612244897959,1.76001423163155
"93",11.0157142857143,0.0100612244897959,1.76001423163155
"94",11.270612244898,0.0100612244897959,1.76001423163155
"95",11.5255102040816,0.0100612244897959,1.76001423163155
"96",11.7804081632653,0.0100612244897959,1.76001423163155
"97",12.035306122449,0.0100612244897959,1.76001423163155
"98",12.2902040816327,0.0100612244897959,1.76001423163155
"99",12.5451020408163,0.0100612244897959,1.76001423163155
"100",12.8,0.0100612244897959,1.76001423163155
"101",0.31,0.0181224489795918,1.40424616103879
