"","TEMP","tmean_month","Predicted"
"1",2.56,2.403333,1.26205604105446
"2",2.89551020408163,2.403333,1.26205604105446
"3",3.23102040816327,2.403333,1.26205604105446
"4",3.5665306122449,2.403333,1.26205604105446
"5",3.90204081632653,2.403333,1.26205604105446
"6",4.23755102040816,2.403333,1.26466970509906
"7",4.5730612244898,2.403333,1.28666976534899
"8",4.90857142857143,2.403333,1.28666976534899
"9",5.24408163265306,2.403333,1.28666976534899
"10",5.57959183673469,2.403333,1.54984387125031
"11",5.91510204081633,2.403333,1.57418363303973
"12",6.25061224489796,2.403333,1.58730586838906
"13",6.58612244897959,2.403333,1.59285498604724
"14",6.92163265306123,2.403333,1.62141125493731
"15",7.25714285714286,2.403333,1.6549883262316
"16",7.59265306122449,2.403333,1.6274669224403
"17",7.92816326530612,2.403333,1.53437367083786
"18",8.26367346938776,2.403333,1.52926701668682
"19",8.59918367346939,2.403333,1.5274700644975
"20",8.93469387755102,2.403333,1.51575945857067
"21",9.27020408163265,2.403333,1.46535652908021
"22",9.60571428571429,2.403333,1.47007722538345
"23",9.94122448979592,2.403333,1.4808613303559
"24",10.2767346938776,2.403333,1.43661081500325
"25",10.6122448979592,2.403333,1.41382602825581
"26",10.9477551020408,2.403333,1.3106858798918
"27",11.2832653061225,2.403333,1.24065071313504
"28",11.6187755102041,2.403333,1.2425058822323
"29",11.9542857142857,2.403333,1.30038142644818
"30",12.2897959183673,2.403333,1.250502562446
"31",12.625306122449,2.403333,1.23932583984094
"32",12.9608163265306,2.403333,1.23932583984094
"33",13.2963265306122,2.403333,1.22690409467755
"34",13.6318367346939,2.403333,1.22117498863434
"35",13.9673469387755,2.403333,1.22117498863434
"36",14.3028571428571,2.403333,1.22117498863434
"37",14.6383673469388,2.403333,1.22117498863434
"38",14.9738775510204,2.403333,1.22117498863434
"39",15.309387755102,2.403333,1.22117498863434
"40",15.6448979591837,2.403333,1.22117498863434
"41",15.9804081632653,2.403333,1.22117498863434
"42",16.3159183673469,2.403333,1.22117498863434
"43",16.6514285714286,2.403333,1.22117498863434
"44",16.9869387755102,2.403333,1.22117498863434
"45",17.3224489795918,2.403333,1.22117498863434
"46",17.6579591836735,2.403333,1.22117498863434
"47",17.9934693877551,2.403333,1.22117498863434
"48",18.3289795918367,2.403333,1.22117498863434
"49",18.6644897959184,2.403333,1.22117498863434
"50",19,2.403333,1.22117498863434
"51",2.56,2.64973506122449,1.26205604105446
"52",2.89551020408163,2.64973506122449,1.26205604105446
"53",3.23102040816327,2.64973506122449,1.26205604105446
"54",3.5665306122449,2.64973506122449,1.26205604105446
"55",3.90204081632653,2.64973506122449,1.26205604105446
"56",4.23755102040816,2.64973506122449,1.26466970509906
"57",4.5730612244898,2.64973506122449,1.28666976534899
"58",4.90857142857143,2.64973506122449,1.28666976534899
"59",5.24408163265306,2.64973506122449,1.28666976534899
"60",5.57959183673469,2.64973506122449,1.54984387125031
"61",5.91510204081633,2.64973506122449,1.57418363303973
"62",6.25061224489796,2.64973506122449,1.58730586838906
"63",6.58612244897959,2.64973506122449,1.59285498604724
"64",6.92163265306123,2.64973506122449,1.62141125493731
"65",7.25714285714286,2.64973506122449,1.6549883262316
"66",7.59265306122449,2.64973506122449,1.6274669224403
"67",7.92816326530612,2.64973506122449,1.53437367083786
"68",8.26367346938776,2.64973506122449,1.52926701668682
"69",8.59918367346939,2.64973506122449,1.5274700644975
"70",8.93469387755102,2.64973506122449,1.51575945857067
"71",9.27020408163265,2.64973506122449,1.46535652908021
"72",9.60571428571429,2.64973506122449,1.47007722538345
"73",9.94122448979592,2.64973506122449,1.4808613303559
"74",10.2767346938776,2.64973506122449,1.43661081500325
"75",10.6122448979592,2.64973506122449,1.41382602825581
"76",10.9477551020408,2.64973506122449,1.3106858798918
"77",11.2832653061225,2.64973506122449,1.24065071313504
"78",11.6187755102041,2.64973506122449,1.2425058822323
"79",11.9542857142857,2.64973506122449,1.30038142644818
"80",12.2897959183673,2.64973506122449,1.250502562446
"81",12.625306122449,2.64973506122449,1.23932583984094
"82",12.9608163265306,2.64973506122449,1.23932583984094
"83",13.2963265306122,2.64973506122449,1.22690409467755
"84",13.6318367346939,2.64973506122449,1.22117498863434
"85",13.9673469387755,2.64973506122449,1.22117498863434
"86",14.3028571428571,2.64973506122449,1.22117498863434
"87",14.6383673469388,2.64973506122449,1.22117498863434
"88",14.9738775510204,2.64973506122449,1.22117498863434
"89",15.309387755102,2.64973506122449,1.22117498863434
"90",15.6448979591837,2.64973506122449,1.22117498863434
"91",15.9804081632653,2.64973506122449,1.22117498863434
"92",16.3159183673469,2.64973506122449,1.22117498863434
"93",16.6514285714286,2.64973506122449,1.22117498863434
"94",16.9869387755102,2.64973506122449,1.22117498863434
"95",17.3224489795918,2.64973506122449,1.22117498863434
"96",17.6579591836735,2.64973506122449,1.22117498863434
"97",17.9934693877551,2.64973506122449,1.22117498863434
"98",18.3289795918367,2.64973506122449,1.22117498863434
"99",18.6644897959184,2.64973506122449,1.22117498863434
"100",19,2.64973506122449,1.22117498863434
"101",2.56,2.89613712244898,1.26205604105446
"102",2.89551020408163,2.89613712244898,1.26205604105446
"103",3.23102040816327,2.89613712244898,1.26205604105446
"104",3.5665306122449,2.89613712244898,1.26205604105446
"105",3.90204081632653,2.89613712244898,1.26205604105446
"106",4.23755102040816,2.89613712244898,1.26466970509906
"107",4.5730612244898,2.89613712244898,1.28666976534899
"108",4.90857142857143,2.89613712244898,1.28666976534899
"109",5.24408163265306,2.89613712244898,1.28666976534899
"110",5.57959183673469,2.89613712244898,1.54984387125031
"111",5.91510204081633,2.89613712244898,1.57418363303973
"112",6.25061224489796,2.89613712244898,1.58730586838906
"113",6.58612244897959,2.89613712244898,1.59285498604724
"114",6.92163265306123,2.89613712244898,1.62141125493731
"115",7.25714285714286,2.89613712244898,1.6549883262316
"116",7.59265306122449,2.89613712244898,1.6274669224403
"117",7.92816326530612,2.89613712244898,1.53437367083786
"118",8.26367346938776,2.89613712244898,1.52926701668682
"119",8.59918367346939,2.89613712244898,1.5274700644975
"120",8.93469387755102,2.89613712244898,1.51575945857067
"121",9.27020408163265,2.89613712244898,1.46535652908021
"122",9.60571428571429,2.89613712244898,1.47007722538345
"123",9.94122448979592,2.89613712244898,1.4808613303559
"124",10.2767346938776,2.89613712244898,1.43661081500325
"125",10.6122448979592,2.89613712244898,1.41382602825581
"126",10.9477551020408,2.89613712244898,1.3106858798918
"127",11.2832653061225,2.89613712244898,1.24065071313504
"128",11.6187755102041,2.89613712244898,1.2425058822323
"129",11.9542857142857,2.89613712244898,1.30038142644818
"130",12.2897959183673,2.89613712244898,1.250502562446
"131",12.625306122449,2.89613712244898,1.23932583984094
"132",12.9608163265306,2.89613712244898,1.23932583984094
"133",13.2963265306122,2.89613712244898,1.22690409467755
"134",13.6318367346939,2.89613712244898,1.22117498863434
"135",13.9673469387755,2.89613712244898,1.22117498863434
"136",14.3028571428571,2.89613712244898,1.22117498863434
"137",14.6383673469388,2.89613712244898,1.22117498863434
"138",14.9738775510204,2.89613712244898,1.22117498863434
"139",15.309387755102,2.89613712244898,1.22117498863434
"140",15.6448979591837,2.89613712244898,1.22117498863434
"141",15.9804081632653,2.89613712244898,1.22117498863434
"142",16.3159183673469,2.89613712244898,1.22117498863434
"143",16.6514285714286,2.89613712244898,1.22117498863434
"144",16.9869387755102,2.89613712244898,1.22117498863434
"145",17.3224489795918,2.89613712244898,1.22117498863434
"146",17.6579591836735,2.89613712244898,1.22117498863434
"147",17.9934693877551,2.89613712244898,1.22117498863434
"148",18.3289795918367,2.89613712244898,1.22117498863434
"149",18.6644897959184,2.89613712244898,1.22117498863434
"150",19,2.89613712244898,1.22117498863434
"151",2.56,3.14253918367347,1.26205604105446
"152",2.89551020408163,3.14253918367347,1.26205604105446
"153",3.23102040816327,3.14253918367347,1.26205604105446
"154",3.5665306122449,3.14253918367347,1.26205604105446
"155",3.90204081632653,3.14253918367347,1.26205604105446
"156",4.23755102040816,3.14253918367347,1.26466970509906
"157",4.5730612244898,3.14253918367347,1.28666976534899
"158",4.90857142857143,3.14253918367347,1.28666976534899
