"","snow2011","max_depth_m","Predicted"
"1",0,1.8,1.11151906170332
"2",0.015694466755102,1.8,1.11151906170332
"3",0.0313889335102041,1.8,1.11151906170332
"4",0.0470834002653061,1.8,1.11151906170332
"5",0.0627778670204082,1.8,1.11151906170332
"6",0.0784723337755102,1.8,1.11151906170332
"7",0.0941668005306122,1.8,1.11151906170332
"8",0.109861267285714,1.8,1.11151906170332
"9",0.125555734040816,1.8,1.11151906170332
"10",0.141250200795918,1.8,1.11151906170332
"11",0.15694466755102,1.8,1.10348813173487
"12",0.172639134306122,1.8,1.0979237238216
"13",0.188333601061224,1.8,1.09950172610249
"14",0.204028067816327,1.8,1.09950172610249
"15",0.219722534571429,1.8,1.09385673662932
"16",0.235417001326531,1.8,1.09385673662932
"17",0.251111468081633,1.8,1.08253512507824
"18",0.266805934836735,1.8,1.07621414810236
"19",0.282500401591837,1.8,1.06129221852898
"20",0.298194868346939,1.8,1.06129221852898
"21",0.313889335102041,1.8,1.05994595016886
"22",0.329583801857143,1.8,1.05994595016886
"23",0.345278268612245,1.8,1.03932538461329
"24",0.360972735367347,1.8,0.914682426128409
"25",0.376667202122449,1.8,0.911736854530646
"26",0.392361668877551,1.8,0.903887762246651
"27",0.408056135632653,1.8,0.842202915613384
"28",0.423750602387755,1.8,0.836967711868077
"29",0.439445069142857,1.8,0.8339592937532
"30",0.455139535897959,1.8,0.8339592937532
"31",0.470834002653061,1.8,0.80896024502116
"32",0.486528469408163,1.8,0.80896024502116
"33",0.502222936163265,1.8,0.736739532812343
"34",0.517917402918367,1.8,0.736739532812343
"35",0.533611869673469,1.8,0.736739532812343
"36",0.549306336428571,1.8,0.736739532812343
"37",0.565000803183674,1.8,0.736739532812343
"38",0.580695269938776,1.8,0.736739532812343
"39",0.596389736693878,1.8,0.736739532812343
"40",0.61208420344898,1.8,0.736739532812343
"41",0.627778670204082,1.8,0.736739532812343
"42",0.643473136959184,1.8,0.736739532812343
"43",0.659167603714286,1.8,0.736739532812343
"44",0.674862070469388,1.8,0.736739532812343
"45",0.69055653722449,1.8,0.736739532812343
"46",0.706251003979592,1.8,0.736739532812343
"47",0.721945470734694,1.8,0.736739532812343
"48",0.737639937489796,1.8,0.736739532812343
"49",0.753334404244898,1.8,0.736739532812343
"50",0.769028871,1.8,0.736739532812343
"51",0,2.62040816326531,1.11151906170332
"52",0.015694466755102,2.62040816326531,1.11151906170332
"53",0.0313889335102041,2.62040816326531,1.11151906170332
"54",0.0470834002653061,2.62040816326531,1.11151906170332
"55",0.0627778670204082,2.62040816326531,1.11151906170332
"56",0.0784723337755102,2.62040816326531,1.11151906170332
"57",0.0941668005306122,2.62040816326531,1.11151906170332
"58",0.109861267285714,2.62040816326531,1.11151906170332
"59",0.125555734040816,2.62040816326531,1.11151906170332
"60",0.141250200795918,2.62040816326531,1.11151906170332
"61",0.15694466755102,2.62040816326531,1.10348813173487
"62",0.172639134306122,2.62040816326531,1.0979237238216
"63",0.188333601061224,2.62040816326531,1.09950172610249
"64",0.204028067816327,2.62040816326531,1.09950172610249
"65",0.219722534571429,2.62040816326531,1.09385673662932
"66",0.235417001326531,2.62040816326531,1.09385673662932
"67",0.251111468081633,2.62040816326531,1.08253512507824
"68",0.266805934836735,2.62040816326531,1.07621414810236
"69",0.282500401591837,2.62040816326531,1.06129221852898
"70",0.298194868346939,2.62040816326531,1.06129221852898
"71",0.313889335102041,2.62040816326531,1.05994595016886
"72",0.329583801857143,2.62040816326531,1.05994595016886
"73",0.345278268612245,2.62040816326531,1.03932538461329
"74",0.360972735367347,2.62040816326531,0.914682426128409
"75",0.376667202122449,2.62040816326531,0.911736854530646
"76",0.392361668877551,2.62040816326531,0.903887762246651
"77",0.408056135632653,2.62040816326531,0.842202915613384
"78",0.423750602387755,2.62040816326531,0.836967711868077
"79",0.439445069142857,2.62040816326531,0.8339592937532
"80",0.455139535897959,2.62040816326531,0.8339592937532
"81",0.470834002653061,2.62040816326531,0.80896024502116
"82",0.486528469408163,2.62040816326531,0.80896024502116
"83",0.502222936163265,2.62040816326531,0.736739532812343
"84",0.517917402918367,2.62040816326531,0.736739532812343
"85",0.533611869673469,2.62040816326531,0.736739532812343
"86",0.549306336428571,2.62040816326531,0.736739532812343
"87",0.565000803183674,2.62040816326531,0.736739532812343
"88",0.580695269938776,2.62040816326531,0.736739532812343
"89",0.596389736693878,2.62040816326531,0.736739532812343
"90",0.61208420344898,2.62040816326531,0.736739532812343
"91",0.627778670204082,2.62040816326531,0.736739532812343
"92",0.643473136959184,2.62040816326531,0.736739532812343
"93",0.659167603714286,2.62040816326531,0.736739532812343
"94",0.674862070469388,2.62040816326531,0.736739532812343
"95",0.69055653722449,2.62040816326531,0.736739532812343
"96",0.706251003979592,2.62040816326531,0.736739532812343
"97",0.721945470734694,2.62040816326531,0.736739532812343
"98",0.737639937489796,2.62040816326531,0.736739532812343
"99",0.753334404244898,2.62040816326531,0.736739532812343
"100",0.769028871,2.62040816326531,0.736739532812343
"101",0,3.44081632653061,1.11151906170332
"102",0.015694466755102,3.44081632653061,1.11151906170332
"103",0.0313889335102041,3.44081632653061,1.11151906170332
"104",0.0470834002653061,3.44081632653061,1.11151906170332
"105",0.0627778670204082,3.44081632653061,1.11151906170332
"106",0.0784723337755102,3.44081632653061,1.11151906170332
"107",0.0941668005306122,3.44081632653061,1.11151906170332
"108",0.109861267285714,3.44081632653061,1.11151906170332
"109",0.125555734040816,3.44081632653061,1.11151906170332
"110",0.141250200795918,3.44081632653061,1.11151906170332
"111",0.15694466755102,3.44081632653061,1.10348813173487
"112",0.172639134306122,3.44081632653061,1.0979237238216
"113",0.188333601061224,3.44081632653061,1.09950172610249
"114",0.204028067816327,3.44081632653061,1.09950172610249
"115",0.219722534571429,3.44081632653061,1.09385673662932
"116",0.235417001326531,3.44081632653061,1.09385673662932
"117",0.251111468081633,3.44081632653061,1.08253512507824
"118",0.266805934836735,3.44081632653061,1.07621414810236
"119",0.282500401591837,3.44081632653061,1.06129221852898
"120",0.298194868346939,3.44081632653061,1.06129221852898
"121",0.313889335102041,3.44081632653061,1.05994595016886
"122",0.329583801857143,3.44081632653061,1.05994595016886
"123",0.345278268612245,3.44081632653061,1.03932538461329
"124",0.360972735367347,3.44081632653061,0.914682426128409
"125",0.376667202122449,3.44081632653061,0.911736854530646
"126",0.392361668877551,3.44081632653061,0.903887762246651
"127",0.408056135632653,3.44081632653061,0.842202915613384
"128",0.423750602387755,3.44081632653061,0.836967711868077
"129",0.439445069142857,3.44081632653061,0.8339592937532
"130",0.455139535897959,3.44081632653061,0.8339592937532
"131",0.470834002653061,3.44081632653061,0.80896024502116
"132",0.486528469408163,3.44081632653061,0.80896024502116
"133",0.502222936163265,3.44081632653061,0.736739532812343
"134",0.517917402918367,3.44081632653061,0.736739532812343
"135",0.533611869673469,3.44081632653061,0.736739532812343
"136",0.549306336428571,3.44081632653061,0.736739532812343
"137",0.565000803183674,3.44081632653061,0.736739532812343
"138",0.580695269938776,3.44081632653061,0.736739532812343
"139",0.596389736693878,3.44081632653061,0.736739532812343
"140",0.61208420344898,3.44081632653061,0.736739532812343
"141",0.627778670204082,3.44081632653061,0.736739532812343
"142",0.643473136959184,3.44081632653061,0.736739532812343
"143",0.659167603714286,3.44081632653061,0.736739532812343
"144",0.674862070469388,3.44081632653061,0.736739532812343
"145",0.69055653722449,3.44081632653061,0.736739532812343
"146",0.706251003979592,3.44081632653061,0.736739532812343
"147",0.721945470734694,3.44081632653061,0.736739532812343
"148",0.737639937489796,3.44081632653061,0.736739532812343
"149",0.753334404244898,3.44081632653061,0.736739532812343
"150",0.769028871,3.44081632653061,0.736739532812343
"151",0,4.26122448979592,1.13432584373882
"152",0.015694466755102,4.26122448979592,1.13432584373882
"153",0.0313889335102041,4.26122448979592,1.13432584373882
"154",0.0470834002653061,4.26122448979592,1.13432584373882
"155",0.0627778670204082,4.26122448979592,1.13432584373882
"156",0.0784723337755102,4.26122448979592,1.13432584373882
"157",0.0941668005306122,4.26122448979592,1.13432584373882
"158",0.109861267285714,4.26122448979592,1.13432584373882
"159",0.125555734040816,4.26122448979592,1.13432584373882
"160",0.141250200795918,4.26122448979592,1.13432584373882
"161",0.15694466755102,4.26122448979592,1.12629491377036
"162",0.172639134306122,4.26122448979592,1.12073050585709
"163",0.188333601061224,4.26122448979592,1.12230850813798
"164",0.204028067816327,4.26122448979592,1.12230850813798
"165",0.219722534571429,4.26122448979592,1.11666351866482
"166",0.235417001326531,4.26122448979592,1.11666351866482
"167",0.251111468081633,4.26122448979592,1.10534190711373
