"","TDP_P","ppt_week","Predicted"
"1",0.31,0,1.5778334438831
"2",0.564897959183673,0,1.5778334438831
"3",0.819795918367347,0,1.5778334438831
"4",1.07469387755102,0,1.5778334438831
"5",1.32959183673469,0,1.55961791755054
"6",1.58448979591837,0,1.49087353463601
"7",1.83938775510204,0,1.47298336246707
"8",2.09428571428571,0,1.48557658087071
"9",2.34918367346939,0,1.64893487760386
"10",2.60408163265306,0,1.65584353085577
"11",2.85897959183673,0,1.65412429000537
"12",3.11387755102041,0,1.66633627957132
"13",3.36877551020408,0,1.69206409067675
"14",3.62367346938776,0,1.72898201828666
"15",3.87857142857143,0,1.67428133630056
"16",4.1334693877551,0,1.66775441633196
"17",4.38836734693878,0,1.75466030031552
"18",4.64326530612245,0,1.781082439688
"19",4.89816326530612,0,1.81485152929295
"20",5.1530612244898,0,1.81512488934887
"21",5.40795918367347,0,1.80868058395658
"22",5.66285714285714,0,1.7931547784744
"23",5.91775510204082,0,1.79290221097598
"24",6.17265306122449,0,1.79567270604147
"25",6.42755102040816,0,1.78784852571575
"26",6.68244897959184,0,1.79466872803057
"27",6.93734693877551,0,1.83522893160572
"28",7.19224489795918,0,1.84404171300037
"29",7.44714285714286,0,1.8478763150289
"30",7.70204081632653,0,1.84873255258982
"31",7.9569387755102,0,1.84873255258982
"32",8.21183673469388,0,1.84873255258982
"33",8.46673469387755,0,1.84873255258982
"34",8.72163265306122,0,1.84873255258982
"35",8.9765306122449,0,1.84873255258982
"36",9.23142857142857,0,1.84873255258982
"37",9.48632653061225,0,1.84873255258982
"38",9.74122448979592,0,1.84873255258982
"39",9.99612244897959,0,1.84873255258982
"40",10.2510204081633,0,1.84873255258982
"41",10.5059183673469,0,1.84873255258982
"42",10.7608163265306,0,1.84873255258982
"43",11.0157142857143,0,1.84873255258982
"44",11.270612244898,0,1.84873255258982
"45",11.5255102040816,0,1.84873255258982
"46",11.7804081632653,0,1.84873255258982
"47",12.035306122449,0,1.84873255258982
"48",12.2902040816327,0,1.84873255258982
"49",12.5451020408163,0,1.84873255258982
"50",12.8,0,1.84873255258982
"51",0.31,0.551857142857143,1.43018817381184
"52",0.564897959183673,0.551857142857143,1.43018817381184
