"","TDP_P","ppt_percent_normal","Predicted"
"1",0.31,0.23120234,0.967414303394016
"2",0.564897959183673,0.23120234,0.967414303394016
"3",0.819795918367347,0.23120234,0.967414303394016
"4",1.07469387755102,0.23120234,0.967414303394016
"5",1.32959183673469,0.23120234,0.949198777061462
"6",1.58448979591837,0.23120234,0.87940596204507
"7",1.83938775510204,0.23120234,0.860464738897123
"8",2.09428571428571,0.23120234,0.880279266815975
"9",2.34918367346939,0.23120234,1.05756179754277
"10",2.60408163265306,0.23120234,1.06447045079468
"11",2.85897959183673,0.23120234,1.06275120994428
"12",3.11387755102041,0.23120234,1.07496319951023
"13",3.36877551020408,0.23120234,1.10450242672293
"14",3.62367346938776,0.23120234,1.15066796985267
"15",3.87857142857143,0.23120234,1.09966914421923
"16",4.1334693877551,0.23120234,1.09484939364003
"17",4.38836734693878,0.23120234,1.19440481326816
"18",4.64326530612245,0.23120234,1.22290917474771
"19",4.89816326530612,0.23120234,1.25558598800363
"20",5.1530612244898,0.23120234,1.25585934805955
"21",5.40795918367347,0.23120234,1.25078032536337
"22",5.66285714285714,0.23120234,1.23841179401106
"23",5.91775510204082,0.23120234,1.23815922651264
"24",6.17265306122449,0.23120234,1.24512954959005
"25",6.42755102040816,0.23120234,1.23730536926433
"26",6.68244897959184,0.23120234,1.24412557157914
"27",6.93734693877551,0.23120234,1.29350973152449
"28",7.19224489795918,0.23120234,1.30232251291914
"29",7.44714285714286,0.23120234,1.30615711494766
"30",7.70204081632653,0.23120234,1.30701335250859
"31",7.9569387755102,0.23120234,1.30701335250859
"32",8.21183673469388,0.23120234,1.30701335250859
"33",8.46673469387755,0.23120234,1.30701335250859
"34",8.72163265306122,0.23120234,1.30701335250859
"35",8.9765306122449,0.23120234,1.30701335250859
"36",9.23142857142857,0.23120234,1.30701335250859
"37",9.48632653061225,0.23120234,1.30701335250859
"38",9.74122448979592,0.23120234,1.30701335250859
"39",9.99612244897959,0.23120234,1.30701335250859
"40",10.2510204081633,0.23120234,1.30701335250859
"41",10.5059183673469,0.23120234,1.30701335250859
"42",10.7608163265306,0.23120234,1.30701335250859
"43",11.0157142857143,0.23120234,1.30701335250859
"44",11.270612244898,0.23120234,1.30701335250859
"45",11.5255102040816,0.23120234,1.30701335250859
"46",11.7804081632653,0.23120234,1.30701335250859
"47",12.035306122449,0.23120234,1.30701335250859
"48",12.2902040816327,0.23120234,1.30701335250859
"49",12.5451020408163,0.23120234,1.30701335250859
"50",12.8,0.23120234,1.30701335250859
"51",0.31,0.251468498367347,0.967414303394016
"52",0.564897959183673,0.251468498367347,0.967414303394016
"53",0.819795918367347,0.251468498367347,0.967414303394016
"54",1.07469387755102,0.251468498367347,0.967414303394016
"55",1.32959183673469,0.251468498367347,0.949198777061462
"56",1.58448979591837,0.251468498367347,0.87940596204507
"57",1.83938775510204,0.251468498367347,0.860464738897123
"58",2.09428571428571,0.251468498367347,0.880279266815975
"59",2.34918367346939,0.251468498367347,1.05756179754277
"60",2.60408163265306,0.251468498367347,1.06447045079468
"61",2.85897959183673,0.251468498367347,1.06275120994428
"62",3.11387755102041,0.251468498367347,1.07496319951023
"63",3.36877551020408,0.251468498367347,1.10450242672293
"64",3.62367346938776,0.251468498367347,1.15066796985267
"65",3.87857142857143,0.251468498367347,1.09966914421923
"66",4.1334693877551,0.251468498367347,1.09484939364003
"67",4.38836734693878,0.251468498367347,1.19440481326816
"68",4.64326530612245,0.251468498367347,1.22290917474771
"69",4.89816326530612,0.251468498367347,1.25558598800363
"70",5.1530612244898,0.251468498367347,1.25585934805955
"71",5.40795918367347,0.251468498367347,1.25078032536337
"72",5.66285714285714,0.251468498367347,1.23841179401106
"73",5.91775510204082,0.251468498367347,1.23815922651264
"74",6.17265306122449,0.251468498367347,1.24512954959005
"75",6.42755102040816,0.251468498367347,1.23730536926433
"76",6.68244897959184,0.251468498367347,1.24412557157914
"77",6.93734693877551,0.251468498367347,1.29350973152449
"78",7.19224489795918,0.251468498367347,1.30232251291914
"79",7.44714285714286,0.251468498367347,1.30615711494766
"80",7.70204081632653,0.251468498367347,1.30701335250859
"81",7.9569387755102,0.251468498367347,1.30701335250859
"82",8.21183673469388,0.251468498367347,1.30701335250859
"83",8.46673469387755,0.251468498367347,1.30701335250859
"84",8.72163265306122,0.251468498367347,1.30701335250859
"85",8.9765306122449,0.251468498367347,1.30701335250859
"86",9.23142857142857,0.251468498367347,1.30701335250859
"87",9.48632653061225,0.251468498367347,1.30701335250859
"88",9.74122448979592,0.251468498367347,1.30701335250859
"89",9.99612244897959,0.251468498367347,1.30701335250859
"90",10.2510204081633,0.251468498367347,1.30701335250859
"91",10.5059183673469,0.251468498367347,1.30701335250859
"92",10.7608163265306,0.251468498367347,1.30701335250859
"93",11.0157142857143,0.251468498367347,1.30701335250859
"94",11.270612244898,0.251468498367347,1.30701335250859
"95",11.5255102040816,0.251468498367347,1.30701335250859
"96",11.7804081632653,0.251468498367347,1.30701335250859
"97",12.035306122449,0.251468498367347,1.30701335250859
"98",12.2902040816327,0.251468498367347,1.30701335250859
"99",12.5451020408163,0.251468498367347,1.30701335250859
"100",12.8,0.251468498367347,1.30701335250859
"101",0.31,0.271734656734694,0.967414303394016
"102",0.564897959183673,0.271734656734694,0.967414303394016
"103",0.819795918367347,0.271734656734694,0.967414303394016
"104",1.07469387755102,0.271734656734694,0.967414303394016
"105",1.32959183673469,0.271734656734694,0.949198777061462
"106",1.58448979591837,0.271734656734694,0.87940596204507
"107",1.83938775510204,0.271734656734694,0.860464738897123
"108",2.09428571428571,0.271734656734694,0.880279266815975
"109",2.34918367346939,0.271734656734694,1.05756179754277
"110",2.60408163265306,0.271734656734694,1.06447045079468
"111",2.85897959183673,0.271734656734694,1.06275120994428
"112",3.11387755102041,0.271734656734694,1.07496319951023
"113",3.36877551020408,0.271734656734694,1.10450242672293
"114",3.62367346938776,0.271734656734694,1.15066796985267
"115",3.87857142857143,0.271734656734694,1.09966914421923
"116",4.1334693877551,0.271734656734694,1.09484939364003
"117",4.38836734693878,0.271734656734694,1.19440481326816
"118",4.64326530612245,0.271734656734694,1.22290917474771
"119",4.89816326530612,0.271734656734694,1.25558598800363
"120",5.1530612244898,0.271734656734694,1.25585934805955
"121",5.40795918367347,0.271734656734694,1.25078032536337
"122",5.66285714285714,0.271734656734694,1.23841179401106
"123",5.91775510204082,0.271734656734694,1.23815922651264
"124",6.17265306122449,0.271734656734694,1.24512954959005
"125",6.42755102040816,0.271734656734694,1.23730536926433
"126",6.68244897959184,0.271734656734694,1.24412557157914
"127",6.93734693877551,0.271734656734694,1.29350973152449
"128",7.19224489795918,0.271734656734694,1.30232251291914
"129",7.44714285714286,0.271734656734694,1.30615711494766
"130",7.70204081632653,0.271734656734694,1.30701335250859
"131",7.9569387755102,0.271734656734694,1.30701335250859
"132",8.21183673469388,0.271734656734694,1.30701335250859
"133",8.46673469387755,0.271734656734694,1.30701335250859
"134",8.72163265306122,0.271734656734694,1.30701335250859
"135",8.9765306122449,0.271734656734694,1.30701335250859
"136",9.23142857142857,0.271734656734694,1.30701335250859
"137",9.48632653061225,0.271734656734694,1.30701335250859
"138",9.74122448979592,0.271734656734694,1.30701335250859
"139",9.99612244897959,0.271734656734694,1.30701335250859
"140",10.2510204081633,0.271734656734694,1.30701335250859
"141",10.5059183673469,0.271734656734694,1.30701335250859
"142",10.7608163265306,0.271734656734694,1.30701335250859
"143",11.0157142857143,0.271734656734694,1.30701335250859
"144",11.270612244898,0.271734656734694,1.30701335250859
"145",11.5255102040816,0.271734656734694,1.30701335250859
"146",11.7804081632653,0.271734656734694,1.30701335250859
"147",12.035306122449,0.271734656734694,1.30701335250859
"148",12.2902040816327,0.271734656734694,1.30701335250859
"149",12.5451020408163,0.271734656734694,1.30701335250859
"150",12.8,0.271734656734694,1.30701335250859
"151",0.31,0.292000815102041,0.967414303394016
"152",0.564897959183673,0.292000815102041,0.967414303394016
"153",0.819795918367347,0.292000815102041,0.967414303394016
"154",1.07469387755102,0.292000815102041,0.967414303394016
"155",1.32959183673469,0.292000815102041,0.949198777061462
"156",1.58448979591837,0.292000815102041,0.87940596204507
"157",1.83938775510204,0.292000815102041,0.860464738897123
"158",2.09428571428571,0.292000815102041,0.880279266815975
"159",2.34918367346939,0.292000815102041,1.05756179754277
"160",2.60408163265306,0.292000815102041,1.06447045079468
"161",2.85897959183673,0.292000815102041,1.06275120994428
"162",3.11387755102041,0.292000815102041,1.07496319951023
"163",3.36877551020408,0.292000815102041,1.10450242672293
"164",3.62367346938776,0.292000815102041,1.15066796985267
"165",3.87857142857143,0.292000815102041,1.09966914421923
"166",4.1334693877551,0.292000815102041,1.09484939364003
"167",4.38836734693878,0.292000815102041,1.19440481326816
"168",4.64326530612245,0.292000815102041,1.22290917474771
"169",4.89816326530612,0.292000815102041,1.25558598800363
"170",5.1530612244898,0.292000815102041,1.25585934805955
"171",5.40795918367347,0.292000815102041,1.25078032536337
"172",5.66285714285714,0.292000815102041,1.23841179401106
"173",5.91775510204082,0.292000815102041,1.23815922651264
"174",6.17265306122449,0.292000815102041,1.24512954959005
"175",6.42755102040816,0.292000815102041,1.23730536926433
"176",6.68244897959184,0.292000815102041,1.24412557157914
"177",6.93734693877551,0.292000815102041,1.29350973152449
"178",7.19224489795918,0.292000815102041,1.30232251291914
"179",7.44714285714286,0.292000815102041,1.30615711494766
"180",7.70204081632653,0.292000815102041,1.30701335250859
"181",7.9569387755102,0.292000815102041,1.30701335250859
"182",8.21183673469388,0.292000815102041,1.30701335250859
"183",8.46673469387755,0.292000815102041,1.30701335250859
"184",8.72163265306122,0.292000815102041,1.30701335250859
"185",8.9765306122449,0.292000815102041,1.30701335250859
"186",9.23142857142857,0.292000815102041,1.30701335250859
"187",9.48632653061225,0.292000815102041,1.30701335250859
"188",9.74122448979592,0.292000815102041,1.30701335250859
"189",9.99612244897959,0.292000815102041,1.30701335250859
"190",10.2510204081633,0.292000815102041,1.30701335250859
"191",10.5059183673469,0.292000815102041,1.30701335250859
"192",10.7608163265306,0.292000815102041,1.30701335250859
"193",11.0157142857143,0.292000815102041,1.30701335250859
"194",11.270612244898,0.292000815102041,1.30701335250859
"195",11.5255102040816,0.292000815102041,1.30701335250859
"196",11.7804081632653,0.292000815102041,1.30701335250859
"197",12.035306122449,0.292000815102041,1.30701335250859
"198",12.2902040816327,0.292000815102041,1.30701335250859
"199",12.5451020408163,0.292000815102041,1.30701335250859
"200",12.8,0.292000815102041,1.30701335250859
"201",0.31,0.312266973469388,0.976592660237911
"202",0.564897959183673,0.312266973469388,0.976592660237911
"203",0.819795918367347,0.312266973469388,0.976592660237911
"204",1.07469387755102,0.312266973469388,0.976592660237911
"205",1.32959183673469,0.312266973469388,0.958377133905355
"206",1.58448979591837,0.312266973469388,0.888584318888965
"207",1.83938775510204,0.312266973469388,0.869643095741018
"208",2.09428571428571,0.312266973469388,0.88945762365987
"209",2.34918367346939,0.312266973469388,1.06674015438667
"210",2.60408163265306,0.312266973469388,1.07364880763857
"211",2.85897959183673,0.312266973469388,1.07192956678817
"212",3.11387755102041,0.312266973469388,1.08414155635412
"213",3.36877551020408,0.312266973469388,1.11368078356682
"214",3.62367346938776,0.312266973469388,1.15984632669656
"215",3.87857142857143,0.312266973469388,1.10884750106312
"216",4.1334693877551,0.312266973469388,1.10402775048392
"217",4.38836734693878,0.312266973469388,1.20358317011206
"218",4.64326530612245,0.312266973469388,1.2320875315916
"219",4.89816326530612,0.312266973469388,1.26476434484752
"220",5.1530612244898,0.312266973469388,1.26503770490345
"221",5.40795918367347,0.312266973469388,1.25995868220726
"222",5.66285714285714,0.312266973469388,1.24759015085495
"223",5.91775510204082,0.312266973469388,1.24733758335654
"224",6.17265306122449,0.312266973469388,1.25430790643394
"225",6.42755102040816,0.312266973469388,1.24648372610822
"226",6.68244897959184,0.312266973469388,1.25330392842303
"227",6.93734693877551,0.312266973469388,1.30268808836838
"228",7.19224489795918,0.312266973469388,1.31150086976303
"229",7.44714285714286,0.312266973469388,1.31533547179156
"230",7.70204081632653,0.312266973469388,1.31619170935249
"231",7.9569387755102,0.312266973469388,1.31619170935249
"232",8.21183673469388,0.312266973469388,1.31619170935249
"233",8.46673469387755,0.312266973469388,1.31619170935249
"234",8.72163265306122,0.312266973469388,1.31619170935249
"235",8.9765306122449,0.312266973469388,1.31619170935249
"236",9.23142857142857,0.312266973469388,1.31619170935249
"237",9.48632653061225,0.312266973469388,1.31619170935249
"238",9.74122448979592,0.312266973469388,1.31619170935249
"239",9.99612244897959,0.312266973469388,1.31619170935249
"240",10.2510204081633,0.312266973469388,1.31619170935249
"241",10.5059183673469,0.312266973469388,1.31619170935249
"242",10.7608163265306,0.312266973469388,1.31619170935249
"243",11.0157142857143,0.312266973469388,1.31619170935249
"244",11.270612244898,0.312266973469388,1.31619170935249
"245",11.5255102040816,0.312266973469388,1.31619170935249
"246",11.7804081632653,0.312266973469388,1.31619170935249
"247",12.035306122449,0.312266973469388,1.31619170935249
