"","tmean_day","max_depth_m","Predicted"
"1",5.619,1.8,0.909455588113243
"2",5.83942857142857,1.8,0.909455588113243
"3",6.05985714285714,1.8,0.909455588113243
"4",6.28028571428571,1.8,0.909455588113243
"5",6.50071428571429,1.8,0.909455588113243
"6",6.72114285714286,1.8,0.909455588113243
"7",6.94157142857143,1.8,0.909455588113243
"8",7.162,1.8,0.909455588113243
"9",7.38242857142857,1.8,0.909455588113243
"10",7.60285714285714,1.8,0.909455588113243
"11",7.82328571428571,1.8,0.909455588113243
"12",8.04371428571429,1.8,0.909455588113243
"13",8.26414285714286,1.8,0.909455588113243
"14",8.48457142857143,1.8,0.909455588113243
"15",8.705,1.8,0.907580425359629
"16",8.92542857142857,1.8,0.914024909890775
"17",9.14585714285714,1.8,0.9316773959525
"18",9.36628571428571,1.8,0.929502315465619
"19",9.58671428571429,1.8,0.937299069359639
"20",9.80714285714286,1.8,0.937299069359639
"21",10.0275714285714,1.8,0.936144549099651
"22",10.248,1.8,0.934099593879562
"23",10.4684285714286,1.8,0.935803927378875
"24",10.6888571428571,1.8,0.933362641160501
"25",10.9092857142857,1.8,0.933438724047158
"26",11.1297142857143,1.8,0.964674662147742
"27",11.3501428571429,1.8,1.02618618895082
"28",11.5705714285714,1.8,1.04201159416719
"29",11.791,1.8,1.05994595016886
"30",12.0114285714286,1.8,1.07371952244573
"31",12.2318571428571,1.8,1.05264609708011
"32",12.4522857142857,1.8,1.06763809754927
"33",12.6727142857143,1.8,1.11949895361631
"34",12.8931428571429,1.8,1.12064710809259
"35",13.1135714285714,1.8,1.09816582724774
"36",13.334,1.8,0.967715951948706
"37",13.5544285714286,1.8,0.958847349245786
"38",13.7748571428571,1.8,0.958847349245786
"39",13.9952857142857,1.8,0.956884723097732
"40",14.2157142857143,1.8,0.956884723097732
"41",14.4361428571429,1.8,0.956884723097732
"42",14.6565714285714,1.8,0.958276586828184
"43",14.877,1.8,0.958276586828184
"44",15.0974285714286,1.8,0.958276586828184
"45",15.3178571428571,1.8,0.958276586828184
"46",15.5382857142857,1.8,0.958276586828184
"47",15.7587142857143,1.8,0.958276586828184
"48",15.9791428571429,1.8,0.958276586828184
"49",16.1995714285714,1.8,0.958276586828184
"50",16.42,1.8,0.958276586828184
"51",5.619,2.62040816326531,0.909455588113243
"52",5.83942857142857,2.62040816326531,0.909455588113243
"53",6.05985714285714,2.62040816326531,0.909455588113243
"54",6.28028571428571,2.62040816326531,0.909455588113243
"55",6.50071428571429,2.62040816326531,0.909455588113243
"56",6.72114285714286,2.62040816326531,0.909455588113243
"57",6.94157142857143,2.62040816326531,0.909455588113243
"58",7.162,2.62040816326531,0.909455588113243
"59",7.38242857142857,2.62040816326531,0.909455588113243
"60",7.60285714285714,2.62040816326531,0.909455588113243
"61",7.82328571428571,2.62040816326531,0.909455588113243
"62",8.04371428571429,2.62040816326531,0.909455588113243
"63",8.26414285714286,2.62040816326531,0.909455588113243
"64",8.48457142857143,2.62040816326531,0.909455588113243
"65",8.705,2.62040816326531,0.907580425359629
"66",8.92542857142857,2.62040816326531,0.914024909890775
"67",9.14585714285714,2.62040816326531,0.9316773959525
"68",9.36628571428571,2.62040816326531,0.929502315465619
"69",9.58671428571429,2.62040816326531,0.937299069359639
"70",9.80714285714286,2.62040816326531,0.937299069359639
"71",10.0275714285714,2.62040816326531,0.936144549099651
"72",10.248,2.62040816326531,0.934099593879562
"73",10.4684285714286,2.62040816326531,0.935803927378875
"74",10.6888571428571,2.62040816326531,0.933362641160501
"75",10.9092857142857,2.62040816326531,0.933438724047158
"76",11.1297142857143,2.62040816326531,0.964674662147742
"77",11.3501428571429,2.62040816326531,1.02618618895082
