"","TEMP","tmean_day","Predicted"
"1",2.56,5.619,0.951393364275648
"2",2.89551020408163,5.619,0.951393364275648
"3",3.23102040816327,5.619,0.951393364275648
"4",3.5665306122449,5.619,0.951393364275648
"5",3.90204081632653,5.619,0.951393364275648
"6",4.23755102040816,5.619,0.95400702832025
"7",4.5730612244898,5.619,0.976007088570183
"8",4.90857142857143,5.619,0.976007088570183
"9",5.24408163265306,5.619,0.976007088570183
"10",5.57959183673469,5.619,1.22365394139535
"11",5.91510204081633,5.619,1.24856105556392
"12",6.25061224489796,5.619,1.26303690941466
"13",6.58612244897959,5.619,1.26691130090296
"14",6.92163265306123,5.619,1.29382190031585
"15",7.25714285714286,5.619,1.32262953540863
"16",7.59265306122449,5.619,1.29064947944258
"17",7.92816326530612,5.619,1.19299894961391
"18",8.26367346938776,5.619,1.18613146753957
"19",8.59918367346939,5.619,1.18433451535026
"20",8.93469387755102,5.619,1.15257622965179
"21",9.27020408163265,5.619,1.0956024344271
"22",9.60571428571429,5.619,1.09756341053905
"23",9.94122448979592,5.619,1.1083475155115
"24",10.2767346938776,5.619,1.0621838958223
"25",10.6122448979592,5.619,1.03782819036363
"26",10.9477551020408,5.619,0.932759538892749
"27",11.2832653061225,5.619,0.858685526963358
"28",11.6187755102041,5.619,0.860540696060617
"29",11.9542857142857,5.619,0.920234121167702
"30",12.2897959183673,5.619,0.872606370210285
"31",12.625306122449,5.619,0.86142964760523
"32",12.9608163265306,5.619,0.86142964760523
"33",13.2963265306122,5.619,0.849007902441838
"34",13.6318367346939,5.619,0.843278796398622
"35",13.9673469387755,5.619,0.843278796398622
"36",14.3028571428571,5.619,0.843278796398622
"37",14.6383673469388,5.619,0.843278796398622
"38",14.9738775510204,5.619,0.843278796398622
"39",15.309387755102,5.619,0.843278796398622
"40",15.6448979591837,5.619,0.843278796398622
"41",15.9804081632653,5.619,0.843278796398622
"42",16.3159183673469,5.619,0.843278796398622
"43",16.6514285714286,5.619,0.843278796398622
"44",16.9869387755102,5.619,0.843278796398622
"45",17.3224489795918,5.619,0.843278796398622
"46",17.6579591836735,5.619,0.843278796398622
"47",17.9934693877551,5.619,0.843278796398622
"48",18.3289795918367,5.619,0.843278796398622
"49",18.6644897959184,5.619,0.843278796398622
"50",19,5.619,0.843278796398622
"51",2.56,5.83942857142857,0.951393364275648
"52",2.89551020408163,5.83942857142857,0.951393364275648
"53",3.23102040816327,5.83942857142857,0.951393364275648
"54",3.5665306122449,5.83942857142857,0.951393364275648
"55",3.90204081632653,5.83942857142857,0.951393364275648
"56",4.23755102040816,5.83942857142857,0.95400702832025
"57",4.5730612244898,5.83942857142857,0.976007088570183
"58",4.90857142857143,5.83942857142857,0.976007088570183
"59",5.24408163265306,5.83942857142857,0.976007088570183
"60",5.57959183673469,5.83942857142857,1.22365394139535
"61",5.91510204081633,5.83942857142857,1.24856105556392
"62",6.25061224489796,5.83942857142857,1.26303690941466
"63",6.58612244897959,5.83942857142857,1.26691130090296
"64",6.92163265306123,5.83942857142857,1.29382190031585
"65",7.25714285714286,5.83942857142857,1.32262953540863
"66",7.59265306122449,5.83942857142857,1.29064947944258
"67",7.92816326530612,5.83942857142857,1.19299894961391
"68",8.26367346938776,5.83942857142857,1.18613146753957
"69",8.59918367346939,5.83942857142857,1.18433451535026
"70",8.93469387755102,5.83942857142857,1.15257622965179
"71",9.27020408163265,5.83942857142857,1.0956024344271
"72",9.60571428571429,5.83942857142857,1.09756341053905
"73",9.94122448979592,5.83942857142857,1.1083475155115
"74",10.2767346938776,5.83942857142857,1.0621838958223
"75",10.6122448979592,5.83942857142857,1.03782819036363
"76",10.9477551020408,5.83942857142857,0.932759538892749
"77",11.2832653061225,5.83942857142857,0.858685526963358
"78",11.6187755102041,5.83942857142857,0.860540696060617
"79",11.9542857142857,5.83942857142857,0.920234121167702
"80",12.2897959183673,5.83942857142857,0.872606370210285
"81",12.625306122449,5.83942857142857,0.86142964760523
"82",12.9608163265306,5.83942857142857,0.86142964760523
"83",13.2963265306122,5.83942857142857,0.849007902441838
"84",13.6318367346939,5.83942857142857,0.843278796398622
"85",13.9673469387755,5.83942857142857,0.843278796398622
"86",14.3028571428571,5.83942857142857,0.843278796398622
"87",14.6383673469388,5.83942857142857,0.843278796398622
"88",14.9738775510204,5.83942857142857,0.843278796398622
"89",15.309387755102,5.83942857142857,0.843278796398622
"90",15.6448979591837,5.83942857142857,0.843278796398622
"91",15.9804081632653,5.83942857142857,0.843278796398622
"92",16.3159183673469,5.83942857142857,0.843278796398622
"93",16.6514285714286,5.83942857142857,0.843278796398622
"94",16.9869387755102,5.83942857142857,0.843278796398622
"95",17.3224489795918,5.83942857142857,0.843278796398622
"96",17.6579591836735,5.83942857142857,0.843278796398622
"97",17.9934693877551,5.83942857142857,0.843278796398622
"98",18.3289795918367,5.83942857142857,0.843278796398622
"99",18.6644897959184,5.83942857142857,0.843278796398622
"100",19,5.83942857142857,0.843278796398622
"101",2.56,6.05985714285714,0.951393364275648
"102",2.89551020408163,6.05985714285714,0.951393364275648
"103",3.23102040816327,6.05985714285714,0.951393364275648
"104",3.5665306122449,6.05985714285714,0.951393364275648
"105",3.90204081632653,6.05985714285714,0.951393364275648
"106",4.23755102040816,6.05985714285714,0.95400702832025
"107",4.5730612244898,6.05985714285714,0.976007088570183
"108",4.90857142857143,6.05985714285714,0.976007088570183
"109",5.24408163265306,6.05985714285714,0.976007088570183
"110",5.57959183673469,6.05985714285714,1.22365394139535
"111",5.91510204081633,6.05985714285714,1.24856105556392
"112",6.25061224489796,6.05985714285714,1.26303690941466
"113",6.58612244897959,6.05985714285714,1.26691130090296
"114",6.92163265306123,6.05985714285714,1.29382190031585
"115",7.25714285714286,6.05985714285714,1.32262953540863
"116",7.59265306122449,6.05985714285714,1.29064947944258
"117",7.92816326530612,6.05985714285714,1.19299894961391
"118",8.26367346938776,6.05985714285714,1.18613146753957
"119",8.59918367346939,6.05985714285714,1.18433451535026
"120",8.93469387755102,6.05985714285714,1.15257622965179
"121",9.27020408163265,6.05985714285714,1.0956024344271
"122",9.60571428571429,6.05985714285714,1.09756341053905
"123",9.94122448979592,6.05985714285714,1.1083475155115
"124",10.2767346938776,6.05985714285714,1.0621838958223
"125",10.6122448979592,6.05985714285714,1.03782819036363
"126",10.9477551020408,6.05985714285714,0.932759538892749
"127",11.2832653061225,6.05985714285714,0.858685526963358
"128",11.6187755102041,6.05985714285714,0.860540696060617
"129",11.9542857142857,6.05985714285714,0.920234121167702
"130",12.2897959183673,6.05985714285714,0.872606370210285
"131",12.625306122449,6.05985714285714,0.86142964760523
"132",12.9608163265306,6.05985714285714,0.86142964760523
"133",13.2963265306122,6.05985714285714,0.849007902441838
"134",13.6318367346939,6.05985714285714,0.843278796398622
"135",13.9673469387755,6.05985714285714,0.843278796398622
"136",14.3028571428571,6.05985714285714,0.843278796398622
"137",14.6383673469388,6.05985714285714,0.843278796398622
"138",14.9738775510204,6.05985714285714,0.843278796398622
"139",15.309387755102,6.05985714285714,0.843278796398622
"140",15.6448979591837,6.05985714285714,0.843278796398622
"141",15.9804081632653,6.05985714285714,0.843278796398622
"142",16.3159183673469,6.05985714285714,0.843278796398622
"143",16.6514285714286,6.05985714285714,0.843278796398622
"144",16.9869387755102,6.05985714285714,0.843278796398622
"145",17.3224489795918,6.05985714285714,0.843278796398622
"146",17.6579591836735,6.05985714285714,0.843278796398622
"147",17.9934693877551,6.05985714285714,0.843278796398622
"148",18.3289795918367,6.05985714285714,0.843278796398622
"149",18.6644897959184,6.05985714285714,0.843278796398622
"150",19,6.05985714285714,0.843278796398622
"151",2.56,6.28028571428571,0.951393364275648
"152",2.89551020408163,6.28028571428571,0.951393364275648
"153",3.23102040816327,6.28028571428571,0.951393364275648
"154",3.5665306122449,6.28028571428571,0.951393364275648
"155",3.90204081632653,6.28028571428571,0.951393364275648
"156",4.23755102040816,6.28028571428571,0.95400702832025
"157",4.5730612244898,6.28028571428571,0.976007088570183
"158",4.90857142857143,6.28028571428571,0.976007088570183
"159",5.24408163265306,6.28028571428571,0.976007088570183
"160",5.57959183673469,6.28028571428571,1.22365394139535
"161",5.91510204081633,6.28028571428571,1.24856105556392
"162",6.25061224489796,6.28028571428571,1.26303690941466
"163",6.58612244897959,6.28028571428571,1.26691130090296
"164",6.92163265306123,6.28028571428571,1.29382190031585
"165",7.25714285714286,6.28028571428571,1.32262953540863
"166",7.59265306122449,6.28028571428571,1.29064947944258
"167",7.92816326530612,6.28028571428571,1.19299894961391
"168",8.26367346938776,6.28028571428571,1.18613146753957
"169",8.59918367346939,6.28028571428571,1.18433451535026
"170",8.93469387755102,6.28028571428571,1.15257622965179
"171",9.27020408163265,6.28028571428571,1.0956024344271
"172",9.60571428571429,6.28028571428571,1.09756341053905
"173",9.94122448979592,6.28028571428571,1.1083475155115
"174",10.2767346938776,6.28028571428571,1.0621838958223
"175",10.6122448979592,6.28028571428571,1.03782819036363
"176",10.9477551020408,6.28028571428571,0.932759538892749
"177",11.2832653061225,6.28028571428571,0.858685526963358
"178",11.6187755102041,6.28028571428571,0.860540696060617
"179",11.9542857142857,6.28028571428571,0.920234121167702
"180",12.2897959183673,6.28028571428571,0.872606370210285
"181",12.625306122449,6.28028571428571,0.86142964760523
"182",12.9608163265306,6.28028571428571,0.86142964760523
"183",13.2963265306122,6.28028571428571,0.849007902441838
"184",13.6318367346939,6.28028571428571,0.843278796398622
"185",13.9673469387755,6.28028571428571,0.843278796398622
"186",14.3028571428571,6.28028571428571,0.843278796398622
"187",14.6383673469388,6.28028571428571,0.843278796398622
"188",14.9738775510204,6.28028571428571,0.843278796398622
"189",15.309387755102,6.28028571428571,0.843278796398622
"190",15.6448979591837,6.28028571428571,0.843278796398622
"191",15.9804081632653,6.28028571428571,0.843278796398622
"192",16.3159183673469,6.28028571428571,0.843278796398622
"193",16.6514285714286,6.28028571428571,0.843278796398622
"194",16.9869387755102,6.28028571428571,0.843278796398622
"195",17.3224489795918,6.28028571428571,0.843278796398622
"196",17.6579591836735,6.28028571428571,0.843278796398622
"197",17.9934693877551,6.28028571428571,0.843278796398622
"198",18.3289795918367,6.28028571428571,0.843278796398622
"199",18.6644897959184,6.28028571428571,0.843278796398622
"200",19,6.28028571428571,0.843278796398622
"201",2.56,6.50071428571429,0.951393364275648
"202",2.89551020408163,6.50071428571429,0.951393364275648
"203",3.23102040816327,6.50071428571429,0.951393364275648
"204",3.5665306122449,6.50071428571429,0.951393364275648
"205",3.90204081632653,6.50071428571429,0.951393364275648
"206",4.23755102040816,6.50071428571429,0.95400702832025
"207",4.5730612244898,6.50071428571429,0.976007088570183
"208",4.90857142857143,6.50071428571429,0.976007088570183
"209",5.24408163265306,6.50071428571429,0.976007088570183
"210",5.57959183673469,6.50071428571429,1.22365394139535
