"bf","lr","best.iter","cv.r.squared"
0.5,0.1,101,0.211410658667015
0.5,0.1,167,0.212299349199102
0.5,0.1,335,0.198030220197132
0.5,0.1,172,0.274909389872852
0.5,0.1,85,0.243767904096734
0.5,0.1,16323,0.207287485932711
0.5,0.1,628,0.225165382904164
0.5,0.1,321,0.243723849205857
0.5,0.1,700,0.176451822055295
0.5,0.1,135,0.199367774854825
0.6,0.1,205,0.188346048762419
0.6,0.1,139,0.170867834277008
0.6,0.1,325,0.235527935947092
0.6,0.1,38,0.144591372295105
0.6,0.1,117,0.239830914110988
0.6,0.1,54,0.227282991013368
0.6,0.1,56,0.212276405236751
0.6,0.1,59,0.15651710837021
0.6,0.1,120,0.197535984458009
0.6,0.1,88,0.170542051140928
0.7,0.1,276,0.257369723584327
0.7,0.1,132,0.248788946840576
0.7,0.1,97,0.192850372515575
0.7,0.1,183,0.214967515816141
0.7,0.1,51,0.17364959488751
0.7,0.1,67,0.184828602754492
0.7,0.1,128,0.185346202215093
0.7,0.1,76,0.246438060386155
0.7,0.1,57,0.170744263688468
0.7,0.1,30,0.170509622866349
0.5,0.05,115,0.232152298942186
0.5,0.05,607,0.249396435327478
0.5,0.05,285,0.225640972299501
0.5,0.05,209,0.206619142677672
0.5,0.05,223,0.179233521298956
0.5,0.05,210,0.22317318057386
0.5,0.05,118,0.178891645995032
0.5,0.05,1400,0.197327724030823
0.5,0.05,633,0.2416161218826
0.5,0.05,151,0.232503287639513
0.6,0.05,449,0.241357350879026
0.6,0.05,440,0.220660797167066
0.6,0.05,262,0.193582111689715
0.6,0.05,195,0.242445648872333
0.6,0.05,234,0.21599973178125
0.6,0.05,145,0.194050419716184
0.6,0.05,138,0.195995713985191
0.6,0.05,216,0.226475969831945
0.6,0.05,303,0.214737832552554
0.6,0.05,153,0.259171456692761
0.7,0.05,441,0.218077465313531
0.7,0.05,712,0.233394656131151
0.7,0.05,321,0.228846962728538
0.7,0.05,306,0.208056273597473
0.7,0.05,356,0.240922177312629
0.7,0.05,313,0.207478105366516
0.7,0.05,628,0.23831288256919
0.7,0.05,222,0.137451563427459
0.7,0.05,340,0.236635074806737
0.7,0.05,202,0.183462638950569
0.5,0.01,1343,0.195397289645193
0.5,0.01,1296,0.254799715746146
0.5,0.01,3941,0.235131262821559
0.5,0.01,2441,0.237173072907417
0.5,0.01,1472,0.268094550956794
0.5,0.01,1996,0.229627652172638
0.5,0.01,2284,0.267186815673282
0.5,0.01,779,0.216621190039973
0.5,0.01,1792,0.271130984673821
0.5,0.01,2024,0.207128775054931
0.6,0.01,798,0.21364497852174
0.6,0.01,1606,0.2163197568486
0.6,0.01,1550,0.197699408147231
0.6,0.01,3522,0.22010326819873
0.6,0.01,802,0.172590154473426
0.6,0.01,1019,0.220611790713968
0.6,0.01,1028,0.175947002028036
0.6,0.01,1082,0.246606422709117
0.6,0.01,1575,0.205051058077329
0.6,0.01,1113,0.227275696560626
0.7,0.01,990,0.246508377386212
0.7,0.01,846,0.226572363142063
0.7,0.01,1521,0.238332248882792
0.7,0.01,4934,0.260285941919393
0.7,0.01,1216,0.225009707688259
0.7,0.01,1043,0.229295467495569
0.7,0.01,2085,0.202404030983442
0.7,0.01,564,0.191081061988056
0.7,0.01,1260,0.195125503405899
0.7,0.01,940,0.236836620407547
0.5,0.005,2518,0.233954841599568
0.5,0.005,3451,0.246554947559631
0.5,0.005,4715,0.272805941158683
0.5,0.005,3168,0.273207911443416
0.5,0.005,1756,0.216862619013221
0.5,0.005,8083,0.262732740561111
0.5,0.005,5227,0.25293015494592
0.5,0.005,3926,0.281654235893251
0.5,0.005,2510,0.251125272945641
0.5,0.005,15221,0.21495550376441
0.6,0.005,2761,0.234538329170205
0.6,0.005,3099,0.20821010442147
0.6,0.005,3276,0.2507033333613
0.6,0.005,12037,0.218987592447112
0.6,0.005,3919,0.258355602727007
0.6,0.005,4571,0.219636183237085
0.6,0.005,4993,0.242345590848541
0.6,0.005,3238,0.281093422279644
0.6,0.005,2832,0.228370459732786
0.6,0.005,3453,0.250490596652755
0.7,0.005,2384,0.242309261158033
0.7,0.005,3047,0.250071028602152
0.7,0.005,1817,0.204319192236844
0.7,0.005,1484,0.222756488596022
0.7,0.005,1485,0.201073066242537
0.7,0.005,2273,0.231803144605469
0.7,0.005,1878,0.228037904372652
0.7,0.005,3410,0.2344568545593
0.7,0.005,2033,0.184486476726751
0.7,0.005,2745,0.218933203458719
0.5,0.001,19723,0.268776844686226
0.5,0.001,12453,0.266227887521049
0.5,0.001,10521,0.207479540041564
0.5,0.001,13634,0.231807708300471
0.5,0.001,36073,0.242927462994982
0.5,0.001,39204,0.241048054849813
0.5,0.001,10428,0.21698263349147
0.5,0.001,7154,0.182544785178353
0.5,0.001,11762,0.222802292237918
0.5,0.001,22667,0.232561182603631
0.6,0.001,8773,0.222007623021511
0.6,0.001,14599,0.252734021361793
0.6,0.001,11654,0.216729522078627
0.6,0.001,13928,0.17704069016183
0.6,0.001,11747,0.200500348740085
0.6,0.001,23181,0.246812837766229
0.6,0.001,29085,0.192184980933161
0.6,0.001,17043,0.25562046932219
0.6,0.001,11559,0.235481918266054
0.6,0.001,8304,0.230630863234981
0.7,0.001,6831,0.174915570412291
0.7,0.001,11952,0.230342865116525
0.7,0.001,14745,0.255599693303921
0.7,0.001,9079,0.190334711545952
0.7,0.001,7139,0.176171165056796
0.7,0.001,39913,0.216202206433824
0.7,0.001,16714,0.208206616115625
0.7,0.001,15609,0.267290070586283
0.7,0.001,12155,0.253438254836472
0.7,0.001,10219,0.213467935234376
0.5,5e-04,39972,0.246537087729289
0.5,5e-04,39868,0.207137834968979
0.5,5e-04,39312,0.197267419000587
0.5,5e-04,39549,0.196617775901446
0.5,5e-04,31880,0.25165869242078
0.5,5e-04,27040,0.233531059723291
0.5,5e-04,35411,0.244893565233623
0.5,5e-04,19880,0.219441058473672
0.5,5e-04,22233,0.213637592462333
0.5,5e-04,38345,0.245617996290912
0.6,5e-04,14831,0.217974592423962
0.6,5e-04,18033,0.17490890719014
0.6,5e-04,20341,0.228816256822618
0.6,5e-04,38881,0.253694787744234
0.6,5e-04,33644,0.201670638087249
