"n.trees","cv.r.squared"
543,0.215337983251569
883,0.192775024413998
495,0.198749741343972
1172,0.169019787341828
281,0.146450825237185
907,0.227231516285416
740,0.190272311652131
1173,0.196929360397565
712,0.183633808445102
1080,0.184066337007604
950,0.209773120415118
465,0.16863516790679
1157,0.212357498880319
525,0.152973812775743
975,0.238976679836201
618,0.211941583958258
336,0.162060746195909
754,0.196549162302168
839,0.19597078116505
815,0.180449744846516
1091,0.223827705785711
1158,0.223687664760892
1113,0.202784512412818
849,0.191021715236391
1149,0.212102052677296
627,0.169458075997982
1126,0.191594740762686
1141,0.187307282502092
1173,0.193353593991978
804,0.174531063236707
1148,0.25050472521494
665,0.19070401520143
889,0.180910413431723
1110,0.170698242900973
757,0.124589352393056
967,0.225141425582456
674,0.188503321653808
360,0.120563325838747
812,0.176485637949115
1030,0.18848031213065
633,0.188112119989591
987,0.231705133951165
840,0.2395323658798
1162,0.189743203341028
595,0.195772160998279
1169,0.233292821400291
460,0.186145566101793
1162,0.193281426250532
583,0.207947057904565
876,0.188462741844254
642,0.192988238030106
867,0.188861122718002
1168,0.177843825098298
1102,0.178213537122861
373,0.141628441845937
1144,0.180871790786423
1004,0.205189777403765
1119,0.222387686305392
1160,0.217293222456769
1021,0.199615978502325
1052,0.159887520020475
1173,0.22365255847894
1139,0.23555026868788
1154,0.173351438435428
349,0.157263075805927
1009,0.165752810863644
1091,0.234571348469671
597,0.170896952704833
675,0.175459247275172
1160,0.193520624565036
807,0.209910996416317
1152,0.250777968355378
813,0.229766879431952
818,0.19962069248782
1124,0.200533972086669
770,0.174049788125107
1173,0.218921307761804
736,0.175187443687219
1153,0.177845347977171
672,0.219777654205044
924,0.216654801847931
907,0.178177877194797
868,0.191615380925849
686,0.2080792929702
911,0.229452577682473
497,0.190233128254144
1166,0.215062753896684
1172,0.15479894144836
1069,0.214418483598732
942,0.193607152359448
661,0.212233641027024
1077,0.185545107669447
658,0.175949653904983
779,0.205946097876436
996,0.170121884586013
849,0.184291078030686
1173,0.212518732771023
711,0.190695211348339
1136,0.182566871759708
570,0.167440125703869
