"","TEMP","ppt_percent_normal","Predicted"
"1",2.56,0.23120234,1.06649306339468
"2",2.89551020408163,0.23120234,1.06649306339468
"3",3.23102040816327,0.23120234,1.06649306339468
"4",3.5665306122449,0.23120234,1.06649306339468
"5",3.90204081632653,0.23120234,1.06649306339468
"6",4.23755102040816,0.23120234,1.06649306339468
"7",4.5730612244898,0.23120234,1.06649306339468
"8",4.90857142857143,0.23120234,1.06649306339468
"9",5.24408163265306,0.23120234,1.06101029892235
"10",5.57959183673469,0.23120234,1.27269121944898
"11",5.91510204081633,0.23120234,1.30686203830465
"12",6.25061224489796,0.23120234,1.31447475655543
"13",6.58612244897959,0.23120234,1.31114571646465
"14",6.92163265306123,0.23120234,1.3204394190524
"15",7.25714285714286,0.23120234,1.32503884371448
"16",7.59265306122449,0.23120234,1.29644577822629
"17",7.92816326530612,0.23120234,1.23160407293833
"18",8.26367346938776,0.23120234,1.23670452702158
"19",8.59918367346939,0.23120234,1.23670452702158
"20",8.93469387755102,0.23120234,1.21974558596293
"21",9.27020408163265,0.23120234,1.19489403447066
"22",9.60571428571429,0.23120234,1.19097522363252
"23",9.94122448979592,0.23120234,1.19097522363252
"24",10.2767346938776,0.23120234,1.13504655118092
"25",10.6122448979592,0.23120234,1.10197614336743
"26",10.9477551020408,0.23120234,0.999123991922359
"27",11.2832653061225,0.23120234,0.954050388334922
"28",11.6187755102041,0.23120234,0.944867958351647
"29",11.9542857142857,0.23120234,0.944867958351647
"30",12.2897959183673,0.23120234,0.919686020477333
"31",12.625306122449,0.23120234,0.919686020477333
"32",12.9608163265306,0.23120234,0.919686020477333
"33",13.2963265306122,0.23120234,0.889096176921152
"34",13.6318367346939,0.23120234,0.889096176921152
"35",13.9673469387755,0.23120234,0.889096176921152
"36",14.3028571428571,0.23120234,0.889096176921152
"37",14.6383673469388,0.23120234,0.889096176921152
"38",14.9738775510204,0.23120234,0.889096176921152
"39",15.309387755102,0.23120234,0.889096176921152
"40",15.6448979591837,0.23120234,0.889096176921152
"41",15.9804081632653,0.23120234,0.889096176921152
"42",16.3159183673469,0.23120234,0.889096176921152
"43",16.6514285714286,0.23120234,0.889096176921152
"44",16.9869387755102,0.23120234,0.889096176921152
"45",17.3224489795918,0.23120234,0.889096176921152
"46",17.6579591836735,0.23120234,0.889096176921152
"47",17.9934693877551,0.23120234,0.889096176921152
"48",18.3289795918367,0.23120234,0.889096176921152
"49",18.6644897959184,0.23120234,0.889096176921152
"50",19,0.23120234,0.889096176921152
"51",2.56,0.251468498367347,1.06649306339468
"52",2.89551020408163,0.251468498367347,1.06649306339468
"53",3.23102040816327,0.251468498367347,1.06649306339468
"54",3.5665306122449,0.251468498367347,1.06649306339468
"55",3.90204081632653,0.251468498367347,1.06649306339468
"56",4.23755102040816,0.251468498367347,1.06649306339468
"57",4.5730612244898,0.251468498367347,1.06649306339468
"58",4.90857142857143,0.251468498367347,1.06649306339468
"59",5.24408163265306,0.251468498367347,1.06101029892235
"60",5.57959183673469,0.251468498367347,1.27269121944898
"61",5.91510204081633,0.251468498367347,1.30686203830465
"62",6.25061224489796,0.251468498367347,1.31447475655543
"63",6.58612244897959,0.251468498367347,1.31114571646465
"64",6.92163265306123,0.251468498367347,1.3204394190524
"65",7.25714285714286,0.251468498367347,1.32503884371448
"66",7.59265306122449,0.251468498367347,1.29644577822629
"67",7.92816326530612,0.251468498367347,1.23160407293833
"68",8.26367346938776,0.251468498367347,1.23670452702158
"69",8.59918367346939,0.251468498367347,1.23670452702158
"70",8.93469387755102,0.251468498367347,1.21974558596293
"71",9.27020408163265,0.251468498367347,1.19489403447066
"72",9.60571428571429,0.251468498367347,1.19097522363252
"73",9.94122448979592,0.251468498367347,1.19097522363252
"74",10.2767346938776,0.251468498367347,1.13504655118092
"75",10.6122448979592,0.251468498367347,1.10197614336743
"76",10.9477551020408,0.251468498367347,0.999123991922359
"77",11.2832653061225,0.251468498367347,0.954050388334922
"78",11.6187755102041,0.251468498367347,0.944867958351647
"79",11.9542857142857,0.251468498367347,0.944867958351647
"80",12.2897959183673,0.251468498367347,0.919686020477333
"81",12.625306122449,0.251468498367347,0.919686020477333
"82",12.9608163265306,0.251468498367347,0.919686020477333
