"bf","lr","best.iter","cv.r.squared"
0.5,0.1,256,0.214534825665912
0.5,0.1,249,0.20106783945894
0.5,0.1,719,0.189322604967517
0.5,0.1,126,0.187300565546768
0.5,0.1,225,0.183602638579339
0.5,0.1,48,0.221550338841703
0.5,0.1,64,0.2044951517746
0.5,0.1,72,0.195892464566124
0.5,0.1,153,0.240221271176726
0.5,0.1,167,0.185826821623638
0.6,0.1,172,0.155263664325261
0.6,0.1,100,0.212204620485141
0.6,0.1,264,0.213844611024551
0.6,0.1,119,0.183135192444348
0.6,0.1,232,0.171255083548036
0.6,0.1,122,0.204467743044451
0.6,0.1,117,0.151079205308266
0.6,0.1,377,0.182756848275801
0.6,0.1,83,0.158522678650924
0.6,0.1,52,0.181212972125664
0.7,0.1,87,0.180357592894776
0.7,0.1,270,0.175003339554379
0.7,0.1,84,0.172806961362373
0.7,0.1,414,0.182195063201962
0.7,0.1,43,0.131955039838316
0.7,0.1,78,0.198097686912007
0.7,0.1,25,0.168637820761466
0.7,0.1,57,0.170215448325478
0.7,0.1,368,0.156561285260932
0.7,0.1,320,0.171850854879915
0.5,0.05,3841,0.188799469348171
0.5,0.05,123,0.221955279190803
0.5,0.05,279,0.22738681471405
0.5,0.05,171,0.151417430152869
0.5,0.05,322,0.227765880559551
0.5,0.05,1367,0.169162261934642
0.5,0.05,211,0.233629309867808
0.5,0.05,296,0.157205966245678
0.5,0.05,141,0.189851466559277
0.5,0.05,248,0.17547932821256
0.6,0.05,174,0.191901484639278
0.6,0.05,184,0.121450874523436
0.6,0.05,186,0.212655124715677
0.6,0.05,439,0.156133274445536
0.6,0.05,133,0.165990415415321
0.6,0.05,90,0.144728922128452
0.6,0.05,208,0.173400604533063
0.6,0.05,228,0.152264912206144
0.6,0.05,147,0.186486886245282
0.6,0.05,163,0.176359491013406
0.7,0.05,191,0.149521099983109
0.7,0.05,269,0.173056902158373
0.7,0.05,70,0.165142713038385
0.7,0.05,124,0.175999134727895
0.7,0.05,230,0.212849168513274
0.7,0.05,222,0.190858848643691
0.7,0.05,120,0.243778833545754
0.7,0.05,201,0.188306963096197
0.7,0.05,67,0.147273333619593
0.7,0.05,305,0.187753172552196
0.5,0.01,1091,0.189565063922589
0.5,0.01,1738,0.168038731154936
0.5,0.01,538,0.184354208423973
0.5,0.01,566,0.195607488822493
0.5,0.01,2432,0.265502366038348
0.5,0.01,2280,0.213950489669926
0.5,0.01,1178,0.198595649685778
0.5,0.01,733,0.228175422390847
0.5,0.01,650,0.234407016577608
0.5,0.01,527,0.214953585996415
0.6,0.01,1986,0.240501352305059
0.6,0.01,472,0.181358499000926
0.6,0.01,2943,0.197645903758237
0.6,0.01,536,0.195492011677405
0.6,0.01,607,0.187994312317035
0.6,0.01,839,0.144687200705808
0.6,0.01,1299,0.191647788687275
0.6,0.01,1902,0.244321635339756
0.6,0.01,1457,0.208838860927275
0.6,0.01,760,0.179331421039523
0.7,0.01,2741,0.181478376392489
0.7,0.01,1945,0.189327719731487
0.7,0.01,529,0.171579018053488
0.7,0.01,431,0.159625610202174
0.7,0.01,5719,0.226004718521939
0.7,0.01,2569,0.164737466954052
0.7,0.01,579,0.20440988998129
0.7,0.01,443,0.157632000037101
0.7,0.01,1802,0.142325569065548
0.7,0.01,3178,0.18566711604707
0.5,0.005,5230,0.195395792817528
0.5,0.005,5973,0.217899371186285
0.5,0.005,1672,0.163162246979551
0.5,0.005,9687,0.230076770878922
0.5,0.005,1505,0.173275862392183
0.5,0.005,1641,0.196031496205217
0.5,0.005,2388,0.193985888020782
0.5,0.005,13095,0.234133874427681
0.5,0.005,1265,0.221774771081399
0.5,0.005,1620,0.159919707137301
0.6,0.005,764,0.166723382650784
0.6,0.005,863,0.169670275368515
0.6,0.005,5455,0.216919824971638
0.6,0.005,4175,0.226747514240476
0.6,0.005,1583,0.207703018055721
0.6,0.005,5238,0.250010114384026
0.6,0.005,1662,0.207020828215863
0.6,0.005,1716,0.174502760120417
0.6,0.005,1268,0.171301058190315
0.6,0.005,1465,0.202437595292269
0.7,0.005,1841,0.205220375013288
0.7,0.005,1273,0.140592400939702
0.7,0.005,2854,0.25450394594019
0.7,0.005,996,0.207357732845202
0.7,0.005,8500,0.22071412747979
0.7,0.005,1163,0.155352673908323
0.7,0.005,7120,0.219653821381077
0.7,0.005,1385,0.169846301237779
0.7,0.005,1039,0.195140427783581
0.7,0.005,1651,0.189224956335083
0.5,0.001,11847,0.205401276299786
0.5,0.001,9443,0.217852333905507
0.5,0.001,29125,0.191883811907371
0.5,0.001,12612,0.227082296876041
0.5,0.001,10516,0.236707142822565
0.5,0.001,34874,0.14397233121887
0.5,0.001,14477,0.191850792290074
0.5,0.001,38960,0.239712252690987
0.5,0.001,39794,0.202602598728332
0.5,0.001,39996,0.221708539295918
0.6,0.001,8179,0.194092583516751
0.6,0.001,8718,0.192168871212846
0.6,0.001,10651,0.214714433581833
0.6,0.001,34197,0.210432108713921
0.6,0.001,19576,0.219547196915999
0.6,0.001,8283,0.154958164783391
0.6,0.001,8788,0.23182064913869
0.6,0.001,7264,0.215725208411341
0.6,0.001,12314,0.190172532893452
0.6,0.001,4742,0.141683867648009
0.7,0.001,11234,0.192359981092215
0.7,0.001,7648,0.195155551251299
0.7,0.001,6222,0.169440354677824
0.7,0.001,8367,0.165896757094932
0.7,0.001,26968,0.199129107759571
0.7,0.001,8682,0.249211233565425
0.7,0.001,9925,0.198687879064048
0.7,0.001,4633,0.146276854162844
0.7,0.001,6526,0.177479010988666
0.7,0.001,6371,0.209587143726336
0.5,5e-04,39713,0.27304303308429
0.5,5e-04,39988,0.215365899342836
0.5,5e-04,17907,0.188039232686432
0.5,5e-04,39955,0.225054602754768
0.5,5e-04,27295,0.168476435500752
0.5,5e-04,14834,0.173543900657872
0.5,5e-04,14337,0.181566372613734
0.5,5e-04,22634,0.189518640819152
0.5,5e-04,39902,0.192671050469876
0.5,5e-04,11894,0.196258709094498
0.6,5e-04,19321,0.179686920750277
0.6,5e-04,12747,0.208587733431698
0.6,5e-04,30079,0.257827616167018
0.6,5e-04,13245,0.167653868338295
0.6,5e-04,14391,0.165407529948522
0.6,5e-04,14064,0.185598656762288
0.6,5e-04,8816,0.171008349069227
0.6,5e-04,25237,0.189780230708409
0.6,5e-04,9374,0.154360590740501
0.6,5e-04,14049,0.178387736212703
0.7,5e-04,18999,0.183349526303021
0.7,5e-04,11220,0.193958815116196
0.7,5e-04,22058,0.196798959742955
0.7,5e-04,19152,0.216735295079179
0.7,5e-04,8092,0.110639578642828
0.7,5e-04,12523,0.161879739223006
0.7,5e-04,16734,0.196424224392813
0.7,5e-04,32381,0.178425579630122
0.7,5e-04,15968,0.175394478780071
0.7,5e-04,12808,0.159580079423408
