"","TEMP","tmean_month","Predicted"
"1",2.56,2.403333,1.3758001027881
"2",2.89551020408163,2.403333,1.3758001027881
"3",3.23102040816327,2.403333,1.3758001027881
"4",3.5665306122449,2.403333,1.3758001027881
"5",3.90204081632653,2.403333,1.3758001027881
"6",4.23755102040816,2.403333,1.3758001027881
"7",4.5730612244898,2.403333,1.3758001027881
"8",4.90857142857143,2.403333,1.3758001027881
"9",5.24408163265306,2.403333,1.37369404882282
"10",5.57959183673469,2.403333,1.59136400410925
"11",5.91510204081633,2.403333,1.62553482296492
"12",6.25061224489796,2.403333,1.6331475412157
"13",6.58612244897959,2.403333,1.62981850112492
"14",6.92163265306123,2.403333,1.63911220371267
"15",7.25714285714286,2.403333,1.64371162837475
"16",7.59265306122449,2.403333,1.61511856288656
"17",7.92816326530612,2.403333,1.55588499791309
"18",8.26367346938776,2.403333,1.56098545199633
"19",8.59918367346939,2.403333,1.56098545199633
"20",8.93469387755102,2.403333,1.54903077207469
"21",9.27020408163265,2.403333,1.52893669289907
"22",9.60571428571429,2.403333,1.52501788206093
"23",9.94122448979592,2.403333,1.52501788206093
"24",10.2767346938776,2.403333,1.47484455933655
"25",10.6122448979592,2.403333,1.44177415152307
"26",10.9477551020408,2.403333,1.33892200007799
"27",11.2832653061225,2.403333,1.30429353803495
"28",11.6187755102041,2.403333,1.29511110805167
"29",11.9542857142857,2.403333,1.29511110805167
"30",12.2897959183673,2.403333,1.26992917017736
"31",12.625306122449,2.403333,1.26992917017736
"32",12.9608163265306,2.403333,1.26992917017736
"33",13.2963265306122,2.403333,1.23933932662118
"34",13.6318367346939,2.403333,1.23933932662118
"35",13.9673469387755,2.403333,1.23933932662118
"36",14.3028571428571,2.403333,1.23933932662118
"37",14.6383673469388,2.403333,1.23933932662118
"38",14.9738775510204,2.403333,1.23933932662118
"39",15.309387755102,2.403333,1.23933932662118
"40",15.6448979591837,2.403333,1.23933932662118
"41",15.9804081632653,2.403333,1.23933932662118
"42",16.3159183673469,2.403333,1.23933932662118
"43",16.6514285714286,2.403333,1.23933932662118
"44",16.9869387755102,2.403333,1.23933932662118
"45",17.3224489795918,2.403333,1.23933932662118
"46",17.6579591836735,2.403333,1.23933932662118
"47",17.9934693877551,2.403333,1.23933932662118
"48",18.3289795918367,2.403333,1.23933932662118
"49",18.6644897959184,2.403333,1.23933932662118
"50",19,2.403333,1.23933932662118
"51",2.56,2.64973506122449,1.3758001027881
"52",2.89551020408163,2.64973506122449,1.3758001027881
"53",3.23102040816327,2.64973506122449,1.3758001027881
"54",3.5665306122449,2.64973506122449,1.3758001027881
"55",3.90204081632653,2.64973506122449,1.3758001027881
"56",4.23755102040816,2.64973506122449,1.3758001027881
"57",4.5730612244898,2.64973506122449,1.3758001027881
"58",4.90857142857143,2.64973506122449,1.3758001027881
"59",5.24408163265306,2.64973506122449,1.37369404882282
"60",5.57959183673469,2.64973506122449,1.59136400410925
"61",5.91510204081633,2.64973506122449,1.62553482296492
"62",6.25061224489796,2.64973506122449,1.6331475412157
"63",6.58612244897959,2.64973506122449,1.62981850112492
"64",6.92163265306123,2.64973506122449,1.63911220371267
"65",7.25714285714286,2.64973506122449,1.64371162837475
"66",7.59265306122449,2.64973506122449,1.61511856288656
"67",7.92816326530612,2.64973506122449,1.55588499791309
"68",8.26367346938776,2.64973506122449,1.56098545199633
"69",8.59918367346939,2.64973506122449,1.56098545199633
"70",8.93469387755102,2.64973506122449,1.54903077207469
"71",9.27020408163265,2.64973506122449,1.52893669289907
"72",9.60571428571429,2.64973506122449,1.52501788206093
"73",9.94122448979592,2.64973506122449,1.52501788206093
"74",10.2767346938776,2.64973506122449,1.47484455933655
"75",10.6122448979592,2.64973506122449,1.44177415152307
"76",10.9477551020408,2.64973506122449,1.33892200007799
"77",11.2832653061225,2.64973506122449,1.30429353803495
"78",11.6187755102041,2.64973506122449,1.29511110805167
"79",11.9542857142857,2.64973506122449,1.29511110805167
"80",12.2897959183673,2.64973506122449,1.26992917017736
"81",12.625306122449,2.64973506122449,1.26992917017736
"82",12.9608163265306,2.64973506122449,1.26992917017736
"83",13.2963265306122,2.64973506122449,1.23933932662118
"84",13.6318367346939,2.64973506122449,1.23933932662118
"85",13.9673469387755,2.64973506122449,1.23933932662118
"86",14.3028571428571,2.64973506122449,1.23933932662118
"87",14.6383673469388,2.64973506122449,1.23933932662118
"88",14.9738775510204,2.64973506122449,1.23933932662118
"89",15.309387755102,2.64973506122449,1.23933932662118
"90",15.6448979591837,2.64973506122449,1.23933932662118
"91",15.9804081632653,2.64973506122449,1.23933932662118
"92",16.3159183673469,2.64973506122449,1.23933932662118
"93",16.6514285714286,2.64973506122449,1.23933932662118
