"bf","lr","best.iter","best.iter.sd","cv.r.squared","cv.r.squared.sd"
0.5,5e-04,26845.9,12031.2124857712,0.200353787702421,0.0308256126193042
0.6,5e-04,16132.3,6816.83831976216,0.185829923212894,0.0293783892996131
0.7,5e-04,16993.5,6849.96548653106,0.17731862763336,0.0290889193320442
0.5,0.001,24164.4,13479.0259555767,0.207877337603545,0.0281557163120757
0.6,0.001,12271.2,8666.01501139813,0.196531561681623,0.0288083959060603
0.7,0.001,9657.6,6381.57969297397,0.190322387338316,0.0281892613445218
0.5,0.005,4407.6,4106.33527342541,0.198565578112685,0.0270687042673828
0.6,0.005,2418.9,1807.66346732767,0.199303637149002,0.0281136713902073
0.7,0.005,2782.2,2723.5860674241,0.195760676286401,0.0337627455735678
0.5,0.01,1173.3,729.735271633944,0.209315002268291,0.0283142252082913
0.6,0.01,1280.1,803.242657399784,0.19718189857583,0.0292069941846895
0.7,0.01,1993.6,1673.3996799596,0.178278748498664,0.0245913754629588
0.5,0.05,699.9,1162.50624371083,0.194265320678541,0.0312291717441896
0.6,0.05,195.2,94.0647531107044,0.168137198986559,0.0260486728591172
0.7,0.05,179.9,81.6339390204834,0.183454016987847,0.0289817712946091
0.5,0.1,207.9,194.838080923052,0.202381452220127,0.0183180819426592
0.6,0.1,163.8,99.5855857485856,0.181374261923244,0.0230152806174561
0.7,0.1,174.6,150.443935663016,0.17076810929916,0.0173392217187192
