"","TEMP","NO3_N","Predicted"
"1",2.56,0.002,1.43772683029687
"2",2.89551020408163,0.002,1.43772683029687
"3",3.23102040816327,0.002,1.43772683029687
"4",3.5665306122449,0.002,1.43772683029687
"5",3.90204081632653,0.002,1.43772683029687
"6",4.23755102040816,0.002,1.43772683029687
"7",4.5730612244898,0.002,1.43772683029687
"8",4.90857142857143,0.002,1.43772683029687
"9",5.24408163265306,0.002,1.43224406582455
"10",5.57959183673469,0.002,1.64720734158369
"11",5.91510204081633,0.002,1.68137816043936
"12",6.25061224489796,0.002,1.68899087869014
"13",6.58612244897959,0.002,1.68566183859935
"14",6.92163265306123,0.002,1.6949555411871
"15",7.25714285714286,0.002,1.69955496584919
"16",7.59265306122449,0.002,1.66171876118651
"17",7.92816326530612,0.002,1.60058355330102
"18",8.26367346938776,0.002,1.60568400738426
"19",8.59918367346939,0.002,1.60568400738426
"20",8.93469387755102,0.002,1.58872506632561
"21",9.27020408163265,0.002,1.56306017255092
"22",9.60571428571429,0.002,1.55914136171278
"23",9.94122448979592,0.002,1.55914136171278
"24",10.2767346938776,0.002,1.49674369432548
"25",10.6122448979592,0.002,1.46212449080985
"26",10.9477551020408,0.002,1.34306052201375
"27",11.2832653061225,0.002,1.30038620044663
"28",11.6187755102041,0.002,1.29120377046335
"29",11.9542857142857,0.002,1.29120377046335
"30",12.2897959183673,0.002,1.24912685109829
"31",12.625306122449,0.002,1.24912685109829
"32",12.9608163265306,0.002,1.24912685109829
"33",13.2963265306122,0.002,1.21853700754211
"34",13.6318367346939,0.002,1.21853700754211
"35",13.9673469387755,0.002,1.21853700754211
"36",14.3028571428571,0.002,1.21853700754211
"37",14.6383673469388,0.002,1.21853700754211
"38",14.9738775510204,0.002,1.21853700754211
"39",15.309387755102,0.002,1.21853700754211
"40",15.6448979591837,0.002,1.21853700754211
"41",15.9804081632653,0.002,1.21853700754211
"42",16.3159183673469,0.002,1.21853700754211
"43",16.6514285714286,0.002,1.21853700754211
"44",16.9869387755102,0.002,1.21853700754211
"45",17.3224489795918,0.002,1.21853700754211
"46",17.6579591836735,0.002,1.21853700754211
"47",17.9934693877551,0.002,1.21853700754211
"48",18.3289795918367,0.002,1.21853700754211
"49",18.6644897959184,0.002,1.21853700754211
"50",19,0.002,1.21853700754211
"51",2.56,0.0100612244897959,1.43772683029687
"52",2.89551020408163,0.0100612244897959,1.43772683029687
"53",3.23102040816327,0.0100612244897959,1.43772683029687
"54",3.5665306122449,0.0100612244897959,1.43772683029687
"55",3.90204081632653,0.0100612244897959,1.43772683029687
"56",4.23755102040816,0.0100612244897959,1.43772683029687
