"","TEMP","rglac_km2","Predicted"
"1",2.56,0,1.2349606969336
"2",2.89551020408163,0,1.2349606969336
"3",3.23102040816327,0,1.2349606969336
"4",3.5665306122449,0,1.2349606969336
"5",3.90204081632653,0,1.2349606969336
"6",4.23755102040816,0,1.2349606969336
"7",4.5730612244898,0,1.2349606969336
"8",4.90857142857143,0,1.2349606969336
"9",5.24408163265306,0,1.22947793246128
"10",5.57959183673469,0,1.44714788774771
"11",5.91510204081633,0,1.48131870660338
"12",6.25061224489796,0,1.48893142485416
"13",6.58612244897959,0,1.48560238476337
"14",6.92163265306123,0,1.49489608735112
"15",7.25714285714286,0,1.4994955120132
"16",7.59265306122449,0,1.47090244652501
"17",7.92816326530612,0,1.40606074123706
"18",8.26367346938776,0,1.4111611953203
"19",8.59918367346939,0,1.4111611953203
"20",8.93469387755102,0,1.39420225426165
"21",9.27020408163265,0,1.37410817508603
"22",9.60571428571429,0,1.37018936424789
"23",9.94122448979592,0,1.37018936424789
"24",10.2767346938776,0,1.31426069179629
"25",10.6122448979592,0,1.28119028398281
"26",10.9477551020408,0,1.17833813253773
"27",11.2832653061225,0,1.14394235158187
"28",11.6187755102041,0,1.13475992159859
"29",11.9542857142857,0,1.13475992159859
"30",12.2897959183673,0,1.10957798372428
"31",12.625306122449,0,1.10957798372428
"32",12.9608163265306,0,1.10957798372428
"33",13.2963265306122,0,1.0789881401681
"34",13.6318367346939,0,1.0789881401681
"35",13.9673469387755,0,1.0789881401681
"36",14.3028571428571,0,1.0789881401681
"37",14.6383673469388,0,1.0789881401681
"38",14.9738775510204,0,1.0789881401681
"39",15.309387755102,0,1.0789881401681
"40",15.6448979591837,0,1.0789881401681
"41",15.9804081632653,0,1.0789881401681
"42",16.3159183673469,0,1.0789881401681
"43",16.6514285714286,0,1.0789881401681
"44",16.9869387755102,0,1.0789881401681
"45",17.3224489795918,0,1.0789881401681
"46",17.6579591836735,0,1.0789881401681
"47",17.9934693877551,0,1.0789881401681
"48",18.3289795918367,0,1.0789881401681
"49",18.6644897959184,0,1.0789881401681
"50",19,0,1.0789881401681
"51",2.56,0.0114969387755102,1.2322417745561
"52",2.89551020408163,0.0114969387755102,1.2322417745561
"53",3.23102040816327,0.0114969387755102,1.2322417745561
"54",3.5665306122449,0.0114969387755102,1.2322417745561
"55",3.90204081632653,0.0114969387755102,1.2322417745561
"56",4.23755102040816,0.0114969387755102,1.2322417745561
"57",4.5730612244898,0.0114969387755102,1.2322417745561
"58",4.90857142857143,0.0114969387755102,1.2322417745561
"59",5.24408163265306,0.0114969387755102,1.22675901008378
"60",5.57959183673469,0.0114969387755102,1.44442896537021
"61",5.91510204081633,0.0114969387755102,1.47859978422588
"62",6.25061224489796,0.0114969387755102,1.48621250247666
"63",6.58612244897959,0.0114969387755102,1.48288346238587
"64",6.92163265306123,0.0114969387755102,1.49217716497362
"65",7.25714285714286,0.0114969387755102,1.49677658963571
"66",7.59265306122449,0.0114969387755102,1.46818352414751
"67",7.92816326530612,0.0114969387755102,1.40334181885956
"68",8.26367346938776,0.0114969387755102,1.40844227294281
