"","TEMP","eastMEAN","Predicted"
"1",2.56,-0.078810751,1.17873077544277
"2",2.89551020408163,-0.078810751,1.17873077544277
"3",3.23102040816327,-0.078810751,1.17873077544277
"4",3.5665306122449,-0.078810751,1.17873077544277
"5",3.90204081632653,-0.078810751,1.17873077544277
"6",4.23755102040816,-0.078810751,1.17873077544277
"7",4.5730612244898,-0.078810751,1.17873077544277
"8",4.90857142857143,-0.078810751,1.17873077544277
"9",5.24408163265306,-0.078810751,1.17324801097045
"10",5.57959183673469,-0.078810751,1.39091796625688
"11",5.91510204081633,-0.078810751,1.42508878511254
"12",6.25061224489796,-0.078810751,1.43270150336333
"13",6.58612244897959,-0.078810751,1.42937246327254
"14",6.92163265306123,-0.078810751,1.43866616586029
"15",7.25714285714286,-0.078810751,1.44326559052237
"16",7.59265306122449,-0.078810751,1.41467252503418
"17",7.92816326530612,-0.078810751,1.34983081974623
"18",8.26367346938776,-0.078810751,1.35493127382947
"19",8.59918367346939,-0.078810751,1.35493127382947
"20",8.93469387755102,-0.078810751,1.33797233277082
"21",9.27020408163265,-0.078810751,1.3223574729715
"22",9.60571428571429,-0.078810751,1.31843866213336
"23",9.94122448979592,-0.078810751,1.31843866213336
"24",10.2767346938776,-0.078810751,1.26250998968176
"25",10.6122448979592,-0.078810751,1.22461407734946
"26",10.9477551020408,-0.078810751,1.12176192590439
"27",11.2832653061225,-0.078810751,1.08400400830873
"28",11.6187755102041,-0.078810751,1.07482157832546
"29",11.9542857142857,-0.078810751,1.07482157832546
"30",12.2897959183673,-0.078810751,1.05327124688655
"31",12.625306122449,-0.078810751,1.05327124688655
"32",12.9608163265306,-0.078810751,1.05327124688655
"33",13.2963265306122,-0.078810751,1.02268140333037
"34",13.6318367346939,-0.078810751,1.02268140333037
"35",13.9673469387755,-0.078810751,1.02268140333037
"36",14.3028571428571,-0.078810751,1.02268140333037
"37",14.6383673469388,-0.078810751,1.02268140333037
"38",14.9738775510204,-0.078810751,1.02268140333037
"39",15.309387755102,-0.078810751,1.02268140333037
"40",15.6448979591837,-0.078810751,1.02268140333037
"41",15.9804081632653,-0.078810751,1.02268140333037
"42",16.3159183673469,-0.078810751,1.02268140333037
"43",16.6514285714286,-0.078810751,1.02268140333037
"44",16.9869387755102,-0.078810751,1.02268140333037
"45",17.3224489795918,-0.078810751,1.02268140333037
"46",17.6579591836735,-0.078810751,1.02268140333037
"47",17.9934693877551,-0.078810751,1.02268140333037
"48",18.3289795918367,-0.078810751,1.02268140333037
"49",18.6644897959184,-0.078810751,1.02268140333037
"50",19,-0.078810751,1.02268140333037
"51",2.56,-0.0743777187142857,1.17873077544277
"52",2.89551020408163,-0.0743777187142857,1.17873077544277
"53",3.23102040816327,-0.0743777187142857,1.17873077544277
"54",3.5665306122449,-0.0743777187142857,1.17873077544277
"55",3.90204081632653,-0.0743777187142857,1.17873077544277
"56",4.23755102040816,-0.0743777187142857,1.17873077544277
"57",4.5730612244898,-0.0743777187142857,1.17873077544277
"58",4.90857142857143,-0.0743777187142857,1.17873077544277
"59",5.24408163265306,-0.0743777187142857,1.17324801097045
"60",5.57959183673469,-0.0743777187142857,1.39091796625688
"61",5.91510204081633,-0.0743777187142857,1.42508878511254
"62",6.25061224489796,-0.0743777187142857,1.43270150336333
"63",6.58612244897959,-0.0743777187142857,1.42937246327254
"64",6.92163265306123,-0.0743777187142857,1.43866616586029
"65",7.25714285714286,-0.0743777187142857,1.44326559052237
"66",7.59265306122449,-0.0743777187142857,1.41467252503418
"67",7.92816326530612,-0.0743777187142857,1.34983081974623
"68",8.26367346938776,-0.0743777187142857,1.35493127382947
"69",8.59918367346939,-0.0743777187142857,1.35493127382947
"70",8.93469387755102,-0.0743777187142857,1.33797233277082
"71",9.27020408163265,-0.0743777187142857,1.3223574729715
"72",9.60571428571429,-0.0743777187142857,1.31843866213336
"73",9.94122448979592,-0.0743777187142857,1.31843866213336
"74",10.2767346938776,-0.0743777187142857,1.26250998968176
"75",10.6122448979592,-0.0743777187142857,1.22461407734946
"76",10.9477551020408,-0.0743777187142857,1.12176192590439
"77",11.2832653061225,-0.0743777187142857,1.08400400830873
"78",11.6187755102041,-0.0743777187142857,1.07482157832546
"79",11.9542857142857,-0.0743777187142857,1.07482157832546
"80",12.2897959183673,-0.0743777187142857,1.05327124688655
"81",12.625306122449,-0.0743777187142857,1.05327124688655
"82",12.9608163265306,-0.0743777187142857,1.05327124688655
"83",13.2963265306122,-0.0743777187142857,1.02268140333037
"84",13.6318367346939,-0.0743777187142857,1.02268140333037
"85",13.9673469387755,-0.0743777187142857,1.02268140333037
"86",14.3028571428571,-0.0743777187142857,1.02268140333037
"87",14.6383673469388,-0.0743777187142857,1.02268140333037
"88",14.9738775510204,-0.0743777187142857,1.02268140333037
"89",15.309387755102,-0.0743777187142857,1.02268140333037
"90",15.6448979591837,-0.0743777187142857,1.02268140333037
"91",15.9804081632653,-0.0743777187142857,1.02268140333037
"92",16.3159183673469,-0.0743777187142857,1.02268140333037
"93",16.6514285714286,-0.0743777187142857,1.02268140333037
"94",16.9869387755102,-0.0743777187142857,1.02268140333037
"95",17.3224489795918,-0.0743777187142857,1.02268140333037
"96",17.6579591836735,-0.0743777187142857,1.02268140333037
"97",17.9934693877551,-0.0743777187142857,1.02268140333037
"98",18.3289795918367,-0.0743777187142857,1.02268140333037
"99",18.6644897959184,-0.0743777187142857,1.02268140333037
"100",19,-0.0743777187142857,1.02268140333037
"101",2.56,-0.0699446864285714,1.17873077544277
"102",2.89551020408163,-0.0699446864285714,1.17873077544277
"103",3.23102040816327,-0.0699446864285714,1.17873077544277
"104",3.5665306122449,-0.0699446864285714,1.17873077544277
"105",3.90204081632653,-0.0699446864285714,1.17873077544277
"106",4.23755102040816,-0.0699446864285714,1.17873077544277
"107",4.5730612244898,-0.0699446864285714,1.17873077544277
"108",4.90857142857143,-0.0699446864285714,1.17873077544277
"109",5.24408163265306,-0.0699446864285714,1.17324801097045
"110",5.57959183673469,-0.0699446864285714,1.39091796625688
"111",5.91510204081633,-0.0699446864285714,1.42508878511254
"112",6.25061224489796,-0.0699446864285714,1.43270150336333
"113",6.58612244897959,-0.0699446864285714,1.42937246327254
"114",6.92163265306123,-0.0699446864285714,1.43866616586029
"115",7.25714285714286,-0.0699446864285714,1.44326559052237
"116",7.59265306122449,-0.0699446864285714,1.41467252503418
"117",7.92816326530612,-0.0699446864285714,1.34983081974623
"118",8.26367346938776,-0.0699446864285714,1.35493127382947
"119",8.59918367346939,-0.0699446864285714,1.35493127382947
"120",8.93469387755102,-0.0699446864285714,1.33797233277082
"121",9.27020408163265,-0.0699446864285714,1.3223574729715
"122",9.60571428571429,-0.0699446864285714,1.31843866213336
"123",9.94122448979592,-0.0699446864285714,1.31843866213336
"124",10.2767346938776,-0.0699446864285714,1.26250998968176
"125",10.6122448979592,-0.0699446864285714,1.22461407734946
"126",10.9477551020408,-0.0699446864285714,1.12176192590439
"127",11.2832653061225,-0.0699446864285714,1.08400400830873
"128",11.6187755102041,-0.0699446864285714,1.07482157832546
"129",11.9542857142857,-0.0699446864285714,1.07482157832546
"130",12.2897959183673,-0.0699446864285714,1.05327124688655
"131",12.625306122449,-0.0699446864285714,1.05327124688655
"132",12.9608163265306,-0.0699446864285714,1.05327124688655
"133",13.2963265306122,-0.0699446864285714,1.02268140333037
