"","NO3_N","lake_perc_area","Predicted"
"1",0.002,0.48,1.14368877072031
"2",0.0100612244897959,0.48,1.14368877072031
"3",0.0181224489795918,0.48,1.14368877072031
"4",0.0261836734693878,0.48,1.06466555028547
"5",0.0342448979591837,0.48,1.11186975679336
"6",0.0423061224489796,0.48,1.19770951364353
"7",0.0503673469387755,0.48,1.21698993111677
"8",0.0584285714285714,0.48,1.22495180047425
"9",0.0664897959183673,0.48,1.21852612685874
"10",0.0745510204081633,0.48,1.20289692543244
"11",0.0826122448979592,0.48,0.895303220236328
"12",0.0906734693877551,0.48,0.876695300038837
"13",0.098734693877551,0.48,0.859987099276956
"14",0.106795918367347,0.48,0.83287589600878
"15",0.114857142857143,0.48,0.848171756963668
"16",0.122918367346939,0.48,0.817161150749452
"17",0.130979591836735,0.48,0.809580470282842
"18",0.139040816326531,0.48,0.810091377025223
"19",0.147102040816327,0.48,0.807631879258471
"20",0.155163265306122,0.48,0.807631879258471
"21",0.163224489795918,0.48,0.807631879258471
"22",0.171285714285714,0.48,0.802684276456696
"23",0.17934693877551,0.48,0.811816742115334
"24",0.187408163265306,0.48,0.830188112228903
"25",0.195469387755102,0.48,0.830188112228903
"26",0.203530612244898,0.48,0.830188112228903
"27",0.211591836734694,0.48,0.830188112228903
"28",0.21965306122449,0.48,0.830188112228903
"29",0.227714285714286,0.48,0.830188112228903
"30",0.235775510204082,0.48,0.830188112228903
"31",0.243836734693878,0.48,0.830188112228903
"32",0.251897959183673,0.48,0.830188112228903
"33",0.259959183673469,0.48,0.830188112228903
"34",0.268020408163265,0.48,0.830188112228903
"35",0.276081632653061,0.48,0.830188112228903
"36",0.284142857142857,0.48,0.830188112228903
"37",0.292204081632653,0.48,0.830188112228903
"38",0.300265306122449,0.48,0.830188112228903
"39",0.308326530612245,0.48,0.830188112228903
"40",0.316387755102041,0.48,0.830188112228903
"41",0.324448979591837,0.48,0.830188112228903
"42",0.332510204081633,0.48,0.830188112228903
"43",0.340571428571429,0.48,0.830188112228903
"44",0.348632653061224,0.48,0.830188112228903
"45",0.35669387755102,0.48,0.830188112228903
"46",0.364755102040816,0.48,0.830188112228903
"47",0.372816326530612,0.48,0.830188112228903
"48",0.380877551020408,0.48,0.830188112228903
"49",0.388938775510204,0.48,0.830188112228903
"50",0.397,0.48,0.830188112228903
"51",0.002,0.680204081632653,1.14368877072031
"52",0.0100612244897959,0.680204081632653,1.14368877072031
"53",0.0181224489795918,0.680204081632653,1.14368877072031
"54",0.0261836734693878,0.680204081632653,1.06466555028547
"55",0.0342448979591837,0.680204081632653,1.11186975679336
"56",0.0423061224489796,0.680204081632653,1.19770951364353
"57",0.0503673469387755,0.680204081632653,1.21698993111677
"58",0.0584285714285714,0.680204081632653,1.22495180047425
"59",0.0664897959183673,0.680204081632653,1.21852612685874
"60",0.0745510204081633,0.680204081632653,1.20289692543244
"61",0.0826122448979592,0.680204081632653,0.895303220236328
"62",0.0906734693877551,0.680204081632653,0.876695300038837
"63",0.098734693877551,0.680204081632653,0.859987099276956
"64",0.106795918367347,0.680204081632653,0.83287589600878
"65",0.114857142857143,0.680204081632653,0.848171756963668
"66",0.122918367346939,0.680204081632653,0.817161150749452
"67",0.130979591836735,0.680204081632653,0.809580470282842
"68",0.139040816326531,0.680204081632653,0.810091377025223
"69",0.147102040816327,0.680204081632653,0.807631879258471
"70",0.155163265306122,0.680204081632653,0.807631879258471
"71",0.163224489795918,0.680204081632653,0.807631879258471
"72",0.171285714285714,0.680204081632653,0.802684276456696
"73",0.17934693877551,0.680204081632653,0.811816742115334
"74",0.187408163265306,0.680204081632653,0.830188112228903
"75",0.195469387755102,0.680204081632653,0.830188112228903
"76",0.203530612244898,0.680204081632653,0.830188112228903
"77",0.211591836734694,0.680204081632653,0.830188112228903
"78",0.21965306122449,0.680204081632653,0.830188112228903
"79",0.227714285714286,0.680204081632653,0.830188112228903
"80",0.235775510204082,0.680204081632653,0.830188112228903
"81",0.243836734693878,0.680204081632653,0.830188112228903
"82",0.251897959183673,0.680204081632653,0.830188112228903
"83",0.259959183673469,0.680204081632653,0.830188112228903
"84",0.268020408163265,0.680204081632653,0.830188112228903
"85",0.276081632653061,0.680204081632653,0.830188112228903
"86",0.284142857142857,0.680204081632653,0.830188112228903
"87",0.292204081632653,0.680204081632653,0.830188112228903
"88",0.300265306122449,0.680204081632653,0.830188112228903
"89",0.308326530612245,0.680204081632653,0.830188112228903
"90",0.316387755102041,0.680204081632653,0.830188112228903
"91",0.324448979591837,0.680204081632653,0.830188112228903
"92",0.332510204081633,0.680204081632653,0.830188112228903
"93",0.340571428571429,0.680204081632653,0.830188112228903
"94",0.348632653061224,0.680204081632653,0.830188112228903
"95",0.35669387755102,0.680204081632653,0.830188112228903
"96",0.364755102040816,0.680204081632653,0.830188112228903
"97",0.372816326530612,0.680204081632653,0.830188112228903
"98",0.380877551020408,0.680204081632653,0.830188112228903
"99",0.388938775510204,0.680204081632653,0.830188112228903
"100",0.397,0.680204081632653,0.830188112228903
"101",0.002,0.880408163265306,1.22837086605843
"102",0.0100612244897959,0.880408163265306,1.22837086605843
"103",0.0181224489795918,0.880408163265306,1.22837086605843
"104",0.0261836734693878,0.880408163265306,1.14934764562359
"105",0.0342448979591837,0.880408163265306,1.19655185213148
"106",0.0423061224489796,0.880408163265306,1.28239160898165
"107",0.0503673469387755,0.880408163265306,1.3016720264549
"108",0.0584285714285714,0.880408163265306,1.30963389581237
"109",0.0664897959183673,0.880408163265306,1.30320822219687
"110",0.0745510204081633,0.880408163265306,1.28757902077057
"111",0.0826122448979592,0.880408163265306,0.979985315574454
"112",0.0906734693877551,0.880408163265306,0.961377395376964
"113",0.098734693877551,0.880408163265306,0.944669194615082
"114",0.106795918367347,0.880408163265306,0.917557991346906
"115",0.114857142857143,0.880408163265306,0.932853852301794
"116",0.122918367346939,0.880408163265306,0.901843246087578
"117",0.130979591836735,0.880408163265306,0.894262565620968
"118",0.139040816326531,0.880408163265306,0.894773472363348
"119",0.147102040816327,0.880408163265306,0.892313974596597
"120",0.155163265306122,0.880408163265306,0.892313974596597
"121",0.163224489795918,0.880408163265306,0.892313974596597
"122",0.171285714285714,0.880408163265306,0.887366371794822
"123",0.17934693877551,0.880408163265306,0.896498837453459
"124",0.187408163265306,0.880408163265306,0.914870207567029
"125",0.195469387755102,0.880408163265306,0.914870207567029
"126",0.203530612244898,0.880408163265306,0.914870207567029
