"","TEMP","shrub2011","Predicted"
"1",2.56,0,1.21086282807679
"2",2.89551020408163,0,1.21086282807679
"3",3.23102040816327,0,1.21086282807679
"4",3.5665306122449,0,1.21086282807679
"5",3.90204081632653,0,1.21086282807679
"6",4.23755102040816,0,1.21086282807679
"7",4.5730612244898,0,1.21086282807679
"8",4.90857142857143,0,1.21086282807679
"9",5.24408163265306,0,1.20538006360447
"10",5.57959183673469,0,1.4230500188909
"11",5.91510204081633,0,1.45722083774656
"12",6.25061224489796,0,1.46483355599735
"13",6.58612244897959,0,1.46150451590656
"14",6.92163265306123,0,1.47079821849431
"15",7.25714285714286,0,1.47539764315639
"16",7.59265306122449,0,1.4468045776682
"17",7.92816326530612,0,1.38196287238025
"18",8.26367346938776,0,1.38706332646349
"19",8.59918367346939,0,1.38706332646349
"20",8.93469387755102,0,1.37010438540484
"21",9.27020408163265,0,1.35001030622922
"22",9.60571428571429,0,1.34609149539108
"23",9.94122448979592,0,1.34609149539108
"24",10.2767346938776,0,1.29016282293948
"25",10.6122448979592,0,1.257092415126
"26",10.9477551020408,0,1.15424026368092
"27",11.2832653061225,0,1.11648234608527
"28",11.6187755102041,0,1.10729991610199
"29",11.9542857142857,0,1.10729991610199
"30",12.2897959183673,0,1.08211797822768
"31",12.625306122449,0,1.08211797822768
"32",12.9608163265306,0,1.08211797822768
"33",13.2963265306122,0,1.0515281346715
"34",13.6318367346939,0,1.0515281346715
"35",13.9673469387755,0,1.0515281346715
"36",14.3028571428571,0,1.0515281346715
"37",14.6383673469388,0,1.0515281346715
"38",14.9738775510204,0,1.0515281346715
"39",15.309387755102,0,1.0515281346715
"40",15.6448979591837,0,1.0515281346715
"41",15.9804081632653,0,1.0515281346715
"42",16.3159183673469,0,1.0515281346715
"43",16.6514285714286,0,1.0515281346715
"44",16.9869387755102,0,1.0515281346715
"45",17.3224489795918,0,1.0515281346715
"46",17.6579591836735,0,1.0515281346715
"47",17.9934693877551,0,1.0515281346715
"48",18.3289795918367,0,1.0515281346715
"49",18.6644897959184,0,1.0515281346715
"50",19,0,1.0515281346715
"51",2.56,0.0102710668571429,1.21086282807679
"52",2.89551020408163,0.0102710668571429,1.21086282807679
"53",3.23102040816327,0.0102710668571429,1.21086282807679
"54",3.5665306122449,0.0102710668571429,1.21086282807679
"55",3.90204081632653,0.0102710668571429,1.21086282807679
"56",4.23755102040816,0.0102710668571429,1.21086282807679
"57",4.5730612244898,0.0102710668571429,1.21086282807679
"58",4.90857142857143,0.0102710668571429,1.21086282807679
"59",5.24408163265306,0.0102710668571429,1.20538006360447
"60",5.57959183673469,0.0102710668571429,1.4230500188909
"61",5.91510204081633,0.0102710668571429,1.45722083774656
"62",6.25061224489796,0.0102710668571429,1.46483355599735
"63",6.58612244897959,0.0102710668571429,1.46150451590656
"64",6.92163265306123,0.0102710668571429,1.47079821849431
"65",7.25714285714286,0.0102710668571429,1.47539764315639
"66",7.59265306122449,0.0102710668571429,1.4468045776682
"67",7.92816326530612,0.0102710668571429,1.38196287238025
"68",8.26367346938776,0.0102710668571429,1.38706332646349
"69",8.59918367346939,0.0102710668571429,1.38706332646349
"70",8.93469387755102,0.0102710668571429,1.37010438540484
"71",9.27020408163265,0.0102710668571429,1.35001030622922
"72",9.60571428571429,0.0102710668571429,1.34609149539108
"73",9.94122448979592,0.0102710668571429,1.34609149539108
"74",10.2767346938776,0.0102710668571429,1.29016282293948
"75",10.6122448979592,0.0102710668571429,1.257092415126
"76",10.9477551020408,0.0102710668571429,1.15424026368092
"77",11.2832653061225,0.0102710668571429,1.11648234608527
"78",11.6187755102041,0.0102710668571429,1.10729991610199
"79",11.9542857142857,0.0102710668571429,1.10729991610199
"80",12.2897959183673,0.0102710668571429,1.08211797822768
"81",12.625306122449,0.0102710668571429,1.08211797822768
"82",12.9608163265306,0.0102710668571429,1.08211797822768
"83",13.2963265306122,0.0102710668571429,1.0515281346715
"84",13.6318367346939,0.0102710668571429,1.0515281346715
"85",13.9673469387755,0.0102710668571429,1.0515281346715
"86",14.3028571428571,0.0102710668571429,1.0515281346715
"87",14.6383673469388,0.0102710668571429,1.0515281346715
"88",14.9738775510204,0.0102710668571429,1.0515281346715
"89",15.309387755102,0.0102710668571429,1.0515281346715
"90",15.6448979591837,0.0102710668571429,1.0515281346715
