"","TEMP","lake_perc_area","Predicted"
"1",2.56,0.48,0.730917221699914
"2",2.89551020408163,0.48,0.730917221699914
"3",3.23102040816327,0.48,0.730917221699914
"4",3.5665306122449,0.48,0.730917221699914
"5",3.90204081632653,0.48,0.730917221699914
"6",4.23755102040816,0.48,0.730917221699914
"7",4.5730612244898,0.48,0.730917221699914
"8",4.90857142857143,0.48,0.730917221699914
"9",5.24408163265306,0.48,0.72543445722759
"10",5.57959183673469,0.48,0.936945622776773
"11",5.91510204081633,0.48,0.97111644163244
"12",6.25061224489796,0.48,0.978729159883225
"13",6.58612244897959,0.48,0.975400119792439
"14",6.92163265306123,0.48,0.984693822380189
"15",7.25714285714286,0.48,0.98929324704227
"16",7.59265306122449,0.48,0.960700181554078
"17",7.92816326530612,0.48,0.895858476266124
"18",8.26367346938776,0.48,0.900958930349369
"19",8.59918367346939,0.48,0.900958930349369
"20",8.93469387755102,0.48,0.883999989290717
"21",9.27020408163265,0.48,0.863905910115094
"22",9.60571428571429,0.48,0.859987099276956
"23",9.94122448979592,0.48,0.859987099276956
"24",10.2767346938776,0.48,0.809138061087946
"25",10.6122448979592,0.48,0.781256162353794
"26",10.9477551020408,0.48,0.683912042202774
"27",11.2832653061225,0.48,0.646154124607119
"28",11.6187755102041,0.48,0.636971694623843
"29",11.9542857142857,0.48,0.636971694623843
"30",12.2897959183673,0.48,0.61178975674953
"31",12.625306122449,0.48,0.61178975674953
"32",12.9608163265306,0.48,0.61178975674953
"33",13.2963265306122,0.48,0.590527397177048
"34",13.6318367346939,0.48,0.590527397177048
"35",13.9673469387755,0.48,0.590527397177048
"36",14.3028571428571,0.48,0.590527397177048
"37",14.6383673469388,0.48,0.590527397177048
"38",14.9738775510204,0.48,0.590527397177048
"39",15.309387755102,0.48,0.590527397177048
"40",15.6448979591837,0.48,0.590527397177048
"41",15.9804081632653,0.48,0.590527397177048
"42",16.3159183673469,0.48,0.590527397177048
"43",16.6514285714286,0.48,0.590527397177048
"44",16.9869387755102,0.48,0.590527397177048
"45",17.3224489795918,0.48,0.590527397177048
"46",17.6579591836735,0.48,0.590527397177048
"47",17.9934693877551,0.48,0.590527397177048
"48",18.3289795918367,0.48,0.590527397177048
"49",18.6644897959184,0.48,0.590527397177048
