"","TDP_P","TEMP","Predicted"
"56",1.49591836734694,5.90979591836735,1.64380969765178
"57",1.73510204081633,5.90979591836735,1.44597321104966
"58",1.97428571428571,5.90979591836735,1.24466990853655
"59",2.2134693877551,5.90979591836735,1.33794627733954
"60",2.45265306122449,5.90979591836735,1.49066534328928
"61",2.69183673469388,5.90979591836735,1.49335517947211
"62",2.93102040816327,5.90979591836735,1.48812060149637
"63",3.17020408163265,5.90979591836735,1.49804606616888
"64",3.40938775510204,5.90979591836735,1.5307349748708
"65",3.64857142857143,5.90979591836735,1.54061794963751
"66",3.88775510204082,5.90979591836735,1.78381705760048
"67",4.1269387755102,5.90979591836735,1.77381869737712
"68",4.36612244897959,5.90979591836735,1.7564750145294
"69",4.60530612244898,5.90979591836735,1.75066112156785
"70",4.84448979591837,5.90979591836735,1.75066112156785
"71",5.08367346938775,5.90979591836735,1.75066112156785
"72",5.32285714285714,5.90979591836735,1.75066112156785
"73",5.56204081632653,5.90979591836735,1.75066112156785
"74",5.80122448979592,5.90979591836735,1.75066112156785
"75",6.04040816326531,5.90979591836735,1.75066112156785
"76",6.27959183673469,5.90979591836735,1.75066112156785
"77",6.51877551020408,5.90979591836735,1.75066112156785
"78",6.75795918367347,5.90979591836735,1.75066112156785
"79",6.99714285714286,5.90979591836735,1.75066112156785
"80",7.23632653061224,5.90979591836735,1.75066112156785
"81",7.47551020408163,5.90979591836735,1.75066112156785
"82",7.71469387755102,5.90979591836735,1.75066112156785
"83",7.95387755102041,5.90979591836735,1.75066112156785
"84",8.1930612244898,5.90979591836735,1.75066112156785
"85",8.43224489795918,5.90979591836735,1.75066112156785
"86",8.67142857142857,5.90979591836735,1.75066112156785
"87",8.91061224489796,5.90979591836735,1.75066112156785
"88",9.14979591836735,5.90979591836735,1.75066112156785
"89",9.38897959183674,5.90979591836735,1.75066112156785
"90",9.62816326530612,5.90979591836735,1.75066112156785
"91",9.86734693877551,5.90979591836735,1.75066112156785
"92",10.1065306122449,5.90979591836735,1.75066112156785
"93",10.3457142857143,5.90979591836735,1.75066112156785
"94",10.5848979591837,5.90979591836735,1.75066112156785
"95",10.8240816326531,5.90979591836735,1.75066112156785
"96",11.0632653061224,5.90979591836735,1.75066112156785
"97",11.3024489795918,5.90979591836735,1.75066112156785
"98",11.5416326530612,5.90979591836735,1.75066112156785
"99",11.7808163265306,5.90979591836735,1.75066112156785
"100",12.02,5.90979591836735,1.75066112156785
"101",0.3,6.06959183673469,1.714463337567
"102",0.539183673469388,6.06959183673469,1.714463337567
"103",0.778367346938776,6.06959183673469,1.60627988094953
"104",1.01755102040816,6.06959183673469,1.62582800500351
"105",1.25673469387755,6.06959183673469,1.64009886575001
"106",1.49591836734694,6.06959183673469,1.64380969765178
"107",1.73510204081633,6.06959183673469,1.44597321104966
"108",1.97428571428571,6.06959183673469,1.24466990853655
"109",2.2134693877551,6.06959183673469,1.33794627733954
"110",2.45265306122449,6.06959183673469,1.49066534328928
"111",2.69183673469388,6.06959183673469,1.49335517947211
"112",2.93102040816327,6.06959183673469,1.48812060149637
"113",3.17020408163265,6.06959183673469,1.49804606616888
"114",3.40938775510204,6.06959183673469,1.5307349748708
"115",3.64857142857143,6.06959183673469,1.54061794963751
"116",3.88775510204082,6.06959183673469,1.78381705760048
"117",4.1269387755102,6.06959183673469,1.77381869737712
"118",4.36612244897959,6.06959183673469,1.7564750145294
"119",4.60530612244898,6.06959183673469,1.75066112156785
"120",4.84448979591837,6.06959183673469,1.75066112156785
"121",5.08367346938775,6.06959183673469,1.75066112156785
"122",5.32285714285714,6.06959183673469,1.75066112156785
"123",5.56204081632653,6.06959183673469,1.75066112156785
"124",5.80122448979592,6.06959183673469,1.75066112156785
"125",6.04040816326531,6.06959183673469,1.75066112156785
"126",6.27959183673469,6.06959183673469,1.75066112156785
"127",6.51877551020408,6.06959183673469,1.75066112156785
"128",6.75795918367347,6.06959183673469,1.75066112156785
"129",6.99714285714286,6.06959183673469,1.75066112156785
"130",7.23632653061224,6.06959183673469,1.75066112156785
"131",7.47551020408163,6.06959183673469,1.75066112156785
"132",7.71469387755102,6.06959183673469,1.75066112156785
"133",7.95387755102041,6.06959183673469,1.75066112156785
"134",8.1930612244898,6.06959183673469,1.75066112156785
"135",8.43224489795918,6.06959183673469,1.75066112156785
"136",8.67142857142857,6.06959183673469,1.75066112156785
"137",8.91061224489796,6.06959183673469,1.75066112156785
"138",9.14979591836735,6.06959183673469,1.75066112156785
"139",9.38897959183674,6.06959183673469,1.75066112156785
"140",9.62816326530612,6.06959183673469,1.75066112156785
"141",9.86734693877551,6.06959183673469,1.75066112156785
"142",10.1065306122449,6.06959183673469,1.75066112156785
"143",10.3457142857143,6.06959183673469,1.75066112156785
"144",10.5848979591837,6.06959183673469,1.75066112156785
"145",10.8240816326531,6.06959183673469,1.75066112156785
"146",11.0632653061224,6.06959183673469,1.75066112156785
"147",11.3024489795918,6.06959183673469,1.75066112156785
"148",11.5416326530612,6.06959183673469,1.75066112156785
"149",11.7808163265306,6.06959183673469,1.75066112156785
"150",12.02,6.06959183673469,1.75066112156785
"151",0.3,6.22938775510204,1.714463337567
"152",0.539183673469388,6.22938775510204,1.714463337567
"153",0.778367346938776,6.22938775510204,1.60627988094953
"154",1.01755102040816,6.22938775510204,1.62582800500351
"155",1.25673469387755,6.22938775510204,1.64009886575001
"156",1.49591836734694,6.22938775510204,1.64380969765178
"157",1.73510204081633,6.22938775510204,1.44597321104966
"158",1.97428571428571,6.22938775510204,1.24466990853655
"159",2.2134693877551,6.22938775510204,1.33794627733954
"160",2.45265306122449,6.22938775510204,1.49066534328928
"161",2.69183673469388,6.22938775510204,1.49335517947211
"162",2.93102040816327,6.22938775510204,1.48812060149637
"163",3.17020408163265,6.22938775510204,1.49804606616888
"164",3.40938775510204,6.22938775510204,1.5307349748708
"165",3.64857142857143,6.22938775510204,1.54061794963751
"166",3.88775510204082,6.22938775510204,1.78381705760048
"167",4.1269387755102,6.22938775510204,1.77381869737712
"168",4.36612244897959,6.22938775510204,1.7564750145294
"169",4.60530612244898,6.22938775510204,1.75066112156785
"170",4.84448979591837,6.22938775510204,1.75066112156785
"171",5.08367346938775,6.22938775510204,1.75066112156785
"172",5.32285714285714,6.22938775510204,1.75066112156785
"173",5.56204081632653,6.22938775510204,1.75066112156785
"174",5.80122448979592,6.22938775510204,1.75066112156785
"175",6.04040816326531,6.22938775510204,1.75066112156785
"176",6.27959183673469,6.22938775510204,1.75066112156785
"177",6.51877551020408,6.22938775510204,1.75066112156785
"178",6.75795918367347,6.22938775510204,1.75066112156785
"179",6.99714285714286,6.22938775510204,1.75066112156785
"180",7.23632653061224,6.22938775510204,1.75066112156785
"181",7.47551020408163,6.22938775510204,1.75066112156785
"182",7.71469387755102,6.22938775510204,1.75066112156785
"183",7.95387755102041,6.22938775510204,1.75066112156785
"184",8.1930612244898,6.22938775510204,1.75066112156785
"185",8.43224489795918,6.22938775510204,1.75066112156785
"186",8.67142857142857,6.22938775510204,1.75066112156785
"187",8.91061224489796,6.22938775510204,1.75066112156785
"188",9.14979591836735,6.22938775510204,1.75066112156785
"189",9.38897959183674,6.22938775510204,1.75066112156785
"190",9.62816326530612,6.22938775510204,1.75066112156785
"191",9.86734693877551,6.22938775510204,1.75066112156785
"192",10.1065306122449,6.22938775510204,1.75066112156785
"193",10.3457142857143,6.22938775510204,1.75066112156785
"194",10.5848979591837,6.22938775510204,1.75066112156785
"195",10.8240816326531,6.22938775510204,1.75066112156785
"196",11.0632653061224,6.22938775510204,1.75066112156785
"197",11.3024489795918,6.22938775510204,1.75066112156785
"198",11.5416326530612,6.22938775510204,1.75066112156785
"199",11.7808163265306,6.22938775510204,1.75066112156785
"200",12.02,6.22938775510204,1.75066112156785
"201",0.3,6.38918367346939,1.714463337567
"202",0.539183673469388,6.38918367346939,1.714463337567
"203",0.778367346938776,6.38918367346939,1.60627988094953
"204",1.01755102040816,6.38918367346939,1.62582800500351
"205",1.25673469387755,6.38918367346939,1.64009886575001
"206",1.49591836734694,6.38918367346939,1.64380969765178
"207",1.73510204081633,6.38918367346939,1.44597321104966
"208",1.97428571428571,6.38918367346939,1.24466990853655
"209",2.2134693877551,6.38918367346939,1.33794627733954
"210",2.45265306122449,6.38918367346939,1.49066534328928
"211",2.69183673469388,6.38918367346939,1.49335517947211
"212",2.93102040816327,6.38918367346939,1.48812060149637
"213",3.17020408163265,6.38918367346939,1.49804606616888
"214",3.40938775510204,6.38918367346939,1.5307349748708
"215",3.64857142857143,6.38918367346939,1.54061794963751
"216",3.88775510204082,6.38918367346939,1.78381705760048
"217",4.1269387755102,6.38918367346939,1.77381869737712
"218",4.36612244897959,6.38918367346939,1.7564750145294
"219",4.60530612244898,6.38918367346939,1.75066112156785
"220",4.84448979591837,6.38918367346939,1.75066112156785
"221",5.08367346938775,6.38918367346939,1.75066112156785
"222",5.32285714285714,6.38918367346939,1.75066112156785
"223",5.56204081632653,6.38918367346939,1.75066112156785
"224",5.80122448979592,6.38918367346939,1.75066112156785
"225",6.04040816326531,6.38918367346939,1.75066112156785
"226",6.27959183673469,6.38918367346939,1.75066112156785
"227",6.51877551020408,6.38918367346939,1.75066112156785
"228",6.75795918367347,6.38918367346939,1.75066112156785
"229",6.99714285714286,6.38918367346939,1.75066112156785
"230",7.23632653061224,6.38918367346939,1.75066112156785
"231",7.47551020408163,6.38918367346939,1.75066112156785
"232",7.71469387755102,6.38918367346939,1.75066112156785
"233",7.95387755102041,6.38918367346939,1.75066112156785
"234",8.1930612244898,6.38918367346939,1.75066112156785
"235",8.43224489795918,6.38918367346939,1.75066112156785
"236",8.67142857142857,6.38918367346939,1.75066112156785
"237",8.91061224489796,6.38918367346939,1.75066112156785
"238",9.14979591836735,6.38918367346939,1.75066112156785
"239",9.38897959183674,6.38918367346939,1.75066112156785
"240",9.62816326530612,6.38918367346939,1.75066112156785
"241",9.86734693877551,6.38918367346939,1.75066112156785
"242",10.1065306122449,6.38918367346939,1.75066112156785
"243",10.3457142857143,6.38918367346939,1.75066112156785
"244",10.5848979591837,6.38918367346939,1.75066112156785
"245",10.8240816326531,6.38918367346939,1.75066112156785
"246",11.0632653061224,6.38918367346939,1.75066112156785
"247",11.3024489795918,6.38918367346939,1.75066112156785
"248",11.5416326530612,6.38918367346939,1.75066112156785
"249",11.7808163265306,6.38918367346939,1.75066112156785
"250",12.02,6.38918367346939,1.75066112156785
"251",0.3,6.54897959183673,1.714463337567
"252",0.539183673469388,6.54897959183673,1.714463337567
"253",0.778367346938776,6.54897959183673,1.60627988094953
"254",1.01755102040816,6.54897959183673,1.62582800500351
"255",1.25673469387755,6.54897959183673,1.64009886575001
"256",1.49591836734694,6.54897959183673,1.64380969765178
"257",1.73510204081633,6.54897959183673,1.44597321104966
"258",1.97428571428571,6.54897959183673,1.24466990853655
"259",2.2134693877551,6.54897959183673,1.33794627733954
"260",2.45265306122449,6.54897959183673,1.49066534328928
"261",2.69183673469388,6.54897959183673,1.49335517947211
"262",2.93102040816327,6.54897959183673,1.48812060149637
"263",3.17020408163265,6.54897959183673,1.49804606616888
"264",3.40938775510204,6.54897959183673,1.5307349748708
"265",3.64857142857143,6.54897959183673,1.54061794963751
"266",3.88775510204082,6.54897959183673,1.78381705760048
"267",4.1269387755102,6.54897959183673,1.77381869737712
"268",4.36612244897959,6.54897959183673,1.7564750145294
"269",4.60530612244898,6.54897959183673,1.75066112156785
"270",4.84448979591837,6.54897959183673,1.75066112156785
"271",5.08367346938775,6.54897959183673,1.75066112156785
"272",5.32285714285714,6.54897959183673,1.75066112156785
"273",5.56204081632653,6.54897959183673,1.75066112156785
"274",5.80122448979592,6.54897959183673,1.75066112156785
"275",6.04040816326531,6.54897959183673,1.75066112156785
"276",6.27959183673469,6.54897959183673,1.75066112156785
"277",6.51877551020408,6.54897959183673,1.75066112156785
"278",6.75795918367347,6.54897959183673,1.75066112156785
"279",6.99714285714286,6.54897959183673,1.75066112156785
"280",7.23632653061224,6.54897959183673,1.75066112156785
"281",7.47551020408163,6.54897959183673,1.75066112156785
"282",7.71469387755102,6.54897959183673,1.75066112156785
"283",7.95387755102041,6.54897959183673,1.75066112156785
"284",8.1930612244898,6.54897959183673,1.75066112156785
"285",8.43224489795918,6.54897959183673,1.75066112156785
"286",8.67142857142857,6.54897959183673,1.75066112156785
"287",8.91061224489796,6.54897959183673,1.75066112156785
"288",9.14979591836735,6.54897959183673,1.75066112156785
"289",9.38897959183674,6.54897959183673,1.75066112156785
"290",9.62816326530612,6.54897959183673,1.75066112156785
"291",9.86734693877551,6.54897959183673,1.75066112156785
"292",10.1065306122449,6.54897959183673,1.75066112156785
"293",10.3457142857143,6.54897959183673,1.75066112156785
"294",10.5848979591837,6.54897959183673,1.75066112156785
"295",10.8240816326531,6.54897959183673,1.75066112156785
"296",11.0632653061224,6.54897959183673,1.75066112156785
"297",11.3024489795918,6.54897959183673,1.75066112156785
"298",11.5416326530612,6.54897959183673,1.75066112156785
"299",11.7808163265306,6.54897959183673,1.75066112156785
"300",12.02,6.54897959183673,1.75066112156785
"301",0.3,6.70877551020408,1.714463337567
"302",0.539183673469388,6.70877551020408,1.714463337567
"303",0.778367346938776,6.70877551020408,1.60627988094953
"304",1.01755102040816,6.70877551020408,1.62582800500351
"305",1.25673469387755,6.70877551020408,1.64009886575001
"306",1.49591836734694,6.70877551020408,1.64380969765178
"307",1.73510204081633,6.70877551020408,1.44597321104966
"308",1.97428571428571,6.70877551020408,1.24466990853655
"309",2.2134693877551,6.70877551020408,1.33794627733954
"310",2.45265306122449,6.70877551020408,1.49066534328928
"311",2.69183673469388,6.70877551020408,1.49335517947211
"312",2.93102040816327,6.70877551020408,1.48812060149637
"313",3.17020408163265,6.70877551020408,1.49804606616888
"314",3.40938775510204,6.70877551020408,1.5307349748708
"315",3.64857142857143,6.70877551020408,1.54061794963751
"316",3.88775510204082,6.70877551020408,1.78381705760048
"317",4.1269387755102,6.70877551020408,1.77381869737712
"318",4.36612244897959,6.70877551020408,1.7564750145294
"319",4.60530612244898,6.70877551020408,1.75066112156785
"320",4.84448979591837,6.70877551020408,1.75066112156785
"321",5.08367346938775,6.70877551020408,1.75066112156785
"322",5.32285714285714,6.70877551020408,1.75066112156785
"323",5.56204081632653,6.70877551020408,1.75066112156785
"324",5.80122448979592,6.70877551020408,1.75066112156785
"325",6.04040816326531,6.70877551020408,1.75066112156785
"326",6.27959183673469,6.70877551020408,1.75066112156785
"327",6.51877551020408,6.70877551020408,1.75066112156785
"328",6.75795918367347,6.70877551020408,1.75066112156785
"329",6.99714285714286,6.70877551020408,1.75066112156785
"330",7.23632653061224,6.70877551020408,1.75066112156785
"331",7.47551020408163,6.70877551020408,1.75066112156785
"332",7.71469387755102,6.70877551020408,1.75066112156785
"333",7.95387755102041,6.70877551020408,1.75066112156785
"334",8.1930612244898,6.70877551020408,1.75066112156785
"335",8.43224489795918,6.70877551020408,1.75066112156785
"336",8.67142857142857,6.70877551020408,1.75066112156785
"337",8.91061224489796,6.70877551020408,1.75066112156785
"338",9.14979591836735,6.70877551020408,1.75066112156785
"339",9.38897959183674,6.70877551020408,1.75066112156785
"340",9.62816326530612,6.70877551020408,1.75066112156785
"341",9.86734693877551,6.70877551020408,1.75066112156785
"342",10.1065306122449,6.70877551020408,1.75066112156785
"343",10.3457142857143,6.70877551020408,1.75066112156785
"344",10.5848979591837,6.70877551020408,1.75066112156785
"345",10.8240816326531,6.70877551020408,1.75066112156785
"346",11.0632653061224,6.70877551020408,1.75066112156785
"347",11.3024489795918,6.70877551020408,1.75066112156785
"348",11.5416326530612,6.70877551020408,1.75066112156785
"349",11.7808163265306,6.70877551020408,1.75066112156785
"350",12.02,6.70877551020408,1.75066112156785
"351",0.3,6.86857142857143,1.714463337567
"352",0.539183673469388,6.86857142857143,1.714463337567
"353",0.778367346938776,6.86857142857143,1.60627988094953
"354",1.01755102040816,6.86857142857143,1.62582800500351
"355",1.25673469387755,6.86857142857143,1.64009886575001
"356",1.49591836734694,6.86857142857143,1.64380969765178
"357",1.73510204081633,6.86857142857143,1.44597321104966
"358",1.97428571428571,6.86857142857143,1.24466990853655
"359",2.2134693877551,6.86857142857143,1.33794627733954
"360",2.45265306122449,6.86857142857143,1.49066534328928
"361",2.69183673469388,6.86857142857143,1.49335517947211
"362",2.93102040816327,6.86857142857143,1.48812060149637
"363",3.17020408163265,6.86857142857143,1.49804606616888
"364",3.40938775510204,6.86857142857143,1.5307349748708
"365",3.64857142857143,6.86857142857143,1.54061794963751
"366",3.88775510204082,6.86857142857143,1.78381705760048
"367",4.1269387755102,6.86857142857143,1.77381869737712
"368",4.36612244897959,6.86857142857143,1.7564750145294
"369",4.60530612244898,6.86857142857143,1.75066112156785
"370",4.84448979591837,6.86857142857143,1.75066112156785
"371",5.08367346938775,6.86857142857143,1.75066112156785
"372",5.32285714285714,6.86857142857143,1.75066112156785
"373",5.56204081632653,6.86857142857143,1.75066112156785
"374",5.80122448979592,6.86857142857143,1.75066112156785
"375",6.04040816326531,6.86857142857143,1.75066112156785
"376",6.27959183673469,6.86857142857143,1.75066112156785
"377",6.51877551020408,6.86857142857143,1.75066112156785
"378",6.75795918367347,6.86857142857143,1.75066112156785
"379",6.99714285714286,6.86857142857143,1.75066112156785
"380",7.23632653061224,6.86857142857143,1.75066112156785
"381",7.47551020408163,6.86857142857143,1.75066112156785
"382",7.71469387755102,6.86857142857143,1.75066112156785
"383",7.95387755102041,6.86857142857143,1.75066112156785
"384",8.1930612244898,6.86857142857143,1.75066112156785
"385",8.43224489795918,6.86857142857143,1.75066112156785
"386",8.67142857142857,6.86857142857143,1.75066112156785
"387",8.91061224489796,6.86857142857143,1.75066112156785
"388",9.14979591836735,6.86857142857143,1.75066112156785
"389",9.38897959183674,6.86857142857143,1.75066112156785
"390",9.62816326530612,6.86857142857143,1.75066112156785
"391",9.86734693877551,6.86857142857143,1.75066112156785
"392",10.1065306122449,6.86857142857143,1.75066112156785
"393",10.3457142857143,6.86857142857143,1.75066112156785
"394",10.5848979591837,6.86857142857143,1.75066112156785
"395",10.8240816326531,6.86857142857143,1.75066112156785
"396",11.0632653061224,6.86857142857143,1.75066112156785
"397",11.3024489795918,6.86857142857143,1.75066112156785
"398",11.5416326530612,6.86857142857143,1.75066112156785
"399",11.7808163265306,6.86857142857143,1.75066112156785
"400",12.02,6.86857142857143,1.75066112156785
"401",0.3,7.02836734693878,1.714463337567
"402",0.539183673469388,7.02836734693878,1.714463337567
"403",0.778367346938776,7.02836734693878,1.60627988094953
"404",1.01755102040816,7.02836734693878,1.62582800500351
"405",1.25673469387755,7.02836734693878,1.64009886575001
"406",1.49591836734694,7.02836734693878,1.64380969765178
"407",1.73510204081633,7.02836734693878,1.44597321104966
"408",1.97428571428571,7.02836734693878,1.24466990853655
"409",2.2134693877551,7.02836734693878,1.33794627733954
"410",2.45265306122449,7.02836734693878,1.49066534328928
"411",2.69183673469388,7.02836734693878,1.49335517947211
"412",2.93102040816327,7.02836734693878,1.48812060149637
"413",3.17020408163265,7.02836734693878,1.49804606616888
"414",3.40938775510204,7.02836734693878,1.5307349748708
"415",3.64857142857143,7.02836734693878,1.54061794963751
"416",3.88775510204082,7.02836734693878,1.78381705760048
"417",4.1269387755102,7.02836734693878,1.77381869737712
"418",4.36612244897959,7.02836734693878,1.7564750145294
"419",4.60530612244898,7.02836734693878,1.75066112156785
"420",4.84448979591837,7.02836734693878,1.75066112156785
"421",5.08367346938775,7.02836734693878,1.75066112156785
"422",5.32285714285714,7.02836734693878,1.75066112156785
"423",5.56204081632653,7.02836734693878,1.75066112156785
"424",5.80122448979592,7.02836734693878,1.75066112156785
"425",6.04040816326531,7.02836734693878,1.75066112156785
"426",6.27959183673469,7.02836734693878,1.75066112156785
"427",6.51877551020408,7.02836734693878,1.75066112156785
"428",6.75795918367347,7.02836734693878,1.75066112156785
"429",6.99714285714286,7.02836734693878,1.75066112156785
"430",7.23632653061224,7.02836734693878,1.75066112156785
"431",7.47551020408163,7.02836734693878,1.75066112156785
"432",7.71469387755102,7.02836734693878,1.75066112156785
"433",7.95387755102041,7.02836734693878,1.75066112156785
"434",8.1930612244898,7.02836734693878,1.75066112156785
"435",8.43224489795918,7.02836734693878,1.75066112156785
"436",8.67142857142857,7.02836734693878,1.75066112156785
"437",8.91061224489796,7.02836734693878,1.75066112156785
"438",9.14979591836735,7.02836734693878,1.75066112156785
"439",9.38897959183674,7.02836734693878,1.75066112156785
"440",9.62816326530612,7.02836734693878,1.75066112156785
"441",9.86734693877551,7.02836734693878,1.75066112156785
"442",10.1065306122449,7.02836734693878,1.75066112156785
"443",10.3457142857143,7.02836734693878,1.75066112156785
"444",10.5848979591837,7.02836734693878,1.75066112156785
"445",10.8240816326531,7.02836734693878,1.75066112156785
"446",11.0632653061224,7.02836734693878,1.75066112156785
"447",11.3024489795918,7.02836734693878,1.75066112156785
"448",11.5416326530612,7.02836734693878,1.75066112156785
"449",11.7808163265306,7.02836734693878,1.75066112156785
"450",12.02,7.02836734693878,1.75066112156785
"451",0.3,7.18816326530612,1.714463337567
"452",0.539183673469388,7.18816326530612,1.714463337567
"453",0.778367346938776,7.18816326530612,1.60627988094953
"454",1.01755102040816,7.18816326530612,1.62582800500351
"455",1.25673469387755,7.18816326530612,1.64009886575001
"456",1.49591836734694,7.18816326530612,1.64380969765178
"457",1.73510204081633,7.18816326530612,1.44597321104966
"458",1.97428571428571,7.18816326530612,1.24466990853655
"459",2.2134693877551,7.18816326530612,1.33794627733954
"460",2.45265306122449,7.18816326530612,1.49066534328928
"461",2.69183673469388,7.18816326530612,1.49335517947211
"462",2.93102040816327,7.18816326530612,1.48812060149637
"463",3.17020408163265,7.18816326530612,1.49804606616888
"464",3.40938775510204,7.18816326530612,1.5307349748708
"465",3.64857142857143,7.18816326530612,1.54061794963751
"466",3.88775510204082,7.18816326530612,1.78381705760048
"467",4.1269387755102,7.18816326530612,1.77381869737712
"468",4.36612244897959,7.18816326530612,1.7564750145294
"469",4.60530612244898,7.18816326530612,1.75066112156785
"470",4.84448979591837,7.18816326530612,1.75066112156785
"471",5.08367346938775,7.18816326530612,1.75066112156785
"472",5.32285714285714,7.18816326530612,1.75066112156785
"473",5.56204081632653,7.18816326530612,1.75066112156785
"474",5.80122448979592,7.18816326530612,1.75066112156785
"475",6.04040816326531,7.18816326530612,1.75066112156785
"476",6.27959183673469,7.18816326530612,1.75066112156785
"477",6.51877551020408,7.18816326530612,1.75066112156785
"478",6.75795918367347,7.18816326530612,1.75066112156785
"479",6.99714285714286,7.18816326530612,1.75066112156785
"480",7.23632653061224,7.18816326530612,1.75066112156785
"481",7.47551020408163,7.18816326530612,1.75066112156785
"482",7.71469387755102,7.18816326530612,1.75066112156785
"483",7.95387755102041,7.18816326530612,1.75066112156785
"484",8.1930612244898,7.18816326530612,1.75066112156785
"485",8.43224489795918,7.18816326530612,1.75066112156785
"486",8.67142857142857,7.18816326530612,1.75066112156785
"487",8.91061224489796,7.18816326530612,1.75066112156785
"488",9.14979591836735,7.18816326530612,1.75066112156785
"489",9.38897959183674,7.18816326530612,1.75066112156785
"490",9.62816326530612,7.18816326530612,1.75066112156785
"491",9.86734693877551,7.18816326530612,1.75066112156785
"492",10.1065306122449,7.18816326530612,1.75066112156785
"493",10.3457142857143,7.18816326530612,1.75066112156785
"494",10.5848979591837,7.18816326530612,1.75066112156785
"495",10.8240816326531,7.18816326530612,1.75066112156785
"496",11.0632653061224,7.18816326530612,1.75066112156785
"497",11.3024489795918,7.18816326530612,1.75066112156785
"498",11.5416326530612,7.18816326530612,1.75066112156785
"499",11.7808163265306,7.18816326530612,1.75066112156785
"500",12.02,7.18816326530612,1.75066112156785
"501",0.3,7.34795918367347,1.714463337567
"502",0.539183673469388,7.34795918367347,1.714463337567
"503",0.778367346938776,7.34795918367347,1.60627988094953
"504",1.01755102040816,7.34795918367347,1.62582800500351
"505",1.25673469387755,7.34795918367347,1.64009886575001
"506",1.49591836734694,7.34795918367347,1.64380969765178
"507",1.73510204081633,7.34795918367347,1.44597321104966
"508",1.97428571428571,7.34795918367347,1.24466990853655
"509",2.2134693877551,7.34795918367347,1.33794627733954
"510",2.45265306122449,7.34795918367347,1.49066534328928
"511",2.69183673469388,7.34795918367347,1.49335517947211
"512",2.93102040816327,7.34795918367347,1.48812060149637
"513",3.17020408163265,7.34795918367347,1.49804606616888
"514",3.40938775510204,7.34795918367347,1.5307349748708
"515",3.64857142857143,7.34795918367347,1.54061794963751
"516",3.88775510204082,7.34795918367347,1.78381705760048
"517",4.1269387755102,7.34795918367347,1.77381869737712
"518",4.36612244897959,7.34795918367347,1.7564750145294
"519",4.60530612244898,7.34795918367347,1.75066112156785
"520",4.84448979591837,7.34795918367347,1.75066112156785
"521",5.08367346938775,7.34795918367347,1.75066112156785
"522",5.32285714285714,7.34795918367347,1.75066112156785
"523",5.56204081632653,7.34795918367347,1.75066112156785
"524",5.80122448979592,7.34795918367347,1.75066112156785
"525",6.04040816326531,7.34795918367347,1.75066112156785
"526",6.27959183673469,7.34795918367347,1.75066112156785
"527",6.51877551020408,7.34795918367347,1.75066112156785
"528",6.75795918367347,7.34795918367347,1.75066112156785
