"","TDN","Max_SWE","Predicted"
"1",0.02,17.6,0.827571583345635
"2",0.0275510204081633,17.6,0.827571583345635
"3",0.0351020408163265,17.6,0.827571583345635
"4",0.0426530612244898,17.6,0.827571583345635
"5",0.0502040816326531,17.6,0.827571583345635
"6",0.0577551020408163,17.6,0.827571583345635
"7",0.0653061224489796,17.6,0.827571583345635
"8",0.0728571428571429,17.6,0.827571583345635
"9",0.0804081632653061,17.6,0.827571583345635
"10",0.0879591836734694,17.6,0.827571583345635
"11",0.0955102040816327,17.6,0.827571583345635
"12",0.103061224489796,17.6,0.827455066302556
"13",0.110612244897959,17.6,0.827455066302556
"14",0.118163265306122,17.6,0.789887125369373
"15",0.125714285714286,17.6,0.684857667170285
"16",0.133265306122449,17.6,0.582634097510606
"17",0.140816326530612,17.6,0.569120357167174
"18",0.148367346938776,17.6,0.582092261618282
"19",0.155918367346939,17.6,0.676797719145941
"20",0.163469387755102,17.6,0.682570061811365
"21",0.171020408163265,17.6,0.687308894974501
"22",0.178571428571429,17.6,0.676106119881948
"23",0.186122448979592,17.6,0.675564025621985
"24",0.193673469387755,17.6,0.675385583646045
"25",0.201224489795918,17.6,0.675442436447997
"26",0.208775510204082,17.6,0.679302415849537
"27",0.216326530612245,17.6,0.689638710214308
"28",0.223877551020408,17.6,0.689486992517188
"29",0.231428571428571,17.6,0.691968896054305
"30",0.238979591836735,17.6,0.693072512725324
"31",0.246530612244898,17.6,0.693197894870995
"32",0.254081632653061,17.6,0.693197894870995
"33",0.261632653061225,17.6,0.694310310884687
"34",0.269183673469388,17.6,0.694310310884687
"35",0.276734693877551,17.6,0.694310310884687
"36",0.284285714285714,17.6,0.694310310884687
"37",0.291836734693878,17.6,0.694310310884687
"38",0.299387755102041,17.6,0.694310310884687
"39",0.306938775510204,17.6,0.694310310884687
"40",0.314489795918367,17.6,0.694310310884687
"41",0.322040816326531,17.6,0.694310310884687
"42",0.329591836734694,17.6,0.694310310884687
"43",0.337142857142857,17.6,0.694310310884687
"44",0.34469387755102,17.6,0.694310310884687
"45",0.352244897959184,17.6,0.694310310884687
"46",0.359795918367347,17.6,0.694310310884687
"47",0.36734693877551,17.6,0.694310310884687
"48",0.374897959183674,17.6,0.694310310884687
"49",0.382448979591837,17.6,0.694310310884687
"50",0.39,17.6,0.694310310884687
"51",0.02,17.8408163265306,0.827571583345635
"52",0.0275510204081633,17.8408163265306,0.827571583345635
