"","tmean_month","TDP_P","Predicted"
"1",7.482333,0.3,1.30428624068763
"2",7.56980308163265,0.3,1.30428624068763
"3",7.65727316326531,0.3,1.30428624068763
"4",7.74474324489796,0.3,1.30428624068763
"5",7.83221332653061,0.3,1.30428624068763
"6",7.91968340816326,0.3,1.30428624068763
"7",8.00715348979592,0.3,1.30428624068763
"8",8.09462357142857,0.3,1.30428624068763
"9",8.18209365306122,0.3,1.30428624068763
"10",8.26956373469388,0.3,1.30428624068763
"11",8.35703381632653,0.3,1.30428624068763
"12",8.44450389795918,0.3,1.30428624068763
"13",8.53197397959184,0.3,1.30428624068763
"14",8.61944406122449,0.3,1.30428624068763
"15",8.70691414285714,0.3,1.30428624068763
"16",8.7943842244898,0.3,1.30428624068763
"17",8.88185430612245,0.3,1.30428624068763
"18",8.9693243877551,0.3,1.30428624068763
"19",9.05679446938776,0.3,1.37166476117648
"20",9.14426455102041,0.3,1.22671786088087
"21",9.23173463265306,0.3,1.214541288064
"22",9.31920471428571,0.3,1.19654677707746
"23",9.40667479591837,0.3,1.27749257222269
"24",9.49414487755102,0.3,1.27737636994589
"25",9.58161495918367,0.3,1.27412459895891
"26",9.66908504081633,0.3,1.28457459520312
"27",9.75655512244898,0.3,1.3140015211244
"28",9.84402520408163,0.3,1.40656161172898
"29",9.93149528571429,0.3,1.68301339351449
"30",10.0189653673469,0.3,1.69249460015194
"31",10.1064354489796,0.3,1.68959485634148
"32",10.1939055306122,0.3,1.70697105650819
"33",10.2813756122449,0.3,1.76167686241448
"34",10.3688456938776,0.3,1.76167686241448
"35",10.4563157755102,0.3,1.76191018976709
"36",10.5437858571429,0.3,1.76154126953344
"37",10.6312559387755,0.3,1.76306591743399
"38",10.7187260204082,0.3,1.76306591743399
"39",10.8061961020408,0.3,1.76516008826463
"40",10.8936661836735,0.3,1.78416871340822
"41",10.9811362653061,0.3,1.7889523235118
"42",11.0686063469388,0.3,1.78918385741103
"43",11.1560764285714,0.3,1.78918385741103
"44",11.2435465102041,0.3,1.78918385741103
"45",11.3310165918367,0.3,1.78918385741103
"46",11.4184866734694,0.3,1.78918385741103
"47",11.505956755102,0.3,1.78918385741103
"48",11.5934268367347,0.3,1.78918385741103
"49",11.6808969183673,0.3,1.78918385741103
"50",11.768367,0.3,1.78918385741103
"51",7.482333,0.539183673469388,1.30428624068763
"52",7.56980308163265,0.539183673469388,1.30428624068763
"53",7.65727316326531,0.539183673469388,1.30428624068763
"54",7.74474324489796,0.539183673469388,1.30428624068763
"55",7.83221332653061,0.539183673469388,1.30428624068763
"56",7.91968340816326,0.539183673469388,1.30428624068763
"57",8.00715348979592,0.539183673469388,1.30428624068763
"58",8.09462357142857,0.539183673469388,1.30428624068763
"59",8.18209365306122,0.539183673469388,1.30428624068763
"60",8.26956373469388,0.539183673469388,1.30428624068763
"61",8.35703381632653,0.539183673469388,1.30428624068763
"62",8.44450389795918,0.539183673469388,1.30428624068763
"63",8.53197397959184,0.539183673469388,1.30428624068763
"64",8.61944406122449,0.539183673469388,1.30428624068763
"65",8.70691414285714,0.539183673469388,1.30428624068763
"66",8.7943842244898,0.539183673469388,1.30428624068763
"67",8.88185430612245,0.539183673469388,1.30428624068763
"68",8.9693243877551,0.539183673469388,1.30428624068763
"69",9.05679446938776,0.539183673469388,1.37166476117648
"70",9.14426455102041,0.539183673469388,1.22671786088087
"71",9.23173463265306,0.539183673469388,1.214541288064
"72",9.31920471428571,0.539183673469388,1.19654677707746
"73",9.40667479591837,0.539183673469388,1.27749257222269
"74",9.49414487755102,0.539183673469388,1.27737636994589
"75",9.58161495918367,0.539183673469388,1.27412459895891
"76",9.66908504081633,0.539183673469388,1.28457459520312
"77",9.75655512244898,0.539183673469388,1.3140015211244
"78",9.84402520408163,0.539183673469388,1.40656161172898
"79",9.93149528571429,0.539183673469388,1.68301339351449
"80",10.0189653673469,0.539183673469388,1.69249460015194
"81",10.1064354489796,0.539183673469388,1.68959485634148
"82",10.1939055306122,0.539183673469388,1.70697105650819
"83",10.2813756122449,0.539183673469388,1.76167686241448
"84",10.3688456938776,0.539183673469388,1.76167686241448
"85",10.4563157755102,0.539183673469388,1.76191018976709
"86",10.5437858571429,0.539183673469388,1.76154126953344
"87",10.6312559387755,0.539183673469388,1.76306591743399
"88",10.7187260204082,0.539183673469388,1.76306591743399
"89",10.8061961020408,0.539183673469388,1.76516008826463
"90",10.8936661836735,0.539183673469388,1.78416871340822
"91",10.9811362653061,0.539183673469388,1.7889523235118
"92",11.0686063469388,0.539183673469388,1.78918385741103
"93",11.1560764285714,0.539183673469388,1.78918385741103
"94",11.2435465102041,0.539183673469388,1.78918385741103
"95",11.3310165918367,0.539183673469388,1.78918385741103
"96",11.4184866734694,0.539183673469388,1.78918385741103
"97",11.505956755102,0.539183673469388,1.78918385741103
"98",11.5934268367347,0.539183673469388,1.78918385741103
"99",11.6808969183673,0.539183673469388,1.78918385741103
"100",11.768367,0.539183673469388,1.78918385741103
"101",7.482333,0.778367346938776,1.21195225455769
"102",7.56980308163265,0.778367346938776,1.21195225455769
"103",7.65727316326531,0.778367346938776,1.21195225455769
"104",7.74474324489796,0.778367346938776,1.21195225455769
"105",7.83221332653061,0.778367346938776,1.21195225455769
"106",7.91968340816326,0.778367346938776,1.21195225455769
"107",8.00715348979592,0.778367346938776,1.21195225455769
"108",8.09462357142857,0.778367346938776,1.21195225455769
"109",8.18209365306122,0.778367346938776,1.21195225455769
"110",8.26956373469388,0.778367346938776,1.21195225455769
"111",8.35703381632653,0.778367346938776,1.21195225455769
"112",8.44450389795918,0.778367346938776,1.21195225455769
"113",8.53197397959184,0.778367346938776,1.21195225455769
"114",8.61944406122449,0.778367346938776,1.21195225455769
"115",8.70691414285714,0.778367346938776,1.21195225455769
"116",8.7943842244898,0.778367346938776,1.21195225455769
"117",8.88185430612245,0.778367346938776,1.21195225455769
"118",8.9693243877551,0.778367346938776,1.21195225455769
"119",9.05679446938776,0.778367346938776,1.2792774126833
"120",9.14426455102041,0.778367346938776,1.12455584199811
"121",9.23173463265306,0.778367346938776,1.11237926918125
"122",9.31920471428571,0.778367346938776,1.09376132735534
"123",9.40667479591837,0.778367346938776,1.17522408984568
"124",9.49414487755102,0.778367346938776,1.17589140079015
"125",9.58161495918367,0.778367346938776,1.17277067506141
"126",9.66908504081633,0.778367346938776,1.18348992454428
"127",9.75655512244898,0.778367346938776,1.21291685046556
"128",9.84402520408163,0.778367346938776,1.3052979111
"129",9.93149528571429,0.778367346938776,1.58288712670455
"130",10.0189653673469,0.778367346938776,1.592368333342
"131",10.1064354489796,0.778367346938776,1.58924742887702
"132",10.1939055306122,0.778367346938776,1.60760902414647
"133",10.2813756122449,0.778367346938776,1.66298204780366
"134",10.3688456938776,0.778367346938776,1.66298204780366
"135",10.4563157755102,0.778367346938776,1.66321537515627
"136",10.5437858571429,0.778367346938776,1.66284645492262
"137",10.6312559387755,0.778367346938776,1.66437110282317
"138",10.7187260204082,0.778367346938776,1.66437110282317
"139",10.8061961020408,0.778367346938776,1.66646527365381
"140",10.8936661836735,0.778367346938776,1.6854738987974
"141",10.9811362653061,0.778367346938776,1.69025750890098
"142",11.0686063469388,0.778367346938776,1.69048904280021
"143",11.1560764285714,0.778367346938776,1.69048904280021
"144",11.2435465102041,0.778367346938776,1.69048904280021
"145",11.3310165918367,0.778367346938776,1.69048904280021
"146",11.4184866734694,0.778367346938776,1.69048904280021
"147",11.505956755102,0.778367346938776,1.69048904280021
"148",11.5934268367347,0.778367346938776,1.69048904280021
"149",11.6808969183673,0.778367346938776,1.69048904280021
"150",11.768367,0.778367346938776,1.69048904280021
"151",7.482333,1.01755102040816,1.24285789525023
"152",7.56980308163265,1.01755102040816,1.24285789525023
"153",7.65727316326531,1.01755102040816,1.24285789525023
"154",7.74474324489796,1.01755102040816,1.24285789525023
"155",7.83221332653061,1.01755102040816,1.24285789525023
"156",7.91968340816326,1.01755102040816,1.24285789525023
"157",8.00715348979592,1.01755102040816,1.24285789525023
"158",8.09462357142857,1.01755102040816,1.24285789525023
"159",8.18209365306122,1.01755102040816,1.24285789525023
"160",8.26956373469388,1.01755102040816,1.24285789525023
"161",8.35703381632653,1.01755102040816,1.24285789525023
"162",8.44450389795918,1.01755102040816,1.24285789525023
"163",8.53197397959184,1.01755102040816,1.24285789525023
"164",8.61944406122449,1.01755102040816,1.24285789525023
"165",8.70691414285714,1.01755102040816,1.24285789525023
"166",8.7943842244898,1.01755102040816,1.24285789525023
"167",8.88185430612245,1.01755102040816,1.24285789525023
"168",8.9693243877551,1.01755102040816,1.24285789525023
"169",9.05679446938776,1.01755102040816,1.31018305337584
"170",9.14426455102041,1.01755102040816,1.15180823738087
"171",9.23173463265306,1.01755102040816,1.13971014212558
"172",9.31920471428571,1.01755102040816,1.12030661509934
"173",9.40667479591837,1.01755102040816,1.20163067687578
"174",9.49414487755102,1.01755102040816,1.20229798782025
"175",9.58161495918367,1.01755102040816,1.19917726209151
"176",9.66908504081633,1.01755102040816,1.20989651157438
"177",9.75655512244898,1.01755102040816,1.23932343749566
