"bf","lr","best.iter","best.iter.sd","cv.r.squared","cv.r.squared.sd"
0.5,5e-04,39951.9,72.7544576717545,0.644551764308268,0.018426195862267
0.6,5e-04,38853.5,2336.63852812349,0.664533641363065,0.0230744232181464
0.7,5e-04,37459.6,3199.85930940721,0.700968618591722,0.0164271667348188
0.5,0.001,36011.3,5638.43591492061,0.64733272879949,0.018903465283981
0.6,0.001,33720.9,6584.65452481078,0.659675475690895,0.0201955793220156
0.7,0.001,19182.3,2108.18742841649,0.690594652413657,0.0172636474244072
0.5,0.005,10803,7269.61107014062,0.638158961657758,0.0259519231411845
0.6,0.005,8066.3,7723.30469063887,0.670148463643231,0.0187951125427035
0.7,0.005,4211.4,1130.68083717535,0.690335372751412,0.0157318964887175
0.5,0.01,7853.6,11349.2397513372,0.652622978795426,0.0216184750345741
0.6,0.01,6798.8,11528.2701005446,0.66089220967666,0.0238758805975214
0.7,0.01,2229.2,519.866820552256,0.693057393122066,0.0151834501354995
0.5,0.05,851.4,447.792164092029,0.620259740405689,0.0352289915967876
0.6,0.05,685.8,333.824571361133,0.658202173061104,0.0317678140583441
0.7,0.05,531.3,168.665382076795,0.673484083805337,0.0324800742068835
0.5,0.1,445.7,230.217795431486,0.607685758300325,0.02814685079552
0.6,0.1,329.1,166.192291571474,0.641192436217882,0.0221679593766402
0.7,0.1,204.7,65.0043588282099,0.669328456456767,0.0294386849058639
