"","Max_SWE","ppt_week","Predicted"
"1",4.5,0,1.25085786763342
"2",4.8530612244898,0,1.25085786763342
"3",5.20612244897959,0,1.25085786763342
"4",5.55918367346939,0,1.25085786763342
"5",5.91224489795918,0,1.25085786763342
"6",6.26530612244898,0,1.25085786763342
"7",6.61836734693878,0,1.25085786763342
"8",6.97142857142857,0,1.25085786763342
"9",7.32448979591837,0,1.25085786763342
"10",7.67755102040816,0,1.25085786763342
"11",8.03061224489796,0,1.25085786763342
"12",8.38367346938776,0,1.25085786763342
"13",8.73673469387755,0,1.25085786763342
"14",9.08979591836735,0,1.25085786763342
"15",9.44285714285714,0,1.25085786763342
"16",9.79591836734694,0,1.43620897480956
"17",10.1489795918367,0,1.43620897480956
"18",10.5020408163265,0,1.43620897480956
"19",10.8551020408163,0,1.43620897480956
"20",11.2081632653061,0,1.43620897480956
"21",11.5612244897959,0,1.43620897480956
"22",11.9142857142857,0,1.43620897480956
"23",12.2673469387755,0,1.43620897480956
"24",12.6204081632653,0,1.43620897480956
"25",12.9734693877551,0,1.43620897480956
"26",13.3265306122449,0,1.43620897480956
"27",13.6795918367347,0,1.43620897480956
"28",14.0326530612245,0,1.43620897480956
"29",14.3857142857143,0,1.43620897480956
"30",14.7387755102041,0,1.43620897480956
"31",15.0918367346939,0,1.43620897480956
"32",15.4448979591837,0,1.43620897480956
"33",15.7979591836735,0,1.43620897480956
"34",16.1510204081633,0,1.43620897480956
"35",16.5040816326531,0,1.43620897480956
"36",16.8571428571429,0,1.43620897480956
"37",17.2102040816327,0,1.43620897480956
"38",17.5632653061224,0,1.43620897480956
"39",17.9163265306122,0,1.41668228918364
"40",18.269387755102,0,1.41668228918364
"41",18.6224489795918,0,1.41668228918364
"42",18.9755102040816,0,1.41668228918364
"43",19.3285714285714,0,1.41668228918364
"44",19.6816326530612,0,1.41668228918364
"45",20.034693877551,0,1.62629276315533
"46",20.3877551020408,0,1.62629276315533
"47",20.7408163265306,0,1.62629276315533
"48",21.0938775510204,0,1.62629276315533
"49",21.4469387755102,0,1.62629276315533
"50",21.8,0,1.62629276315533
"51",4.5,0.551857142857143,0.922641674194851
"52",4.8530612244898,0.551857142857143,0.922641674194851
"53",5.20612244897959,0.551857142857143,0.922641674194851
"54",5.55918367346939,0.551857142857143,0.922641674194851
"55",5.91224489795918,0.551857142857143,0.922641674194851
"56",6.26530612244898,0.551857142857143,0.922641674194851
"57",6.61836734693878,0.551857142857143,0.922641674194851
"58",6.97142857142857,0.551857142857143,0.922641674194851
"59",7.32448979591837,0.551857142857143,0.922641674194851
"60",7.67755102040816,0.551857142857143,0.922641674194851
"61",8.03061224489796,0.551857142857143,0.922641674194851
"62",8.38367346938776,0.551857142857143,0.922641674194851
"63",8.73673469387755,0.551857142857143,0.922641674194851
"64",9.08979591836735,0.551857142857143,0.922641674194851
"65",9.44285714285714,0.551857142857143,0.922641674194851
"66",9.79591836734694,0.551857142857143,1.12542941221217
"67",10.1489795918367,0.551857142857143,1.12542941221217
"68",10.5020408163265,0.551857142857143,1.12542941221217
"69",10.8551020408163,0.551857142857143,1.12542941221217
"70",11.2081632653061,0.551857142857143,1.12542941221217
"71",11.5612244897959,0.551857142857143,1.12542941221217
"72",11.9142857142857,0.551857142857143,1.12542941221217
"73",12.2673469387755,0.551857142857143,1.12542941221217
"74",12.6204081632653,0.551857142857143,1.12542941221217
"75",12.9734693877551,0.551857142857143,1.12542941221217
"76",13.3265306122449,0.551857142857143,1.12542941221217
"77",13.6795918367347,0.551857142857143,1.12542941221217
"78",14.0326530612245,0.551857142857143,1.12542941221217
"79",14.3857142857143,0.551857142857143,1.12542941221217
"80",14.7387755102041,0.551857142857143,1.12542941221217
"81",15.0918367346939,0.551857142857143,1.12542941221217
"82",15.4448979591837,0.551857142857143,1.12542941221217
"83",15.7979591836735,0.551857142857143,1.12542941221217
"84",16.1510204081633,0.551857142857143,1.12542941221217
"85",16.5040816326531,0.551857142857143,1.12542941221217
"86",16.8571428571429,0.551857142857143,1.12542941221217
"87",17.2102040816327,0.551857142857143,1.12542941221217
"88",17.5632653061224,0.551857142857143,1.12542941221217
"89",17.9163265306122,0.551857142857143,1.08869022264961
"90",18.269387755102,0.551857142857143,1.08869022264961
"91",18.6224489795918,0.551857142857143,1.08869022264961
"92",18.9755102040816,0.551857142857143,1.08869022264961
"93",19.3285714285714,0.551857142857143,1.08869022264961
"94",19.6816326530612,0.551857142857143,1.08869022264961
"95",20.034693877551,0.551857142857143,1.2983006966213
"96",20.3877551020408,0.551857142857143,1.2983006966213
"97",20.7408163265306,0.551857142857143,1.2983006966213
"98",21.0938775510204,0.551857142857143,1.2983006966213
"99",21.4469387755102,0.551857142857143,1.2983006966213
"100",21.8,0.551857142857143,1.2983006966213
"101",4.5,1.10371428571429,0.904578758054775
"102",4.8530612244898,1.10371428571429,0.904578758054775
"103",5.20612244897959,1.10371428571429,0.904578758054775
"104",5.55918367346939,1.10371428571429,0.904578758054775
"105",5.91224489795918,1.10371428571429,0.904578758054775
"106",6.26530612244898,1.10371428571429,0.904578758054775
"107",6.61836734693878,1.10371428571429,0.904578758054775
"108",6.97142857142857,1.10371428571429,0.904578758054775
"109",7.32448979591837,1.10371428571429,0.904578758054775
"110",7.67755102040816,1.10371428571429,0.904578758054775
"111",8.03061224489796,1.10371428571429,0.904578758054775
"112",8.38367346938776,1.10371428571429,0.904578758054775
"113",8.73673469387755,1.10371428571429,0.904578758054775
"114",9.08979591836735,1.10371428571429,0.904578758054775
"115",9.44285714285714,1.10371428571429,0.904578758054775
"116",9.79591836734694,1.10371428571429,1.07667068300532
"117",10.1489795918367,1.10371428571429,1.07667068300532
"118",10.5020408163265,1.10371428571429,1.07667068300532
"119",10.8551020408163,1.10371428571429,1.07667068300532
"120",11.2081632653061,1.10371428571429,1.07667068300532
"121",11.5612244897959,1.10371428571429,1.07667068300532
"122",11.9142857142857,1.10371428571429,1.07667068300532
"123",12.2673469387755,1.10371428571429,1.07667068300532
"124",12.6204081632653,1.10371428571429,1.07667068300532
"125",12.9734693877551,1.10371428571429,1.07667068300532
"126",13.3265306122449,1.10371428571429,1.07667068300532
"127",13.6795918367347,1.10371428571429,1.07667068300532
"128",14.0326530612245,1.10371428571429,1.07667068300532
"129",14.3857142857143,1.10371428571429,1.07667068300532
"130",14.7387755102041,1.10371428571429,1.07667068300532
"131",15.0918367346939,1.10371428571429,1.07667068300532
"132",15.4448979591837,1.10371428571429,1.07667068300532
"133",15.7979591836735,1.10371428571429,1.07667068300532
"134",16.1510204081633,1.10371428571429,1.07667068300532
"135",16.5040816326531,1.10371428571429,1.07667068300532
"136",16.8571428571429,1.10371428571429,1.07667068300532
"137",17.2102040816327,1.10371428571429,1.07667068300532
"138",17.5632653061224,1.10371428571429,1.07667068300532
"139",17.9163265306122,1.10371428571429,1.03993149344276
"140",18.269387755102,1.10371428571429,1.03993149344276
"141",18.6224489795918,1.10371428571429,1.03993149344276
"142",18.9755102040816,1.10371428571429,1.03993149344276
"143",19.3285714285714,1.10371428571429,1.03993149344276
"144",19.6816326530612,1.10371428571429,1.03993149344276
"145",20.034693877551,1.10371428571429,1.24954196741445
"146",20.3877551020408,1.10371428571429,1.24954196741445
"147",20.7408163265306,1.10371428571429,1.24954196741445
"148",21.0938775510204,1.10371428571429,1.24954196741445
"149",21.4469387755102,1.10371428571429,1.24954196741445
"150",21.8,1.10371428571429,1.24954196741445
"151",4.5,1.65557142857143,0.504330344106839
"152",4.8530612244898,1.65557142857143,0.504330344106839
