"bf","lr","best.iter","cv.r.squared"
0.5,0.1,614,0.291143204640963
0.5,0.1,238,0.345565207972538
0.5,0.1,367,0.360101231715361
0.5,0.1,358,0.326462157450128
0.5,0.1,538,0.35532313465888
0.5,0.1,571,0.32260962799049
0.5,0.1,477,0.364155422942002
0.5,0.1,282,0.35769315548845
0.5,0.1,812,0.366838007681186
0.5,0.1,368,0.392805042528277
0.6,0.1,385,0.365410064336511
0.6,0.1,462,0.388768642547952
0.6,0.1,690,0.365863903295467
0.6,0.1,628,0.397155463618292
0.6,0.1,253,0.348128282024362
0.6,0.1,1076,0.370331162778656
0.6,0.1,501,0.336773085784288
0.6,0.1,311,0.356002730695197
0.6,0.1,620,0.406076336372049
0.6,0.1,518,0.411561244887268
0.7,0.1,166,0.303855113267694
0.7,0.1,265,0.282630864149014
0.7,0.1,567,0.347867989394208
0.7,0.1,763,0.402074464435976
0.7,0.1,371,0.375735507429397
0.7,0.1,444,0.37078901539049
0.7,0.1,394,0.367196824879371
0.7,0.1,445,0.360247286466883
0.7,0.1,728,0.40251986337778
0.7,0.1,381,0.362852973333761
0.5,0.05,648,0.325500867837874
0.5,0.05,800,0.340594838910524
0.5,0.05,456,0.278921251516361
0.5,0.05,759,0.271447724757532
0.5,0.05,1192,0.383118959764848
0.5,0.05,685,0.249055189234338
0.5,0.05,1171,0.384419521240848
0.5,0.05,790,0.271990515619055
0.5,0.05,1182,0.299556671139644
0.5,0.05,1298,0.347879983775031
0.6,0.05,771,0.357135718095381
0.6,0.05,597,0.278143523482607
0.6,0.05,641,0.32147880012781
0.6,0.05,994,0.36033376713172
0.6,0.05,998,0.373107386839818
0.6,0.05,953,0.351533294448011
0.6,0.05,721,0.321401847478868
0.6,0.05,561,0.342485289522384
0.6,0.05,711,0.34112156963384
0.6,0.05,920,0.387842523301598
0.7,0.05,1172,0.387748973256658
0.7,0.05,1095,0.358827100325135
0.7,0.05,659,0.378251171908905
0.7,0.05,771,0.365038157881784
0.7,0.05,868,0.33900076019952
0.7,0.05,559,0.33615474280934
0.7,0.05,852,0.312628488897579
0.7,0.05,1186,0.368428527130052
0.7,0.05,822,0.316612422516328
0.7,0.05,756,0.41084607944439
0.5,0.01,4550,0.331975473950957
0.5,0.01,5678,0.334966066646559
0.5,0.01,2975,0.292765673145823
0.5,0.01,5222,0.409930605046844
0.5,0.01,4576,0.330631689412753
0.5,0.01,4453,0.378682159804175
0.5,0.01,4957,0.354134505973853
0.5,0.01,2979,0.297621044110378
0.5,0.01,3725,0.311675209345309
0.5,0.01,4634,0.365488936507282
0.6,0.01,3647,0.372261162987819
0.6,0.01,3841,0.327127772957849
0.6,0.01,4693,0.418739001771777
0.6,0.01,3106,0.321311048421523
0.6,0.01,3564,0.345920599955542
0.6,0.01,3395,0.392390113233024
0.6,0.01,4646,0.425778288542588
0.6,0.01,4139,0.328357700046147
0.6,0.01,3766,0.362828761814047
0.6,0.01,3969,0.373121427767218
0.7,0.01,5552,0.401655128342869
0.7,0.01,5140,0.379072920512026
0.7,0.01,3073,0.389761146510838
0.7,0.01,4569,0.345113249244146
0.7,0.01,3756,0.377360070188331
0.7,0.01,4048,0.330539539291997
0.7,0.01,3713,0.381381422575496
0.7,0.01,4245,0.364557002219423
0.7,0.01,4541,0.379892468859155
0.7,0.01,3614,0.339219908958118
0.5,0.005,8138,0.372844749013627
0.5,0.005,7218,0.333338920168655
0.5,0.005,10798,0.358463258398444
0.5,0.005,5729,0.366152873101605
0.5,0.005,7930,0.398416023674186
0.5,0.005,8445,0.362386274189059
0.5,0.005,9912,0.367094223639266
0.5,0.005,6946,0.308013848478558
0.5,0.005,8136,0.342853092234327
0.5,0.005,9810,0.372537545279485
0.6,0.005,11244,0.357961111284824
0.6,0.005,9040,0.295614327241316
0.6,0.005,7495,0.375109321706615
0.6,0.005,5625,0.309021832799846
0.6,0.005,8943,0.355132944486422
0.6,0.005,10008,0.289514926360953
0.6,0.005,9626,0.371207117455548
0.6,0.005,5546,0.357526501334788
0.6,0.005,7976,0.290714807850664
0.6,0.005,6455,0.325898036884936
0.7,0.005,12358,0.362798191222566
0.7,0.005,8982,0.3826539767537
0.7,0.005,8691,0.35490602705036
0.7,0.005,10787,0.350935908822739
0.7,0.005,7154,0.282373370875956
0.7,0.005,10281,0.393340075901831
0.7,0.005,5256,0.334519086293604
0.7,0.005,9576,0.388641029064315
0.7,0.005,7972,0.311273189425381
0.7,0.005,9670,0.390874045009236
0.5,0.001,32834,0.398059061453493
0.5,0.001,35364,0.288443043682675
0.5,0.001,39749,0.371222008576236
0.5,0.001,29577,0.334513274095453
0.5,0.001,38629,0.392155843333104
0.5,0.001,39993,0.378582032986987
0.5,0.001,36825,0.404948467127584
0.5,0.001,38428,0.39664106210949
0.5,0.001,38069,0.275690714881513
0.5,0.001,39186,0.357654370858438
0.6,0.001,39964,0.358059103189914
0.6,0.001,39046,0.359146526319071
0.6,0.001,35930,0.353994198313465
0.6,0.001,39792,0.355892421251821
0.6,0.001,36520,0.346419232749139
0.6,0.001,38989,0.378693777977884
0.6,0.001,39901,0.404066301002213
0.6,0.001,29439,0.253690846123824
0.6,0.001,39998,0.382756392432479
0.6,0.001,36770,0.330980934929593
0.7,0.001,37486,0.29909866628391
0.7,0.001,35299,0.235577237407173
0.7,0.001,27394,0.322946654255379
0.7,0.001,39988,0.414560740795561
0.7,0.001,38303,0.405603799790169
0.7,0.001,39997,0.355890747773777
0.7,0.001,39079,0.280683197812738
0.7,0.001,39812,0.4056277646195
0.7,0.001,39997,0.368882121924262
0.7,0.001,39924,0.39885953778821
0.5,5e-04,39939,0.320405554770619
0.5,5e-04,39757,0.249701531795531
0.5,5e-04,39970,0.340582381241968
0.5,5e-04,40000,0.341538687044369
0.5,5e-04,39786,0.247236714109163
0.5,5e-04,39972,0.287682607665844
0.5,5e-04,39989,0.286814037601884
0.5,5e-04,40000,0.370436413894283
0.5,5e-04,40000,0.334128407443788
0.5,5e-04,39897,0.326630538436268
0.6,5e-04,40000,0.316071438065468
0.6,5e-04,40000,0.295879732071702
0.6,5e-04,39870,0.268896814821181
0.6,5e-04,39999,0.365771257644855
0.6,5e-04,39987,0.329198627320121
0.6,5e-04,40000,0.348500089946833
0.6,5e-04,39916,0.335495390754251
0.6,5e-04,39984,0.384449043311051
0.6,5e-04,39996,0.344459264494531
0.6,5e-04,39822,0.31590176169422
0.7,5e-04,40000,0.342966681112879
0.7,5e-04,40000,0.322899530149799
0.7,5e-04,39998,0.340197424585627
0.7,5e-04,39999,0.311829366643637
0.7,5e-04,39995,0.359454566086182
0.7,5e-04,39995,0.271581505658447
0.7,5e-04,40000,0.364241708047158
0.7,5e-04,40000,0.335249941919031
0.7,5e-04,39999,0.328497465258965
0.7,5e-04,40000,0.330340911653347
