"","TEMP","eastMEAN","Predicted"
"1",2.56,-0.078810751,0.884213618378607
"2",2.89551020408163,-0.078810751,0.884213618378607
"3",3.23102040816327,-0.078810751,0.884213618378607
"4",3.5665306122449,-0.078810751,0.884213618378607
"5",3.90204081632653,-0.078810751,0.884213618378607
"6",4.23755102040816,-0.078810751,0.884213618378607
"7",4.5730612244898,-0.078810751,1.01298536730031
"8",4.90857142857143,-0.078810751,1.01298536730031
"9",5.24408163265306,-0.078810751,1.01298536730031
"10",5.57959183673469,-0.078810751,1.23323676738546
"11",5.91510204081633,-0.078810751,1.23323676738546
"12",6.25061224489796,-0.078810751,1.23323676738546
"13",6.58612244897959,-0.078810751,1.18999355087875
"14",6.92163265306123,-0.078810751,1.22719566551587
"15",7.25714285714286,-0.078810751,1.18332380766069
"16",7.59265306122449,-0.078810751,1.17061297180217
"17",7.92816326530612,-0.078810751,1.14895844927057
"18",8.26367346938776,-0.078810751,1.14895844927057
"19",8.59918367346939,-0.078810751,1.14895844927057
"20",8.93469387755102,-0.078810751,1.13347438958773
"21",9.27020408163265,-0.078810751,1.10528194841192
"22",9.60571428571429,-0.078810751,1.10528194841192
"23",9.94122448979592,-0.078810751,1.10528194841192
"24",10.2767346938776,-0.078810751,1.07478691330226
"25",10.6122448979592,-0.078810751,0.994171436448554
"26",10.9477551020408,-0.078810751,0.919278587031626
"27",11.2832653061225,-0.078810751,0.793562313674274
"28",11.6187755102041,-0.078810751,0.793562313674274
"29",11.9542857142857,-0.078810751,0.815707461371361
"30",12.2897959183673,-0.078810751,0.778844906132138
"31",12.625306122449,-0.078810751,0.778844906132138
"32",12.9608163265306,-0.078810751,0.778844906132138
"33",13.2963265306122,-0.078810751,0.745933802654026
"34",13.6318367346939,-0.078810751,0.745933802654026
"35",13.9673469387755,-0.078810751,0.745933802654026
"36",14.3028571428571,-0.078810751,0.745933802654026
"37",14.6383673469388,-0.078810751,0.745933802654026
"38",14.9738775510204,-0.078810751,0.745933802654026
"39",15.309387755102,-0.078810751,0.745933802654026
"40",15.6448979591837,-0.078810751,0.745933802654026
"41",15.9804081632653,-0.078810751,0.745933802654026
"42",16.3159183673469,-0.078810751,0.745933802654026
"43",16.6514285714286,-0.078810751,0.745933802654026
"44",16.9869387755102,-0.078810751,0.745933802654026
"45",17.3224489795918,-0.078810751,0.745933802654026
"46",17.6579591836735,-0.078810751,0.745933802654026
"47",17.9934693877551,-0.078810751,0.745933802654026
"48",18.3289795918367,-0.078810751,0.745933802654026
"49",18.6644897959184,-0.078810751,0.745933802654026
"50",19,-0.078810751,0.745933802654026
"51",2.56,-0.0743777187142857,0.884213618378607
"52",2.89551020408163,-0.0743777187142857,0.884213618378607
"53",3.23102040816327,-0.0743777187142857,0.884213618378607
"54",3.5665306122449,-0.0743777187142857,0.884213618378607
"55",3.90204081632653,-0.0743777187142857,0.884213618378607
"56",4.23755102040816,-0.0743777187142857,0.884213618378607
"57",4.5730612244898,-0.0743777187142857,1.01298536730031
"58",4.90857142857143,-0.0743777187142857,1.01298536730031
"59",5.24408163265306,-0.0743777187142857,1.01298536730031
"60",5.57959183673469,-0.0743777187142857,1.23323676738546
"61",5.91510204081633,-0.0743777187142857,1.23323676738546
"62",6.25061224489796,-0.0743777187142857,1.23323676738546
"63",6.58612244897959,-0.0743777187142857,1.18999355087875
"64",6.92163265306123,-0.0743777187142857,1.22719566551587
"65",7.25714285714286,-0.0743777187142857,1.18332380766069
"66",7.59265306122449,-0.0743777187142857,1.17061297180217
"67",7.92816326530612,-0.0743777187142857,1.14895844927057
"68",8.26367346938776,-0.0743777187142857,1.14895844927057
"69",8.59918367346939,-0.0743777187142857,1.14895844927057
"70",8.93469387755102,-0.0743777187142857,1.13347438958773
"71",9.27020408163265,-0.0743777187142857,1.10528194841192
"72",9.60571428571429,-0.0743777187142857,1.10528194841192
"73",9.94122448979592,-0.0743777187142857,1.10528194841192
"74",10.2767346938776,-0.0743777187142857,1.07478691330226
"75",10.6122448979592,-0.0743777187142857,0.994171436448554
"76",10.9477551020408,-0.0743777187142857,0.919278587031626
"77",11.2832653061225,-0.0743777187142857,0.793562313674274
"78",11.6187755102041,-0.0743777187142857,0.793562313674274
"79",11.9542857142857,-0.0743777187142857,0.815707461371361
"80",12.2897959183673,-0.0743777187142857,0.778844906132138
"81",12.625306122449,-0.0743777187142857,0.778844906132138
"82",12.9608163265306,-0.0743777187142857,0.778844906132138
"83",13.2963265306122,-0.0743777187142857,0.745933802654026
"84",13.6318367346939,-0.0743777187142857,0.745933802654026
"85",13.9673469387755,-0.0743777187142857,0.745933802654026
"86",14.3028571428571,-0.0743777187142857,0.745933802654026
"87",14.6383673469388,-0.0743777187142857,0.745933802654026
"88",14.9738775510204,-0.0743777187142857,0.745933802654026
"89",15.309387755102,-0.0743777187142857,0.745933802654026
"90",15.6448979591837,-0.0743777187142857,0.745933802654026
"91",15.9804081632653,-0.0743777187142857,0.745933802654026
"92",16.3159183673469,-0.0743777187142857,0.745933802654026
"93",16.6514285714286,-0.0743777187142857,0.745933802654026
