"","TDP_P","DOC","Predicted"
"1",0.31,0.29,1.12937814283235
"2",0.564897959183673,0.29,1.12937814283235
"3",0.819795918367347,0.29,1.12937814283235
"4",1.07469387755102,0.29,1.12937814283235
"5",1.32959183673469,0.29,1.08294770227398
"6",1.58448979591837,0.29,0.9532281974151
"7",1.83938775510204,0.29,0.900869441067858
"8",2.09428571428571,0.29,0.900869441067858
"9",2.34918367346939,0.29,1.03550110333738
"10",2.60408163265306,0.29,1.05265957925326
"11",2.85897959183673,0.29,1.05265957925326
"12",3.11387755102041,0.29,1.05265957925326
"13",3.36877551020408,0.29,1.07663573622961
"14",3.62367346938776,0.29,1.0923120739908
"15",3.87857142857143,0.29,1.06695727847054
"16",4.1334693877551,0.29,1.06695727847054
"17",4.38836734693878,0.29,1.13528903150161
"18",4.64326530612245,0.29,1.13528903150161
"19",4.89816326530612,0.29,1.14604266718123
"20",5.1530612244898,0.29,1.17057416367461
"21",5.40795918367347,0.29,1.15793230944737
"22",5.66285714285714,0.29,1.14549599198865
"23",5.91775510204082,0.29,1.14549599198865
"24",6.17265306122449,0.29,1.15970822405238
"25",6.42755102040816,0.29,1.15970822405238
"26",6.68244897959184,0.29,1.15970822405238
"27",6.93734693877551,0.29,1.20511705273251
"28",7.19224489795918,0.29,1.22395797048548
"29",7.44714285714286,0.29,1.26494750028545
"30",7.70204081632653,0.29,1.26494750028545
"31",7.9569387755102,0.29,1.26494750028545
"32",8.21183673469388,0.29,1.26494750028545
"33",8.46673469387755,0.29,1.26494750028545
"34",8.72163265306122,0.29,1.26494750028545
"35",8.9765306122449,0.29,1.26494750028545
"36",9.23142857142857,0.29,1.26494750028545
"37",9.48632653061225,0.29,1.26494750028545
"38",9.74122448979592,0.29,1.26494750028545
"39",9.99612244897959,0.29,1.26494750028545
"40",10.2510204081633,0.29,1.26494750028545
"41",10.5059183673469,0.29,1.26494750028545
"42",10.7608163265306,0.29,1.26494750028545
"43",11.0157142857143,0.29,1.26494750028545
"44",11.270612244898,0.29,1.26494750028545
"45",11.5255102040816,0.29,1.26494750028545
"46",11.7804081632653,0.29,1.26494750028545
"47",12.035306122449,0.29,1.26494750028545
"48",12.2902040816327,0.29,1.26494750028545
"49",12.5451020408163,0.29,1.26494750028545
"50",12.8,0.29,1.26494750028545
"51",0.31,0.428979591836735,1.12937814283235
"52",0.564897959183673,0.428979591836735,1.12937814283235
"53",0.819795918367347,0.428979591836735,1.12937814283235
"54",1.07469387755102,0.428979591836735,1.12937814283235
"55",1.32959183673469,0.428979591836735,1.08294770227398
"56",1.58448979591837,0.428979591836735,0.9532281974151
"57",1.83938775510204,0.428979591836735,0.900869441067858
"58",2.09428571428571,0.428979591836735,0.900869441067858
"59",2.34918367346939,0.428979591836735,1.03550110333738
"60",2.60408163265306,0.428979591836735,1.05265957925326
"61",2.85897959183673,0.428979591836735,1.05265957925326
"62",3.11387755102041,0.428979591836735,1.05265957925326
"63",3.36877551020408,0.428979591836735,1.07663573622961
"64",3.62367346938776,0.428979591836735,1.0923120739908
"65",3.87857142857143,0.428979591836735,1.06695727847054
"66",4.1334693877551,0.428979591836735,1.06695727847054
"67",4.38836734693878,0.428979591836735,1.13528903150161
"68",4.64326530612245,0.428979591836735,1.13528903150161
"69",4.89816326530612,0.428979591836735,1.14604266718123
"70",5.1530612244898,0.428979591836735,1.17057416367461
"71",5.40795918367347,0.428979591836735,1.15793230944737
"72",5.66285714285714,0.428979591836735,1.14549599198865
"73",5.91775510204082,0.428979591836735,1.14549599198865
"74",6.17265306122449,0.428979591836735,1.15970822405238
"75",6.42755102040816,0.428979591836735,1.15970822405238
"76",6.68244897959184,0.428979591836735,1.15970822405238
"77",6.93734693877551,0.428979591836735,1.20511705273251
"78",7.19224489795918,0.428979591836735,1.22395797048548
"79",7.44714285714286,0.428979591836735,1.26494750028545
"80",7.70204081632653,0.428979591836735,1.26494750028545
"81",7.9569387755102,0.428979591836735,1.26494750028545
"82",8.21183673469388,0.428979591836735,1.26494750028545
"83",8.46673469387755,0.428979591836735,1.26494750028545
"84",8.72163265306122,0.428979591836735,1.26494750028545
"85",8.9765306122449,0.428979591836735,1.26494750028545
"86",9.23142857142857,0.428979591836735,1.26494750028545
"87",9.48632653061225,0.428979591836735,1.26494750028545
"88",9.74122448979592,0.428979591836735,1.26494750028545
"89",9.99612244897959,0.428979591836735,1.26494750028545
"90",10.2510204081633,0.428979591836735,1.26494750028545
"91",10.5059183673469,0.428979591836735,1.26494750028545
"92",10.7608163265306,0.428979591836735,1.26494750028545
"93",11.0157142857143,0.428979591836735,1.26494750028545
"94",11.270612244898,0.428979591836735,1.26494750028545
"95",11.5255102040816,0.428979591836735,1.26494750028545
"96",11.7804081632653,0.428979591836735,1.26494750028545
"97",12.035306122449,0.428979591836735,1.26494750028545
"98",12.2902040816327,0.428979591836735,1.26494750028545
"99",12.5451020408163,0.428979591836735,1.26494750028545
"100",12.8,0.428979591836735,1.26494750028545
"101",0.31,0.567959183673469,1.12937814283235
"102",0.564897959183673,0.567959183673469,1.12937814283235
"103",0.819795918367347,0.567959183673469,1.12937814283235
"104",1.07469387755102,0.567959183673469,1.12937814283235
"105",1.32959183673469,0.567959183673469,1.08294770227398
"106",1.58448979591837,0.567959183673469,0.9532281974151
"107",1.83938775510204,0.567959183673469,0.900869441067858
"108",2.09428571428571,0.567959183673469,0.900869441067858
"109",2.34918367346939,0.567959183673469,1.03550110333738
"110",2.60408163265306,0.567959183673469,1.05265957925326
"111",2.85897959183673,0.567959183673469,1.05265957925326
"112",3.11387755102041,0.567959183673469,1.05265957925326
"113",3.36877551020408,0.567959183673469,1.07663573622961
"114",3.62367346938776,0.567959183673469,1.0923120739908
"115",3.87857142857143,0.567959183673469,1.06695727847054
