"","TDN","ppt_week","Predicted"
"1",0.04,0,1.6605787674067
"2",0.0500612244897959,0,1.6605787674067
"3",0.0601224489795918,0,1.6605787674067
"4",0.0701836734693878,0,1.6605787674067
"5",0.0802448979591837,0,1.6605787674067
"6",0.0903061224489796,0,1.6605787674067
"7",0.100367346938776,0,1.6605787674067
"8",0.110428571428571,0,1.6605787674067
"9",0.120489795918367,0,1.6605787674067
"10",0.130551020408163,0,1.57979830957329
"11",0.140612244897959,0,1.51361046280051
"12",0.150673469387755,0,1.51361046280051
"13",0.160734693877551,0,1.51361046280051
"14",0.170795918367347,0,1.52713127562516
"15",0.180857142857143,0,1.42768850896513
"16",0.190918367346939,0,1.42768850896513
"17",0.200979591836735,0,1.42768850896513
"18",0.211040816326531,0,1.42768850896513
"19",0.221102040816327,0,1.42768850896513
"20",0.231163265306122,0,1.42768850896513
"21",0.241224489795918,0,1.42768850896513
"22",0.251285714285714,0,1.42768850896513
"23",0.26134693877551,0,1.42768850896513
"24",0.271408163265306,0,1.41268321539183
"25",0.281469387755102,0,1.41268321539183
"26",0.291530612244898,0,1.41268321539183
"27",0.301591836734694,0,1.41268321539183
"28",0.31165306122449,0,1.41268321539183
"29",0.321714285714286,0,1.41268321539183
"30",0.331775510204082,0,1.41268321539183
"31",0.341836734693878,0,1.41268321539183
"32",0.351897959183674,0,1.41268321539183
"33",0.361959183673469,0,1.41268321539183
"34",0.372020408163265,0,1.41268321539183
"35",0.382081632653061,0,1.41268321539183
"36",0.392142857142857,0,1.41268321539183
"37",0.402204081632653,0,1.41268321539183
"38",0.412265306122449,0,1.41268321539183
"39",0.422326530612245,0,1.41268321539183
"40",0.432387755102041,0,1.41268321539183
"41",0.442448979591837,0,1.41268321539183
"42",0.452510204081633,0,1.41268321539183
"43",0.462571428571429,0,1.41268321539183
"44",0.472632653061225,0,1.41268321539183
"45",0.48269387755102,0,1.41268321539183
"46",0.492755102040816,0,1.41268321539183
"47",0.502816326530612,0,1.41268321539183
"48",0.512877551020408,0,1.41268321539183
"49",0.522938775510204,0,1.41268321539183
"50",0.533,0,1.41268321539183
"51",0.04,0.551857142857143,1.49444797406934
"52",0.0500612244897959,0.551857142857143,1.49444797406934
"53",0.0601224489795918,0.551857142857143,1.49444797406934
"54",0.0701836734693878,0.551857142857143,1.49444797406934
"55",0.0802448979591837,0.551857142857143,1.49444797406934
"56",0.0903061224489796,0.551857142857143,1.49444797406934
"57",0.100367346938776,0.551857142857143,1.49444797406934
"58",0.110428571428571,0.551857142857143,1.49444797406934
"59",0.120489795918367,0.551857142857143,1.49444797406934
"60",0.130551020408163,0.551857142857143,1.41366751623593
"61",0.140612244897959,0.551857142857143,1.34747966946315
"62",0.150673469387755,0.551857142857143,1.34747966946315
"63",0.160734693877551,0.551857142857143,1.34747966946315
"64",0.170795918367347,0.551857142857143,1.3610004822878
"65",0.180857142857143,0.551857142857143,1.26155771562776
"66",0.190918367346939,0.551857142857143,1.26155771562776
"67",0.200979591836735,0.551857142857143,1.26155771562776
"68",0.211040816326531,0.551857142857143,1.26155771562776
"69",0.221102040816327,0.551857142857143,1.26155771562776
"70",0.231163265306122,0.551857142857143,1.26155771562776
"71",0.241224489795918,0.551857142857143,1.26155771562776
"72",0.251285714285714,0.551857142857143,1.26155771562776
"73",0.26134693877551,0.551857142857143,1.26155771562776
"74",0.271408163265306,0.551857142857143,1.24655242205447
"75",0.281469387755102,0.551857142857143,1.24655242205447
"76",0.291530612244898,0.551857142857143,1.24655242205447
"77",0.301591836734694,0.551857142857143,1.24655242205447
