"","lake_surface_area_m2","Ordinal_date","Predicted"
"1",3208.6,152,1.14407999671245
"2",6485.99591836735,152,1.14407999671245
"3",9763.39183673469,152,1.14407999671245
"4",13040.787755102,152,1.14407999671245
"5",16318.1836734694,152,1.14407999671245
"6",19595.5795918367,152,1.14407999671245
"7",22872.9755102041,152,1.14407999671245
"8",26150.3714285714,152,1.14407999671245
"9",29427.7673469388,152,1.14407999671245
"10",32705.1632653061,152,1.14407999671245
"11",35982.5591836735,152,1.14407999671245
"12",39259.9551020408,152,1.14407999671245
"13",42537.3510204082,152,1.12433959150095
"14",45814.7469387755,152,1.12433959150095
"15",49092.1428571429,152,1.12433959150095
"16",52369.5387755102,152,1.12433959150095
"17",55646.9346938775,152,1.12433959150095
"18",58924.3306122449,152,1.12433959150095
"19",62201.7265306122,152,1.12433959150095
"20",65479.1224489796,152,1.15045885362416
"21",68756.5183673469,152,1.15045885362416
"22",72033.9142857143,152,1.22373469256943
"23",75311.3102040816,152,1.22373469256943
"24",78588.706122449,152,1.22373469256943
"25",81866.1020408163,152,1.22373469256943
"26",85143.4979591837,152,1.25155315758819
"27",88420.893877551,152,1.25155315758819
"28",91698.2897959184,152,1.25155315758819
"29",94975.6857142857,152,1.25155315758819
"30",98253.0816326531,152,1.25155315758819
"31",101530.47755102,152,1.25155315758819
"32",104807.873469388,152,1.25155315758819
"33",108085.269387755,152,1.25155315758819
"34",111362.665306122,152,1.27473499454447
"35",114640.06122449,152,1.27473499454447
"36",117917.457142857,152,1.27473499454447
"37",121194.853061224,152,1.27473499454447
"38",124472.248979592,152,1.27473499454447
"39",127749.644897959,152,1.27473499454447
"40",131027.040816327,152,1.27473499454447
"41",134304.436734694,152,1.27473499454447
"42",137581.832653061,152,1.27473499454447
"43",140859.228571429,152,1.27473499454447
"44",144136.624489796,152,1.27473499454447
"45",147414.020408163,152,1.27473499454447
"46",150691.416326531,152,1.27473499454447
"47",153968.812244898,152,1.27473499454447
"48",157246.208163265,152,1.27473499454447
"49",160523.604081633,152,1.27473499454447
"50",163801,152,1.27473499454447
"51",3208.6,154.326530612245,1.14407999671245
"52",6485.99591836735,154.326530612245,1.14407999671245
"53",9763.39183673469,154.326530612245,1.14407999671245
"54",13040.787755102,154.326530612245,1.14407999671245
"55",16318.1836734694,154.326530612245,1.14407999671245
"56",19595.5795918367,154.326530612245,1.14407999671245
"57",22872.9755102041,154.326530612245,1.14407999671245
"58",26150.3714285714,154.326530612245,1.14407999671245
"59",29427.7673469388,154.326530612245,1.14407999671245
"60",32705.1632653061,154.326530612245,1.14407999671245
"61",35982.5591836735,154.326530612245,1.14407999671245
"62",39259.9551020408,154.326530612245,1.14407999671245
"63",42537.3510204082,154.326530612245,1.12433959150095
"64",45814.7469387755,154.326530612245,1.12433959150095
"65",49092.1428571429,154.326530612245,1.12433959150095
"66",52369.5387755102,154.326530612245,1.12433959150095
"67",55646.9346938775,154.326530612245,1.12433959150095
"68",58924.3306122449,154.326530612245,1.12433959150095
"69",62201.7265306122,154.326530612245,1.12433959150095
"70",65479.1224489796,154.326530612245,1.15045885362416
"71",68756.5183673469,154.326530612245,1.15045885362416
"72",72033.9142857143,154.326530612245,1.22373469256943
"73",75311.3102040816,154.326530612245,1.22373469256943
"74",78588.706122449,154.326530612245,1.22373469256943
"75",81866.1020408163,154.326530612245,1.22373469256943
"76",85143.4979591837,154.326530612245,1.25155315758819
"77",88420.893877551,154.326530612245,1.25155315758819
"78",91698.2897959184,154.326530612245,1.25155315758819
"79",94975.6857142857,154.326530612245,1.25155315758819
"80",98253.0816326531,154.326530612245,1.25155315758819
"81",101530.47755102,154.326530612245,1.25155315758819
"82",104807.873469388,154.326530612245,1.25155315758819
"83",108085.269387755,154.326530612245,1.25155315758819
"84",111362.665306122,154.326530612245,1.27473499454447
"85",114640.06122449,154.326530612245,1.27473499454447
"86",117917.457142857,154.326530612245,1.27473499454447
"87",121194.853061224,154.326530612245,1.27473499454447
"88",124472.248979592,154.326530612245,1.27473499454447
"89",127749.644897959,154.326530612245,1.27473499454447
"90",131027.040816327,154.326530612245,1.27473499454447
"91",134304.436734694,154.326530612245,1.27473499454447
"92",137581.832653061,154.326530612245,1.27473499454447
"93",140859.228571429,154.326530612245,1.27473499454447
"94",144136.624489796,154.326530612245,1.27473499454447
"95",147414.020408163,154.326530612245,1.27473499454447
"96",150691.416326531,154.326530612245,1.27473499454447
"97",153968.812244898,154.326530612245,1.27473499454447
"98",157246.208163265,154.326530612245,1.27473499454447
"99",160523.604081633,154.326530612245,1.27473499454447
"100",163801,154.326530612245,1.27473499454447
"101",3208.6,156.65306122449,1.14407999671245
"102",6485.99591836735,156.65306122449,1.14407999671245
"103",9763.39183673469,156.65306122449,1.14407999671245
"104",13040.787755102,156.65306122449,1.14407999671245
"105",16318.1836734694,156.65306122449,1.14407999671245
"106",19595.5795918367,156.65306122449,1.14407999671245
"107",22872.9755102041,156.65306122449,1.14407999671245
"108",26150.3714285714,156.65306122449,1.14407999671245
"109",29427.7673469388,156.65306122449,1.14407999671245
"110",32705.1632653061,156.65306122449,1.14407999671245
"111",35982.5591836735,156.65306122449,1.14407999671245
"112",39259.9551020408,156.65306122449,1.14407999671245
"113",42537.3510204082,156.65306122449,1.12433959150095
"114",45814.7469387755,156.65306122449,1.12433959150095
"115",49092.1428571429,156.65306122449,1.12433959150095
"116",52369.5387755102,156.65306122449,1.12433959150095
"117",55646.9346938775,156.65306122449,1.12433959150095
"118",58924.3306122449,156.65306122449,1.12433959150095
"119",62201.7265306122,156.65306122449,1.12433959150095
"120",65479.1224489796,156.65306122449,1.15045885362416
"121",68756.5183673469,156.65306122449,1.15045885362416
"122",72033.9142857143,156.65306122449,1.22373469256943
"123",75311.3102040816,156.65306122449,1.22373469256943
"124",78588.706122449,156.65306122449,1.22373469256943
"125",81866.1020408163,156.65306122449,1.22373469256943
"126",85143.4979591837,156.65306122449,1.25155315758819
"127",88420.893877551,156.65306122449,1.25155315758819
"128",91698.2897959184,156.65306122449,1.25155315758819
"129",94975.6857142857,156.65306122449,1.25155315758819
"130",98253.0816326531,156.65306122449,1.25155315758819
"131",101530.47755102,156.65306122449,1.25155315758819
"132",104807.873469388,156.65306122449,1.25155315758819
"133",108085.269387755,156.65306122449,1.25155315758819
"134",111362.665306122,156.65306122449,1.27473499454447
"135",114640.06122449,156.65306122449,1.27473499454447
"136",117917.457142857,156.65306122449,1.27473499454447
"137",121194.853061224,156.65306122449,1.27473499454447
"138",124472.248979592,156.65306122449,1.27473499454447
"139",127749.644897959,156.65306122449,1.27473499454447
"140",131027.040816327,156.65306122449,1.27473499454447
"141",134304.436734694,156.65306122449,1.27473499454447
"142",137581.832653061,156.65306122449,1.27473499454447
"143",140859.228571429,156.65306122449,1.27473499454447
"144",144136.624489796,156.65306122449,1.27473499454447
"145",147414.020408163,156.65306122449,1.27473499454447
"146",150691.416326531,156.65306122449,1.27473499454447
"147",153968.812244898,156.65306122449,1.27473499454447
"148",157246.208163265,156.65306122449,1.27473499454447
"149",160523.604081633,156.65306122449,1.27473499454447
"150",163801,156.65306122449,1.27473499454447
"151",3208.6,158.979591836735,1.14407999671245
"152",6485.99591836735,158.979591836735,1.14407999671245
"153",9763.39183673469,158.979591836735,1.14407999671245
"154",13040.787755102,158.979591836735,1.14407999671245
"155",16318.1836734694,158.979591836735,1.14407999671245
"156",19595.5795918367,158.979591836735,1.14407999671245
"157",22872.9755102041,158.979591836735,1.14407999671245
"158",26150.3714285714,158.979591836735,1.14407999671245
"159",29427.7673469388,158.979591836735,1.14407999671245
"160",32705.1632653061,158.979591836735,1.14407999671245
"161",35982.5591836735,158.979591836735,1.14407999671245
"162",39259.9551020408,158.979591836735,1.14407999671245
"163",42537.3510204082,158.979591836735,1.12433959150095
"164",45814.7469387755,158.979591836735,1.12433959150095
"165",49092.1428571429,158.979591836735,1.12433959150095
"166",52369.5387755102,158.979591836735,1.12433959150095
"167",55646.9346938775,158.979591836735,1.12433959150095
"168",58924.3306122449,158.979591836735,1.12433959150095
"169",62201.7265306122,158.979591836735,1.12433959150095
"170",65479.1224489796,158.979591836735,1.15045885362416
"171",68756.5183673469,158.979591836735,1.15045885362416
"172",72033.9142857143,158.979591836735,1.22373469256943
"173",75311.3102040816,158.979591836735,1.22373469256943
"174",78588.706122449,158.979591836735,1.22373469256943
"175",81866.1020408163,158.979591836735,1.22373469256943
"176",85143.4979591837,158.979591836735,1.25155315758819
"177",88420.893877551,158.979591836735,1.25155315758819
"178",91698.2897959184,158.979591836735,1.25155315758819
"179",94975.6857142857,158.979591836735,1.25155315758819
"180",98253.0816326531,158.979591836735,1.25155315758819
"181",101530.47755102,158.979591836735,1.25155315758819
"182",104807.873469388,158.979591836735,1.25155315758819
"183",108085.269387755,158.979591836735,1.25155315758819
"184",111362.665306122,158.979591836735,1.27473499454447
"185",114640.06122449,158.979591836735,1.27473499454447
"186",117917.457142857,158.979591836735,1.27473499454447
"187",121194.853061224,158.979591836735,1.27473499454447
"188",124472.248979592,158.979591836735,1.27473499454447
"189",127749.644897959,158.979591836735,1.27473499454447
"190",131027.040816327,158.979591836735,1.27473499454447
"191",134304.436734694,158.979591836735,1.27473499454447
"192",137581.832653061,158.979591836735,1.27473499454447
"193",140859.228571429,158.979591836735,1.27473499454447
"194",144136.624489796,158.979591836735,1.27473499454447
"195",147414.020408163,158.979591836735,1.27473499454447
"196",150691.416326531,158.979591836735,1.27473499454447
"197",153968.812244898,158.979591836735,1.27473499454447
"198",157246.208163265,158.979591836735,1.27473499454447
"199",160523.604081633,158.979591836735,1.27473499454447
"200",163801,158.979591836735,1.27473499454447
"201",3208.6,161.30612244898,1.14407999671245
"202",6485.99591836735,161.30612244898,1.14407999671245
"203",9763.39183673469,161.30612244898,1.14407999671245
"204",13040.787755102,161.30612244898,1.14407999671245
"205",16318.1836734694,161.30612244898,1.14407999671245
"206",19595.5795918367,161.30612244898,1.14407999671245
"207",22872.9755102041,161.30612244898,1.14407999671245
"208",26150.3714285714,161.30612244898,1.14407999671245
"209",29427.7673469388,161.30612244898,1.14407999671245
"210",32705.1632653061,161.30612244898,1.14407999671245
"211",35982.5591836735,161.30612244898,1.14407999671245
"212",39259.9551020408,161.30612244898,1.14407999671245
"213",42537.3510204082,161.30612244898,1.12433959150095
"214",45814.7469387755,161.30612244898,1.12433959150095
"215",49092.1428571429,161.30612244898,1.12433959150095
"216",52369.5387755102,161.30612244898,1.12433959150095
"217",55646.9346938775,161.30612244898,1.12433959150095
"218",58924.3306122449,161.30612244898,1.12433959150095
"219",62201.7265306122,161.30612244898,1.12433959150095
"220",65479.1224489796,161.30612244898,1.15045885362416
"221",68756.5183673469,161.30612244898,1.15045885362416
"222",72033.9142857143,161.30612244898,1.22373469256943
"223",75311.3102040816,161.30612244898,1.22373469256943
"224",78588.706122449,161.30612244898,1.22373469256943
"225",81866.1020408163,161.30612244898,1.22373469256943
"226",85143.4979591837,161.30612244898,1.25155315758819
"227",88420.893877551,161.30612244898,1.25155315758819
"228",91698.2897959184,161.30612244898,1.25155315758819
"229",94975.6857142857,161.30612244898,1.25155315758819
"230",98253.0816326531,161.30612244898,1.25155315758819
"231",101530.47755102,161.30612244898,1.25155315758819
"232",104807.873469388,161.30612244898,1.25155315758819
"233",108085.269387755,161.30612244898,1.25155315758819
"234",111362.665306122,161.30612244898,1.27473499454447
"235",114640.06122449,161.30612244898,1.27473499454447
"236",117917.457142857,161.30612244898,1.27473499454447
"237",121194.853061224,161.30612244898,1.27473499454447
"238",124472.248979592,161.30612244898,1.27473499454447
"239",127749.644897959,161.30612244898,1.27473499454447
"240",131027.040816327,161.30612244898,1.27473499454447
"241",134304.436734694,161.30612244898,1.27473499454447
"242",137581.832653061,161.30612244898,1.27473499454447
"243",140859.228571429,161.30612244898,1.27473499454447
"244",144136.624489796,161.30612244898,1.27473499454447
"245",147414.020408163,161.30612244898,1.27473499454447
"246",150691.416326531,161.30612244898,1.27473499454447
"247",153968.812244898,161.30612244898,1.27473499454447
"248",157246.208163265,161.30612244898,1.27473499454447
"249",160523.604081633,161.30612244898,1.27473499454447
"250",163801,161.30612244898,1.27473499454447
"251",3208.6,163.632653061224,1.14407999671245
"252",6485.99591836735,163.632653061224,1.14407999671245
"253",9763.39183673469,163.632653061224,1.14407999671245
"254",13040.787755102,163.632653061224,1.14407999671245
"255",16318.1836734694,163.632653061224,1.14407999671245
"256",19595.5795918367,163.632653061224,1.14407999671245
"257",22872.9755102041,163.632653061224,1.14407999671245
"258",26150.3714285714,163.632653061224,1.14407999671245
"259",29427.7673469388,163.632653061224,1.14407999671245
"260",32705.1632653061,163.632653061224,1.14407999671245
"261",35982.5591836735,163.632653061224,1.14407999671245
"262",39259.9551020408,163.632653061224,1.14407999671245
"263",42537.3510204082,163.632653061224,1.12433959150095
"264",45814.7469387755,163.632653061224,1.12433959150095
"265",49092.1428571429,163.632653061224,1.12433959150095
"266",52369.5387755102,163.632653061224,1.12433959150095
"267",55646.9346938775,163.632653061224,1.12433959150095
"268",58924.3306122449,163.632653061224,1.12433959150095
"269",62201.7265306122,163.632653061224,1.12433959150095
"270",65479.1224489796,163.632653061224,1.15045885362416
"271",68756.5183673469,163.632653061224,1.15045885362416
"272",72033.9142857143,163.632653061224,1.22373469256943
"273",75311.3102040816,163.632653061224,1.22373469256943
"274",78588.706122449,163.632653061224,1.22373469256943
"275",81866.1020408163,163.632653061224,1.22373469256943
"276",85143.4979591837,163.632653061224,1.25155315758819
"277",88420.893877551,163.632653061224,1.25155315758819
"278",91698.2897959184,163.632653061224,1.25155315758819
"279",94975.6857142857,163.632653061224,1.25155315758819
"280",98253.0816326531,163.632653061224,1.25155315758819
"281",101530.47755102,163.632653061224,1.25155315758819
"282",104807.873469388,163.632653061224,1.25155315758819
"283",108085.269387755,163.632653061224,1.25155315758819
"284",111362.665306122,163.632653061224,1.27473499454447
"285",114640.06122449,163.632653061224,1.27473499454447
"286",117917.457142857,163.632653061224,1.27473499454447
"287",121194.853061224,163.632653061224,1.27473499454447
"288",124472.248979592,163.632653061224,1.27473499454447
"289",127749.644897959,163.632653061224,1.27473499454447
"290",131027.040816327,163.632653061224,1.27473499454447
"291",134304.436734694,163.632653061224,1.27473499454447
"292",137581.832653061,163.632653061224,1.27473499454447
"293",140859.228571429,163.632653061224,1.27473499454447
"294",144136.624489796,163.632653061224,1.27473499454447
"295",147414.020408163,163.632653061224,1.27473499454447
"296",150691.416326531,163.632653061224,1.27473499454447
"297",153968.812244898,163.632653061224,1.27473499454447
"298",157246.208163265,163.632653061224,1.27473499454447
"299",160523.604081633,163.632653061224,1.27473499454447
"300",163801,163.632653061224,1.27473499454447
"301",3208.6,165.959183673469,1.14407999671245
"302",6485.99591836735,165.959183673469,1.14407999671245
"303",9763.39183673469,165.959183673469,1.14407999671245
"304",13040.787755102,165.959183673469,1.14407999671245
"305",16318.1836734694,165.959183673469,1.14407999671245
"306",19595.5795918367,165.959183673469,1.14407999671245
"307",22872.9755102041,165.959183673469,1.14407999671245
"308",26150.3714285714,165.959183673469,1.14407999671245
"309",29427.7673469388,165.959183673469,1.14407999671245
"310",32705.1632653061,165.959183673469,1.14407999671245
"311",35982.5591836735,165.959183673469,1.14407999671245
"312",39259.9551020408,165.959183673469,1.14407999671245
"313",42537.3510204082,165.959183673469,1.12433959150095
"314",45814.7469387755,165.959183673469,1.12433959150095
"315",49092.1428571429,165.959183673469,1.12433959150095
"316",52369.5387755102,165.959183673469,1.12433959150095
"317",55646.9346938775,165.959183673469,1.12433959150095
"318",58924.3306122449,165.959183673469,1.12433959150095
"319",62201.7265306122,165.959183673469,1.12433959150095
"320",65479.1224489796,165.959183673469,1.15045885362416
"321",68756.5183673469,165.959183673469,1.15045885362416
"322",72033.9142857143,165.959183673469,1.22373469256943
"323",75311.3102040816,165.959183673469,1.22373469256943
"324",78588.706122449,165.959183673469,1.22373469256943
"325",81866.1020408163,165.959183673469,1.22373469256943
"326",85143.4979591837,165.959183673469,1.25155315758819
"327",88420.893877551,165.959183673469,1.25155315758819
"328",91698.2897959184,165.959183673469,1.25155315758819
"329",94975.6857142857,165.959183673469,1.25155315758819
"330",98253.0816326531,165.959183673469,1.25155315758819
"331",101530.47755102,165.959183673469,1.25155315758819
"332",104807.873469388,165.959183673469,1.25155315758819
"333",108085.269387755,165.959183673469,1.25155315758819
"334",111362.665306122,165.959183673469,1.27473499454447
"335",114640.06122449,165.959183673469,1.27473499454447
"336",117917.457142857,165.959183673469,1.27473499454447
"337",121194.853061224,165.959183673469,1.27473499454447
"338",124472.248979592,165.959183673469,1.27473499454447
"339",127749.644897959,165.959183673469,1.27473499454447
"340",131027.040816327,165.959183673469,1.27473499454447
"341",134304.436734694,165.959183673469,1.27473499454447
"342",137581.832653061,165.959183673469,1.27473499454447
"343",140859.228571429,165.959183673469,1.27473499454447
"344",144136.624489796,165.959183673469,1.27473499454447
"345",147414.020408163,165.959183673469,1.27473499454447
"346",150691.416326531,165.959183673469,1.27473499454447
"347",153968.812244898,165.959183673469,1.27473499454447
"348",157246.208163265,165.959183673469,1.27473499454447
"349",160523.604081633,165.959183673469,1.27473499454447
"350",163801,165.959183673469,1.27473499454447
"351",3208.6,168.285714285714,1.14407999671245
"352",6485.99591836735,168.285714285714,1.14407999671245
"353",9763.39183673469,168.285714285714,1.14407999671245
"354",13040.787755102,168.285714285714,1.14407999671245
"355",16318.1836734694,168.285714285714,1.14407999671245
"356",19595.5795918367,168.285714285714,1.14407999671245
"357",22872.9755102041,168.285714285714,1.14407999671245
"358",26150.3714285714,168.285714285714,1.14407999671245
"359",29427.7673469388,168.285714285714,1.14407999671245
"360",32705.1632653061,168.285714285714,1.14407999671245
"361",35982.5591836735,168.285714285714,1.14407999671245
"362",39259.9551020408,168.285714285714,1.14407999671245
"363",42537.3510204082,168.285714285714,1.12433959150095
"364",45814.7469387755,168.285714285714,1.12433959150095
"365",49092.1428571429,168.285714285714,1.12433959150095
"366",52369.5387755102,168.285714285714,1.12433959150095
"367",55646.9346938775,168.285714285714,1.12433959150095
"368",58924.3306122449,168.285714285714,1.12433959150095
"369",62201.7265306122,168.285714285714,1.12433959150095
"370",65479.1224489796,168.285714285714,1.15045885362416
"371",68756.5183673469,168.285714285714,1.15045885362416
"372",72033.9142857143,168.285714285714,1.22373469256943
"373",75311.3102040816,168.285714285714,1.22373469256943
"374",78588.706122449,168.285714285714,1.22373469256943
"375",81866.1020408163,168.285714285714,1.22373469256943
"376",85143.4979591837,168.285714285714,1.25155315758819
"377",88420.893877551,168.285714285714,1.25155315758819
"378",91698.2897959184,168.285714285714,1.25155315758819
"379",94975.6857142857,168.285714285714,1.25155315758819
"380",98253.0816326531,168.285714285714,1.25155315758819
"381",101530.47755102,168.285714285714,1.25155315758819
"382",104807.873469388,168.285714285714,1.25155315758819
"383",108085.269387755,168.285714285714,1.25155315758819
"384",111362.665306122,168.285714285714,1.27473499454447
"385",114640.06122449,168.285714285714,1.27473499454447
"386",117917.457142857,168.285714285714,1.27473499454447
"387",121194.853061224,168.285714285714,1.27473499454447
"388",124472.248979592,168.285714285714,1.27473499454447
"389",127749.644897959,168.285714285714,1.27473499454447
"390",131027.040816327,168.285714285714,1.27473499454447
"391",134304.436734694,168.285714285714,1.27473499454447
"392",137581.832653061,168.285714285714,1.27473499454447
"393",140859.228571429,168.285714285714,1.27473499454447
"394",144136.624489796,168.285714285714,1.27473499454447
"395",147414.020408163,168.285714285714,1.27473499454447
"396",150691.416326531,168.285714285714,1.27473499454447
"397",153968.812244898,168.285714285714,1.27473499454447
"398",157246.208163265,168.285714285714,1.27473499454447
"399",160523.604081633,168.285714285714,1.27473499454447
"400",163801,168.285714285714,1.27473499454447
"401",3208.6,170.612244897959,1.14407999671245
"402",6485.99591836735,170.612244897959,1.14407999671245
"403",9763.39183673469,170.612244897959,1.14407999671245
"404",13040.787755102,170.612244897959,1.14407999671245
"405",16318.1836734694,170.612244897959,1.14407999671245
"406",19595.5795918367,170.612244897959,1.14407999671245
"407",22872.9755102041,170.612244897959,1.14407999671245
"408",26150.3714285714,170.612244897959,1.14407999671245
"409",29427.7673469388,170.612244897959,1.14407999671245
"410",32705.1632653061,170.612244897959,1.14407999671245
"411",35982.5591836735,170.612244897959,1.14407999671245
"412",39259.9551020408,170.612244897959,1.14407999671245
"413",42537.3510204082,170.612244897959,1.12433959150095
"414",45814.7469387755,170.612244897959,1.12433959150095
"415",49092.1428571429,170.612244897959,1.12433959150095
"416",52369.5387755102,170.612244897959,1.12433959150095
"417",55646.9346938775,170.612244897959,1.12433959150095
"418",58924.3306122449,170.612244897959,1.12433959150095
"419",62201.7265306122,170.612244897959,1.12433959150095
"420",65479.1224489796,170.612244897959,1.15045885362416
"421",68756.5183673469,170.612244897959,1.15045885362416
"422",72033.9142857143,170.612244897959,1.22373469256943
"423",75311.3102040816,170.612244897959,1.22373469256943
"424",78588.706122449,170.612244897959,1.22373469256943
"425",81866.1020408163,170.612244897959,1.22373469256943
"426",85143.4979591837,170.612244897959,1.25155315758819
"427",88420.893877551,170.612244897959,1.25155315758819
"428",91698.2897959184,170.612244897959,1.25155315758819
"429",94975.6857142857,170.612244897959,1.25155315758819
"430",98253.0816326531,170.612244897959,1.25155315758819
"431",101530.47755102,170.612244897959,1.25155315758819
"432",104807.873469388,170.612244897959,1.25155315758819
"433",108085.269387755,170.612244897959,1.25155315758819
"434",111362.665306122,170.612244897959,1.27473499454447
"435",114640.06122449,170.612244897959,1.27473499454447
"436",117917.457142857,170.612244897959,1.27473499454447
"437",121194.853061224,170.612244897959,1.27473499454447
"438",124472.248979592,170.612244897959,1.27473499454447
"439",127749.644897959,170.612244897959,1.27473499454447
"440",131027.040816327,170.612244897959,1.27473499454447
"441",134304.436734694,170.612244897959,1.27473499454447
"442",137581.832653061,170.612244897959,1.27473499454447
"443",140859.228571429,170.612244897959,1.27473499454447
"444",144136.624489796,170.612244897959,1.27473499454447
"445",147414.020408163,170.612244897959,1.27473499454447
"446",150691.416326531,170.612244897959,1.27473499454447
"447",153968.812244898,170.612244897959,1.27473499454447
"448",157246.208163265,170.612244897959,1.27473499454447
"449",160523.604081633,170.612244897959,1.27473499454447
"450",163801,170.612244897959,1.27473499454447
"451",3208.6,172.938775510204,1.14407999671245
"452",6485.99591836735,172.938775510204,1.14407999671245
"453",9763.39183673469,172.938775510204,1.14407999671245
"454",13040.787755102,172.938775510204,1.14407999671245
"455",16318.1836734694,172.938775510204,1.14407999671245
"456",19595.5795918367,172.938775510204,1.14407999671245
"457",22872.9755102041,172.938775510204,1.14407999671245
"458",26150.3714285714,172.938775510204,1.14407999671245
"459",29427.7673469388,172.938775510204,1.14407999671245
"460",32705.1632653061,172.938775510204,1.14407999671245
"461",35982.5591836735,172.938775510204,1.14407999671245
"462",39259.9551020408,172.938775510204,1.14407999671245
"463",42537.3510204082,172.938775510204,1.12433959150095
"464",45814.7469387755,172.938775510204,1.12433959150095
"465",49092.1428571429,172.938775510204,1.12433959150095
"466",52369.5387755102,172.938775510204,1.12433959150095
"467",55646.9346938775,172.938775510204,1.12433959150095
"468",58924.3306122449,172.938775510204,1.12433959150095
"469",62201.7265306122,172.938775510204,1.12433959150095
"470",65479.1224489796,172.938775510204,1.15045885362416
"471",68756.5183673469,172.938775510204,1.15045885362416
"472",72033.9142857143,172.938775510204,1.22373469256943
"473",75311.3102040816,172.938775510204,1.22373469256943
"474",78588.706122449,172.938775510204,1.22373469256943
"475",81866.1020408163,172.938775510204,1.22373469256943
"476",85143.4979591837,172.938775510204,1.25155315758819
"477",88420.893877551,172.938775510204,1.25155315758819
"478",91698.2897959184,172.938775510204,1.25155315758819
"479",94975.6857142857,172.938775510204,1.25155315758819
"480",98253.0816326531,172.938775510204,1.25155315758819
"481",101530.47755102,172.938775510204,1.25155315758819
"482",104807.873469388,172.938775510204,1.25155315758819
"483",108085.269387755,172.938775510204,1.25155315758819
"484",111362.665306122,172.938775510204,1.27473499454447
"485",114640.06122449,172.938775510204,1.27473499454447
"486",117917.457142857,172.938775510204,1.27473499454447
"487",121194.853061224,172.938775510204,1.27473499454447
"488",124472.248979592,172.938775510204,1.27473499454447
"489",127749.644897959,172.938775510204,1.27473499454447
"490",131027.040816327,172.938775510204,1.27473499454447
"491",134304.436734694,172.938775510204,1.27473499454447
"492",137581.832653061,172.938775510204,1.27473499454447
"493",140859.228571429,172.938775510204,1.27473499454447
"494",144136.624489796,172.938775510204,1.27473499454447
"495",147414.020408163,172.938775510204,1.27473499454447
"496",150691.416326531,172.938775510204,1.27473499454447
"497",153968.812244898,172.938775510204,1.27473499454447
"498",157246.208163265,172.938775510204,1.27473499454447
"499",160523.604081633,172.938775510204,1.27473499454447
"500",163801,172.938775510204,1.27473499454447
"501",3208.6,175.265306122449,1.14407999671245
"502",6485.99591836735,175.265306122449,1.14407999671245
