"","TEMP","max_depth_m","Predicted"
"1",2.56,1.8,0.645032401188472
"2",2.89551020408163,1.8,0.645032401188472
"3",3.23102040816327,1.8,0.645032401188472
"4",3.5665306122449,1.8,0.645032401188472
"5",3.90204081632653,1.8,0.645032401188472
"6",4.23755102040816,1.8,0.645032401188472
"7",4.5730612244898,1.8,0.77380415011017
"8",4.90857142857143,1.8,0.77380415011017
"9",5.24408163265306,1.8,0.77380415011017
"10",5.57959183673469,1.8,0.994055550195324
"11",5.91510204081633,1.8,0.994055550195324
"12",6.25061224489796,1.8,0.994055550195324
"13",6.58612244897959,1.8,0.950812333688619
"14",6.92163265306123,1.8,0.988014448325739
"15",7.25714285714286,1.8,0.944142590470555
"16",7.59265306122449,1.8,0.931431754612039
"17",7.92816326530612,1.8,0.909777232080434
"18",8.26367346938776,1.8,0.909777232080434
"19",8.59918367346939,1.8,0.909777232080434
"20",8.93469387755102,1.8,0.894293172397595
"21",9.27020408163265,1.8,0.894293172397595
"22",9.60571428571429,1.8,0.894293172397595
"23",9.94122448979592,1.8,0.894293172397595
"24",10.2767346938776,1.8,0.863798137287937
"25",10.6122448979592,1.8,0.78318266043423
"26",10.9477551020408,1.8,0.730672449855807
"27",11.2832653061225,1.8,0.604956176498455
"28",11.6187755102041,1.8,0.604956176498455
"29",11.9542857142857,1.8,0.627101324195541
"30",12.2897959183673,1.8,0.590238768956318
"31",12.625306122449,1.8,0.590238768956318
"32",12.9608163265306,1.8,0.590238768956318
"33",13.2963265306122,1.8,0.557327665478206
"34",13.6318367346939,1.8,0.557327665478206
"35",13.9673469387755,1.8,0.557327665478206
"36",14.3028571428571,1.8,0.557327665478206
"37",14.6383673469388,1.8,0.557327665478206
"38",14.9738775510204,1.8,0.557327665478206
"39",15.309387755102,1.8,0.557327665478206
"40",15.6448979591837,1.8,0.557327665478206
"41",15.9804081632653,1.8,0.557327665478206
"42",16.3159183673469,1.8,0.557327665478206
"43",16.6514285714286,1.8,0.557327665478206
"44",16.9869387755102,1.8,0.557327665478206
"45",17.3224489795918,1.8,0.557327665478206
