"","TEMP","NO3_N","Predicted"
"1",2.56,0.002,1.20895912727319
"2",2.89551020408163,0.002,1.20895912727319
"3",3.23102040816327,0.002,1.20895912727319
"4",3.5665306122449,0.002,1.20895912727319
"5",3.90204081632653,0.002,1.20895912727319
"6",4.23755102040816,0.002,1.20895912727319
"7",4.5730612244898,0.002,1.33773087619489
"8",4.90857142857143,0.002,1.33773087619489
"9",5.24408163265306,0.002,1.33773087619489
"10",5.57959183673469,0.002,1.55798227628004
"11",5.91510204081633,0.002,1.55798227628004
"12",6.25061224489796,0.002,1.55798227628004
"13",6.58612244897959,0.002,1.51473905977334
"14",6.92163265306123,0.002,1.51473905977334
"15",7.25714285714286,0.002,1.47086720191815
"16",7.59265306122449,0.002,1.45815636605964
"17",7.92816326530612,0.002,1.43650184352803
"18",8.26367346938776,0.002,1.43650184352803
"19",8.59918367346939,0.002,1.43650184352803
"20",8.93469387755102,0.002,1.42101778384519
"21",9.27020408163265,0.002,1.39282534266938
"22",9.60571428571429,0.002,1.39282534266938
"23",9.94122448979592,0.002,1.39282534266938
"24",10.2767346938776,0.002,1.36233030755973
"25",10.6122448979592,0.002,1.28171483070602
"26",10.9477551020408,0.002,1.2292046201276
"27",11.2832653061225,0.002,1.10348834677024
"28",11.6187755102041,0.002,1.10348834677024
"29",11.9542857142857,0.002,1.12563349446733
"30",12.2897959183673,0.002,1.08877093922811
"31",12.625306122449,0.002,1.08877093922811
"32",12.9608163265306,0.002,1.08877093922811
"33",13.2963265306122,0.002,1.05585983575
"34",13.6318367346939,0.002,1.05585983575
"35",13.9673469387755,0.002,1.05585983575
"36",14.3028571428571,0.002,1.05585983575
"37",14.6383673469388,0.002,1.05585983575
"38",14.9738775510204,0.002,1.05585983575
"39",15.309387755102,0.002,1.05585983575
"40",15.6448979591837,0.002,1.05585983575
"41",15.9804081632653,0.002,1.05585983575
"42",16.3159183673469,0.002,1.05585983575
"43",16.6514285714286,0.002,1.05585983575
"44",16.9869387755102,0.002,1.05585983575
"45",17.3224489795918,0.002,1.05585983575
"46",17.6579591836735,0.002,1.05585983575
"47",17.9934693877551,0.002,1.05585983575
"48",18.3289795918367,0.002,1.05585983575
"49",18.6644897959184,0.002,1.05585983575
"50",19,0.002,1.05585983575
"51",2.56,0.0100612244897959,1.20895912727319
"52",2.89551020408163,0.0100612244897959,1.20895912727319
"53",3.23102040816327,0.0100612244897959,1.20895912727319
"54",3.5665306122449,0.0100612244897959,1.20895912727319
"55",3.90204081632653,0.0100612244897959,1.20895912727319
"56",4.23755102040816,0.0100612244897959,1.20895912727319
"57",4.5730612244898,0.0100612244897959,1.33773087619489
"58",4.90857142857143,0.0100612244897959,1.33773087619489
"59",5.24408163265306,0.0100612244897959,1.33773087619489
"60",5.57959183673469,0.0100612244897959,1.55798227628004
"61",5.91510204081633,0.0100612244897959,1.55798227628004
"62",6.25061224489796,0.0100612244897959,1.55798227628004
"63",6.58612244897959,0.0100612244897959,1.51473905977334
"64",6.92163265306123,0.0100612244897959,1.51473905977334
"65",7.25714285714286,0.0100612244897959,1.47086720191815
"66",7.59265306122449,0.0100612244897959,1.45815636605964
"67",7.92816326530612,0.0100612244897959,1.43650184352803
"68",8.26367346938776,0.0100612244897959,1.43650184352803
"69",8.59918367346939,0.0100612244897959,1.43650184352803
"70",8.93469387755102,0.0100612244897959,1.42101778384519
"71",9.27020408163265,0.0100612244897959,1.39282534266938
"72",9.60571428571429,0.0100612244897959,1.39282534266938
"73",9.94122448979592,0.0100612244897959,1.39282534266938
