"","snow1992to2011","max_depth_m","Predicted"
"48",-0.00146520146938776,1.8,0.894241305426514
"49",-0.000732600734693882,1.8,0.924386923036631
"50",0,1.8,0.970052227583765
"51",-0.035897436,2.62040816326531,0.951041958029432
"52",-0.0351648352653061,2.62040816326531,0.951041958029432
"53",-0.0344322345306122,2.62040816326531,0.951041958029432
"54",-0.0336996337959184,2.62040816326531,0.951041958029432
"55",-0.0329670330612245,2.62040816326531,0.951041958029432
"56",-0.0322344323265306,2.62040816326531,0.951041958029432
"57",-0.0315018315918367,2.62040816326531,0.951041958029432
"58",-0.0307692308571429,2.62040816326531,0.951041958029432
"59",-0.030036630122449,2.62040816326531,0.951041958029432
"60",-0.0293040293877551,2.62040816326531,0.951041958029432
"61",-0.0285714286530612,2.62040816326531,0.951041958029432
"62",-0.0278388279183673,2.62040816326531,0.951041958029432
"63",-0.0271062271836735,2.62040816326531,0.951041958029432
"64",-0.0263736264489796,2.62040816326531,0.951041958029432
"65",-0.0256410257142857,2.62040816326531,0.951041958029432
"66",-0.0249084249795918,2.62040816326531,0.951041958029432
"67",-0.024175824244898,2.62040816326531,0.951041958029432
"68",-0.0234432235102041,2.62040816326531,0.951041958029432
"69",-0.0227106227755102,2.62040816326531,0.951041958029432
"70",-0.0219780220408163,2.62040816326531,0.951041958029432
"71",-0.0212454213061224,2.62040816326531,0.951041958029432
"72",-0.0205128205714286,2.62040816326531,0.918547830922161
"73",-0.0197802198367347,2.62040816326531,0.918547830922161
"74",-0.0190476191020408,2.62040816326531,0.918547830922161
"75",-0.0183150183673469,2.62040816326531,0.936908085429472
"76",-0.0175824176326531,2.62040816326531,0.936908085429472
"77",-0.0168498168979592,2.62040816326531,0.936908085429472
"78",-0.0161172161632653,2.62040816326531,0.936908085429472
"79",-0.0153846154285714,2.62040816326531,0.894293172397595
"80",-0.0146520146938776,2.62040816326531,0.894293172397595
"81",-0.0139194139591837,2.62040816326531,0.894293172397595
"82",-0.0131868132244898,2.62040816326531,0.894293172397595
"83",-0.0124542124897959,2.62040816326531,0.894293172397595
"84",-0.011721611755102,2.62040816326531,0.894293172397595
"85",-0.0109890110204082,2.62040816326531,0.894293172397595
"86",-0.0102564102857143,2.62040816326531,0.894293172397595
"87",-0.00952380955102041,2.62040816326531,0.913069105297405
"88",-0.00879120881632653,2.62040816326531,0.913069105297405
"89",-0.00805860808163265,2.62040816326531,0.913069105297405
"90",-0.00732600734693878,2.62040816326531,0.913069105297405
"91",-0.0065934066122449,2.62040816326531,0.913069105297405
"92",-0.00586080587755102,2.62040816326531,0.913069105297405
"93",-0.00512820514285714,2.62040816326531,0.913069105297405
"94",-0.00439560440816326,2.62040816326531,0.913069105297405
"95",-0.00366300367346939,2.62040816326531,0.913069105297405
"96",-0.00293040293877551,2.62040816326531,0.894241305426514
"97",-0.00219780220408163,2.62040816326531,0.894241305426514
"98",-0.00146520146938776,2.62040816326531,0.894241305426514
"99",-0.000732600734693882,2.62040816326531,0.924386923036631
"100",0,2.62040816326531,0.970052227583765
"101",-0.035897436,3.44081632653061,0.951041958029432
"102",-0.0351648352653061,3.44081632653061,0.951041958029432
"103",-0.0344322345306122,3.44081632653061,0.951041958029432
"104",-0.0336996337959184,3.44081632653061,0.951041958029432
"105",-0.0329670330612245,3.44081632653061,0.951041958029432
"106",-0.0322344323265306,3.44081632653061,0.951041958029432
"107",-0.0315018315918367,3.44081632653061,0.951041958029432
"108",-0.0307692308571429,3.44081632653061,0.951041958029432
"109",-0.030036630122449,3.44081632653061,0.951041958029432
"110",-0.0293040293877551,3.44081632653061,0.951041958029432
"111",-0.0285714286530612,3.44081632653061,0.951041958029432
"112",-0.0278388279183673,3.44081632653061,0.951041958029432
"113",-0.0271062271836735,3.44081632653061,0.951041958029432
"114",-0.0263736264489796,3.44081632653061,0.951041958029432
"115",-0.0256410257142857,3.44081632653061,0.951041958029432
"116",-0.0249084249795918,3.44081632653061,0.951041958029432
"117",-0.024175824244898,3.44081632653061,0.951041958029432
"118",-0.0234432235102041,3.44081632653061,0.951041958029432
"119",-0.0227106227755102,3.44081632653061,0.951041958029432
"120",-0.0219780220408163,3.44081632653061,0.951041958029432
"121",-0.0212454213061224,3.44081632653061,0.951041958029432
"122",-0.0205128205714286,3.44081632653061,0.918547830922161
"123",-0.0197802198367347,3.44081632653061,0.918547830922161
"124",-0.0190476191020408,3.44081632653061,0.918547830922161
"125",-0.0183150183673469,3.44081632653061,0.936908085429472
"126",-0.0175824176326531,3.44081632653061,0.936908085429472
"127",-0.0168498168979592,3.44081632653061,0.936908085429472
"128",-0.0161172161632653,3.44081632653061,0.936908085429472
"129",-0.0153846154285714,3.44081632653061,0.894293172397595
"130",-0.0146520146938776,3.44081632653061,0.894293172397595
"131",-0.0139194139591837,3.44081632653061,0.894293172397595
"132",-0.0131868132244898,3.44081632653061,0.894293172397595
"133",-0.0124542124897959,3.44081632653061,0.894293172397595
"134",-0.011721611755102,3.44081632653061,0.894293172397595
"135",-0.0109890110204082,3.44081632653061,0.894293172397595
"136",-0.0102564102857143,3.44081632653061,0.894293172397595
"137",-0.00952380955102041,3.44081632653061,0.913069105297405
"138",-0.00879120881632653,3.44081632653061,0.913069105297405
"139",-0.00805860808163265,3.44081632653061,0.913069105297405
"140",-0.00732600734693878,3.44081632653061,0.913069105297405
"141",-0.0065934066122449,3.44081632653061,0.913069105297405
"142",-0.00586080587755102,3.44081632653061,0.913069105297405
"143",-0.00512820514285714,3.44081632653061,0.913069105297405
"144",-0.00439560440816326,3.44081632653061,0.913069105297405
"145",-0.00366300367346939,3.44081632653061,0.913069105297405
"146",-0.00293040293877551,3.44081632653061,0.894241305426514
"147",-0.00219780220408163,3.44081632653061,0.894241305426514
"148",-0.00146520146938776,3.44081632653061,0.894241305426514
"149",-0.000732600734693882,3.44081632653061,0.924386923036631
"150",0,3.44081632653061,0.970052227583765
"151",-0.035897436,4.26122448979592,1.00087268155095
"152",-0.0351648352653061,4.26122448979592,1.00087268155095
"153",-0.0344322345306122,4.26122448979592,1.00087268155095
"154",-0.0336996337959184,4.26122448979592,1.00087268155095
"155",-0.0329670330612245,4.26122448979592,1.00087268155095
"156",-0.0322344323265306,4.26122448979592,1.00087268155095
"157",-0.0315018315918367,4.26122448979592,1.00087268155095
"158",-0.0307692308571429,4.26122448979592,1.00087268155095
"159",-0.030036630122449,4.26122448979592,1.00087268155095
"160",-0.0293040293877551,4.26122448979592,1.00087268155095
"161",-0.0285714286530612,4.26122448979592,1.00087268155095
"162",-0.0278388279183673,4.26122448979592,1.00087268155095
"163",-0.0271062271836735,4.26122448979592,1.00087268155095
"164",-0.0263736264489796,4.26122448979592,1.00087268155095
"165",-0.0256410257142857,4.26122448979592,1.00087268155095
"166",-0.0249084249795918,4.26122448979592,1.00087268155095
"167",-0.024175824244898,4.26122448979592,1.00087268155095
"168",-0.0234432235102041,4.26122448979592,1.00087268155095
"169",-0.0227106227755102,4.26122448979592,1.00087268155095
"170",-0.0219780220408163,4.26122448979592,1.00087268155095
"171",-0.0212454213061224,4.26122448979592,1.00087268155095
"172",-0.0205128205714286,4.26122448979592,0.96837855444368
"173",-0.0197802198367347,4.26122448979592,0.96837855444368
"174",-0.0190476191020408,4.26122448979592,0.96837855444368
"175",-0.0183150183673469,4.26122448979592,0.986738808950992
"176",-0.0175824176326531,4.26122448979592,0.986738808950992
"177",-0.0168498168979592,4.26122448979592,0.986738808950992
"178",-0.0161172161632653,4.26122448979592,0.986738808950992
"179",-0.0153846154285714,4.26122448979592,0.944123895919114
"180",-0.0146520146938776,4.26122448979592,0.944123895919114
"181",-0.0139194139591837,4.26122448979592,0.944123895919114
"182",-0.0131868132244898,4.26122448979592,0.944123895919114
"183",-0.0124542124897959,4.26122448979592,0.944123895919114
"184",-0.011721611755102,4.26122448979592,0.944123895919114
"185",-0.0109890110204082,4.26122448979592,0.944123895919114
"186",-0.0102564102857143,4.26122448979592,0.944123895919114
"187",-0.00952380955102041,4.26122448979592,0.962899828818924
"188",-0.00879120881632653,4.26122448979592,0.962899828818924
"189",-0.00805860808163265,4.26122448979592,0.962899828818924
"190",-0.00732600734693878,4.26122448979592,0.962899828818924
"191",-0.0065934066122449,4.26122448979592,0.962899828818924
"192",-0.00586080587755102,4.26122448979592,0.962899828818924
"193",-0.00512820514285714,4.26122448979592,0.962899828818924
"194",-0.00439560440816326,4.26122448979592,0.962899828818924
"195",-0.00366300367346939,4.26122448979592,0.962899828818924
"196",-0.00293040293877551,4.26122448979592,0.944072028948033
"197",-0.00219780220408163,4.26122448979592,0.944072028948033
"198",-0.00146520146938776,4.26122448979592,0.944072028948033
"199",-0.000732600734693882,4.26122448979592,0.974217646558151
"200",0,4.26122448979592,1.01988295110528
"201",-0.035897436,5.08163265306122,1.01694180276608
"202",-0.0351648352653061,5.08163265306122,1.01694180276608
"203",-0.0344322345306122,5.08163265306122,1.01694180276608
"204",-0.0336996337959184,5.08163265306122,1.01694180276608
"205",-0.0329670330612245,5.08163265306122,1.01694180276608
"206",-0.0322344323265306,5.08163265306122,1.01694180276608
"207",-0.0315018315918367,5.08163265306122,1.01694180276608
"208",-0.0307692308571429,5.08163265306122,1.01694180276608
"209",-0.030036630122449,5.08163265306122,1.01694180276608
"210",-0.0293040293877551,5.08163265306122,1.01694180276608
"211",-0.0285714286530612,5.08163265306122,1.01694180276608
"212",-0.0278388279183673,5.08163265306122,1.01694180276608
"213",-0.0271062271836735,5.08163265306122,1.01694180276608
"214",-0.0263736264489796,5.08163265306122,1.01694180276608
"215",-0.0256410257142857,5.08163265306122,1.01694180276608
"216",-0.0249084249795918,5.08163265306122,1.01694180276608
"217",-0.024175824244898,5.08163265306122,1.01694180276608
"218",-0.0234432235102041,5.08163265306122,1.01694180276608
"219",-0.0227106227755102,5.08163265306122,1.01694180276608
"220",-0.0219780220408163,5.08163265306122,1.01694180276608
"221",-0.0212454213061224,5.08163265306122,1.01694180276608
"222",-0.0205128205714286,5.08163265306122,0.98444767565881
"223",-0.0197802198367347,5.08163265306122,0.98444767565881
"224",-0.0190476191020408,5.08163265306122,0.98444767565881
"225",-0.0183150183673469,5.08163265306122,1.00280793016612
"226",-0.0175824176326531,5.08163265306122,1.00280793016612
"227",-0.0168498168979592,5.08163265306122,1.00280793016612
"228",-0.0161172161632653,5.08163265306122,1.00280793016612
"229",-0.0153846154285714,5.08163265306122,0.960193017134244
"230",-0.0146520146938776,5.08163265306122,0.960193017134244
"231",-0.0139194139591837,5.08163265306122,0.960193017134244
"232",-0.0131868132244898,5.08163265306122,0.960193017134244
"233",-0.0124542124897959,5.08163265306122,0.960193017134244
"234",-0.011721611755102,5.08163265306122,0.960193017134244
"235",-0.0109890110204082,5.08163265306122,0.960193017134244
"236",-0.0102564102857143,5.08163265306122,0.960193017134244
"237",-0.00952380955102041,5.08163265306122,0.978968950034054
"238",-0.00879120881632653,5.08163265306122,0.978968950034054
"239",-0.00805860808163265,5.08163265306122,0.978968950034054
"240",-0.00732600734693878,5.08163265306122,0.978968950034054
"241",-0.0065934066122449,5.08163265306122,0.978968950034054
"242",-0.00586080587755102,5.08163265306122,0.978968950034054
"243",-0.00512820514285714,5.08163265306122,0.978968950034054
"244",-0.00439560440816326,5.08163265306122,0.978968950034054
"245",-0.00366300367346939,5.08163265306122,0.978968950034054
"246",-0.00293040293877551,5.08163265306122,0.960141150163163
"247",-0.00219780220408163,5.08163265306122,0.960141150163163
"248",-0.00146520146938776,5.08163265306122,0.960141150163163
"249",-0.000732600734693882,5.08163265306122,0.990286767773281
"250",0,5.08163265306122,1.03595207232041
"251",-0.035897436,5.90204081632653,1.01694180276608
"252",-0.0351648352653061,5.90204081632653,1.01694180276608
"253",-0.0344322345306122,5.90204081632653,1.01694180276608
"254",-0.0336996337959184,5.90204081632653,1.01694180276608
"255",-0.0329670330612245,5.90204081632653,1.01694180276608
"256",-0.0322344323265306,5.90204081632653,1.01694180276608
"257",-0.0315018315918367,5.90204081632653,1.01694180276608
"258",-0.0307692308571429,5.90204081632653,1.01694180276608
"259",-0.030036630122449,5.90204081632653,1.01694180276608
"260",-0.0293040293877551,5.90204081632653,1.01694180276608
"261",-0.0285714286530612,5.90204081632653,1.01694180276608
"262",-0.0278388279183673,5.90204081632653,1.01694180276608
"263",-0.0271062271836735,5.90204081632653,1.01694180276608
"264",-0.0263736264489796,5.90204081632653,1.01694180276608
"265",-0.0256410257142857,5.90204081632653,1.01694180276608
"266",-0.0249084249795918,5.90204081632653,1.01694180276608
"267",-0.024175824244898,5.90204081632653,1.01694180276608
"268",-0.0234432235102041,5.90204081632653,1.01694180276608
"269",-0.0227106227755102,5.90204081632653,1.01694180276608
"270",-0.0219780220408163,5.90204081632653,1.01694180276608
"271",-0.0212454213061224,5.90204081632653,1.01694180276608
"272",-0.0205128205714286,5.90204081632653,0.98444767565881
"273",-0.0197802198367347,5.90204081632653,0.98444767565881
"274",-0.0190476191020408,5.90204081632653,0.98444767565881
"275",-0.0183150183673469,5.90204081632653,1.00280793016612
"276",-0.0175824176326531,5.90204081632653,1.00280793016612
"277",-0.0168498168979592,5.90204081632653,1.00280793016612
"278",-0.0161172161632653,5.90204081632653,1.00280793016612
"279",-0.0153846154285714,5.90204081632653,0.960193017134244
"280",-0.0146520146938776,5.90204081632653,0.960193017134244
"281",-0.0139194139591837,5.90204081632653,0.960193017134244
"282",-0.0131868132244898,5.90204081632653,0.960193017134244
"283",-0.0124542124897959,5.90204081632653,0.960193017134244
"284",-0.011721611755102,5.90204081632653,0.960193017134244
"285",-0.0109890110204082,5.90204081632653,0.960193017134244
"286",-0.0102564102857143,5.90204081632653,0.960193017134244
"287",-0.00952380955102041,5.90204081632653,0.978968950034054
"288",-0.00879120881632653,5.90204081632653,0.978968950034054
"289",-0.00805860808163265,5.90204081632653,0.978968950034054
"290",-0.00732600734693878,5.90204081632653,0.978968950034054
"291",-0.0065934066122449,5.90204081632653,0.978968950034054
"292",-0.00586080587755102,5.90204081632653,0.978968950034054
"293",-0.00512820514285714,5.90204081632653,0.978968950034054
"294",-0.00439560440816326,5.90204081632653,0.978968950034054
"295",-0.00366300367346939,5.90204081632653,0.978968950034054
"296",-0.00293040293877551,5.90204081632653,0.960141150163163
"297",-0.00219780220408163,5.90204081632653,0.960141150163163
"298",-0.00146520146938776,5.90204081632653,0.960141150163163
"299",-0.000732600734693882,5.90204081632653,0.990286767773281
"300",0,5.90204081632653,1.03595207232041
"301",-0.035897436,6.72244897959184,1.04830826923281
"302",-0.0351648352653061,6.72244897959184,1.04830826923281
"303",-0.0344322345306122,6.72244897959184,1.04830826923281
"304",-0.0336996337959184,6.72244897959184,1.04830826923281
"305",-0.0329670330612245,6.72244897959184,1.04830826923281
"306",-0.0322344323265306,6.72244897959184,1.04830826923281
"307",-0.0315018315918367,6.72244897959184,1.04830826923281
"308",-0.0307692308571429,6.72244897959184,1.04830826923281
"309",-0.030036630122449,6.72244897959184,1.04830826923281
"310",-0.0293040293877551,6.72244897959184,1.04830826923281
"311",-0.0285714286530612,6.72244897959184,1.04830826923281
"312",-0.0278388279183673,6.72244897959184,1.04830826923281
"313",-0.0271062271836735,6.72244897959184,1.04830826923281
"314",-0.0263736264489796,6.72244897959184,1.04830826923281
"315",-0.0256410257142857,6.72244897959184,1.04830826923281
"316",-0.0249084249795918,6.72244897959184,1.04830826923281
"317",-0.024175824244898,6.72244897959184,1.04830826923281
"318",-0.0234432235102041,6.72244897959184,1.04830826923281
"319",-0.0227106227755102,6.72244897959184,1.04830826923281
"320",-0.0219780220408163,6.72244897959184,1.04830826923281
"321",-0.0212454213061224,6.72244897959184,1.04830826923281
"322",-0.0205128205714286,6.72244897959184,1.01581414212554
"323",-0.0197802198367347,6.72244897959184,1.01581414212554
"324",-0.0190476191020408,6.72244897959184,1.01581414212554
"325",-0.0183150183673469,6.72244897959184,1.03417439663285
"326",-0.0175824176326531,6.72244897959184,1.03417439663285
"327",-0.0168498168979592,6.72244897959184,1.03417439663285
"328",-0.0161172161632653,6.72244897959184,1.03417439663285
"329",-0.0153846154285714,6.72244897959184,0.991559483600971
"330",-0.0146520146938776,6.72244897959184,0.991559483600971
"331",-0.0139194139591837,6.72244897959184,0.991559483600971
"332",-0.0131868132244898,6.72244897959184,0.991559483600971
"333",-0.0124542124897959,6.72244897959184,0.991559483600971
"334",-0.011721611755102,6.72244897959184,0.991559483600971
"335",-0.0109890110204082,6.72244897959184,0.991559483600971
"336",-0.0102564102857143,6.72244897959184,0.991559483600971
"337",-0.00952380955102041,6.72244897959184,1.01033541650078
"338",-0.00879120881632653,6.72244897959184,1.01033541650078
"339",-0.00805860808163265,6.72244897959184,1.01033541650078
"340",-0.00732600734693878,6.72244897959184,1.01033541650078
"341",-0.0065934066122449,6.72244897959184,1.01033541650078
"342",-0.00586080587755102,6.72244897959184,1.01033541650078
"343",-0.00512820514285714,6.72244897959184,1.01033541650078
"344",-0.00439560440816326,6.72244897959184,1.01033541650078
"345",-0.00366300367346939,6.72244897959184,1.01033541650078
"346",-0.00293040293877551,6.72244897959184,0.99150761662989
"347",-0.00219780220408163,6.72244897959184,0.99150761662989
"348",-0.00146520146938776,6.72244897959184,0.99150761662989
"349",-0.000732600734693882,6.72244897959184,1.02165323424001
"350",0,6.72244897959184,1.06731853878714
"351",-0.035897436,7.54285714285714,1.17794836603385
"352",-0.0351648352653061,7.54285714285714,1.17794836603385
"353",-0.0344322345306122,7.54285714285714,1.17794836603385
"354",-0.0336996337959184,7.54285714285714,1.17794836603385
"355",-0.0329670330612245,7.54285714285714,1.17794836603385
"356",-0.0322344323265306,7.54285714285714,1.17794836603385
"357",-0.0315018315918367,7.54285714285714,1.17794836603385
"358",-0.0307692308571429,7.54285714285714,1.17794836603385
"359",-0.030036630122449,7.54285714285714,1.17794836603385
"360",-0.0293040293877551,7.54285714285714,1.17794836603385
"361",-0.0285714286530612,7.54285714285714,1.17794836603385
"362",-0.0278388279183673,7.54285714285714,1.17794836603385
"363",-0.0271062271836735,7.54285714285714,1.17794836603385
"364",-0.0263736264489796,7.54285714285714,1.17794836603385
"365",-0.0256410257142857,7.54285714285714,1.17794836603385
"366",-0.0249084249795918,7.54285714285714,1.17794836603385
"367",-0.024175824244898,7.54285714285714,1.17794836603385
"368",-0.0234432235102041,7.54285714285714,1.17794836603385
"369",-0.0227106227755102,7.54285714285714,1.17794836603385
"370",-0.0219780220408163,7.54285714285714,1.17794836603385
"371",-0.0212454213061224,7.54285714285714,1.17794836603385
"372",-0.0205128205714286,7.54285714285714,1.14545423892658
"373",-0.0197802198367347,7.54285714285714,1.14545423892658
"374",-0.0190476191020408,7.54285714285714,1.14545423892658
"375",-0.0183150183673469,7.54285714285714,1.16381449343389
"376",-0.0175824176326531,7.54285714285714,1.16381449343389
"377",-0.0168498168979592,7.54285714285714,1.16381449343389
"378",-0.0161172161632653,7.54285714285714,1.16381449343389
"379",-0.0153846154285714,7.54285714285714,1.12119958040201
"380",-0.0146520146938776,7.54285714285714,1.12119958040201
"381",-0.0139194139591837,7.54285714285714,1.12119958040201
"382",-0.0131868132244898,7.54285714285714,1.12119958040201
"383",-0.0124542124897959,7.54285714285714,1.12119958040201
"384",-0.011721611755102,7.54285714285714,1.12119958040201
"385",-0.0109890110204082,7.54285714285714,1.12119958040201
"386",-0.0102564102857143,7.54285714285714,1.12119958040201
"387",-0.00952380955102041,7.54285714285714,1.13997551330182
"388",-0.00879120881632653,7.54285714285714,1.13997551330182
"389",-0.00805860808163265,7.54285714285714,1.13997551330182
"390",-0.00732600734693878,7.54285714285714,1.13997551330182
"391",-0.0065934066122449,7.54285714285714,1.13997551330182
"392",-0.00586080587755102,7.54285714285714,1.13997551330182
"393",-0.00512820514285714,7.54285714285714,1.13997551330182
"394",-0.00439560440816326,7.54285714285714,1.13997551330182
"395",-0.00366300367346939,7.54285714285714,1.13997551330182
"396",-0.00293040293877551,7.54285714285714,1.12114771343093
"397",-0.00219780220408163,7.54285714285714,1.12114771343093
"398",-0.00146520146938776,7.54285714285714,1.12114771343093
"399",-0.000732600734693882,7.54285714285714,1.15129333104105
"400",0,7.54285714285714,1.19695863558818
"401",-0.035897436,8.36326530612245,1.17794836603385
"402",-0.0351648352653061,8.36326530612245,1.17794836603385
"403",-0.0344322345306122,8.36326530612245,1.17794836603385
"404",-0.0336996337959184,8.36326530612245,1.17794836603385
"405",-0.0329670330612245,8.36326530612245,1.17794836603385
"406",-0.0322344323265306,8.36326530612245,1.17794836603385
"407",-0.0315018315918367,8.36326530612245,1.17794836603385
"408",-0.0307692308571429,8.36326530612245,1.17794836603385
"409",-0.030036630122449,8.36326530612245,1.17794836603385
"410",-0.0293040293877551,8.36326530612245,1.17794836603385
"411",-0.0285714286530612,8.36326530612245,1.17794836603385
"412",-0.0278388279183673,8.36326530612245,1.17794836603385
"413",-0.0271062271836735,8.36326530612245,1.17794836603385
"414",-0.0263736264489796,8.36326530612245,1.17794836603385
"415",-0.0256410257142857,8.36326530612245,1.17794836603385
"416",-0.0249084249795918,8.36326530612245,1.17794836603385
"417",-0.024175824244898,8.36326530612245,1.17794836603385
"418",-0.0234432235102041,8.36326530612245,1.17794836603385
"419",-0.0227106227755102,8.36326530612245,1.17794836603385
"420",-0.0219780220408163,8.36326530612245,1.17794836603385
"421",-0.0212454213061224,8.36326530612245,1.17794836603385
"422",-0.0205128205714286,8.36326530612245,1.14545423892658
"423",-0.0197802198367347,8.36326530612245,1.14545423892658
"424",-0.0190476191020408,8.36326530612245,1.14545423892658
"425",-0.0183150183673469,8.36326530612245,1.16381449343389
"426",-0.0175824176326531,8.36326530612245,1.16381449343389
"427",-0.0168498168979592,8.36326530612245,1.16381449343389
"428",-0.0161172161632653,8.36326530612245,1.16381449343389
"429",-0.0153846154285714,8.36326530612245,1.12119958040201
"430",-0.0146520146938776,8.36326530612245,1.12119958040201
"431",-0.0139194139591837,8.36326530612245,1.12119958040201
"432",-0.0131868132244898,8.36326530612245,1.12119958040201
"433",-0.0124542124897959,8.36326530612245,1.12119958040201
"434",-0.011721611755102,8.36326530612245,1.12119958040201
"435",-0.0109890110204082,8.36326530612245,1.12119958040201
"436",-0.0102564102857143,8.36326530612245,1.12119958040201
"437",-0.00952380955102041,8.36326530612245,1.13997551330182
"438",-0.00879120881632653,8.36326530612245,1.13997551330182
"439",-0.00805860808163265,8.36326530612245,1.13997551330182
"440",-0.00732600734693878,8.36326530612245,1.13997551330182
"441",-0.0065934066122449,8.36326530612245,1.13997551330182
"442",-0.00586080587755102,8.36326530612245,1.13997551330182
"443",-0.00512820514285714,8.36326530612245,1.13997551330182
"444",-0.00439560440816326,8.36326530612245,1.13997551330182
"445",-0.00366300367346939,8.36326530612245,1.13997551330182
"446",-0.00293040293877551,8.36326530612245,1.12114771343093
"447",-0.00219780220408163,8.36326530612245,1.12114771343093
"448",-0.00146520146938776,8.36326530612245,1.12114771343093
"449",-0.000732600734693882,8.36326530612245,1.15129333104105
"450",0,8.36326530612245,1.19695863558818
"451",-0.035897436,9.18367346938776,1.17808031168087
"452",-0.0351648352653061,9.18367346938776,1.17808031168087
"453",-0.0344322345306122,9.18367346938776,1.17808031168087
"454",-0.0336996337959184,9.18367346938776,1.17808031168087
"455",-0.0329670330612245,9.18367346938776,1.17808031168087
"456",-0.0322344323265306,9.18367346938776,1.17808031168087
"457",-0.0315018315918367,9.18367346938776,1.17808031168087
"458",-0.0307692308571429,9.18367346938776,1.17808031168087
"459",-0.030036630122449,9.18367346938776,1.17808031168087
"460",-0.0293040293877551,9.18367346938776,1.17808031168087
"461",-0.0285714286530612,9.18367346938776,1.17808031168087
"462",-0.0278388279183673,9.18367346938776,1.17808031168087
"463",-0.0271062271836735,9.18367346938776,1.17808031168087
"464",-0.0263736264489796,9.18367346938776,1.17808031168087
"465",-0.0256410257142857,9.18367346938776,1.17808031168087
"466",-0.0249084249795918,9.18367346938776,1.17808031168087
"467",-0.024175824244898,9.18367346938776,1.17808031168087
"468",-0.0234432235102041,9.18367346938776,1.17808031168087
"469",-0.0227106227755102,9.18367346938776,1.17808031168087
"470",-0.0219780220408163,9.18367346938776,1.17808031168087
"471",-0.0212454213061224,9.18367346938776,1.17808031168087
"472",-0.0205128205714286,9.18367346938776,1.1455861845736
"473",-0.0197802198367347,9.18367346938776,1.1455861845736
"474",-0.0190476191020408,9.18367346938776,1.1455861845736
"475",-0.0183150183673469,9.18367346938776,1.16394643908091
"476",-0.0175824176326531,9.18367346938776,1.16394643908091
"477",-0.0168498168979592,9.18367346938776,1.16394643908091
"478",-0.0161172161632653,9.18367346938776,1.16394643908091
"479",-0.0153846154285714,9.18367346938776,1.12133152604904
"480",-0.0146520146938776,9.18367346938776,1.12133152604904
"481",-0.0139194139591837,9.18367346938776,1.12133152604904
"482",-0.0131868132244898,9.18367346938776,1.12133152604904
"483",-0.0124542124897959,9.18367346938776,1.12133152604904
"484",-0.011721611755102,9.18367346938776,1.12133152604904
"485",-0.0109890110204082,9.18367346938776,1.12133152604904
"486",-0.0102564102857143,9.18367346938776,1.12133152604904
"487",-0.00952380955102041,9.18367346938776,1.14010745894885
"488",-0.00879120881632653,9.18367346938776,1.14010745894885
"489",-0.00805860808163265,9.18367346938776,1.14010745894885
"490",-0.00732600734693878,9.18367346938776,1.14010745894885
"491",-0.0065934066122449,9.18367346938776,1.14010745894885
"492",-0.00586080587755102,9.18367346938776,1.14010745894885
