"","TDP_P","tmean_percent_normal","Predicted"
"132",8.21183673469388,0.890051771428572,1.27547547378593
"133",8.46673469387755,0.890051771428572,1.27547547378593
"134",8.72163265306122,0.890051771428572,1.27547547378593
"135",8.9765306122449,0.890051771428572,1.27547547378593
"136",9.23142857142857,0.890051771428572,1.27547547378593
"137",9.48632653061225,0.890051771428572,1.27547547378593
"138",9.74122448979592,0.890051771428572,1.27547547378593
"139",9.99612244897959,0.890051771428572,1.27547547378593
"140",10.2510204081633,0.890051771428572,1.27547547378593
"141",10.5059183673469,0.890051771428572,1.27547547378593
"142",10.7608163265306,0.890051771428572,1.27547547378593
"143",11.0157142857143,0.890051771428572,1.27547547378593
"144",11.270612244898,0.890051771428572,1.27547547378593
"145",11.5255102040816,0.890051771428572,1.27547547378593
"146",11.7804081632653,0.890051771428572,1.27547547378593
"147",12.035306122449,0.890051771428572,1.27547547378593
"148",12.2902040816327,0.890051771428572,1.27547547378593
"149",12.5451020408163,0.890051771428572,1.27547547378593
"150",12.8,0.890051771428572,1.27547547378593
"151",0.31,0.907538157142857,1.10191473802744
"152",0.564897959183673,0.907538157142857,1.10191473802744
"153",0.819795918367347,0.907538157142857,1.10191473802744
"154",1.07469387755102,0.907538157142857,1.10191473802744
"155",1.32959183673469,0.907538157142857,1.05548429746907
"156",1.58448979591837,0.907538157142857,0.946562146655819
"157",1.83938775510204,0.907538157142857,0.894203390308577
"158",2.09428571428571,0.907538157142857,0.894203390308577
"159",2.34918367346939,0.907538157142857,1.0288350525781
"160",2.60408163265306,0.907538157142857,1.04599352849398
"161",2.85897959183673,0.907538157142857,1.04599352849398
"162",3.11387755102041,0.907538157142857,1.04599352849398
"163",3.36877551020408,0.907538157142857,1.06996968547033
"164",3.62367346938776,0.907538157142857,1.08564602323152
"165",3.87857142857143,0.907538157142857,1.06029122771126
"166",4.1334693877551,0.907538157142857,1.06029122771126
"167",4.38836734693878,0.907538157142857,1.12862298074233
"168",4.64326530612245,0.907538157142857,1.12862298074233
"169",4.89816326530612,0.907538157142857,1.13937661642195
"170",5.1530612244898,0.907538157142857,1.16390811291533
"171",5.40795918367347,0.907538157142857,1.15126625868809
"172",5.66285714285714,0.907538157142857,1.13882994122937
"173",5.91775510204082,0.907538157142857,1.13882994122937
"174",6.17265306122449,0.907538157142857,1.1530421732931
"175",6.42755102040816,0.907538157142857,1.1530421732931
"176",6.68244897959184,0.907538157142857,1.1530421732931
"177",6.93734693877551,0.907538157142857,1.21564502623299
"178",7.19224489795918,0.907538157142857,1.23448594398596
"179",7.44714285714286,0.907538157142857,1.27547547378593
"180",7.70204081632653,0.907538157142857,1.27547547378593
"181",7.9569387755102,0.907538157142857,1.27547547378593
"182",8.21183673469388,0.907538157142857,1.27547547378593
"183",8.46673469387755,0.907538157142857,1.27547547378593
"184",8.72163265306122,0.907538157142857,1.27547547378593
"185",8.9765306122449,0.907538157142857,1.27547547378593
"186",9.23142857142857,0.907538157142857,1.27547547378593
"187",9.48632653061225,0.907538157142857,1.27547547378593
"188",9.74122448979592,0.907538157142857,1.27547547378593
"189",9.99612244897959,0.907538157142857,1.27547547378593
"190",10.2510204081633,0.907538157142857,1.27547547378593
"191",10.5059183673469,0.907538157142857,1.27547547378593
"192",10.7608163265306,0.907538157142857,1.27547547378593
"193",11.0157142857143,0.907538157142857,1.27547547378593
"194",11.270612244898,0.907538157142857,1.27547547378593
"195",11.5255102040816,0.907538157142857,1.27547547378593
"196",11.7804081632653,0.907538157142857,1.27547547378593
"197",12.035306122449,0.907538157142857,1.27547547378593
"198",12.2902040816327,0.907538157142857,1.27547547378593
"199",12.5451020408163,0.907538157142857,1.27547547378593
"200",12.8,0.907538157142857,1.27547547378593
"201",0.31,0.925024542857143,1.10191473802744
"202",0.564897959183673,0.925024542857143,1.10191473802744
"203",0.819795918367347,0.925024542857143,1.10191473802744
"204",1.07469387755102,0.925024542857143,1.10191473802744
"205",1.32959183673469,0.925024542857143,1.05548429746907
"206",1.58448979591837,0.925024542857143,0.946562146655819
"207",1.83938775510204,0.925024542857143,0.894203390308577
"208",2.09428571428571,0.925024542857143,0.894203390308577
"209",2.34918367346939,0.925024542857143,1.0288350525781
"210",2.60408163265306,0.925024542857143,1.04599352849398
"211",2.85897959183673,0.925024542857143,1.04599352849398
"212",3.11387755102041,0.925024542857143,1.04599352849398
"213",3.36877551020408,0.925024542857143,1.06996968547033
"214",3.62367346938776,0.925024542857143,1.08564602323152
"215",3.87857142857143,0.925024542857143,1.06029122771126
"216",4.1334693877551,0.925024542857143,1.06029122771126
"217",4.38836734693878,0.925024542857143,1.12862298074233
"218",4.64326530612245,0.925024542857143,1.12862298074233
"219",4.89816326530612,0.925024542857143,1.13937661642195
"220",5.1530612244898,0.925024542857143,1.16390811291533
"221",5.40795918367347,0.925024542857143,1.15126625868809
"222",5.66285714285714,0.925024542857143,1.13882994122937
"223",5.91775510204082,0.925024542857143,1.13882994122937
"224",6.17265306122449,0.925024542857143,1.1530421732931
"225",6.42755102040816,0.925024542857143,1.1530421732931
"226",6.68244897959184,0.925024542857143,1.1530421732931
"227",6.93734693877551,0.925024542857143,1.21564502623299
"228",7.19224489795918,0.925024542857143,1.23448594398596
"229",7.44714285714286,0.925024542857143,1.27547547378593
"230",7.70204081632653,0.925024542857143,1.27547547378593
"231",7.9569387755102,0.925024542857143,1.27547547378593
"232",8.21183673469388,0.925024542857143,1.27547547378593
"233",8.46673469387755,0.925024542857143,1.27547547378593
"234",8.72163265306122,0.925024542857143,1.27547547378593
"235",8.9765306122449,0.925024542857143,1.27547547378593
"236",9.23142857142857,0.925024542857143,1.27547547378593
"237",9.48632653061225,0.925024542857143,1.27547547378593
"238",9.74122448979592,0.925024542857143,1.27547547378593
"239",9.99612244897959,0.925024542857143,1.27547547378593
"240",10.2510204081633,0.925024542857143,1.27547547378593
"241",10.5059183673469,0.925024542857143,1.27547547378593
"242",10.7608163265306,0.925024542857143,1.27547547378593
"243",11.0157142857143,0.925024542857143,1.27547547378593
"244",11.270612244898,0.925024542857143,1.27547547378593
"245",11.5255102040816,0.925024542857143,1.27547547378593
"246",11.7804081632653,0.925024542857143,1.27547547378593
"247",12.035306122449,0.925024542857143,1.27547547378593
"248",12.2902040816327,0.925024542857143,1.27547547378593
"249",12.5451020408163,0.925024542857143,1.27547547378593
"250",12.8,0.925024542857143,1.27547547378593
"251",0.31,0.942510928571429,1.10191473802744
"252",0.564897959183673,0.942510928571429,1.10191473802744
"253",0.819795918367347,0.942510928571429,1.10191473802744
"254",1.07469387755102,0.942510928571429,1.10191473802744
"255",1.32959183673469,0.942510928571429,1.05548429746907
"256",1.58448979591837,0.942510928571429,0.946562146655819
"257",1.83938775510204,0.942510928571429,0.894203390308577
"258",2.09428571428571,0.942510928571429,0.894203390308577
"259",2.34918367346939,0.942510928571429,1.0288350525781
"260",2.60408163265306,0.942510928571429,1.04599352849398
"261",2.85897959183673,0.942510928571429,1.04599352849398
"262",3.11387755102041,0.942510928571429,1.04599352849398
"263",3.36877551020408,0.942510928571429,1.06996968547033
"264",3.62367346938776,0.942510928571429,1.08564602323152
"265",3.87857142857143,0.942510928571429,1.06029122771126
"266",4.1334693877551,0.942510928571429,1.06029122771126
"267",4.38836734693878,0.942510928571429,1.12862298074233
"268",4.64326530612245,0.942510928571429,1.12862298074233
"269",4.89816326530612,0.942510928571429,1.13937661642195
"270",5.1530612244898,0.942510928571429,1.16390811291533
"271",5.40795918367347,0.942510928571429,1.15126625868809
"272",5.66285714285714,0.942510928571429,1.13882994122937
"273",5.91775510204082,0.942510928571429,1.13882994122937
"274",6.17265306122449,0.942510928571429,1.1530421732931
"275",6.42755102040816,0.942510928571429,1.1530421732931
"276",6.68244897959184,0.942510928571429,1.1530421732931
"277",6.93734693877551,0.942510928571429,1.21564502623299
"278",7.19224489795918,0.942510928571429,1.23448594398596
"279",7.44714285714286,0.942510928571429,1.27547547378593
"280",7.70204081632653,0.942510928571429,1.27547547378593
"281",7.9569387755102,0.942510928571429,1.27547547378593
"282",8.21183673469388,0.942510928571429,1.27547547378593
"283",8.46673469387755,0.942510928571429,1.27547547378593
"284",8.72163265306122,0.942510928571429,1.27547547378593
"285",8.9765306122449,0.942510928571429,1.27547547378593
"286",9.23142857142857,0.942510928571429,1.27547547378593
"287",9.48632653061225,0.942510928571429,1.27547547378593
"288",9.74122448979592,0.942510928571429,1.27547547378593
"289",9.99612244897959,0.942510928571429,1.27547547378593
"290",10.2510204081633,0.942510928571429,1.27547547378593
"291",10.5059183673469,0.942510928571429,1.27547547378593
"292",10.7608163265306,0.942510928571429,1.27547547378593
"293",11.0157142857143,0.942510928571429,1.27547547378593
"294",11.270612244898,0.942510928571429,1.27547547378593
"295",11.5255102040816,0.942510928571429,1.27547547378593
"296",11.7804081632653,0.942510928571429,1.27547547378593
"297",12.035306122449,0.942510928571429,1.27547547378593
"298",12.2902040816327,0.942510928571429,1.27547547378593
"299",12.5451020408163,0.942510928571429,1.27547547378593
"300",12.8,0.942510928571429,1.27547547378593
"301",0.31,0.959997314285714,1.10191473802744
"302",0.564897959183673,0.959997314285714,1.10191473802744
"303",0.819795918367347,0.959997314285714,1.10191473802744
"304",1.07469387755102,0.959997314285714,1.10191473802744
"305",1.32959183673469,0.959997314285714,1.05548429746907
"306",1.58448979591837,0.959997314285714,0.946562146655819
"307",1.83938775510204,0.959997314285714,0.894203390308577
"308",2.09428571428571,0.959997314285714,0.894203390308577
"309",2.34918367346939,0.959997314285714,1.0288350525781
"310",2.60408163265306,0.959997314285714,1.04599352849398
"311",2.85897959183673,0.959997314285714,1.04599352849398
"312",3.11387755102041,0.959997314285714,1.04599352849398
"313",3.36877551020408,0.959997314285714,1.06996968547033
"314",3.62367346938776,0.959997314285714,1.08564602323152
"315",3.87857142857143,0.959997314285714,1.06029122771126
"316",4.1334693877551,0.959997314285714,1.06029122771126
"317",4.38836734693878,0.959997314285714,1.12862298074233
"318",4.64326530612245,0.959997314285714,1.12862298074233
"319",4.89816326530612,0.959997314285714,1.13937661642195
"320",5.1530612244898,0.959997314285714,1.16390811291533
"321",5.40795918367347,0.959997314285714,1.15126625868809
"322",5.66285714285714,0.959997314285714,1.13882994122937
"323",5.91775510204082,0.959997314285714,1.13882994122937
"324",6.17265306122449,0.959997314285714,1.1530421732931
"325",6.42755102040816,0.959997314285714,1.1530421732931
"326",6.68244897959184,0.959997314285714,1.1530421732931
"327",6.93734693877551,0.959997314285714,1.21564502623299
"328",7.19224489795918,0.959997314285714,1.23448594398596
"329",7.44714285714286,0.959997314285714,1.27547547378593
"330",7.70204081632653,0.959997314285714,1.27547547378593
"331",7.9569387755102,0.959997314285714,1.27547547378593
"332",8.21183673469388,0.959997314285714,1.27547547378593
"333",8.46673469387755,0.959997314285714,1.27547547378593
"334",8.72163265306122,0.959997314285714,1.27547547378593
"335",8.9765306122449,0.959997314285714,1.27547547378593
"336",9.23142857142857,0.959997314285714,1.27547547378593
"337",9.48632653061225,0.959997314285714,1.27547547378593
"338",9.74122448979592,0.959997314285714,1.27547547378593
"339",9.99612244897959,0.959997314285714,1.27547547378593
"340",10.2510204081633,0.959997314285714,1.27547547378593
"341",10.5059183673469,0.959997314285714,1.27547547378593
"342",10.7608163265306,0.959997314285714,1.27547547378593
"343",11.0157142857143,0.959997314285714,1.27547547378593
"344",11.270612244898,0.959997314285714,1.27547547378593
"345",11.5255102040816,0.959997314285714,1.27547547378593
"346",11.7804081632653,0.959997314285714,1.27547547378593
"347",12.035306122449,0.959997314285714,1.27547547378593
"348",12.2902040816327,0.959997314285714,1.27547547378593
"349",12.5451020408163,0.959997314285714,1.27547547378593
"350",12.8,0.959997314285714,1.27547547378593
"351",0.31,0.9774837,1.10191473802744
"352",0.564897959183673,0.9774837,1.10191473802744
"353",0.819795918367347,0.9774837,1.10191473802744
"354",1.07469387755102,0.9774837,1.10191473802744
"355",1.32959183673469,0.9774837,1.05548429746907
"356",1.58448979591837,0.9774837,0.946562146655819
"357",1.83938775510204,0.9774837,0.894203390308577
"358",2.09428571428571,0.9774837,0.894203390308577
"359",2.34918367346939,0.9774837,1.0288350525781
"360",2.60408163265306,0.9774837,1.04599352849398
"361",2.85897959183673,0.9774837,1.04599352849398
"362",3.11387755102041,0.9774837,1.04599352849398
"363",3.36877551020408,0.9774837,1.06996968547033
"364",3.62367346938776,0.9774837,1.08564602323152
"365",3.87857142857143,0.9774837,1.06029122771126
"366",4.1334693877551,0.9774837,1.06029122771126
"367",4.38836734693878,0.9774837,1.12862298074233
"368",4.64326530612245,0.9774837,1.12862298074233
"369",4.89816326530612,0.9774837,1.13937661642195
"370",5.1530612244898,0.9774837,1.16390811291533
"371",5.40795918367347,0.9774837,1.15126625868809
"372",5.66285714285714,0.9774837,1.13882994122937
"373",5.91775510204082,0.9774837,1.13882994122937
"374",6.17265306122449,0.9774837,1.1530421732931
"375",6.42755102040816,0.9774837,1.1530421732931
"376",6.68244897959184,0.9774837,1.1530421732931
"377",6.93734693877551,0.9774837,1.21564502623299
"378",7.19224489795918,0.9774837,1.23448594398596
"379",7.44714285714286,0.9774837,1.27547547378593
"380",7.70204081632653,0.9774837,1.27547547378593
"381",7.9569387755102,0.9774837,1.27547547378593
"382",8.21183673469388,0.9774837,1.27547547378593
"383",8.46673469387755,0.9774837,1.27547547378593
"384",8.72163265306122,0.9774837,1.27547547378593
"385",8.9765306122449,0.9774837,1.27547547378593
"386",9.23142857142857,0.9774837,1.27547547378593
"387",9.48632653061225,0.9774837,1.27547547378593
"388",9.74122448979592,0.9774837,1.27547547378593
"389",9.99612244897959,0.9774837,1.27547547378593
"390",10.2510204081633,0.9774837,1.27547547378593
"391",10.5059183673469,0.9774837,1.27547547378593
"392",10.7608163265306,0.9774837,1.27547547378593
"393",11.0157142857143,0.9774837,1.27547547378593
"394",11.270612244898,0.9774837,1.27547547378593
"395",11.5255102040816,0.9774837,1.27547547378593
"396",11.7804081632653,0.9774837,1.27547547378593
"397",12.035306122449,0.9774837,1.27547547378593
"398",12.2902040816327,0.9774837,1.27547547378593
"399",12.5451020408163,0.9774837,1.27547547378593
"400",12.8,0.9774837,1.27547547378593
"401",0.31,0.994970085714286,1.1215851495737
"402",0.564897959183673,0.994970085714286,1.1215851495737
"403",0.819795918367347,0.994970085714286,1.1215851495737
"404",1.07469387755102,0.994970085714286,1.1215851495737
"405",1.32959183673469,0.994970085714286,1.07515470901533
"406",1.58448979591837,0.994970085714286,0.966232558202075
"407",1.83938775510204,0.994970085714286,0.913873801854833
"408",2.09428571428571,0.994970085714286,0.913873801854833
"409",2.34918367346939,0.994970085714286,1.04850546412435
"410",2.60408163265306,0.994970085714286,1.06566394004023
"411",2.85897959183673,0.994970085714286,1.06566394004023
"412",3.11387755102041,0.994970085714286,1.06566394004023
"413",3.36877551020408,0.994970085714286,1.08964009701658
"414",3.62367346938776,0.994970085714286,1.10531643477777
"415",3.87857142857143,0.994970085714286,1.07996163925752
"416",4.1334693877551,0.994970085714286,1.07996163925752
"417",4.38836734693878,0.994970085714286,1.14829339228859
"418",4.64326530612245,0.994970085714286,1.14829339228859
"419",4.89816326530612,0.994970085714286,1.15904702796821
"420",5.1530612244898,0.994970085714286,1.18357852446158
"421",5.40795918367347,0.994970085714286,1.17093667023435
"422",5.66285714285714,0.994970085714286,1.15850035277563
"423",5.91775510204082,0.994970085714286,1.15850035277563
"424",6.17265306122449,0.994970085714286,1.17271258483936
"425",6.42755102040816,0.994970085714286,1.17271258483936
"426",6.68244897959184,0.994970085714286,1.17271258483936
"427",6.93734693877551,0.994970085714286,1.23531543777924
"428",7.19224489795918,0.994970085714286,1.25415635553221
"429",7.44714285714286,0.994970085714286,1.29514588533218
"430",7.70204081632653,0.994970085714286,1.29514588533218
"431",7.9569387755102,0.994970085714286,1.29514588533218
"432",8.21183673469388,0.994970085714286,1.29514588533218
"433",8.46673469387755,0.994970085714286,1.29514588533218
"434",8.72163265306122,0.994970085714286,1.29514588533218
"435",8.9765306122449,0.994970085714286,1.29514588533218
"436",9.23142857142857,0.994970085714286,1.29514588533218
"437",9.48632653061225,0.994970085714286,1.29514588533218
"438",9.74122448979592,0.994970085714286,1.29514588533218
"439",9.99612244897959,0.994970085714286,1.29514588533218
"440",10.2510204081633,0.994970085714286,1.29514588533218
"441",10.5059183673469,0.994970085714286,1.29514588533218
"442",10.7608163265306,0.994970085714286,1.29514588533218
"443",11.0157142857143,0.994970085714286,1.29514588533218
"444",11.270612244898,0.994970085714286,1.29514588533218
"445",11.5255102040816,0.994970085714286,1.29514588533218
"446",11.7804081632653,0.994970085714286,1.29514588533218
"447",12.035306122449,0.994970085714286,1.29514588533218
"448",12.2902040816327,0.994970085714286,1.29514588533218
"449",12.5451020408163,0.994970085714286,1.29514588533218
"450",12.8,0.994970085714286,1.29514588533218
"451",0.31,1.01245647142857,1.1215851495737
"452",0.564897959183673,1.01245647142857,1.1215851495737
"453",0.819795918367347,1.01245647142857,1.1215851495737
"454",1.07469387755102,1.01245647142857,1.1215851495737
"455",1.32959183673469,1.01245647142857,1.07515470901533
"456",1.58448979591837,1.01245647142857,0.966232558202075
"457",1.83938775510204,1.01245647142857,0.913873801854833
"458",2.09428571428571,1.01245647142857,0.913873801854833
"459",2.34918367346939,1.01245647142857,1.04850546412435
"460",2.60408163265306,1.01245647142857,1.06566394004023
"461",2.85897959183673,1.01245647142857,1.06566394004023
"462",3.11387755102041,1.01245647142857,1.06566394004023
"463",3.36877551020408,1.01245647142857,1.08964009701658
"464",3.62367346938776,1.01245647142857,1.10531643477777
"465",3.87857142857143,1.01245647142857,1.07996163925752
"466",4.1334693877551,1.01245647142857,1.07996163925752
"467",4.38836734693878,1.01245647142857,1.14829339228859
"468",4.64326530612245,1.01245647142857,1.14829339228859
"469",4.89816326530612,1.01245647142857,1.15904702796821
"470",5.1530612244898,1.01245647142857,1.18357852446158
"471",5.40795918367347,1.01245647142857,1.17093667023435
"472",5.66285714285714,1.01245647142857,1.15850035277563
"473",5.91775510204082,1.01245647142857,1.15850035277563
"474",6.17265306122449,1.01245647142857,1.17271258483936
"475",6.42755102040816,1.01245647142857,1.17271258483936
"476",6.68244897959184,1.01245647142857,1.17271258483936
"477",6.93734693877551,1.01245647142857,1.23531543777924
"478",7.19224489795918,1.01245647142857,1.25415635553221
"479",7.44714285714286,1.01245647142857,1.29514588533218
"480",7.70204081632653,1.01245647142857,1.29514588533218
"481",7.9569387755102,1.01245647142857,1.29514588533218
"482",8.21183673469388,1.01245647142857,1.29514588533218
"483",8.46673469387755,1.01245647142857,1.29514588533218
"484",8.72163265306122,1.01245647142857,1.29514588533218
"485",8.9765306122449,1.01245647142857,1.29514588533218
"486",9.23142857142857,1.01245647142857,1.29514588533218
"487",9.48632653061225,1.01245647142857,1.29514588533218
"488",9.74122448979592,1.01245647142857,1.29514588533218
"489",9.99612244897959,1.01245647142857,1.29514588533218
"490",10.2510204081633,1.01245647142857,1.29514588533218
"491",10.5059183673469,1.01245647142857,1.29514588533218
"492",10.7608163265306,1.01245647142857,1.29514588533218
"493",11.0157142857143,1.01245647142857,1.29514588533218
"494",11.270612244898,1.01245647142857,1.29514588533218
"495",11.5255102040816,1.01245647142857,1.29514588533218
"496",11.7804081632653,1.01245647142857,1.29514588533218
"497",12.035306122449,1.01245647142857,1.29514588533218
"498",12.2902040816327,1.01245647142857,1.29514588533218
"499",12.5451020408163,1.01245647142857,1.29514588533218
"500",12.8,1.01245647142857,1.29514588533218
"501",0.31,1.02994285714286,1.1215851495737
"502",0.564897959183673,1.02994285714286,1.1215851495737
"503",0.819795918367347,1.02994285714286,1.1215851495737
"504",1.07469387755102,1.02994285714286,1.1215851495737
"505",1.32959183673469,1.02994285714286,1.07515470901533
"506",1.58448979591837,1.02994285714286,0.966232558202075
"507",1.83938775510204,1.02994285714286,0.913873801854833
"508",2.09428571428571,1.02994285714286,0.913873801854833
"509",2.34918367346939,1.02994285714286,1.04850546412435
"510",2.60408163265306,1.02994285714286,1.06566394004023
"511",2.85897959183673,1.02994285714286,1.06566394004023
"512",3.11387755102041,1.02994285714286,1.06566394004023
"513",3.36877551020408,1.02994285714286,1.08964009701658
"514",3.62367346938776,1.02994285714286,1.10531643477777
"515",3.87857142857143,1.02994285714286,1.07996163925752
"516",4.1334693877551,1.02994285714286,1.07996163925752
"517",4.38836734693878,1.02994285714286,1.14829339228859
"518",4.64326530612245,1.02994285714286,1.14829339228859
"519",4.89816326530612,1.02994285714286,1.15904702796821
"520",5.1530612244898,1.02994285714286,1.18357852446158
"521",5.40795918367347,1.02994285714286,1.17093667023435
"522",5.66285714285714,1.02994285714286,1.15850035277563
"523",5.91775510204082,1.02994285714286,1.15850035277563
"524",6.17265306122449,1.02994285714286,1.17271258483936
"525",6.42755102040816,1.02994285714286,1.17271258483936
"526",6.68244897959184,1.02994285714286,1.17271258483936
"527",6.93734693877551,1.02994285714286,1.23531543777924
"528",7.19224489795918,1.02994285714286,1.25415635553221
"529",7.44714285714286,1.02994285714286,1.29514588533218
