"","TEMP","shrub2011","Predicted"
"1",2.56,0,0.88970463855258
"2",2.89551020408163,0,0.88970463855258
"3",3.23102040816327,0,0.88970463855258
"4",3.5665306122449,0,0.88970463855258
"5",3.90204081632653,0,0.88970463855258
"6",4.23755102040816,0,0.88970463855258
"7",4.5730612244898,0,1.01847638747428
"8",4.90857142857143,0,1.01847638747428
"9",5.24408163265306,0,1.01847638747428
"10",5.57959183673469,0,1.23872778755943
"11",5.91510204081633,0,1.23872778755943
"12",6.25061224489796,0,1.23872778755943
"13",6.58612244897959,0,1.19548457105273
"14",6.92163265306123,0,1.23268668568985
"15",7.25714285714286,0,1.18881482783466
"16",7.59265306122449,0,1.17610399197615
"17",7.92816326530612,0,1.15444946944454
"18",8.26367346938776,0,1.15444946944454
"19",8.59918367346939,0,1.15444946944454
"20",8.93469387755102,0,1.1389654097617
"21",9.27020408163265,0,1.11077296858589
"22",9.60571428571429,0,1.11077296858589
"23",9.94122448979592,0,1.11077296858589
"24",10.2767346938776,0,1.08027793347623
"25",10.6122448979592,0,0.999662456622527
"26",10.9477551020408,0,0.947152246044104
"27",11.2832653061225,0,0.821435972686751
"28",11.6187755102041,0,0.821435972686751
"29",11.9542857142857,0,0.843581120383838
"30",12.2897959183673,0,0.806718565144615
"31",12.625306122449,0,0.806718565144615
"32",12.9608163265306,0,0.806718565144615
"33",13.2963265306122,0,0.773807461666503
"34",13.6318367346939,0,0.773807461666503
"35",13.9673469387755,0,0.773807461666503
"36",14.3028571428571,0,0.773807461666503
"37",14.6383673469388,0,0.773807461666503
"38",14.9738775510204,0,0.773807461666503
"39",15.309387755102,0,0.773807461666503
"40",15.6448979591837,0,0.773807461666503
"41",15.9804081632653,0,0.773807461666503
"42",16.3159183673469,0,0.773807461666503
"43",16.6514285714286,0,0.773807461666503
"44",16.9869387755102,0,0.773807461666503
"45",17.3224489795918,0,0.773807461666503
"46",17.6579591836735,0,0.773807461666503
"47",17.9934693877551,0,0.773807461666503
"48",18.3289795918367,0,0.773807461666503
"49",18.6644897959184,0,0.773807461666503
"50",19,0,0.773807461666503
"51",2.56,0.0102710668571429,0.88970463855258
"52",2.89551020408163,0.0102710668571429,0.88970463855258
"53",3.23102040816327,0.0102710668571429,0.88970463855258
"54",3.5665306122449,0.0102710668571429,0.88970463855258
