"","NtoP","lake_perc_area","Predicted"
"1",18.1,0.48,0.602145742439464
"2",44.0040816326531,0.48,0.602145742439464
"3",69.9081632653061,0.48,0.406358396996579
"4",95.8122448979592,0.48,0.505686324994133
"5",121.716326530612,0.48,0.526639590924619
"6",147.620408163265,0.48,0.545439223263013
"7",173.524489795918,0.48,0.559053826646203
"8",199.428571428571,0.48,0.552811768435649
"9",225.332653061225,0.48,0.581146562387812
"10",251.236734693878,0.48,0.711064388550734
"11",277.140816326531,0.48,0.711064388550734
"12",303.044897959184,0.48,0.711064388550734
"13",328.948979591837,0.48,0.711064388550734
"14",354.85306122449,0.48,0.711064388550734
"15",380.757142857143,0.48,0.711064388550734
"16",406.661224489796,0.48,0.711064388550734
"17",432.565306122449,0.48,0.711064388550734
"18",458.469387755102,0.48,0.711064388550734
"19",484.373469387755,0.48,0.711064388550734
"20",510.277551020408,0.48,0.711064388550734
"21",536.181632653061,0.48,0.711064388550734
"22",562.085714285714,0.48,0.711064388550734
"23",587.989795918367,0.48,0.711064388550734
"24",613.893877551021,0.48,0.711064388550734
"25",639.797959183674,0.48,0.711064388550734
"26",665.702040816327,0.48,0.711064388550734
"27",691.60612244898,0.48,0.711064388550734
"28",717.510204081633,0.48,0.711064388550734
"29",743.414285714286,0.48,0.711064388550734
"30",769.318367346939,0.48,0.711064388550734
"31",795.222448979592,0.48,0.711064388550734
"32",821.126530612245,0.48,0.711064388550734
"33",847.030612244898,0.48,0.711064388550734
"34",872.934693877551,0.48,0.711064388550734
"35",898.838775510204,0.48,0.711064388550734
"36",924.742857142857,0.48,0.711064388550734
"37",950.64693877551,0.48,0.711064388550734
"38",976.551020408163,0.48,0.711064388550734
"39",1002.45510204082,0.48,0.711064388550734
"40",1028.35918367347,0.48,0.711064388550734
"41",1054.26326530612,0.48,0.711064388550734
"42",1080.16734693878,0.48,0.711064388550734
"43",1106.07142857143,0.48,0.711064388550734
"44",1131.97551020408,0.48,0.711064388550734
"45",1157.87959183673,0.48,0.711064388550734
"46",1183.78367346939,0.48,0.711064388550734
"47",1209.68775510204,0.48,0.711064388550734
"48",1235.59183673469,0.48,0.711064388550734
"49",1261.49591836735,0.48,0.711064388550734
"50",1287.4,0.48,0.711064388550734
"51",18.1,0.680204081632653,0.602145742439464
"52",44.0040816326531,0.680204081632653,0.602145742439464
"53",69.9081632653061,0.680204081632653,0.406358396996579
"54",95.8122448979592,0.680204081632653,0.505686324994133
"55",121.716326530612,0.680204081632653,0.526639590924619
"56",147.620408163265,0.680204081632653,0.545439223263013
"57",173.524489795918,0.680204081632653,0.559053826646203
"58",199.428571428571,0.680204081632653,0.552811768435649
"59",225.332653061225,0.680204081632653,0.581146562387812
"60",251.236734693878,0.680204081632653,0.711064388550734
"61",277.140816326531,0.680204081632653,0.711064388550734
"62",303.044897959184,0.680204081632653,0.711064388550734
"63",328.948979591837,0.680204081632653,0.711064388550734
"64",354.85306122449,0.680204081632653,0.711064388550734
"65",380.757142857143,0.680204081632653,0.711064388550734
"66",406.661224489796,0.680204081632653,0.711064388550734
"67",432.565306122449,0.680204081632653,0.711064388550734
"68",458.469387755102,0.680204081632653,0.711064388550734
"69",484.373469387755,0.680204081632653,0.711064388550734
"70",510.277551020408,0.680204081632653,0.711064388550734
"71",536.181632653061,0.680204081632653,0.711064388550734
"72",562.085714285714,0.680204081632653,0.711064388550734
"73",587.989795918367,0.680204081632653,0.711064388550734
"74",613.893877551021,0.680204081632653,0.711064388550734
"75",639.797959183674,0.680204081632653,0.711064388550734
"76",665.702040816327,0.680204081632653,0.711064388550734
"77",691.60612244898,0.680204081632653,0.711064388550734
"78",717.510204081633,0.680204081632653,0.711064388550734
"79",743.414285714286,0.680204081632653,0.711064388550734
"80",769.318367346939,0.680204081632653,0.711064388550734
"81",795.222448979592,0.680204081632653,0.711064388550734
"82",821.126530612245,0.680204081632653,0.711064388550734
"83",847.030612244898,0.680204081632653,0.711064388550734
"84",872.934693877551,0.680204081632653,0.711064388550734
"85",898.838775510204,0.680204081632653,0.711064388550734
"86",924.742857142857,0.680204081632653,0.711064388550734
"87",950.64693877551,0.680204081632653,0.711064388550734
"88",976.551020408163,0.680204081632653,0.711064388550734
"89",1002.45510204082,0.680204081632653,0.711064388550734
"90",1028.35918367347,0.680204081632653,0.711064388550734
"91",1054.26326530612,0.680204081632653,0.711064388550734
"92",1080.16734693878,0.680204081632653,0.711064388550734
"93",1106.07142857143,0.680204081632653,0.711064388550734
"94",1131.97551020408,0.680204081632653,0.711064388550734
"95",1157.87959183673,0.680204081632653,0.711064388550734
"96",1183.78367346939,0.680204081632653,0.711064388550734
"97",1209.68775510204,0.680204081632653,0.711064388550734
"98",1235.59183673469,0.680204081632653,0.711064388550734
"99",1261.49591836735,0.680204081632653,0.711064388550734
"100",1287.4,0.680204081632653,0.711064388550734
"101",18.1,0.880408163265306,0.804050578739175
"102",44.0040816326531,0.880408163265306,0.804050578739175
"103",69.9081632653061,0.880408163265306,0.60826323329629
"104",95.8122448979592,0.880408163265306,0.707591161293843
"105",121.716326530612,0.880408163265306,0.72854442722433
"106",147.620408163265,0.880408163265306,0.747344059562724
"107",173.524489795918,0.880408163265306,0.760958662945914
"108",199.428571428571,0.880408163265306,0.75471660473536
"109",225.332653061225,0.880408163265306,0.783051398687523
"110",251.236734693878,0.880408163265306,0.912969224850444
"111",277.140816326531,0.880408163265306,0.912969224850444
"112",303.044897959184,0.880408163265306,0.912969224850444
"113",328.948979591837,0.880408163265306,0.912969224850444
"114",354.85306122449,0.880408163265306,0.912969224850444
"115",380.757142857143,0.880408163265306,0.912969224850444
"116",406.661224489796,0.880408163265306,0.912969224850444
"117",432.565306122449,0.880408163265306,0.912969224850444
"118",458.469387755102,0.880408163265306,0.912969224850444
"119",484.373469387755,0.880408163265306,0.912969224850444
"120",510.277551020408,0.880408163265306,0.912969224850444
"121",536.181632653061,0.880408163265306,0.912969224850444
"122",562.085714285714,0.880408163265306,0.912969224850444
"123",587.989795918367,0.880408163265306,0.912969224850444
"124",613.893877551021,0.880408163265306,0.912969224850444
"125",639.797959183674,0.880408163265306,0.912969224850444
"126",665.702040816327,0.880408163265306,0.912969224850444
"127",691.60612244898,0.880408163265306,0.912969224850444
"128",717.510204081633,0.880408163265306,0.912969224850444
"129",743.414285714286,0.880408163265306,0.912969224850444
"130",769.318367346939,0.880408163265306,0.912969224850444
"131",795.222448979592,0.880408163265306,0.912969224850444
"132",821.126530612245,0.880408163265306,0.912969224850444
"133",847.030612244898,0.880408163265306,0.912969224850444
"134",872.934693877551,0.880408163265306,0.912969224850444
"135",898.838775510204,0.880408163265306,0.912969224850444
"136",924.742857142857,0.880408163265306,0.912969224850444
"137",950.64693877551,0.880408163265306,0.912969224850444
"138",976.551020408163,0.880408163265306,0.912969224850444
"139",1002.45510204082,0.880408163265306,0.912969224850444
"140",1028.35918367347,0.880408163265306,0.912969224850444
"141",1054.26326530612,0.880408163265306,0.912969224850444
"142",1080.16734693878,0.880408163265306,0.912969224850444
"143",1106.07142857143,0.880408163265306,0.912969224850444
"144",1131.97551020408,0.880408163265306,0.912969224850444
"145",1157.87959183673,0.880408163265306,0.912969224850444
"146",1183.78367346939,0.880408163265306,0.912969224850444
"147",1209.68775510204,0.880408163265306,0.912969224850444
"148",1235.59183673469,0.880408163265306,0.912969224850444
"149",1261.49591836735,0.880408163265306,0.912969224850444
"150",1287.4,0.880408163265306,0.912969224850444
"151",18.1,1.08061224489796,0.772523195556211
"152",44.0040816326531,1.08061224489796,0.772523195556211
"153",69.9081632653061,1.08061224489796,0.576735850113326
"154",95.8122448979592,1.08061224489796,0.676063778110879
"155",121.716326530612,1.08061224489796,0.697017044041366
"156",147.620408163265,1.08061224489796,0.71581667637976
"157",173.524489795918,1.08061224489796,0.72943127976295
"158",199.428571428571,1.08061224489796,0.723189221552396
"159",225.332653061225,1.08061224489796,0.751524015504559
"160",251.236734693878,1.08061224489796,0.896081818077922
"161",277.140816326531,1.08061224489796,0.896081818077922
"162",303.044897959184,1.08061224489796,0.896081818077922
"163",328.948979591837,1.08061224489796,0.896081818077922
"164",354.85306122449,1.08061224489796,0.896081818077922
"165",380.757142857143,1.08061224489796,0.896081818077922
"166",406.661224489796,1.08061224489796,0.896081818077922
"167",432.565306122449,1.08061224489796,0.896081818077922
"168",458.469387755102,1.08061224489796,0.896081818077922
"169",484.373469387755,1.08061224489796,0.896081818077922
"170",510.277551020408,1.08061224489796,0.896081818077922
"171",536.181632653061,1.08061224489796,0.896081818077922
"172",562.085714285714,1.08061224489796,0.896081818077922
"173",587.989795918367,1.08061224489796,0.896081818077922
"174",613.893877551021,1.08061224489796,0.896081818077922
"175",639.797959183674,1.08061224489796,0.896081818077922
"176",665.702040816327,1.08061224489796,0.896081818077922
"177",691.60612244898,1.08061224489796,0.896081818077922
"178",717.510204081633,1.08061224489796,0.896081818077922
"179",743.414285714286,1.08061224489796,0.896081818077922
"180",769.318367346939,1.08061224489796,0.896081818077922
"181",795.222448979592,1.08061224489796,0.896081818077922
"182",821.126530612245,1.08061224489796,0.896081818077922
"183",847.030612244898,1.08061224489796,0.896081818077922
"184",872.934693877551,1.08061224489796,0.896081818077922
"185",898.838775510204,1.08061224489796,0.896081818077922
"186",924.742857142857,1.08061224489796,0.896081818077922
"187",950.64693877551,1.08061224489796,0.896081818077922
"188",976.551020408163,1.08061224489796,0.896081818077922
"189",1002.45510204082,1.08061224489796,0.896081818077922
"190",1028.35918367347,1.08061224489796,0.896081818077922
"191",1054.26326530612,1.08061224489796,0.896081818077922
"192",1080.16734693878,1.08061224489796,0.896081818077922
"193",1106.07142857143,1.08061224489796,0.896081818077922
"194",1131.97551020408,1.08061224489796,0.896081818077922
"195",1157.87959183673,1.08061224489796,0.896081818077922
"196",1183.78367346939,1.08061224489796,0.896081818077922
"197",1209.68775510204,1.08061224489796,0.896081818077922
"198",1235.59183673469,1.08061224489796,0.896081818077922
"199",1261.49591836735,1.08061224489796,0.896081818077922
"200",1287.4,1.08061224489796,0.896081818077922
"201",18.1,1.28081632653061,0.913982813542221
"202",44.0040816326531,1.28081632653061,0.913982813542221
"203",69.9081632653061,1.28081632653061,0.718195468099335
"204",95.8122448979592,1.28081632653061,0.817523396096889
"205",121.716326530612,1.28081632653061,0.838476662027376
"206",147.620408163265,1.28081632653061,0.857276294365769
"207",173.524489795918,1.28081632653061,0.870890897748959
"208",199.428571428571,1.28081632653061,0.864648839538405
"209",225.332653061225,1.28081632653061,0.892983633490569
"210",251.236734693878,1.28081632653061,1.03754143606393
"211",277.140816326531,1.28081632653061,1.03754143606393
"212",303.044897959184,1.28081632653061,1.03754143606393
"213",328.948979591837,1.28081632653061,1.03754143606393
"214",354.85306122449,1.28081632653061,1.03754143606393
"215",380.757142857143,1.28081632653061,1.03754143606393
"216",406.661224489796,1.28081632653061,1.03754143606393
"217",432.565306122449,1.28081632653061,1.03754143606393
"218",458.469387755102,1.28081632653061,1.03754143606393
"219",484.373469387755,1.28081632653061,1.03754143606393
"220",510.277551020408,1.28081632653061,1.03754143606393
"221",536.181632653061,1.28081632653061,1.03754143606393
"222",562.085714285714,1.28081632653061,1.03754143606393
"223",587.989795918367,1.28081632653061,1.03754143606393
"224",613.893877551021,1.28081632653061,1.03754143606393
"225",639.797959183674,1.28081632653061,1.03754143606393
"226",665.702040816327,1.28081632653061,1.03754143606393
"227",691.60612244898,1.28081632653061,1.03754143606393
"228",717.510204081633,1.28081632653061,1.03754143606393
"229",743.414285714286,1.28081632653061,1.03754143606393
"230",769.318367346939,1.28081632653061,1.03754143606393
"231",795.222448979592,1.28081632653061,1.03754143606393
"232",821.126530612245,1.28081632653061,1.03754143606393
"233",847.030612244898,1.28081632653061,1.03754143606393
"234",872.934693877551,1.28081632653061,1.03754143606393
"235",898.838775510204,1.28081632653061,1.03754143606393
"236",924.742857142857,1.28081632653061,1.03754143606393
"237",950.64693877551,1.28081632653061,1.03754143606393
"238",976.551020408163,1.28081632653061,1.03754143606393
"239",1002.45510204082,1.28081632653061,1.03754143606393
"240",1028.35918367347,1.28081632653061,1.03754143606393
"241",1054.26326530612,1.28081632653061,1.03754143606393
"242",1080.16734693878,1.28081632653061,1.03754143606393
"243",1106.07142857143,1.28081632653061,1.03754143606393
"244",1131.97551020408,1.28081632653061,1.03754143606393
"245",1157.87959183673,1.28081632653061,1.03754143606393
"246",1183.78367346939,1.28081632653061,1.03754143606393
"247",1209.68775510204,1.28081632653061,1.03754143606393
"248",1235.59183673469,1.28081632653061,1.03754143606393
"249",1261.49591836735,1.28081632653061,1.03754143606393
"250",1287.4,1.28081632653061,1.03754143606393
"251",18.1,1.48102040816327,0.956673523472998
"252",44.0040816326531,1.48102040816327,0.956673523472998
"253",69.9081632653061,1.48102040816327,0.760886178030112
"254",95.8122448979592,1.48102040816327,0.860214106027665
"255",121.716326530612,1.48102040816327,0.881167371958152
"256",147.620408163265,1.48102040816327,0.899967004296546
"257",173.524489795918,1.48102040816327,0.913581607679736
"258",199.428571428571,1.48102040816327,0.907339549469182
"259",225.332653061225,1.48102040816327,0.935674343421345
"260",251.236734693878,1.48102040816327,1.10311236922658
"261",277.140816326531,1.48102040816327,1.10311236922658
"262",303.044897959184,1.48102040816327,1.10311236922658
"263",328.948979591837,1.48102040816327,1.10311236922658
