"","tmean_month","LON_DD","Predicted"
"1",2.403333,-105.6737137,1.18732677641786
"2",2.64973506122449,-105.6737137,1.18732677641786
"3",2.89613712244898,-105.6737137,1.18732677641786
"4",3.14253918367347,-105.6737137,1.18732677641786
"5",3.38894124489796,-105.6737137,1.18732677641786
"6",3.63534330612245,-105.6737137,1.18732677641786
"7",3.88174536734694,-105.6737137,1.18732677641786
"8",4.12814742857143,-105.6737137,1.18732677641786
"9",4.37454948979592,-105.6737137,1.18732677641786
"10",4.62095155102041,-105.6737137,1.18732677641786
"11",4.8673536122449,-105.6737137,1.18732677641786
"12",5.11375567346939,-105.6737137,1.18732677641786
"13",5.36015773469388,-105.6737137,1.18732677641786
"14",5.60655979591837,-105.6737137,1.18732677641786
"15",5.85296185714286,-105.6737137,1.18732677641786
"16",6.09936391836735,-105.6737137,1.18732677641786
"17",6.34576597959184,-105.6737137,1.18732677641786
"18",6.59216804081633,-105.6737137,1.18732677641786
"19",6.83857010204082,-105.6737137,1.18732677641786
"20",7.08497216326531,-105.6737137,1.18732677641786
"21",7.3313742244898,-105.6737137,1.18732677641786
"22",7.57777628571429,-105.6737137,1.18732677641786
"23",7.82417834693878,-105.6737137,1.18732677641786
"24",8.07058040816327,-105.6737137,1.18732677641786
"25",8.31698246938775,-105.6737137,1.18732677641786
"26",8.56338453061224,-105.6737137,1.18732677641786
"27",8.80978659183673,-105.6737137,1.18732677641786
"28",9.05618865306122,-105.6737137,1.18732677641786
"29",9.30259071428571,-105.6737137,1.18732677641786
"30",9.5489927755102,-105.6737137,1.18732677641786
"31",9.79539483673469,-105.6737137,1.18732677641786
"32",10.0417968979592,-105.6737137,1.1443181285282
"33",10.2881989591837,-105.6737137,1.1443181285282
"34",10.5346010204082,-105.6737137,1.12998840092337
"35",10.7810030816327,-105.6737137,1.08563447716486
"36",11.0274051428571,-105.6737137,1.12482734661147
"37",11.2738072040816,-105.6737137,1.13904272095899
"38",11.5202092653061,-105.6737137,1.13904272095899
"39",11.7666113265306,-105.6737137,1.13904272095899
"40",12.0130133877551,-105.6737137,1.13234251549074
"41",12.2594154489796,-105.6737137,1.16068911219369
"42",12.5058175102041,-105.6737137,1.21919740981233
"43",12.7522195714286,-105.6737137,1.21919740981233
"44",12.9986216326531,-105.6737137,1.19534634377408
"45",13.2450236938776,-105.6737137,1.19534634377408
"46",13.491425755102,-105.6737137,1.19534634377408
"47",13.7378278163265,-105.6737137,1.19534634377408
"48",13.984229877551,-105.6737137,1.19534634377408
"49",14.2306319387755,-105.6737137,1.19534634377408
"50",14.477034,-105.6737137,1.19534634377408
"51",2.403333,-105.672053138776,1.18732677641786
"52",2.64973506122449,-105.672053138776,1.18732677641786
"53",2.89613712244898,-105.672053138776,1.18732677641786
"54",3.14253918367347,-105.672053138776,1.18732677641786
"55",3.38894124489796,-105.672053138776,1.18732677641786
"56",3.63534330612245,-105.672053138776,1.18732677641786
"57",3.88174536734694,-105.672053138776,1.18732677641786
"58",4.12814742857143,-105.672053138776,1.18732677641786
"59",4.37454948979592,-105.672053138776,1.18732677641786
"60",4.62095155102041,-105.672053138776,1.18732677641786
"61",4.8673536122449,-105.672053138776,1.18732677641786
"62",5.11375567346939,-105.672053138776,1.18732677641786
"63",5.36015773469388,-105.672053138776,1.18732677641786
