"","NtoP","eastMEAN","Predicted"
"91",1054.26326530612,-0.0743777187142857,1.26732657222824
"92",1080.16734693878,-0.0743777187142857,1.26732657222824
"93",1106.07142857143,-0.0743777187142857,1.26732657222824
"94",1131.97551020408,-0.0743777187142857,1.26732657222824
"95",1157.87959183673,-0.0743777187142857,1.26732657222824
"96",1183.78367346939,-0.0743777187142857,1.26732657222824
"97",1209.68775510204,-0.0743777187142857,1.26732657222824
"98",1235.59183673469,-0.0743777187142857,1.26732657222824
"99",1261.49591836735,-0.0743777187142857,1.26732657222824
"100",1287.4,-0.0743777187142857,1.26732657222824
"101",18.1,-0.0699446864285714,1.10843124819104
"102",44.0040816326531,-0.0699446864285714,1.10843124819104
"103",69.9081632653061,-0.0699446864285714,0.91264390274815
"104",95.8122448979592,-0.0699446864285714,1.05191444675985
"105",121.716326530612,-0.0699446864285714,1.07286771269034
"106",147.620408163265,-0.0699446864285714,1.09166734502873
"107",173.524489795918,-0.0699446864285714,1.10528194841192
"108",199.428571428571,-0.0699446864285714,1.09903989020137
"109",225.332653061225,-0.0699446864285714,1.12737468415353
"110",251.236734693878,-0.0699446864285714,1.26732657222824
"111",277.140816326531,-0.0699446864285714,1.26732657222824
"112",303.044897959184,-0.0699446864285714,1.26732657222824
"113",328.948979591837,-0.0699446864285714,1.26732657222824
"114",354.85306122449,-0.0699446864285714,1.26732657222824
"115",380.757142857143,-0.0699446864285714,1.26732657222824
"116",406.661224489796,-0.0699446864285714,1.26732657222824
"117",432.565306122449,-0.0699446864285714,1.26732657222824
"118",458.469387755102,-0.0699446864285714,1.26732657222824
"119",484.373469387755,-0.0699446864285714,1.26732657222824
"120",510.277551020408,-0.0699446864285714,1.26732657222824
"121",536.181632653061,-0.0699446864285714,1.26732657222824
"122",562.085714285714,-0.0699446864285714,1.26732657222824
"123",587.989795918367,-0.0699446864285714,1.26732657222824
"124",613.893877551021,-0.0699446864285714,1.26732657222824
"125",639.797959183674,-0.0699446864285714,1.26732657222824
"126",665.702040816327,-0.0699446864285714,1.26732657222824
"127",691.60612244898,-0.0699446864285714,1.26732657222824
"128",717.510204081633,-0.0699446864285714,1.26732657222824
"129",743.414285714286,-0.0699446864285714,1.26732657222824
"130",769.318367346939,-0.0699446864285714,1.26732657222824
"131",795.222448979592,-0.0699446864285714,1.26732657222824
"132",821.126530612245,-0.0699446864285714,1.26732657222824
"133",847.030612244898,-0.0699446864285714,1.26732657222824
"134",872.934693877551,-0.0699446864285714,1.26732657222824
"135",898.838775510204,-0.0699446864285714,1.26732657222824
"136",924.742857142857,-0.0699446864285714,1.26732657222824
"137",950.64693877551,-0.0699446864285714,1.26732657222824
"138",976.551020408163,-0.0699446864285714,1.26732657222824
"139",1002.45510204082,-0.0699446864285714,1.26732657222824
"140",1028.35918367347,-0.0699446864285714,1.26732657222824
"141",1054.26326530612,-0.0699446864285714,1.26732657222824
"142",1080.16734693878,-0.0699446864285714,1.26732657222824
"143",1106.07142857143,-0.0699446864285714,1.26732657222824
"144",1131.97551020408,-0.0699446864285714,1.26732657222824
"145",1157.87959183673,-0.0699446864285714,1.26732657222824
"146",1183.78367346939,-0.0699446864285714,1.26732657222824
"147",1209.68775510204,-0.0699446864285714,1.26732657222824
"148",1235.59183673469,-0.0699446864285714,1.26732657222824
"149",1261.49591836735,-0.0699446864285714,1.26732657222824
"150",1287.4,-0.0699446864285714,1.26732657222824
"151",18.1,-0.0655116541428571,1.10843124819104
"152",44.0040816326531,-0.0655116541428571,1.10843124819104
"153",69.9081632653061,-0.0655116541428571,0.91264390274815
"154",95.8122448979592,-0.0655116541428571,1.05191444675985
"155",121.716326530612,-0.0655116541428571,1.07286771269034
"156",147.620408163265,-0.0655116541428571,1.09166734502873
"157",173.524489795918,-0.0655116541428571,1.10528194841192
"158",199.428571428571,-0.0655116541428571,1.09903989020137
"159",225.332653061225,-0.0655116541428571,1.12737468415353
"160",251.236734693878,-0.0655116541428571,1.26732657222824
"161",277.140816326531,-0.0655116541428571,1.26732657222824
"162",303.044897959184,-0.0655116541428571,1.26732657222824
"163",328.948979591837,-0.0655116541428571,1.26732657222824
"164",354.85306122449,-0.0655116541428571,1.26732657222824
"165",380.757142857143,-0.0655116541428571,1.26732657222824
"166",406.661224489796,-0.0655116541428571,1.26732657222824
"167",432.565306122449,-0.0655116541428571,1.26732657222824
"168",458.469387755102,-0.0655116541428571,1.26732657222824
"169",484.373469387755,-0.0655116541428571,1.26732657222824
"170",510.277551020408,-0.0655116541428571,1.26732657222824
"171",536.181632653061,-0.0655116541428571,1.26732657222824
"172",562.085714285714,-0.0655116541428571,1.26732657222824
"173",587.989795918367,-0.0655116541428571,1.26732657222824
"174",613.893877551021,-0.0655116541428571,1.26732657222824
"175",639.797959183674,-0.0655116541428571,1.26732657222824
"176",665.702040816327,-0.0655116541428571,1.26732657222824
"177",691.60612244898,-0.0655116541428571,1.26732657222824
"178",717.510204081633,-0.0655116541428571,1.26732657222824
"179",743.414285714286,-0.0655116541428571,1.26732657222824
"180",769.318367346939,-0.0655116541428571,1.26732657222824
"181",795.222448979592,-0.0655116541428571,1.26732657222824
"182",821.126530612245,-0.0655116541428571,1.26732657222824
"183",847.030612244898,-0.0655116541428571,1.26732657222824
"184",872.934693877551,-0.0655116541428571,1.26732657222824
"185",898.838775510204,-0.0655116541428571,1.26732657222824
"186",924.742857142857,-0.0655116541428571,1.26732657222824
"187",950.64693877551,-0.0655116541428571,1.26732657222824
"188",976.551020408163,-0.0655116541428571,1.26732657222824
"189",1002.45510204082,-0.0655116541428571,1.26732657222824
"190",1028.35918367347,-0.0655116541428571,1.26732657222824
"191",1054.26326530612,-0.0655116541428571,1.26732657222824
"192",1080.16734693878,-0.0655116541428571,1.26732657222824
"193",1106.07142857143,-0.0655116541428571,1.26732657222824
"194",1131.97551020408,-0.0655116541428571,1.26732657222824
"195",1157.87959183673,-0.0655116541428571,1.26732657222824
"196",1183.78367346939,-0.0655116541428571,1.26732657222824
"197",1209.68775510204,-0.0655116541428571,1.26732657222824
"198",1235.59183673469,-0.0655116541428571,1.26732657222824
"199",1261.49591836735,-0.0655116541428571,1.26732657222824
"200",1287.4,-0.0655116541428571,1.26732657222824
"201",18.1,-0.0610786218571429,1.10843124819104
"202",44.0040816326531,-0.0610786218571429,1.10843124819104
"203",69.9081632653061,-0.0610786218571429,0.91264390274815
"204",95.8122448979592,-0.0610786218571429,1.05191444675985
"205",121.716326530612,-0.0610786218571429,1.07286771269034
"206",147.620408163265,-0.0610786218571429,1.09166734502873
"207",173.524489795918,-0.0610786218571429,1.10528194841192
"208",199.428571428571,-0.0610786218571429,1.09903989020137
"209",225.332653061225,-0.0610786218571429,1.12737468415353
"210",251.236734693878,-0.0610786218571429,1.26732657222824
"211",277.140816326531,-0.0610786218571429,1.26732657222824
"212",303.044897959184,-0.0610786218571429,1.26732657222824
"213",328.948979591837,-0.0610786218571429,1.26732657222824
"214",354.85306122449,-0.0610786218571429,1.26732657222824
"215",380.757142857143,-0.0610786218571429,1.26732657222824
"216",406.661224489796,-0.0610786218571429,1.26732657222824
"217",432.565306122449,-0.0610786218571429,1.26732657222824
"218",458.469387755102,-0.0610786218571429,1.26732657222824
"219",484.373469387755,-0.0610786218571429,1.26732657222824
"220",510.277551020408,-0.0610786218571429,1.26732657222824
"221",536.181632653061,-0.0610786218571429,1.26732657222824
"222",562.085714285714,-0.0610786218571429,1.26732657222824
"223",587.989795918367,-0.0610786218571429,1.26732657222824
"224",613.893877551021,-0.0610786218571429,1.26732657222824
"225",639.797959183674,-0.0610786218571429,1.26732657222824
"226",665.702040816327,-0.0610786218571429,1.26732657222824
"227",691.60612244898,-0.0610786218571429,1.26732657222824
"228",717.510204081633,-0.0610786218571429,1.26732657222824
"229",743.414285714286,-0.0610786218571429,1.26732657222824
"230",769.318367346939,-0.0610786218571429,1.26732657222824
"231",795.222448979592,-0.0610786218571429,1.26732657222824
"232",821.126530612245,-0.0610786218571429,1.26732657222824
"233",847.030612244898,-0.0610786218571429,1.26732657222824
"234",872.934693877551,-0.0610786218571429,1.26732657222824
"235",898.838775510204,-0.0610786218571429,1.26732657222824
"236",924.742857142857,-0.0610786218571429,1.26732657222824
"237",950.64693877551,-0.0610786218571429,1.26732657222824
"238",976.551020408163,-0.0610786218571429,1.26732657222824
"239",1002.45510204082,-0.0610786218571429,1.26732657222824
"240",1028.35918367347,-0.0610786218571429,1.26732657222824
"241",1054.26326530612,-0.0610786218571429,1.26732657222824
"242",1080.16734693878,-0.0610786218571429,1.26732657222824
"243",1106.07142857143,-0.0610786218571429,1.26732657222824
"244",1131.97551020408,-0.0610786218571429,1.26732657222824
"245",1157.87959183673,-0.0610786218571429,1.26732657222824
"246",1183.78367346939,-0.0610786218571429,1.26732657222824
"247",1209.68775510204,-0.0610786218571429,1.26732657222824
"248",1235.59183673469,-0.0610786218571429,1.26732657222824
"249",1261.49591836735,-0.0610786218571429,1.26732657222824
"250",1287.4,-0.0610786218571429,1.26732657222824
"251",18.1,-0.0566455895714286,1.10843124819104
"252",44.0040816326531,-0.0566455895714286,1.10843124819104
"253",69.9081632653061,-0.0566455895714286,0.91264390274815
"254",95.8122448979592,-0.0566455895714286,1.05191444675985
"255",121.716326530612,-0.0566455895714286,1.07286771269034
"256",147.620408163265,-0.0566455895714286,1.09166734502873
"257",173.524489795918,-0.0566455895714286,1.10528194841192
"258",199.428571428571,-0.0566455895714286,1.09903989020137
"259",225.332653061225,-0.0566455895714286,1.12737468415353
"260",251.236734693878,-0.0566455895714286,1.26732657222824
"261",277.140816326531,-0.0566455895714286,1.26732657222824
"262",303.044897959184,-0.0566455895714286,1.26732657222824
"263",328.948979591837,-0.0566455895714286,1.26732657222824
"264",354.85306122449,-0.0566455895714286,1.26732657222824
"265",380.757142857143,-0.0566455895714286,1.26732657222824
"266",406.661224489796,-0.0566455895714286,1.26732657222824
"267",432.565306122449,-0.0566455895714286,1.26732657222824
"268",458.469387755102,-0.0566455895714286,1.26732657222824
"269",484.373469387755,-0.0566455895714286,1.26732657222824
"270",510.277551020408,-0.0566455895714286,1.26732657222824
"271",536.181632653061,-0.0566455895714286,1.26732657222824
"272",562.085714285714,-0.0566455895714286,1.26732657222824
"273",587.989795918367,-0.0566455895714286,1.26732657222824
"274",613.893877551021,-0.0566455895714286,1.26732657222824
"275",639.797959183674,-0.0566455895714286,1.26732657222824
"276",665.702040816327,-0.0566455895714286,1.26732657222824
"277",691.60612244898,-0.0566455895714286,1.26732657222824
"278",717.510204081633,-0.0566455895714286,1.26732657222824
"279",743.414285714286,-0.0566455895714286,1.26732657222824
"280",769.318367346939,-0.0566455895714286,1.26732657222824
"281",795.222448979592,-0.0566455895714286,1.26732657222824
"282",821.126530612245,-0.0566455895714286,1.26732657222824
"283",847.030612244898,-0.0566455895714286,1.26732657222824
"284",872.934693877551,-0.0566455895714286,1.26732657222824
"285",898.838775510204,-0.0566455895714286,1.26732657222824
"286",924.742857142857,-0.0566455895714286,1.26732657222824
"287",950.64693877551,-0.0566455895714286,1.26732657222824
"288",976.551020408163,-0.0566455895714286,1.26732657222824
"289",1002.45510204082,-0.0566455895714286,1.26732657222824
"290",1028.35918367347,-0.0566455895714286,1.26732657222824
"291",1054.26326530612,-0.0566455895714286,1.26732657222824
"292",1080.16734693878,-0.0566455895714286,1.26732657222824
"293",1106.07142857143,-0.0566455895714286,1.26732657222824
"294",1131.97551020408,-0.0566455895714286,1.26732657222824
"295",1157.87959183673,-0.0566455895714286,1.26732657222824
"296",1183.78367346939,-0.0566455895714286,1.26732657222824
"297",1209.68775510204,-0.0566455895714286,1.26732657222824
"298",1235.59183673469,-0.0566455895714286,1.26732657222824
"299",1261.49591836735,-0.0566455895714286,1.26732657222824
"300",1287.4,-0.0566455895714286,1.26732657222824
"301",18.1,-0.0522125572857143,1.10843124819104
"302",44.0040816326531,-0.0522125572857143,1.10843124819104
"303",69.9081632653061,-0.0522125572857143,0.91264390274815
"304",95.8122448979592,-0.0522125572857143,1.05191444675985
"305",121.716326530612,-0.0522125572857143,1.07286771269034
"306",147.620408163265,-0.0522125572857143,1.09166734502873
"307",173.524489795918,-0.0522125572857143,1.10528194841192
"308",199.428571428571,-0.0522125572857143,1.09903989020137
"309",225.332653061225,-0.0522125572857143,1.12737468415353
"310",251.236734693878,-0.0522125572857143,1.26732657222824
"311",277.140816326531,-0.0522125572857143,1.26732657222824
"312",303.044897959184,-0.0522125572857143,1.26732657222824
"313",328.948979591837,-0.0522125572857143,1.26732657222824
"314",354.85306122449,-0.0522125572857143,1.26732657222824
"315",380.757142857143,-0.0522125572857143,1.26732657222824
"316",406.661224489796,-0.0522125572857143,1.26732657222824
"317",432.565306122449,-0.0522125572857143,1.26732657222824
"318",458.469387755102,-0.0522125572857143,1.26732657222824
"319",484.373469387755,-0.0522125572857143,1.26732657222824
"320",510.277551020408,-0.0522125572857143,1.26732657222824
"321",536.181632653061,-0.0522125572857143,1.26732657222824
"322",562.085714285714,-0.0522125572857143,1.26732657222824
"323",587.989795918367,-0.0522125572857143,1.26732657222824
"324",613.893877551021,-0.0522125572857143,1.26732657222824
"325",639.797959183674,-0.0522125572857143,1.26732657222824
"326",665.702040816327,-0.0522125572857143,1.26732657222824
"327",691.60612244898,-0.0522125572857143,1.26732657222824
"328",717.510204081633,-0.0522125572857143,1.26732657222824
"329",743.414285714286,-0.0522125572857143,1.26732657222824
"330",769.318367346939,-0.0522125572857143,1.26732657222824
"331",795.222448979592,-0.0522125572857143,1.26732657222824
"332",821.126530612245,-0.0522125572857143,1.26732657222824
"333",847.030612244898,-0.0522125572857143,1.26732657222824
"334",872.934693877551,-0.0522125572857143,1.26732657222824
"335",898.838775510204,-0.0522125572857143,1.26732657222824
"336",924.742857142857,-0.0522125572857143,1.26732657222824
"337",950.64693877551,-0.0522125572857143,1.26732657222824
"338",976.551020408163,-0.0522125572857143,1.26732657222824
"339",1002.45510204082,-0.0522125572857143,1.26732657222824
"340",1028.35918367347,-0.0522125572857143,1.26732657222824
"341",1054.26326530612,-0.0522125572857143,1.26732657222824
"342",1080.16734693878,-0.0522125572857143,1.26732657222824
"343",1106.07142857143,-0.0522125572857143,1.26732657222824
"344",1131.97551020408,-0.0522125572857143,1.26732657222824
"345",1157.87959183673,-0.0522125572857143,1.26732657222824
"346",1183.78367346939,-0.0522125572857143,1.26732657222824
"347",1209.68775510204,-0.0522125572857143,1.26732657222824
"348",1235.59183673469,-0.0522125572857143,1.26732657222824
"349",1261.49591836735,-0.0522125572857143,1.26732657222824
"350",1287.4,-0.0522125572857143,1.26732657222824
"351",18.1,-0.047779525,1.10843124819104
"352",44.0040816326531,-0.047779525,1.10843124819104
"353",69.9081632653061,-0.047779525,0.91264390274815
"354",95.8122448979592,-0.047779525,1.05191444675985
"355",121.716326530612,-0.047779525,1.07286771269034
"356",147.620408163265,-0.047779525,1.09166734502873
"357",173.524489795918,-0.047779525,1.10528194841192
"358",199.428571428571,-0.047779525,1.09903989020137
"359",225.332653061225,-0.047779525,1.12737468415353
"360",251.236734693878,-0.047779525,1.26732657222824
"361",277.140816326531,-0.047779525,1.26732657222824
"362",303.044897959184,-0.047779525,1.26732657222824
"363",328.948979591837,-0.047779525,1.26732657222824
"364",354.85306122449,-0.047779525,1.26732657222824
"365",380.757142857143,-0.047779525,1.26732657222824
"366",406.661224489796,-0.047779525,1.26732657222824
"367",432.565306122449,-0.047779525,1.26732657222824
"368",458.469387755102,-0.047779525,1.26732657222824
"369",484.373469387755,-0.047779525,1.26732657222824
"370",510.277551020408,-0.047779525,1.26732657222824
"371",536.181632653061,-0.047779525,1.26732657222824
"372",562.085714285714,-0.047779525,1.26732657222824
"373",587.989795918367,-0.047779525,1.26732657222824
"374",613.893877551021,-0.047779525,1.26732657222824
"375",639.797959183674,-0.047779525,1.26732657222824
"376",665.702040816327,-0.047779525,1.26732657222824
"377",691.60612244898,-0.047779525,1.26732657222824
"378",717.510204081633,-0.047779525,1.26732657222824
"379",743.414285714286,-0.047779525,1.26732657222824
"380",769.318367346939,-0.047779525,1.26732657222824
"381",795.222448979592,-0.047779525,1.26732657222824
"382",821.126530612245,-0.047779525,1.26732657222824
"383",847.030612244898,-0.047779525,1.26732657222824
"384",872.934693877551,-0.047779525,1.26732657222824
"385",898.838775510204,-0.047779525,1.26732657222824
"386",924.742857142857,-0.047779525,1.26732657222824
"387",950.64693877551,-0.047779525,1.26732657222824
"388",976.551020408163,-0.047779525,1.26732657222824
"389",1002.45510204082,-0.047779525,1.26732657222824
"390",1028.35918367347,-0.047779525,1.26732657222824
"391",1054.26326530612,-0.047779525,1.26732657222824
"392",1080.16734693878,-0.047779525,1.26732657222824
"393",1106.07142857143,-0.047779525,1.26732657222824
"394",1131.97551020408,-0.047779525,1.26732657222824
"395",1157.87959183673,-0.047779525,1.26732657222824
"396",1183.78367346939,-0.047779525,1.26732657222824
"397",1209.68775510204,-0.047779525,1.26732657222824
"398",1235.59183673469,-0.047779525,1.26732657222824
"399",1261.49591836735,-0.047779525,1.26732657222824
"400",1287.4,-0.047779525,1.26732657222824
"401",18.1,-0.0433464927142857,1.10843124819104
"402",44.0040816326531,-0.0433464927142857,1.10843124819104
"403",69.9081632653061,-0.0433464927142857,0.91264390274815
"404",95.8122448979592,-0.0433464927142857,1.05191444675985
"405",121.716326530612,-0.0433464927142857,1.07286771269034
"406",147.620408163265,-0.0433464927142857,1.09166734502873
"407",173.524489795918,-0.0433464927142857,1.10528194841192
"408",199.428571428571,-0.0433464927142857,1.09903989020137
"409",225.332653061225,-0.0433464927142857,1.12737468415353
"410",251.236734693878,-0.0433464927142857,1.26732657222824
"411",277.140816326531,-0.0433464927142857,1.26732657222824
"412",303.044897959184,-0.0433464927142857,1.26732657222824
"413",328.948979591837,-0.0433464927142857,1.26732657222824
"414",354.85306122449,-0.0433464927142857,1.26732657222824
"415",380.757142857143,-0.0433464927142857,1.26732657222824
"416",406.661224489796,-0.0433464927142857,1.26732657222824
"417",432.565306122449,-0.0433464927142857,1.26732657222824
"418",458.469387755102,-0.0433464927142857,1.26732657222824
"419",484.373469387755,-0.0433464927142857,1.26732657222824
"420",510.277551020408,-0.0433464927142857,1.26732657222824
"421",536.181632653061,-0.0433464927142857,1.26732657222824
"422",562.085714285714,-0.0433464927142857,1.26732657222824
"423",587.989795918367,-0.0433464927142857,1.26732657222824
"424",613.893877551021,-0.0433464927142857,1.26732657222824
"425",639.797959183674,-0.0433464927142857,1.26732657222824
"426",665.702040816327,-0.0433464927142857,1.26732657222824
"427",691.60612244898,-0.0433464927142857,1.26732657222824
"428",717.510204081633,-0.0433464927142857,1.26732657222824
"429",743.414285714286,-0.0433464927142857,1.26732657222824
"430",769.318367346939,-0.0433464927142857,1.26732657222824
"431",795.222448979592,-0.0433464927142857,1.26732657222824
"432",821.126530612245,-0.0433464927142857,1.26732657222824
"433",847.030612244898,-0.0433464927142857,1.26732657222824
"434",872.934693877551,-0.0433464927142857,1.26732657222824
"435",898.838775510204,-0.0433464927142857,1.26732657222824
"436",924.742857142857,-0.0433464927142857,1.26732657222824
"437",950.64693877551,-0.0433464927142857,1.26732657222824
"438",976.551020408163,-0.0433464927142857,1.26732657222824
"439",1002.45510204082,-0.0433464927142857,1.26732657222824
"440",1028.35918367347,-0.0433464927142857,1.26732657222824
"441",1054.26326530612,-0.0433464927142857,1.26732657222824
"442",1080.16734693878,-0.0433464927142857,1.26732657222824
"443",1106.07142857143,-0.0433464927142857,1.26732657222824
"444",1131.97551020408,-0.0433464927142857,1.26732657222824
"445",1157.87959183673,-0.0433464927142857,1.26732657222824
"446",1183.78367346939,-0.0433464927142857,1.26732657222824
"447",1209.68775510204,-0.0433464927142857,1.26732657222824
"448",1235.59183673469,-0.0433464927142857,1.26732657222824
"449",1261.49591836735,-0.0433464927142857,1.26732657222824
"450",1287.4,-0.0433464927142857,1.26732657222824
"451",18.1,-0.0389134604285714,1.10843124819104
"452",44.0040816326531,-0.0389134604285714,1.10843124819104
"453",69.9081632653061,-0.0389134604285714,0.91264390274815
"454",95.8122448979592,-0.0389134604285714,1.05191444675985
"455",121.716326530612,-0.0389134604285714,1.07286771269034
"456",147.620408163265,-0.0389134604285714,1.09166734502873
"457",173.524489795918,-0.0389134604285714,1.10528194841192
"458",199.428571428571,-0.0389134604285714,1.09903989020137
"459",225.332653061225,-0.0389134604285714,1.12737468415353
"460",251.236734693878,-0.0389134604285714,1.26732657222824
"461",277.140816326531,-0.0389134604285714,1.26732657222824
"462",303.044897959184,-0.0389134604285714,1.26732657222824
"463",328.948979591837,-0.0389134604285714,1.26732657222824
"464",354.85306122449,-0.0389134604285714,1.26732657222824
"465",380.757142857143,-0.0389134604285714,1.26732657222824
"466",406.661224489796,-0.0389134604285714,1.26732657222824
"467",432.565306122449,-0.0389134604285714,1.26732657222824
"468",458.469387755102,-0.0389134604285714,1.26732657222824
"469",484.373469387755,-0.0389134604285714,1.26732657222824
"470",510.277551020408,-0.0389134604285714,1.26732657222824
"471",536.181632653061,-0.0389134604285714,1.26732657222824
"472",562.085714285714,-0.0389134604285714,1.26732657222824
"473",587.989795918367,-0.0389134604285714,1.26732657222824
"474",613.893877551021,-0.0389134604285714,1.26732657222824
"475",639.797959183674,-0.0389134604285714,1.26732657222824
"476",665.702040816327,-0.0389134604285714,1.26732657222824
"477",691.60612244898,-0.0389134604285714,1.26732657222824
"478",717.510204081633,-0.0389134604285714,1.26732657222824
"479",743.414285714286,-0.0389134604285714,1.26732657222824
"480",769.318367346939,-0.0389134604285714,1.26732657222824
"481",795.222448979592,-0.0389134604285714,1.26732657222824
"482",821.126530612245,-0.0389134604285714,1.26732657222824
"483",847.030612244898,-0.0389134604285714,1.26732657222824
"484",872.934693877551,-0.0389134604285714,1.26732657222824
"485",898.838775510204,-0.0389134604285714,1.26732657222824
"486",924.742857142857,-0.0389134604285714,1.26732657222824
"487",950.64693877551,-0.0389134604285714,1.26732657222824
"488",976.551020408163,-0.0389134604285714,1.26732657222824
"489",1002.45510204082,-0.0389134604285714,1.26732657222824
"490",1028.35918367347,-0.0389134604285714,1.26732657222824
"491",1054.26326530612,-0.0389134604285714,1.26732657222824
"492",1080.16734693878,-0.0389134604285714,1.26732657222824
"493",1106.07142857143,-0.0389134604285714,1.26732657222824
"494",1131.97551020408,-0.0389134604285714,1.26732657222824
"495",1157.87959183673,-0.0389134604285714,1.26732657222824
"496",1183.78367346939,-0.0389134604285714,1.26732657222824
"497",1209.68775510204,-0.0389134604285714,1.26732657222824
"498",1235.59183673469,-0.0389134604285714,1.26732657222824
"499",1261.49591836735,-0.0389134604285714,1.26732657222824
"500",1287.4,-0.0389134604285714,1.26732657222824
"501",18.1,-0.0344804281428571,1.10843124819104
"502",44.0040816326531,-0.0344804281428571,1.10843124819104
"503",69.9081632653061,-0.0344804281428571,0.91264390274815
"504",95.8122448979592,-0.0344804281428571,1.05191444675985
"505",121.716326530612,-0.0344804281428571,1.07286771269034
"506",147.620408163265,-0.0344804281428571,1.09166734502873
