"","NO3_N","max_depth_m","Predicted"
"95",0.35669387755102,2.62040816326531,0.916847551963028
"96",0.364755102040816,2.62040816326531,0.916847551963028
"97",0.372816326530612,2.62040816326531,0.916847551963028
"98",0.380877551020408,2.62040816326531,0.916847551963028
"99",0.388938775510204,2.62040816326531,0.916847551963028
"100",0.397,2.62040816326531,0.916847551963028
"101",0.002,3.44081632653061,1.15555591972156
"102",0.0100612244897959,3.44081632653061,1.15555591972156
"103",0.0181224489795918,3.44081632653061,1.15555591972156
"104",0.0261836734693878,3.44081632653061,1.04320259926512
"105",0.0342448979591837,3.44081632653061,1.11674638233025
"106",0.0423061224489796,3.44081632653061,1.17972449277884
"107",0.0503673469387755,3.44081632653061,1.17972449277884
"108",0.0584285714285714,3.44081632653061,1.19313543429267
"109",0.0664897959183673,3.44081632653061,1.19313543429267
"110",0.0745510204081633,3.44081632653061,1.19313543429267
"111",0.0826122448979592,3.44081632653061,0.894293172397595
"112",0.0906734693877551,3.44081632653061,0.894293172397595
"113",0.098734693877551,3.44081632653061,0.894293172397595
"114",0.106795918367347,3.44081632653061,0.88096927349179
"115",0.114857142857143,3.44081632653061,0.889423618502067
"116",0.122918367346939,3.44081632653061,0.868005026080952
"117",0.130979591836735,3.44081632653061,0.868005026080952
"118",0.139040816326531,3.44081632653061,0.868005026080952
"119",0.147102040816327,3.44081632653061,0.868005026080952
"120",0.155163265306122,3.44081632653061,0.868005026080952
"121",0.163224489795918,3.44081632653061,0.868005026080952
"122",0.171285714285714,3.44081632653061,0.868005026080952
"123",0.17934693877551,3.44081632653061,0.868005026080952
"124",0.187408163265306,3.44081632653061,0.916847551963028
"125",0.195469387755102,3.44081632653061,0.916847551963028
"126",0.203530612244898,3.44081632653061,0.916847551963028
"127",0.211591836734694,3.44081632653061,0.916847551963028
"128",0.21965306122449,3.44081632653061,0.916847551963028
"129",0.227714285714286,3.44081632653061,0.916847551963028
"130",0.235775510204082,3.44081632653061,0.916847551963028
"131",0.243836734693878,3.44081632653061,0.916847551963028
"132",0.251897959183673,3.44081632653061,0.916847551963028
"133",0.259959183673469,3.44081632653061,0.916847551963028
"134",0.268020408163265,3.44081632653061,0.916847551963028
"135",0.276081632653061,3.44081632653061,0.916847551963028
"136",0.284142857142857,3.44081632653061,0.916847551963028
"137",0.292204081632653,3.44081632653061,0.916847551963028
"138",0.300265306122449,3.44081632653061,0.916847551963028
"139",0.308326530612245,3.44081632653061,0.916847551963028
"140",0.316387755102041,3.44081632653061,0.916847551963028
"141",0.324448979591837,3.44081632653061,0.916847551963028
"142",0.332510204081633,3.44081632653061,0.916847551963028
"143",0.340571428571429,3.44081632653061,0.916847551963028
"144",0.348632653061224,3.44081632653061,0.916847551963028
"145",0.35669387755102,3.44081632653061,0.916847551963028
"146",0.364755102040816,3.44081632653061,0.916847551963028
"147",0.372816326530612,3.44081632653061,0.916847551963028
"148",0.380877551020408,3.44081632653061,0.916847551963028
"149",0.388938775510204,3.44081632653061,0.916847551963028
"150",0.397,3.44081632653061,0.916847551963028
"151",0.002,4.26122448979592,1.20538664324308
"152",0.0100612244897959,4.26122448979592,1.20538664324308
"153",0.0181224489795918,4.26122448979592,1.20538664324308
"154",0.0261836734693878,4.26122448979592,1.09303332278664
"155",0.0342448979591837,4.26122448979592,1.16657710585177
"156",0.0423061224489796,4.26122448979592,1.22955521630036
"157",0.0503673469387755,4.26122448979592,1.22955521630036
"158",0.0584285714285714,4.26122448979592,1.24296615781418
"159",0.0664897959183673,4.26122448979592,1.24296615781418
"160",0.0745510204081633,4.26122448979592,1.24296615781418
"161",0.0826122448979592,4.26122448979592,0.944123895919114
"162",0.0906734693877551,4.26122448979592,0.944123895919114
"163",0.098734693877551,4.26122448979592,0.944123895919114
"164",0.106795918367347,4.26122448979592,0.930799997013309
"165",0.114857142857143,4.26122448979592,0.939254342023586
"166",0.122918367346939,4.26122448979592,0.917835749602471
"167",0.130979591836735,4.26122448979592,0.917835749602471
"168",0.139040816326531,4.26122448979592,0.917835749602471
"169",0.147102040816327,4.26122448979592,0.917835749602471
"170",0.155163265306122,4.26122448979592,0.917835749602471
"171",0.163224489795918,4.26122448979592,0.917835749602471
"172",0.171285714285714,4.26122448979592,0.917835749602471
"173",0.17934693877551,4.26122448979592,0.917835749602471
"174",0.187408163265306,4.26122448979592,0.966678275484548
"175",0.195469387755102,4.26122448979592,0.966678275484548
"176",0.203530612244898,4.26122448979592,0.966678275484548
"177",0.211591836734694,4.26122448979592,0.966678275484548
"178",0.21965306122449,4.26122448979592,0.966678275484548
"179",0.227714285714286,4.26122448979592,0.966678275484548
"180",0.235775510204082,4.26122448979592,0.966678275484548
"181",0.243836734693878,4.26122448979592,0.966678275484548
"182",0.251897959183673,4.26122448979592,0.966678275484548
"183",0.259959183673469,4.26122448979592,0.966678275484548
"184",0.268020408163265,4.26122448979592,0.966678275484548
"185",0.276081632653061,4.26122448979592,0.966678275484548
"186",0.284142857142857,4.26122448979592,0.966678275484548
"187",0.292204081632653,4.26122448979592,0.966678275484548
"188",0.300265306122449,4.26122448979592,0.966678275484548
"189",0.308326530612245,4.26122448979592,0.966678275484548
"190",0.316387755102041,4.26122448979592,0.966678275484548
"191",0.324448979591837,4.26122448979592,0.966678275484548
"192",0.332510204081633,4.26122448979592,0.966678275484548
"193",0.340571428571429,4.26122448979592,0.966678275484548
"194",0.348632653061224,4.26122448979592,0.966678275484548
"195",0.35669387755102,4.26122448979592,0.966678275484548
"196",0.364755102040816,4.26122448979592,0.966678275484548
"197",0.372816326530612,4.26122448979592,0.966678275484548
"198",0.380877551020408,4.26122448979592,0.966678275484548
"199",0.388938775510204,4.26122448979592,0.966678275484548
"200",0.397,4.26122448979592,0.966678275484548
"201",0.002,5.08163265306122,1.22145576445821
"202",0.0100612244897959,5.08163265306122,1.22145576445821
"203",0.0181224489795918,5.08163265306122,1.22145576445821
"204",0.0261836734693878,5.08163265306122,1.10910244400177
"205",0.0342448979591837,5.08163265306122,1.1826462270669
"206",0.0423061224489796,5.08163265306122,1.24562433751549
"207",0.0503673469387755,5.08163265306122,1.24562433751549
"208",0.0584285714285714,5.08163265306122,1.25903527902931
"209",0.0664897959183673,5.08163265306122,1.25903527902931
"210",0.0745510204081633,5.08163265306122,1.25903527902931
"211",0.0826122448979592,5.08163265306122,0.960193017134244
"212",0.0906734693877551,5.08163265306122,0.960193017134244
"213",0.098734693877551,5.08163265306122,0.960193017134244
"214",0.106795918367347,5.08163265306122,0.946869118228439
"215",0.114857142857143,5.08163265306122,0.955323463238716
"216",0.122918367346939,5.08163265306122,0.933904870817601
"217",0.130979591836735,5.08163265306122,0.933904870817601
"218",0.139040816326531,5.08163265306122,0.933904870817601
"219",0.147102040816327,5.08163265306122,0.933904870817601
"220",0.155163265306122,5.08163265306122,0.933904870817601
"221",0.163224489795918,5.08163265306122,0.933904870817601
"222",0.171285714285714,5.08163265306122,0.933904870817601
"223",0.17934693877551,5.08163265306122,0.933904870817601
"224",0.187408163265306,5.08163265306122,0.982747396699677
"225",0.195469387755102,5.08163265306122,0.982747396699677
"226",0.203530612244898,5.08163265306122,0.982747396699677
"227",0.211591836734694,5.08163265306122,0.982747396699677
"228",0.21965306122449,5.08163265306122,0.982747396699677
"229",0.227714285714286,5.08163265306122,0.982747396699677
"230",0.235775510204082,5.08163265306122,0.982747396699677
"231",0.243836734693878,5.08163265306122,0.982747396699677
"232",0.251897959183673,5.08163265306122,0.982747396699677
"233",0.259959183673469,5.08163265306122,0.982747396699677
"234",0.268020408163265,5.08163265306122,0.982747396699677
"235",0.276081632653061,5.08163265306122,0.982747396699677
"236",0.284142857142857,5.08163265306122,0.982747396699677
"237",0.292204081632653,5.08163265306122,0.982747396699677
"238",0.300265306122449,5.08163265306122,0.982747396699677
"239",0.308326530612245,5.08163265306122,0.982747396699677
"240",0.316387755102041,5.08163265306122,0.982747396699677
"241",0.324448979591837,5.08163265306122,0.982747396699677
"242",0.332510204081633,5.08163265306122,0.982747396699677
"243",0.340571428571429,5.08163265306122,0.982747396699677
"244",0.348632653061224,5.08163265306122,0.982747396699677
"245",0.35669387755102,5.08163265306122,0.982747396699677
"246",0.364755102040816,5.08163265306122,0.982747396699677
"247",0.372816326530612,5.08163265306122,0.982747396699677
"248",0.380877551020408,5.08163265306122,0.982747396699677
"249",0.388938775510204,5.08163265306122,0.982747396699677
"250",0.397,5.08163265306122,0.982747396699677
"251",0.002,5.90204081632653,1.22145576445821
"252",0.0100612244897959,5.90204081632653,1.22145576445821
"253",0.0181224489795918,5.90204081632653,1.22145576445821
"254",0.0261836734693878,5.90204081632653,1.10910244400177
"255",0.0342448979591837,5.90204081632653,1.1826462270669
"256",0.0423061224489796,5.90204081632653,1.24562433751549
"257",0.0503673469387755,5.90204081632653,1.24562433751549
"258",0.0584285714285714,5.90204081632653,1.25903527902931
"259",0.0664897959183673,5.90204081632653,1.25903527902931
"260",0.0745510204081633,5.90204081632653,1.25903527902931
"261",0.0826122448979592,5.90204081632653,0.960193017134244
"262",0.0906734693877551,5.90204081632653,0.960193017134244
"263",0.098734693877551,5.90204081632653,0.960193017134244
"264",0.106795918367347,5.90204081632653,0.946869118228439
"265",0.114857142857143,5.90204081632653,0.955323463238716
"266",0.122918367346939,5.90204081632653,0.933904870817601
"267",0.130979591836735,5.90204081632653,0.933904870817601
"268",0.139040816326531,5.90204081632653,0.933904870817601
"269",0.147102040816327,5.90204081632653,0.933904870817601
"270",0.155163265306122,5.90204081632653,0.933904870817601
"271",0.163224489795918,5.90204081632653,0.933904870817601
"272",0.171285714285714,5.90204081632653,0.933904870817601
"273",0.17934693877551,5.90204081632653,0.933904870817601
"274",0.187408163265306,5.90204081632653,0.982747396699677
"275",0.195469387755102,5.90204081632653,0.982747396699677
"276",0.203530612244898,5.90204081632653,0.982747396699677
"277",0.211591836734694,5.90204081632653,0.982747396699677
"278",0.21965306122449,5.90204081632653,0.982747396699677
"279",0.227714285714286,5.90204081632653,0.982747396699677
"280",0.235775510204082,5.90204081632653,0.982747396699677
"281",0.243836734693878,5.90204081632653,0.982747396699677
"282",0.251897959183673,5.90204081632653,0.982747396699677
"283",0.259959183673469,5.90204081632653,0.982747396699677
"284",0.268020408163265,5.90204081632653,0.982747396699677
"285",0.276081632653061,5.90204081632653,0.982747396699677
"286",0.284142857142857,5.90204081632653,0.982747396699677
"287",0.292204081632653,5.90204081632653,0.982747396699677
"288",0.300265306122449,5.90204081632653,0.982747396699677
"289",0.308326530612245,5.90204081632653,0.982747396699677
"290",0.316387755102041,5.90204081632653,0.982747396699677
"291",0.324448979591837,5.90204081632653,0.982747396699677
"292",0.332510204081633,5.90204081632653,0.982747396699677
"293",0.340571428571429,5.90204081632653,0.982747396699677
"294",0.348632653061224,5.90204081632653,0.982747396699677
"295",0.35669387755102,5.90204081632653,0.982747396699677
"296",0.364755102040816,5.90204081632653,0.982747396699677
"297",0.372816326530612,5.90204081632653,0.982747396699677
"298",0.380877551020408,5.90204081632653,0.982747396699677
"299",0.388938775510204,5.90204081632653,0.982747396699677
"300",0.397,5.90204081632653,0.982747396699677
"301",0.002,6.72244897959184,1.25282223092493
"302",0.0100612244897959,6.72244897959184,1.25282223092493
"303",0.0181224489795918,6.72244897959184,1.25282223092493
"304",0.0261836734693878,6.72244897959184,1.1404689104685
"305",0.0342448979591837,6.72244897959184,1.21401269353363
"306",0.0423061224489796,6.72244897959184,1.27699080398222
"307",0.0503673469387755,6.72244897959184,1.27699080398222
"308",0.0584285714285714,6.72244897959184,1.29040174549604
"309",0.0664897959183673,6.72244897959184,1.29040174549604
"310",0.0745510204081633,6.72244897959184,1.29040174549604
"311",0.0826122448979592,6.72244897959184,0.991559483600971
"312",0.0906734693877551,6.72244897959184,0.991559483600971
"313",0.098734693877551,6.72244897959184,0.991559483600971
"314",0.106795918367347,6.72244897959184,0.978235584695167
"315",0.114857142857143,6.72244897959184,0.986689929705444
"316",0.122918367346939,6.72244897959184,0.965271337284329
"317",0.130979591836735,6.72244897959184,0.965271337284329
"318",0.139040816326531,6.72244897959184,0.965271337284329
"319",0.147102040816327,6.72244897959184,0.965271337284329
"320",0.155163265306122,6.72244897959184,0.965271337284329
"321",0.163224489795918,6.72244897959184,0.965271337284329
"322",0.171285714285714,6.72244897959184,0.965271337284329
"323",0.17934693877551,6.72244897959184,0.965271337284329
"324",0.187408163265306,6.72244897959184,1.0141138631664
"325",0.195469387755102,6.72244897959184,1.0141138631664
"326",0.203530612244898,6.72244897959184,1.0141138631664
"327",0.211591836734694,6.72244897959184,1.0141138631664
"328",0.21965306122449,6.72244897959184,1.0141138631664
"329",0.227714285714286,6.72244897959184,1.0141138631664
"330",0.235775510204082,6.72244897959184,1.0141138631664
"331",0.243836734693878,6.72244897959184,1.0141138631664
"332",0.251897959183673,6.72244897959184,1.0141138631664
"333",0.259959183673469,6.72244897959184,1.0141138631664
"334",0.268020408163265,6.72244897959184,1.0141138631664
"335",0.276081632653061,6.72244897959184,1.0141138631664
"336",0.284142857142857,6.72244897959184,1.0141138631664
"337",0.292204081632653,6.72244897959184,1.0141138631664
"338",0.300265306122449,6.72244897959184,1.0141138631664
"339",0.308326530612245,6.72244897959184,1.0141138631664
"340",0.316387755102041,6.72244897959184,1.0141138631664
"341",0.324448979591837,6.72244897959184,1.0141138631664
"342",0.332510204081633,6.72244897959184,1.0141138631664
"343",0.340571428571429,6.72244897959184,1.0141138631664
"344",0.348632653061224,6.72244897959184,1.0141138631664
"345",0.35669387755102,6.72244897959184,1.0141138631664
"346",0.364755102040816,6.72244897959184,1.0141138631664
"347",0.372816326530612,6.72244897959184,1.0141138631664
"348",0.380877551020408,6.72244897959184,1.0141138631664
"349",0.388938775510204,6.72244897959184,1.0141138631664
"350",0.397,6.72244897959184,1.0141138631664
"351",0.002,7.54285714285714,1.40365234478331
"352",0.0100612244897959,7.54285714285714,1.40365234478331
"353",0.0181224489795918,7.54285714285714,1.40365234478331
"354",0.0261836734693878,7.54285714285714,1.27010900726954
"355",0.0342448979591837,7.54285714285714,1.34365279033466
"356",0.0423061224489796,7.54285714285714,1.40663090078326
"357",0.0503673469387755,7.54285714285714,1.40663090078326
"358",0.0584285714285714,7.54285714285714,1.42004184229708
"359",0.0664897959183673,7.54285714285714,1.42004184229708
"360",0.0745510204081633,7.54285714285714,1.42004184229708
"361",0.0826122448979592,7.54285714285714,1.12119958040201
"362",0.0906734693877551,7.54285714285714,1.12119958040201
"363",0.098734693877551,7.54285714285714,1.12119958040201
"364",0.106795918367347,7.54285714285714,1.10787568149621
"365",0.114857142857143,7.54285714285714,1.11633002650648
"366",0.122918367346939,7.54285714285714,1.0668558156942
"367",0.130979591836735,7.54285714285714,1.0668558156942
"368",0.139040816326531,7.54285714285714,1.0668558156942
"369",0.147102040816327,7.54285714285714,1.0668558156942
"370",0.155163265306122,7.54285714285714,1.0668558156942
"371",0.163224489795918,7.54285714285714,1.0668558156942
"372",0.171285714285714,7.54285714285714,1.0668558156942
"373",0.17934693877551,7.54285714285714,1.0668558156942
"374",0.187408163265306,7.54285714285714,1.11569834157628
"375",0.195469387755102,7.54285714285714,1.11569834157628
"376",0.203530612244898,7.54285714285714,1.11569834157628
"377",0.211591836734694,7.54285714285714,1.11569834157628
"378",0.21965306122449,7.54285714285714,1.11569834157628
"379",0.227714285714286,7.54285714285714,1.11569834157628
"380",0.235775510204082,7.54285714285714,1.11569834157628
"381",0.243836734693878,7.54285714285714,1.11569834157628
"382",0.251897959183673,7.54285714285714,1.11569834157628
"383",0.259959183673469,7.54285714285714,1.11569834157628
"384",0.268020408163265,7.54285714285714,1.11569834157628
"385",0.276081632653061,7.54285714285714,1.11569834157628
"386",0.284142857142857,7.54285714285714,1.11569834157628
"387",0.292204081632653,7.54285714285714,1.11569834157628
"388",0.300265306122449,7.54285714285714,1.11569834157628
"389",0.308326530612245,7.54285714285714,1.11569834157628
"390",0.316387755102041,7.54285714285714,1.11569834157628
"391",0.324448979591837,7.54285714285714,1.11569834157628
"392",0.332510204081633,7.54285714285714,1.11569834157628
"393",0.340571428571429,7.54285714285714,1.11569834157628
"394",0.348632653061224,7.54285714285714,1.11569834157628
"395",0.35669387755102,7.54285714285714,1.11569834157628
"396",0.364755102040816,7.54285714285714,1.11569834157628
"397",0.372816326530612,7.54285714285714,1.11569834157628
"398",0.380877551020408,7.54285714285714,1.11569834157628
"399",0.388938775510204,7.54285714285714,1.11569834157628
"400",0.397,7.54285714285714,1.11569834157628
"401",0.002,8.36326530612245,1.40365234478331
"402",0.0100612244897959,8.36326530612245,1.40365234478331
"403",0.0181224489795918,8.36326530612245,1.40365234478331
"404",0.0261836734693878,8.36326530612245,1.27010900726954
"405",0.0342448979591837,8.36326530612245,1.34365279033466
"406",0.0423061224489796,8.36326530612245,1.40663090078326
"407",0.0503673469387755,8.36326530612245,1.40663090078326
"408",0.0584285714285714,8.36326530612245,1.42004184229708
"409",0.0664897959183673,8.36326530612245,1.42004184229708
"410",0.0745510204081633,8.36326530612245,1.42004184229708
"411",0.0826122448979592,8.36326530612245,1.12119958040201
"412",0.0906734693877551,8.36326530612245,1.12119958040201
"413",0.098734693877551,8.36326530612245,1.12119958040201
"414",0.106795918367347,8.36326530612245,1.10787568149621
"415",0.114857142857143,8.36326530612245,1.11633002650648
"416",0.122918367346939,8.36326530612245,1.0668558156942
"417",0.130979591836735,8.36326530612245,1.0668558156942
"418",0.139040816326531,8.36326530612245,1.0668558156942
"419",0.147102040816327,8.36326530612245,1.0668558156942
"420",0.155163265306122,8.36326530612245,1.0668558156942
"421",0.163224489795918,8.36326530612245,1.0668558156942
"422",0.171285714285714,8.36326530612245,1.0668558156942
"423",0.17934693877551,8.36326530612245,1.0668558156942
"424",0.187408163265306,8.36326530612245,1.11569834157628
"425",0.195469387755102,8.36326530612245,1.11569834157628
"426",0.203530612244898,8.36326530612245,1.11569834157628
"427",0.211591836734694,8.36326530612245,1.11569834157628
"428",0.21965306122449,8.36326530612245,1.11569834157628
"429",0.227714285714286,8.36326530612245,1.11569834157628
"430",0.235775510204082,8.36326530612245,1.11569834157628
"431",0.243836734693878,8.36326530612245,1.11569834157628
"432",0.251897959183673,8.36326530612245,1.11569834157628
"433",0.259959183673469,8.36326530612245,1.11569834157628
"434",0.268020408163265,8.36326530612245,1.11569834157628
"435",0.276081632653061,8.36326530612245,1.11569834157628
"436",0.284142857142857,8.36326530612245,1.11569834157628
"437",0.292204081632653,8.36326530612245,1.11569834157628
"438",0.300265306122449,8.36326530612245,1.11569834157628
"439",0.308326530612245,8.36326530612245,1.11569834157628
"440",0.316387755102041,8.36326530612245,1.11569834157628
"441",0.324448979591837,8.36326530612245,1.11569834157628
"442",0.332510204081633,8.36326530612245,1.11569834157628
"443",0.340571428571429,8.36326530612245,1.11569834157628
"444",0.348632653061224,8.36326530612245,1.11569834157628
"445",0.35669387755102,8.36326530612245,1.11569834157628
"446",0.364755102040816,8.36326530612245,1.11569834157628
"447",0.372816326530612,8.36326530612245,1.11569834157628
"448",0.380877551020408,8.36326530612245,1.11569834157628
"449",0.388938775510204,8.36326530612245,1.11569834157628
"450",0.397,8.36326530612245,1.11569834157628
"451",0.002,9.18367346938776,1.40378429043034
"452",0.0100612244897959,9.18367346938776,1.40378429043034
"453",0.0181224489795918,9.18367346938776,1.40378429043034
"454",0.0261836734693878,9.18367346938776,1.27024095291657
"455",0.0342448979591837,9.18367346938776,1.34378473598169
"456",0.0423061224489796,9.18367346938776,1.40676284643028
"457",0.0503673469387755,9.18367346938776,1.40676284643028
"458",0.0584285714285714,9.18367346938776,1.42017378794411
"459",0.0664897959183673,9.18367346938776,1.42017378794411
"460",0.0745510204081633,9.18367346938776,1.42017378794411
"461",0.0826122448979592,9.18367346938776,1.12133152604904
"462",0.0906734693877551,9.18367346938776,1.12133152604904
"463",0.098734693877551,9.18367346938776,1.12133152604904
"464",0.106795918367347,9.18367346938776,1.10800762714323
"465",0.114857142857143,9.18367346938776,1.11646197215351
"466",0.122918367346939,9.18367346938776,1.06698776134123
"467",0.130979591836735,9.18367346938776,1.06698776134123
"468",0.139040816326531,9.18367346938776,1.06698776134123
"469",0.147102040816327,9.18367346938776,1.06698776134123
"470",0.155163265306122,9.18367346938776,1.06698776134123
"471",0.163224489795918,9.18367346938776,1.06698776134123
"472",0.171285714285714,9.18367346938776,1.06698776134123
"473",0.17934693877551,9.18367346938776,1.06698776134123
"474",0.187408163265306,9.18367346938776,1.11583028722331
"475",0.195469387755102,9.18367346938776,1.11583028722331
"476",0.203530612244898,9.18367346938776,1.11583028722331
"477",0.211591836734694,9.18367346938776,1.11583028722331
"478",0.21965306122449,9.18367346938776,1.11583028722331
"479",0.227714285714286,9.18367346938776,1.11583028722331
"480",0.235775510204082,9.18367346938776,1.11583028722331
"481",0.243836734693878,9.18367346938776,1.11583028722331
"482",0.251897959183673,9.18367346938776,1.11583028722331
"483",0.259959183673469,9.18367346938776,1.11583028722331
"484",0.268020408163265,9.18367346938776,1.11583028722331
"485",0.276081632653061,9.18367346938776,1.11583028722331
"486",0.284142857142857,9.18367346938776,1.11583028722331
"487",0.292204081632653,9.18367346938776,1.11583028722331
"488",0.300265306122449,9.18367346938776,1.11583028722331
"489",0.308326530612245,9.18367346938776,1.11583028722331
"490",0.316387755102041,9.18367346938776,1.11583028722331
"491",0.324448979591837,9.18367346938776,1.11583028722331
"492",0.332510204081633,9.18367346938776,1.11583028722331
"493",0.340571428571429,9.18367346938776,1.11583028722331
"494",0.348632653061224,9.18367346938776,1.11583028722331
"495",0.35669387755102,9.18367346938776,1.11583028722331
"496",0.364755102040816,9.18367346938776,1.11583028722331
"497",0.372816326530612,9.18367346938776,1.11583028722331
"498",0.380877551020408,9.18367346938776,1.11583028722331
"499",0.388938775510204,9.18367346938776,1.11583028722331
"500",0.397,9.18367346938776,1.11583028722331
"501",0.002,10.0040816326531,1.39463171931918
"502",0.0100612244897959,10.0040816326531,1.39463171931918
"503",0.0181224489795918,10.0040816326531,1.39463171931918
"504",0.0261836734693878,10.0040816326531,1.26108838180541
"505",0.0342448979591837,10.0040816326531,1.33463216487053
"506",0.0423061224489796,10.0040816326531,1.39761027531912
"507",0.0503673469387755,10.0040816326531,1.39761027531912
"508",0.0584285714285714,10.0040816326531,1.41102121683295
"509",0.0664897959183673,10.0040816326531,1.41102121683295
"510",0.0745510204081633,10.0040816326531,1.41102121683295
"511",0.0826122448979592,10.0040816326531,1.11217895493788
"512",0.0906734693877551,10.0040816326531,1.11217895493788
"513",0.098734693877551,10.0040816326531,1.11217895493788
"514",0.106795918367347,10.0040816326531,1.09885505603207
"515",0.114857142857143,10.0040816326531,1.10730940104235
"516",0.122918367346939,10.0040816326531,1.05783519023007
"517",0.130979591836735,10.0040816326531,1.05783519023007
"518",0.139040816326531,10.0040816326531,1.05783519023007
"519",0.147102040816327,10.0040816326531,1.05783519023007
"520",0.155163265306122,10.0040816326531,1.05783519023007
"521",0.163224489795918,10.0040816326531,1.05783519023007
"522",0.171285714285714,10.0040816326531,1.05783519023007
"523",0.17934693877551,10.0040816326531,1.05783519023007
