"","TDP_P","Ordinal_date","Predicted"
"1",0.31,152,1.16596310181713
"2",0.564897959183673,152,1.16596310181713
"3",0.819795918367347,152,1.16596310181713
"4",1.07469387755102,152,1.16596310181713
"5",1.32959183673469,152,1.11953266125876
"6",1.58448979591837,152,1.01061051044551
"7",1.83938775510204,152,0.958251754098268
"8",2.09428571428571,152,0.958251754098268
"9",2.34918367346939,152,1.09288341636779
"10",2.60408163265306,152,1.11004189228367
"11",2.85897959183673,152,1.11004189228367
"12",3.11387755102041,152,1.11004189228367
"13",3.36877551020408,152,1.13401804926002
"14",3.62367346938776,152,1.14969438702121
"15",3.87857142857143,152,1.12433959150095
"16",4.1334693877551,152,1.12433959150095
"17",4.38836734693878,152,1.19267134453202
"18",4.64326530612245,152,1.19267134453202
"19",4.89816326530612,152,1.20342498021164
"20",5.1530612244898,152,1.22795647670502
"21",5.40795918367347,152,1.23046023698129
"22",5.66285714285714,152,1.21802391952257
"23",5.91775510204082,152,1.21802391952257
"24",6.17265306122449,152,1.23223615158629
"25",6.42755102040816,152,1.23223615158629
"26",6.68244897959184,152,1.23223615158629
"27",6.93734693877551,152,1.27764498026642
"28",7.19224489795918,152,1.29648589801939
"29",7.44714285714286,152,1.33747542781936
"30",7.70204081632653,152,1.33747542781936
"31",7.9569387755102,152,1.33747542781936
"32",8.21183673469388,152,1.33747542781936
"33",8.46673469387755,152,1.33747542781936
"34",8.72163265306122,152,1.33747542781936
"35",8.9765306122449,152,1.33747542781936
"36",9.23142857142857,152,1.33747542781936
"37",9.48632653061225,152,1.33747542781936
"38",9.74122448979592,152,1.33747542781936
"39",9.99612244897959,152,1.33747542781936
"40",10.2510204081633,152,1.33747542781936
"41",10.5059183673469,152,1.33747542781936
"42",10.7608163265306,152,1.33747542781936
"43",11.0157142857143,152,1.33747542781936
"44",11.270612244898,152,1.33747542781936
"45",11.5255102040816,152,1.33747542781936
"46",11.7804081632653,152,1.33747542781936
"47",12.035306122449,152,1.33747542781936
"48",12.2902040816327,152,1.33747542781936
"49",12.5451020408163,152,1.33747542781936
"50",12.8,152,1.33747542781936
"51",0.31,154.326530612245,1.16596310181713
"52",0.564897959183673,154.326530612245,1.16596310181713
"53",0.819795918367347,154.326530612245,1.16596310181713
"54",1.07469387755102,154.326530612245,1.16596310181713
"55",1.32959183673469,154.326530612245,1.11953266125876
"56",1.58448979591837,154.326530612245,1.01061051044551
"57",1.83938775510204,154.326530612245,0.958251754098268
"58",2.09428571428571,154.326530612245,0.958251754098268
"59",2.34918367346939,154.326530612245,1.09288341636779
"60",2.60408163265306,154.326530612245,1.11004189228367
"61",2.85897959183673,154.326530612245,1.11004189228367
"62",3.11387755102041,154.326530612245,1.11004189228367
"63",3.36877551020408,154.326530612245,1.13401804926002
"64",3.62367346938776,154.326530612245,1.14969438702121
"65",3.87857142857143,154.326530612245,1.12433959150095
"66",4.1334693877551,154.326530612245,1.12433959150095
