"","tmean_day","tmean_month","Predicted"
"1",5.619,2.403333,0.476656168343295
"2",5.83942857142857,2.403333,0.476656168343295
"3",6.05985714285714,2.403333,0.476656168343295
"4",6.28028571428571,2.403333,0.476656168343295
"5",6.50071428571429,2.403333,0.476656168343295
"6",6.72114285714286,2.403333,0.476656168343295
"7",6.94157142857143,2.403333,0.476656168343295
"8",7.162,2.403333,0.476656168343295
"9",7.38242857142857,2.403333,0.476656168343295
"10",7.60285714285714,2.403333,0.476656168343295
"11",7.82328571428571,2.403333,0.476656168343295
"12",8.04371428571429,2.403333,0.476656168343295
"13",8.26414285714286,2.403333,0.476656168343295
"14",8.48457142857143,2.403333,0.476656168343295
"15",8.705,2.403333,0.283359305272337
"16",8.92542857142857,2.403333,0.283359305272337
"17",9.14585714285714,2.403333,0.297972636011776
"18",9.36628571428571,2.403333,0.325898063957475
"19",9.58671428571429,2.403333,0.377997173600863
"20",9.80714285714286,2.403333,0.377997173600863
"21",10.0275714285714,2.403333,0.377997173600863
"22",10.248,2.403333,0.377997173600863
"23",10.4684285714286,2.403333,0.127803127561275
"24",10.6888571428571,2.403333,0.0287852723896809
"25",10.9092857142857,2.403333,0.0112746729654612
"26",11.1297142857143,2.403333,0.0826417337834318
"27",11.3501428571429,2.403333,0.300070878683662
"28",11.5705714285714,2.403333,0.332372971568883
"29",11.791,2.403333,0.457272370273926
"30",12.0114285714286,2.403333,0.421207623087041
"31",12.2318571428571,2.403333,0.559235605518448
"32",12.4522857142857,2.403333,0.4972547138348
"33",12.6727142857143,2.403333,0.666964475576262
"34",12.8931428571429,2.403333,0.726744354452013
"35",13.1135714285714,2.403333,0.726744354452013
"36",13.334,2.403333,0.463004338891348
"37",13.5544285714286,2.403333,0.0943213415725994
"38",13.7748571428571,2.403333,0.0943213415725994
"39",13.9952857142857,2.403333,0.0943213415725994
"40",14.2157142857143,2.403333,0.139312420076114
"41",14.4361428571429,2.403333,0.139312420076114
"42",14.6565714285714,2.403333,0.139312420076114
"43",14.877,2.403333,0.139312420076114
"44",15.0974285714286,2.403333,0.139312420076114
"45",15.3178571428571,2.403333,0.139312420076114
"46",15.5382857142857,2.403333,0.139312420076114
"47",15.7587142857143,2.403333,0.139312420076114
"48",15.9791428571429,2.403333,0.139312420076114
"49",16.1995714285714,2.403333,0.139312420076114
"50",16.42,2.403333,0.139312420076114
"51",5.619,2.64973506122449,0.476656168343295
"52",5.83942857142857,2.64973506122449,0.476656168343295
"53",6.05985714285714,2.64973506122449,0.476656168343295
"54",6.28028571428571,2.64973506122449,0.476656168343295
"55",6.50071428571429,2.64973506122449,0.476656168343295
"56",6.72114285714286,2.64973506122449,0.476656168343295
"57",6.94157142857143,2.64973506122449,0.476656168343295
"58",7.162,2.64973506122449,0.476656168343295
"59",7.38242857142857,2.64973506122449,0.476656168343295
"60",7.60285714285714,2.64973506122449,0.476656168343295
"61",7.82328571428571,2.64973506122449,0.476656168343295
"62",8.04371428571429,2.64973506122449,0.476656168343295
"63",8.26414285714286,2.64973506122449,0.476656168343295
"64",8.48457142857143,2.64973506122449,0.476656168343295
"65",8.705,2.64973506122449,0.283359305272337
"66",8.92542857142857,2.64973506122449,0.283359305272337
"67",9.14585714285714,2.64973506122449,0.297972636011776
"68",9.36628571428571,2.64973506122449,0.325898063957475
"69",9.58671428571429,2.64973506122449,0.377997173600863
"70",9.80714285714286,2.64973506122449,0.377997173600863
"71",10.0275714285714,2.64973506122449,0.377997173600863
"72",10.248,2.64973506122449,0.377997173600863
"73",10.4684285714286,2.64973506122449,0.127803127561275
"74",10.6888571428571,2.64973506122449,0.0287852723896809
"75",10.9092857142857,2.64973506122449,0.0112746729654612
"76",11.1297142857143,2.64973506122449,0.0826417337834318
"77",11.3501428571429,2.64973506122449,0.300070878683662
"78",11.5705714285714,2.64973506122449,0.332372971568883
"79",11.791,2.64973506122449,0.457272370273926
"80",12.0114285714286,2.64973506122449,0.421207623087041
"81",12.2318571428571,2.64973506122449,0.559235605518448
"82",12.4522857142857,2.64973506122449,0.4972547138348
"83",12.6727142857143,2.64973506122449,0.666964475576262
"84",12.8931428571429,2.64973506122449,0.726744354452013
"85",13.1135714285714,2.64973506122449,0.726744354452013
"86",13.334,2.64973506122449,0.463004338891348
"87",13.5544285714286,2.64973506122449,0.0943213415725994
"88",13.7748571428571,2.64973506122449,0.0943213415725994
"89",13.9952857142857,2.64973506122449,0.0943213415725994
"90",14.2157142857143,2.64973506122449,0.139312420076114
"91",14.4361428571429,2.64973506122449,0.139312420076114
"92",14.6565714285714,2.64973506122449,0.139312420076114
"93",14.877,2.64973506122449,0.139312420076114
"94",15.0974285714286,2.64973506122449,0.139312420076114
"95",15.3178571428571,2.64973506122449,0.139312420076114
"96",15.5382857142857,2.64973506122449,0.139312420076114
"97",15.7587142857143,2.64973506122449,0.139312420076114
"98",15.9791428571429,2.64973506122449,0.139312420076114
"99",16.1995714285714,2.64973506122449,0.139312420076114
"100",16.42,2.64973506122449,0.139312420076114
"101",5.619,2.89613712244898,0.476656168343295
"102",5.83942857142857,2.89613712244898,0.476656168343295
"103",6.05985714285714,2.89613712244898,0.476656168343295
"104",6.28028571428571,2.89613712244898,0.476656168343295
"105",6.50071428571429,2.89613712244898,0.476656168343295
"106",6.72114285714286,2.89613712244898,0.476656168343295
"107",6.94157142857143,2.89613712244898,0.476656168343295
"108",7.162,2.89613712244898,0.476656168343295
"109",7.38242857142857,2.89613712244898,0.476656168343295
"110",7.60285714285714,2.89613712244898,0.476656168343295
