"","tmean_month","Ordinal_date","Predicted"
"1",2.403333,152,0.508814128215341
"2",2.64973506122449,152,0.508814128215341
"3",2.89613712244898,152,0.508814128215341
"4",3.14253918367347,152,0.508814128215341
"5",3.38894124489796,152,0.508814128215341
"6",3.63534330612245,152,0.508814128215341
"7",3.88174536734694,152,0.508814128215341
"8",4.12814742857143,152,0.508814128215341
"9",4.37454948979592,152,0.508814128215341
"10",4.62095155102041,152,0.508814128215341
"11",4.8673536122449,152,0.508814128215341
"12",5.11375567346939,152,0.508814128215341
"13",5.36015773469388,152,0.508814128215341
"14",5.60655979591837,152,0.508814128215341
"15",5.85296185714286,152,0.508814128215341
"16",6.09936391836735,152,0.508814128215341
"17",6.34576597959184,152,0.508814128215341
"18",6.59216804081633,152,0.508814128215341
"19",6.83857010204082,152,0.508814128215341
"20",7.08497216326531,152,0.508814128215341
"21",7.3313742244898,152,0.508814128215341
"22",7.57777628571429,152,0.508814128215341
"23",7.82417834693878,152,0.508814128215341
"24",8.07058040816327,152,0.508814128215341
"25",8.31698246938775,152,0.508814128215341
"26",8.56338453061224,152,0.508814128215341
"27",8.80978659183673,152,0.508814128215341
"28",9.05618865306122,152,0.508814128215341
"29",9.30259071428571,152,0.886689784229149
"30",9.5489927755102,152,0.916207568894761
"31",9.79539483673469,152,0.833356647858999
"32",10.0417968979592,152,0.425214291446133
"33",10.2881989591837,152,0.304793286094539
"34",10.5346010204082,152,0.426712178226285
"35",10.7810030816327,152,0.29829242188801
"36",11.0274051428571,152,0.571396468931224
"37",11.2738072040816,152,0.564224664670041
"38",11.5202092653061,152,0.741015417908594
"39",11.7666113265306,152,0.602869905568076
"40",12.0130133877551,152,0.704128888787266
"41",12.2594154489796,152,0.704128888787266
"42",12.5058175102041,152,0.709219589775717
"43",12.7522195714286,152,0.798009862093162
"44",12.9986216326531,152,0.770789411951365
"45",13.2450236938776,152,0.770789411951365
"46",13.491425755102,152,0.770789411951365
"47",13.7378278163265,152,0.770789411951365
"48",13.984229877551,152,0.770789411951365
"49",14.2306319387755,152,0.770789411951365
"50",14.477034,152,0.770789411951365
"51",2.403333,154.326530612245,0.508814128215341
"52",2.64973506122449,154.326530612245,0.508814128215341
"53",2.89613712244898,154.326530612245,0.508814128215341
"54",3.14253918367347,154.326530612245,0.508814128215341
"55",3.38894124489796,154.326530612245,0.508814128215341
"56",3.63534330612245,154.326530612245,0.508814128215341
"57",3.88174536734694,154.326530612245,0.508814128215341
"58",4.12814742857143,154.326530612245,0.508814128215341
"59",4.37454948979592,154.326530612245,0.508814128215341
"60",4.62095155102041,154.326530612245,0.508814128215341
"61",4.8673536122449,154.326530612245,0.508814128215341
"62",5.11375567346939,154.326530612245,0.508814128215341
"63",5.36015773469388,154.326530612245,0.508814128215341
"64",5.60655979591837,154.326530612245,0.508814128215341
"65",5.85296185714286,154.326530612245,0.508814128215341
"66",6.09936391836735,154.326530612245,0.508814128215341
"67",6.34576597959184,154.326530612245,0.508814128215341
"68",6.59216804081633,154.326530612245,0.508814128215341
"69",6.83857010204082,154.326530612245,0.508814128215341
"70",7.08497216326531,154.326530612245,0.508814128215341
"71",7.3313742244898,154.326530612245,0.508814128215341
"72",7.57777628571429,154.326530612245,0.508814128215341
"73",7.82417834693878,154.326530612245,0.508814128215341
"74",8.07058040816327,154.326530612245,0.508814128215341
"75",8.31698246938775,154.326530612245,0.508814128215341
"76",8.56338453061224,154.326530612245,0.508814128215341
"77",8.80978659183673,154.326530612245,0.508814128215341
"78",9.05618865306122,154.326530612245,0.508814128215341
"79",9.30259071428571,154.326530612245,0.886689784229149
"80",9.5489927755102,154.326530612245,0.916207568894761
"81",9.79539483673469,154.326530612245,0.833356647858999
"82",10.0417968979592,154.326530612245,0.425214291446133
"83",10.2881989591837,154.326530612245,0.304793286094539
"84",10.5346010204082,154.326530612245,0.426712178226285
"85",10.7810030816327,154.326530612245,0.29829242188801
"86",11.0274051428571,154.326530612245,0.571396468931224
"87",11.2738072040816,154.326530612245,0.564224664670041
"88",11.5202092653061,154.326530612245,0.741015417908594
"89",11.7666113265306,154.326530612245,0.602869905568076
"90",12.0130133877551,154.326530612245,0.704128888787266
"91",12.2594154489796,154.326530612245,0.704128888787266
"92",12.5058175102041,154.326530612245,0.709219589775717
"93",12.7522195714286,154.326530612245,0.798009862093162
"94",12.9986216326531,154.326530612245,0.770789411951365
"95",13.2450236938776,154.326530612245,0.770789411951365
"96",13.491425755102,154.326530612245,0.770789411951365
"97",13.7378278163265,154.326530612245,0.770789411951365
"98",13.984229877551,154.326530612245,0.770789411951365
"99",14.2306319387755,154.326530612245,0.770789411951365
"100",14.477034,154.326530612245,0.770789411951365
"101",2.403333,156.65306122449,0.508814128215341
"102",2.64973506122449,156.65306122449,0.508814128215341
"103",2.89613712244898,156.65306122449,0.508814128215341
"104",3.14253918367347,156.65306122449,0.508814128215341
"105",3.38894124489796,156.65306122449,0.508814128215341
"106",3.63534330612245,156.65306122449,0.508814128215341
"107",3.88174536734694,156.65306122449,0.508814128215341
"108",4.12814742857143,156.65306122449,0.508814128215341
"109",4.37454948979592,156.65306122449,0.508814128215341
"110",4.62095155102041,156.65306122449,0.508814128215341
"111",4.8673536122449,156.65306122449,0.508814128215341
"112",5.11375567346939,156.65306122449,0.508814128215341
"113",5.36015773469388,156.65306122449,0.508814128215341
"114",5.60655979591837,156.65306122449,0.508814128215341
"115",5.85296185714286,156.65306122449,0.508814128215341
"116",6.09936391836735,156.65306122449,0.508814128215341
"117",6.34576597959184,156.65306122449,0.508814128215341
