"","TDN","Max_SWE","Predicted"
"1",0.02,17.6,1.19195259010739
"2",0.0275510204081633,17.6,1.19195259010739
"3",0.0351020408163265,17.6,1.19195259010739
"4",0.0426530612244898,17.6,1.19195259010739
"5",0.0502040816326531,17.6,1.19195259010739
"6",0.0577551020408163,17.6,1.19195259010739
"7",0.0653061224489796,17.6,1.19195259010739
"8",0.0728571428571429,17.6,1.19195259010739
"9",0.0804081632653061,17.6,1.19195259010739
"10",0.0879591836734694,17.6,1.19195259010739
"11",0.0955102040816327,17.6,1.19195259010739
"12",0.103061224489796,17.6,1.19165182224442
"13",0.110612244897959,17.6,1.19165182224442
"14",0.118163265306122,17.6,1.15209725368217
"15",0.125714285714286,17.6,1.05227392424012
"16",0.133265306122449,17.6,0.970756361590123
"17",0.140816326530612,17.6,0.947142838454821
"18",0.148367346938776,17.6,0.977012608759524
"19",0.155918367346939,17.6,1.06692188188593
"20",0.163469387755102,17.6,1.07130854896669
"21",0.171020408163265,17.6,1.08393621253538
"22",0.178571428571429,17.6,1.07200555090528
"23",0.186122448979592,17.6,1.07170112216239
"24",0.193673469387755,17.6,1.07072690075751
"25",0.201224489795918,17.6,1.07120956810886
"26",0.208775510204082,17.6,1.07252054698451
"27",0.216326530612245,17.6,1.08420407819009
"28",0.223877551020408,17.6,1.08379457839588
"29",0.231428571428571,17.6,1.08885400381017
"30",0.238979591836735,17.6,1.08885400381017
"31",0.246530612244898,17.6,1.08885400381017
"32",0.254081632653061,17.6,1.08885400381017
"33",0.261632653061225,17.6,1.08947356954159
"34",0.269183673469388,17.6,1.08947356954159
"35",0.276734693877551,17.6,1.08947356954159
"36",0.284285714285714,17.6,1.08947356954159
"37",0.291836734693878,17.6,1.08947356954159
"38",0.299387755102041,17.6,1.08947356954159
"39",0.306938775510204,17.6,1.08947356954159
"40",0.314489795918367,17.6,1.08947356954159
"41",0.322040816326531,17.6,1.08947356954159
"42",0.329591836734694,17.6,1.08947356954159
"43",0.337142857142857,17.6,1.08947356954159
"44",0.34469387755102,17.6,1.08947356954159
"45",0.352244897959184,17.6,1.08947356954159
"46",0.359795918367347,17.6,1.08947356954159
"47",0.36734693877551,17.6,1.08947356954159
"48",0.374897959183674,17.6,1.08947356954159
"49",0.382448979591837,17.6,1.08947356954159
"50",0.39,17.6,1.08947356954159
"51",0.02,17.8408163265306,1.19195259010739
"52",0.0275510204081633,17.8408163265306,1.19195259010739
"53",0.0351020408163265,17.8408163265306,1.19195259010739
"54",0.0426530612244898,17.8408163265306,1.19195259010739
"55",0.0502040816326531,17.8408163265306,1.19195259010739
"56",0.0577551020408163,17.8408163265306,1.19195259010739
"57",0.0653061224489796,17.8408163265306,1.19195259010739
"58",0.0728571428571429,17.8408163265306,1.19195259010739
"59",0.0804081632653061,17.8408163265306,1.19195259010739
"60",0.0879591836734694,17.8408163265306,1.19195259010739
"61",0.0955102040816327,17.8408163265306,1.19195259010739
"62",0.103061224489796,17.8408163265306,1.19165182224442
"63",0.110612244897959,17.8408163265306,1.19165182224442
"64",0.118163265306122,17.8408163265306,1.15209725368217
"65",0.125714285714286,17.8408163265306,1.05227392424012
"66",0.133265306122449,17.8408163265306,0.970756361590123
"67",0.140816326530612,17.8408163265306,0.947142838454821
"68",0.148367346938776,17.8408163265306,0.977012608759524
"69",0.155918367346939,17.8408163265306,1.06692188188593
"70",0.163469387755102,17.8408163265306,1.07130854896669
"71",0.171020408163265,17.8408163265306,1.08393621253538
"72",0.178571428571429,17.8408163265306,1.07200555090528
"73",0.186122448979592,17.8408163265306,1.07170112216239
"74",0.193673469387755,17.8408163265306,1.07072690075751
"75",0.201224489795918,17.8408163265306,1.07120956810886
"76",0.208775510204082,17.8408163265306,1.07252054698451
"77",0.216326530612245,17.8408163265306,1.08420407819009
"78",0.223877551020408,17.8408163265306,1.08379457839588
"79",0.231428571428571,17.8408163265306,1.08885400381017
"80",0.238979591836735,17.8408163265306,1.08885400381017
"81",0.246530612244898,17.8408163265306,1.08885400381017
"82",0.254081632653061,17.8408163265306,1.08885400381017
"83",0.261632653061225,17.8408163265306,1.08947356954159
"84",0.269183673469388,17.8408163265306,1.08947356954159
"85",0.276734693877551,17.8408163265306,1.08947356954159
"86",0.284285714285714,17.8408163265306,1.08947356954159
"87",0.291836734693878,17.8408163265306,1.08947356954159
"88",0.299387755102041,17.8408163265306,1.08947356954159
"89",0.306938775510204,17.8408163265306,1.08947356954159
"90",0.314489795918367,17.8408163265306,1.08947356954159
"91",0.322040816326531,17.8408163265306,1.08947356954159
"92",0.329591836734694,17.8408163265306,1.08947356954159
"93",0.337142857142857,17.8408163265306,1.08947356954159
"94",0.34469387755102,17.8408163265306,1.08947356954159
"95",0.352244897959184,17.8408163265306,1.08947356954159
"96",0.359795918367347,17.8408163265306,1.08947356954159
"97",0.36734693877551,17.8408163265306,1.08947356954159
"98",0.374897959183674,17.8408163265306,1.08947356954159
"99",0.382448979591837,17.8408163265306,1.08947356954159
"100",0.39,17.8408163265306,1.08947356954159
"101",0.02,18.0816326530612,1.19195259010739
"102",0.0275510204081633,18.0816326530612,1.19195259010739
"103",0.0351020408163265,18.0816326530612,1.19195259010739
"104",0.0426530612244898,18.0816326530612,1.19195259010739
"105",0.0502040816326531,18.0816326530612,1.19195259010739
"106",0.0577551020408163,18.0816326530612,1.19195259010739
"107",0.0653061224489796,18.0816326530612,1.19195259010739
"108",0.0728571428571429,18.0816326530612,1.19195259010739
"109",0.0804081632653061,18.0816326530612,1.19195259010739
"110",0.0879591836734694,18.0816326530612,1.19195259010739
"111",0.0955102040816327,18.0816326530612,1.19195259010739
"112",0.103061224489796,18.0816326530612,1.19165182224442
"113",0.110612244897959,18.0816326530612,1.19165182224442
"114",0.118163265306122,18.0816326530612,1.15209725368217
"115",0.125714285714286,18.0816326530612,1.05227392424012
"116",0.133265306122449,18.0816326530612,0.970756361590123
"117",0.140816326530612,18.0816326530612,0.947142838454821
"118",0.148367346938776,18.0816326530612,0.977012608759524
"119",0.155918367346939,18.0816326530612,1.06692188188593
"120",0.163469387755102,18.0816326530612,1.07130854896669
"121",0.171020408163265,18.0816326530612,1.08393621253538
"122",0.178571428571429,18.0816326530612,1.07200555090528
"123",0.186122448979592,18.0816326530612,1.07170112216239
"124",0.193673469387755,18.0816326530612,1.07072690075751
"125",0.201224489795918,18.0816326530612,1.07120956810886
"126",0.208775510204082,18.0816326530612,1.07252054698451
"127",0.216326530612245,18.0816326530612,1.08420407819009
"128",0.223877551020408,18.0816326530612,1.08379457839588
"129",0.231428571428571,18.0816326530612,1.08885400381017
"130",0.238979591836735,18.0816326530612,1.08885400381017
"131",0.246530612244898,18.0816326530612,1.08885400381017
"132",0.254081632653061,18.0816326530612,1.08885400381017
