"","NO3_N","Max_SWE","Predicted"
"1",0.001,17.6,-0.199620597114944
"2",0.00551020408163265,17.6,-0.199620597114944
"3",0.0100204081632653,17.6,-0.199620597114944
"4",0.014530612244898,17.6,-0.199620597114944
"5",0.0190408163265306,17.6,-0.199620597114944
"6",0.0235510204081633,17.6,-0.199620597114944
"7",0.0280612244897959,17.6,-0.195840917653331
"8",0.0325714285714286,17.6,-0.180256283699586
"9",0.0370816326530612,17.6,0.366353743606494
"10",0.0415918367346939,17.6,0.502705862190747
"11",0.0461020408163265,17.6,0.51051074379059
"12",0.0506122448979592,17.6,0.512616380924467
"13",0.0551224489795918,17.6,0.797166679763255
"14",0.0596326530612245,17.6,0.821235662750815
"15",0.0641428571428571,17.6,0.83375427125464
"16",0.0686530612244898,17.6,0.932647049205076
"17",0.0731632653061225,17.6,0.951238288583333
"18",0.0776734693877551,17.6,0.996989605280099
"19",0.0821836734693878,17.6,1.04460188410777
"20",0.0866938775510204,17.6,1.0689753714458
"21",0.0912040816326531,17.6,1.08321783742363
"22",0.0957142857142857,17.6,1.08359677429081
"23",0.100224489795918,17.6,1.08509811944067
"24",0.104734693877551,17.6,1.08728910979062
"25",0.109244897959184,17.6,1.08300873020793
"26",0.113755102040816,17.6,1.08197444716772
"27",0.118265306122449,17.6,1.08072178957641
"28",0.122775510204082,17.6,1.095139511961
"29",0.127285714285714,17.6,1.0895257745056
"30",0.131795918367347,17.6,1.08266722095794
"31",0.13630612244898,17.6,1.06642022615746
"32",0.140816326530612,17.6,1.07030056997415
"33",0.145326530612245,17.6,1.06049283660386
"34",0.149836734693878,17.6,0.880613572574027
"35",0.15434693877551,17.6,0.518991982488156
"36",0.158857142857143,17.6,0.51877036386377
"37",0.163367346938776,17.6,0.517675498937112
"38",0.167877551020408,17.6,0.517675498937112
"39",0.172387755102041,17.6,0.517675498937112
"40",0.176897959183673,17.6,0.517675498937112
"41",0.181408163265306,17.6,0.517675498937112
"42",0.185918367346939,17.6,0.517675498937112
"43",0.190428571428571,17.6,0.517675498937112
"44",0.194938775510204,17.6,0.517675498937112
"45",0.199448979591837,17.6,0.517675498937112
"46",0.203959183673469,17.6,0.517675498937112
"47",0.208469387755102,17.6,0.517675498937112
"48",0.212979591836735,17.6,0.517675498937112
"49",0.217489795918367,17.6,0.517675498937112
"50",0.222,17.6,0.517675498937112
"51",0.001,17.8408163265306,-0.199620597114944
"52",0.00551020408163265,17.8408163265306,-0.199620597114944
"53",0.0100204081632653,17.8408163265306,-0.199620597114944
"54",0.014530612244898,17.8408163265306,-0.199620597114944
"55",0.0190408163265306,17.8408163265306,-0.199620597114944
"56",0.0235510204081633,17.8408163265306,-0.199620597114944
"57",0.0280612244897959,17.8408163265306,-0.195840917653331
"58",0.0325714285714286,17.8408163265306,-0.180256283699586
"59",0.0370816326530612,17.8408163265306,0.366353743606494
"60",0.0415918367346939,17.8408163265306,0.502705862190747
"61",0.0461020408163265,17.8408163265306,0.51051074379059
"62",0.0506122448979592,17.8408163265306,0.512616380924467
"63",0.0551224489795918,17.8408163265306,0.797166679763255
"64",0.0596326530612245,17.8408163265306,0.821235662750815
"65",0.0641428571428571,17.8408163265306,0.83375427125464
"66",0.0686530612244898,17.8408163265306,0.932647049205076
"67",0.0731632653061225,17.8408163265306,0.951238288583333
"68",0.0776734693877551,17.8408163265306,0.996989605280099
"69",0.0821836734693878,17.8408163265306,1.04460188410777
"70",0.0866938775510204,17.8408163265306,1.0689753714458
"71",0.0912040816326531,17.8408163265306,1.08321783742363
"72",0.0957142857142857,17.8408163265306,1.08359677429081
"73",0.100224489795918,17.8408163265306,1.08509811944067
"74",0.104734693877551,17.8408163265306,1.08728910979062
"75",0.109244897959184,17.8408163265306,1.08300873020793
"76",0.113755102040816,17.8408163265306,1.08197444716772
"77",0.118265306122449,17.8408163265306,1.08072178957641
"78",0.122775510204082,17.8408163265306,1.095139511961
"79",0.127285714285714,17.8408163265306,1.0895257745056
"80",0.131795918367347,17.8408163265306,1.08266722095794
"81",0.13630612244898,17.8408163265306,1.06642022615746
"82",0.140816326530612,17.8408163265306,1.07030056997415
"83",0.145326530612245,17.8408163265306,1.06049283660386
"84",0.149836734693878,17.8408163265306,0.880613572574027
"85",0.15434693877551,17.8408163265306,0.518991982488156
"86",0.158857142857143,17.8408163265306,0.51877036386377
"87",0.163367346938776,17.8408163265306,0.517675498937112
"88",0.167877551020408,17.8408163265306,0.517675498937112
"89",0.172387755102041,17.8408163265306,0.517675498937112
"90",0.176897959183673,17.8408163265306,0.517675498937112
"91",0.181408163265306,17.8408163265306,0.517675498937112
"92",0.185918367346939,17.8408163265306,0.517675498937112
"93",0.190428571428571,17.8408163265306,0.517675498937112
"94",0.194938775510204,17.8408163265306,0.517675498937112
"95",0.199448979591837,17.8408163265306,0.517675498937112
"96",0.203959183673469,17.8408163265306,0.517675498937112
"97",0.208469387755102,17.8408163265306,0.517675498937112
"98",0.212979591836735,17.8408163265306,0.517675498937112
"99",0.217489795918367,17.8408163265306,0.517675498937112
"100",0.222,17.8408163265306,0.517675498937112
"101",0.001,18.0816326530612,-0.199620597114944
"102",0.00551020408163265,18.0816326530612,-0.199620597114944
"103",0.0100204081632653,18.0816326530612,-0.199620597114944
"104",0.014530612244898,18.0816326530612,-0.199620597114944
"105",0.0190408163265306,18.0816326530612,-0.199620597114944
"106",0.0235510204081633,18.0816326530612,-0.199620597114944
"107",0.0280612244897959,18.0816326530612,-0.195840917653331
"108",0.0325714285714286,18.0816326530612,-0.180256283699586
"109",0.0370816326530612,18.0816326530612,0.366353743606494
"110",0.0415918367346939,18.0816326530612,0.502705862190747
"111",0.0461020408163265,18.0816326530612,0.51051074379059
"112",0.0506122448979592,18.0816326530612,0.512616380924467
"113",0.0551224489795918,18.0816326530612,0.797166679763255
"114",0.0596326530612245,18.0816326530612,0.821235662750815
"115",0.0641428571428571,18.0816326530612,0.83375427125464
"116",0.0686530612244898,18.0816326530612,0.932647049205076
"117",0.0731632653061225,18.0816326530612,0.951238288583333
"118",0.0776734693877551,18.0816326530612,0.996989605280099
"119",0.0821836734693878,18.0816326530612,1.04460188410777
"120",0.0866938775510204,18.0816326530612,1.0689753714458
"121",0.0912040816326531,18.0816326530612,1.08321783742363
"122",0.0957142857142857,18.0816326530612,1.08359677429081
"123",0.100224489795918,18.0816326530612,1.08509811944067
"124",0.104734693877551,18.0816326530612,1.08728910979062
"125",0.109244897959184,18.0816326530612,1.08300873020793
"126",0.113755102040816,18.0816326530612,1.08197444716772
"127",0.118265306122449,18.0816326530612,1.08072178957641
"128",0.122775510204082,18.0816326530612,1.095139511961
"129",0.127285714285714,18.0816326530612,1.0895257745056
"130",0.131795918367347,18.0816326530612,1.08266722095794
"131",0.13630612244898,18.0816326530612,1.06642022615746
"132",0.140816326530612,18.0816326530612,1.07030056997415
"133",0.145326530612245,18.0816326530612,1.06049283660386
"134",0.149836734693878,18.0816326530612,0.880613572574027
"135",0.15434693877551,18.0816326530612,0.518991982488156
"136",0.158857142857143,18.0816326530612,0.51877036386377
"137",0.163367346938776,18.0816326530612,0.517675498937112
"138",0.167877551020408,18.0816326530612,0.517675498937112
"139",0.172387755102041,18.0816326530612,0.517675498937112
"140",0.176897959183673,18.0816326530612,0.517675498937112
"141",0.181408163265306,18.0816326530612,0.517675498937112
"142",0.185918367346939,18.0816326530612,0.517675498937112
"143",0.190428571428571,18.0816326530612,0.517675498937112
"144",0.194938775510204,18.0816326530612,0.517675498937112
"145",0.199448979591837,18.0816326530612,0.517675498937112
"146",0.203959183673469,18.0816326530612,0.517675498937112
"147",0.208469387755102,18.0816326530612,0.517675498937112
"148",0.212979591836735,18.0816326530612,0.517675498937112
"149",0.217489795918367,18.0816326530612,0.517675498937112
"150",0.222,18.0816326530612,0.517675498937112
"151",0.001,18.3224489795918,-0.199620597114944
"152",0.00551020408163265,18.3224489795918,-0.199620597114944
"153",0.0100204081632653,18.3224489795918,-0.199620597114944
"154",0.014530612244898,18.3224489795918,-0.199620597114944
"155",0.0190408163265306,18.3224489795918,-0.199620597114944
"156",0.0235510204081633,18.3224489795918,-0.199620597114944
"157",0.0280612244897959,18.3224489795918,-0.195840917653331
"158",0.0325714285714286,18.3224489795918,-0.180256283699586
"159",0.0370816326530612,18.3224489795918,0.366353743606494
