"","DOC","Max_SWE","Predicted"
"126",1.43371428571429,18.0816326530612,1.28573212981692
"127",1.47914285714286,18.0816326530612,1.28573212981692
"128",1.52457142857143,18.0816326530612,1.28573212981692
"129",1.57,18.0816326530612,1.28573212981692
"130",1.61542857142857,18.0816326530612,1.28573212981692
"131",1.66085714285714,18.0816326530612,1.28573212981692
"132",1.70628571428571,18.0816326530612,1.28573212981692
"133",1.75171428571429,18.0816326530612,1.28573212981692
"134",1.79714285714286,18.0816326530612,1.28573212981692
"135",1.84257142857143,18.0816326530612,1.28573212981692
"136",1.888,18.0816326530612,1.28573212981692
"137",1.93342857142857,18.0816326530612,1.28573212981692
"138",1.97885714285714,18.0816326530612,1.28573212981692
"139",2.02428571428571,18.0816326530612,1.28573212981692
"140",2.06971428571429,18.0816326530612,1.28573212981692
"141",2.11514285714286,18.0816326530612,1.28573212981692
"142",2.16057142857143,18.0816326530612,1.28573212981692
"143",2.206,18.0816326530612,1.28573212981692
"144",2.25142857142857,18.0816326530612,1.28573212981692
"145",2.29685714285714,18.0816326530612,1.28573212981692
"146",2.34228571428571,18.0816326530612,1.28573212981692
"147",2.38771428571429,18.0816326530612,1.28573212981692
"148",2.43314285714286,18.0816326530612,1.28573212981692
"149",2.47857142857143,18.0816326530612,1.28573212981692
"150",2.524,18.0816326530612,1.28573212981692
"151",0.298,18.3224489795918,1.30108237153442
"152",0.343428571428571,18.3224489795918,1.30108237153442
"153",0.388857142857143,18.3224489795918,1.30108237153442
"154",0.434285714285714,18.3224489795918,1.30108237153442
"155",0.479714285714286,18.3224489795918,1.30108237153442
"156",0.525142857142857,18.3224489795918,1.3398851575601
"157",0.570571428571429,18.3224489795918,1.16605489665435
"158",0.616,18.3224489795918,1.10527795562652
"159",0.661428571428571,18.3224489795918,1.04629660797162
"160",0.706857142857143,18.3224489795918,1.09941663751886
"161",0.752285714285714,18.3224489795918,1.09002916769604
"162",0.797714285714286,18.3224489795918,1.08393621253538
"163",0.843142857142857,18.3224489795918,1.07313629929282
"164",0.888571428571429,18.3224489795918,1.25295759470047
"165",0.934,18.3224489795918,1.28343876418526
"166",0.979428571428572,18.3224489795918,1.2826548626332
"167",1.02485714285714,18.3224489795918,1.28670421491074
"168",1.07028571428571,18.3224489795918,1.2872699900486
"169",1.11571428571429,18.3224489795918,1.24232640100815
"170",1.16114285714286,18.3224489795918,1.25046233835287
"171",1.20657142857143,18.3224489795918,1.28325193991412
"172",1.252,18.3224489795918,1.28573212981692
"173",1.29742857142857,18.3224489795918,1.28573212981692
"174",1.34285714285714,18.3224489795918,1.28573212981692
"175",1.38828571428571,18.3224489795918,1.28573212981692
"176",1.43371428571429,18.3224489795918,1.28573212981692
"177",1.47914285714286,18.3224489795918,1.28573212981692
"178",1.52457142857143,18.3224489795918,1.28573212981692
"179",1.57,18.3224489795918,1.28573212981692
"180",1.61542857142857,18.3224489795918,1.28573212981692
"181",1.66085714285714,18.3224489795918,1.28573212981692
"182",1.70628571428571,18.3224489795918,1.28573212981692
"183",1.75171428571429,18.3224489795918,1.28573212981692
"184",1.79714285714286,18.3224489795918,1.28573212981692
"185",1.84257142857143,18.3224489795918,1.28573212981692
"186",1.888,18.3224489795918,1.28573212981692
"187",1.93342857142857,18.3224489795918,1.28573212981692
"188",1.97885714285714,18.3224489795918,1.28573212981692
"189",2.02428571428571,18.3224489795918,1.28573212981692
"190",2.06971428571429,18.3224489795918,1.28573212981692
"191",2.11514285714286,18.3224489795918,1.28573212981692
"192",2.16057142857143,18.3224489795918,1.28573212981692
"193",2.206,18.3224489795918,1.28573212981692
"194",2.25142857142857,18.3224489795918,1.28573212981692
"195",2.29685714285714,18.3224489795918,1.28573212981692
"196",2.34228571428571,18.3224489795918,1.28573212981692
"197",2.38771428571429,18.3224489795918,1.28573212981692
"198",2.43314285714286,18.3224489795918,1.28573212981692
"199",2.47857142857143,18.3224489795918,1.28573212981692
"200",2.524,18.3224489795918,1.28573212981692
"201",0.298,18.5632653061224,1.30108237153442
"202",0.343428571428571,18.5632653061224,1.30108237153442
"203",0.388857142857143,18.5632653061224,1.30108237153442
"204",0.434285714285714,18.5632653061224,1.30108237153442
"205",0.479714285714286,18.5632653061224,1.30108237153442
"206",0.525142857142857,18.5632653061224,1.3398851575601
"207",0.570571428571429,18.5632653061224,1.16605489665435
"208",0.616,18.5632653061224,1.10527795562652
"209",0.661428571428571,18.5632653061224,1.04629660797162
"210",0.706857142857143,18.5632653061224,1.09941663751886
"211",0.752285714285714,18.5632653061224,1.09002916769604
"212",0.797714285714286,18.5632653061224,1.08393621253538
"213",0.843142857142857,18.5632653061224,1.07313629929282
"214",0.888571428571429,18.5632653061224,1.25295759470047
"215",0.934,18.5632653061224,1.28343876418526
"216",0.979428571428572,18.5632653061224,1.2826548626332
"217",1.02485714285714,18.5632653061224,1.28670421491074
"218",1.07028571428571,18.5632653061224,1.2872699900486
"219",1.11571428571429,18.5632653061224,1.24232640100815
"220",1.16114285714286,18.5632653061224,1.25046233835287
"221",1.20657142857143,18.5632653061224,1.28325193991412
"222",1.252,18.5632653061224,1.28573212981692
"223",1.29742857142857,18.5632653061224,1.28573212981692
"224",1.34285714285714,18.5632653061224,1.28573212981692
"225",1.38828571428571,18.5632653061224,1.28573212981692
"226",1.43371428571429,18.5632653061224,1.28573212981692
"227",1.47914285714286,18.5632653061224,1.28573212981692
"228",1.52457142857143,18.5632653061224,1.28573212981692
"229",1.57,18.5632653061224,1.28573212981692
"230",1.61542857142857,18.5632653061224,1.28573212981692
"231",1.66085714285714,18.5632653061224,1.28573212981692
"232",1.70628571428571,18.5632653061224,1.28573212981692
"233",1.75171428571429,18.5632653061224,1.28573212981692
"234",1.79714285714286,18.5632653061224,1.28573212981692
"235",1.84257142857143,18.5632653061224,1.28573212981692
"236",1.888,18.5632653061224,1.28573212981692
"237",1.93342857142857,18.5632653061224,1.28573212981692
"238",1.97885714285714,18.5632653061224,1.28573212981692
"239",2.02428571428571,18.5632653061224,1.28573212981692
"240",2.06971428571429,18.5632653061224,1.28573212981692
"241",2.11514285714286,18.5632653061224,1.28573212981692
"242",2.16057142857143,18.5632653061224,1.28573212981692
"243",2.206,18.5632653061224,1.28573212981692
"244",2.25142857142857,18.5632653061224,1.28573212981692
"245",2.29685714285714,18.5632653061224,1.28573212981692
"246",2.34228571428571,18.5632653061224,1.28573212981692
"247",2.38771428571429,18.5632653061224,1.28573212981692
"248",2.43314285714286,18.5632653061224,1.28573212981692
"249",2.47857142857143,18.5632653061224,1.28573212981692
"250",2.524,18.5632653061224,1.28573212981692
"251",0.298,18.8040816326531,1.2922871797724
"252",0.343428571428571,18.8040816326531,1.2922871797724
"253",0.388857142857143,18.8040816326531,1.2922871797724
"254",0.434285714285714,18.8040816326531,1.2922871797724
"255",0.479714285714286,18.8040816326531,1.2922871797724
"256",0.525142857142857,18.8040816326531,1.33108996579809
"257",0.570571428571429,18.8040816326531,1.15725970489233
"258",0.616,18.8040816326531,1.0964827638645
"259",0.661428571428571,18.8040816326531,1.03750141620961
"260",0.706857142857143,18.8040816326531,1.09062144575684
"261",0.752285714285714,18.8040816326531,1.08123397593402
"262",0.797714285714286,18.8040816326531,1.07514102077336
"263",0.843142857142857,18.8040816326531,1.0643411075308
"264",0.888571428571429,18.8040816326531,1.24460848373165
"265",0.934,18.8040816326531,1.27508965321643
"266",0.979428571428572,18.8040816326531,1.27430575166438
"267",1.02485714285714,18.8040816326531,1.27835510394192
"268",1.07028571428571,18.8040816326531,1.27892087907978
"269",1.11571428571429,18.8040816326531,1.23397729003933
"270",1.16114285714286,18.8040816326531,1.24211322738405
"271",1.20657142857143,18.8040816326531,1.2749028289453
"272",1.252,18.8040816326531,1.2773830188481
"273",1.29742857142857,18.8040816326531,1.2773830188481
"274",1.34285714285714,18.8040816326531,1.2773830188481
"275",1.38828571428571,18.8040816326531,1.2773830188481
"276",1.43371428571429,18.8040816326531,1.2773830188481
"277",1.47914285714286,18.8040816326531,1.2773830188481
"278",1.52457142857143,18.8040816326531,1.2773830188481
"279",1.57,18.8040816326531,1.2773830188481
"280",1.61542857142857,18.8040816326531,1.2773830188481
"281",1.66085714285714,18.8040816326531,1.2773830188481
"282",1.70628571428571,18.8040816326531,1.2773830188481
"283",1.75171428571429,18.8040816326531,1.2773830188481
"284",1.79714285714286,18.8040816326531,1.2773830188481
"285",1.84257142857143,18.8040816326531,1.2773830188481
"286",1.888,18.8040816326531,1.2773830188481
"287",1.93342857142857,18.8040816326531,1.2773830188481
"288",1.97885714285714,18.8040816326531,1.2773830188481
"289",2.02428571428571,18.8040816326531,1.2773830188481
"290",2.06971428571429,18.8040816326531,1.2773830188481
"291",2.11514285714286,18.8040816326531,1.2773830188481
"292",2.16057142857143,18.8040816326531,1.2773830188481
"293",2.206,18.8040816326531,1.2773830188481
"294",2.25142857142857,18.8040816326531,1.2773830188481
"295",2.29685714285714,18.8040816326531,1.2773830188481
"296",2.34228571428571,18.8040816326531,1.2773830188481
"297",2.38771428571429,18.8040816326531,1.2773830188481
"298",2.43314285714286,18.8040816326531,1.2773830188481
"299",2.47857142857143,18.8040816326531,1.2773830188481
"300",2.524,18.8040816326531,1.2773830188481
"301",0.298,19.0448979591837,1.2922871797724
"302",0.343428571428571,19.0448979591837,1.2922871797724
"303",0.388857142857143,19.0448979591837,1.2922871797724
"304",0.434285714285714,19.0448979591837,1.2922871797724
"305",0.479714285714286,19.0448979591837,1.2922871797724
"306",0.525142857142857,19.0448979591837,1.33108996579809
"307",0.570571428571429,19.0448979591837,1.15725970489233
"308",0.616,19.0448979591837,1.0964827638645
"309",0.661428571428571,19.0448979591837,1.03750141620961
"310",0.706857142857143,19.0448979591837,1.09062144575684
"311",0.752285714285714,19.0448979591837,1.08123397593402
"312",0.797714285714286,19.0448979591837,1.07514102077336
"313",0.843142857142857,19.0448979591837,1.0643411075308
"314",0.888571428571429,19.0448979591837,1.24460848373165
"315",0.934,19.0448979591837,1.27508965321643
"316",0.979428571428572,19.0448979591837,1.27430575166438
"317",1.02485714285714,19.0448979591837,1.27835510394192
"318",1.07028571428571,19.0448979591837,1.27892087907978
"319",1.11571428571429,19.0448979591837,1.23397729003933
"320",1.16114285714286,19.0448979591837,1.24211322738405
"321",1.20657142857143,19.0448979591837,1.2749028289453
"322",1.252,19.0448979591837,1.2773830188481
"323",1.29742857142857,19.0448979591837,1.2773830188481
"324",1.34285714285714,19.0448979591837,1.2773830188481
"325",1.38828571428571,19.0448979591837,1.2773830188481
"326",1.43371428571429,19.0448979591837,1.2773830188481
"327",1.47914285714286,19.0448979591837,1.2773830188481
"328",1.52457142857143,19.0448979591837,1.2773830188481
"329",1.57,19.0448979591837,1.2773830188481
"330",1.61542857142857,19.0448979591837,1.2773830188481
"331",1.66085714285714,19.0448979591837,1.2773830188481
"332",1.70628571428571,19.0448979591837,1.2773830188481
"333",1.75171428571429,19.0448979591837,1.2773830188481
"334",1.79714285714286,19.0448979591837,1.2773830188481
"335",1.84257142857143,19.0448979591837,1.2773830188481
"336",1.888,19.0448979591837,1.2773830188481
"337",1.93342857142857,19.0448979591837,1.2773830188481
"338",1.97885714285714,19.0448979591837,1.2773830188481
"339",2.02428571428571,19.0448979591837,1.2773830188481
"340",2.06971428571429,19.0448979591837,1.2773830188481
"341",2.11514285714286,19.0448979591837,1.2773830188481
"342",2.16057142857143,19.0448979591837,1.2773830188481
"343",2.206,19.0448979591837,1.2773830188481
"344",2.25142857142857,19.0448979591837,1.2773830188481
"345",2.29685714285714,19.0448979591837,1.2773830188481
"346",2.34228571428571,19.0448979591837,1.2773830188481
"347",2.38771428571429,19.0448979591837,1.2773830188481
"348",2.43314285714286,19.0448979591837,1.2773830188481
"349",2.47857142857143,19.0448979591837,1.2773830188481
"350",2.524,19.0448979591837,1.2773830188481
"351",0.298,19.2857142857143,1.2922871797724
"352",0.343428571428571,19.2857142857143,1.2922871797724
"353",0.388857142857143,19.2857142857143,1.2922871797724
"354",0.434285714285714,19.2857142857143,1.2922871797724
"355",0.479714285714286,19.2857142857143,1.2922871797724
"356",0.525142857142857,19.2857142857143,1.33108996579809
"357",0.570571428571429,19.2857142857143,1.15725970489233
"358",0.616,19.2857142857143,1.0964827638645
"359",0.661428571428571,19.2857142857143,1.03750141620961
"360",0.706857142857143,19.2857142857143,1.09062144575684
"361",0.752285714285714,19.2857142857143,1.08123397593402
"362",0.797714285714286,19.2857142857143,1.07514102077336
"363",0.843142857142857,19.2857142857143,1.0643411075308
"364",0.888571428571429,19.2857142857143,1.24460848373165
"365",0.934,19.2857142857143,1.27508965321643
"366",0.979428571428572,19.2857142857143,1.27430575166438
"367",1.02485714285714,19.2857142857143,1.27835510394192
"368",1.07028571428571,19.2857142857143,1.27892087907978
"369",1.11571428571429,19.2857142857143,1.23397729003933
"370",1.16114285714286,19.2857142857143,1.24211322738405
"371",1.20657142857143,19.2857142857143,1.2749028289453
"372",1.252,19.2857142857143,1.2773830188481
"373",1.29742857142857,19.2857142857143,1.2773830188481
"374",1.34285714285714,19.2857142857143,1.2773830188481
"375",1.38828571428571,19.2857142857143,1.2773830188481
"376",1.43371428571429,19.2857142857143,1.2773830188481
"377",1.47914285714286,19.2857142857143,1.2773830188481
"378",1.52457142857143,19.2857142857143,1.2773830188481
"379",1.57,19.2857142857143,1.2773830188481
"380",1.61542857142857,19.2857142857143,1.2773830188481
"381",1.66085714285714,19.2857142857143,1.2773830188481
"382",1.70628571428571,19.2857142857143,1.2773830188481
"383",1.75171428571429,19.2857142857143,1.2773830188481
"384",1.79714285714286,19.2857142857143,1.2773830188481
"385",1.84257142857143,19.2857142857143,1.2773830188481
"386",1.888,19.2857142857143,1.2773830188481
"387",1.93342857142857,19.2857142857143,1.2773830188481
"388",1.97885714285714,19.2857142857143,1.2773830188481
"389",2.02428571428571,19.2857142857143,1.2773830188481
"390",2.06971428571429,19.2857142857143,1.2773830188481
"391",2.11514285714286,19.2857142857143,1.2773830188481
"392",2.16057142857143,19.2857142857143,1.2773830188481
"393",2.206,19.2857142857143,1.2773830188481
"394",2.25142857142857,19.2857142857143,1.2773830188481
"395",2.29685714285714,19.2857142857143,1.2773830188481
"396",2.34228571428571,19.2857142857143,1.2773830188481
"397",2.38771428571429,19.2857142857143,1.2773830188481
"398",2.43314285714286,19.2857142857143,1.2773830188481
"399",2.47857142857143,19.2857142857143,1.2773830188481
"400",2.524,19.2857142857143,1.2773830188481
"401",0.298,19.5265306122449,1.29522323020797
"402",0.343428571428571,19.5265306122449,1.29522323020797
"403",0.388857142857143,19.5265306122449,1.29522323020797
"404",0.434285714285714,19.5265306122449,1.29522323020797
"405",0.479714285714286,19.5265306122449,1.29522323020797
"406",0.525142857142857,19.5265306122449,1.33402601623365
"407",0.570571428571429,19.5265306122449,1.1601957553279
"408",0.616,19.5265306122449,1.09941881430006
"409",0.661428571428571,19.5265306122449,1.04043746664517
"410",0.706857142857143,19.5265306122449,1.0935574961924
"411",0.752285714285714,19.5265306122449,1.08417002636959
"412",0.797714285714286,19.5265306122449,1.07807707120893
"413",0.843142857142857,19.5265306122449,1.06727715796636
"414",0.888571428571429,19.5265306122449,1.24754453416721
"415",0.934,19.5265306122449,1.278025703652
"416",0.979428571428572,19.5265306122449,1.27724180209994
"417",1.02485714285714,19.5265306122449,1.28129115437748
"418",1.07028571428571,19.5265306122449,1.28185692951534
"419",1.11571428571429,19.5265306122449,1.23691334047489
"420",1.16114285714286,19.5265306122449,1.24504927781961
"421",1.20657142857143,19.5265306122449,1.27783887938086
"422",1.252,19.5265306122449,1.28031906928366
"423",1.29742857142857,19.5265306122449,1.28031906928366
"424",1.34285714285714,19.5265306122449,1.28031906928366
"425",1.38828571428571,19.5265306122449,1.28031906928366
"426",1.43371428571429,19.5265306122449,1.28031906928366
"427",1.47914285714286,19.5265306122449,1.28031906928366
"428",1.52457142857143,19.5265306122449,1.28031906928366
"429",1.57,19.5265306122449,1.28031906928366
"430",1.61542857142857,19.5265306122449,1.28031906928366
"431",1.66085714285714,19.5265306122449,1.28031906928366
"432",1.70628571428571,19.5265306122449,1.28031906928366
"433",1.75171428571429,19.5265306122449,1.28031906928366
"434",1.79714285714286,19.5265306122449,1.28031906928366
"435",1.84257142857143,19.5265306122449,1.28031906928366
"436",1.888,19.5265306122449,1.28031906928366
"437",1.93342857142857,19.5265306122449,1.28031906928366
"438",1.97885714285714,19.5265306122449,1.28031906928366
"439",2.02428571428571,19.5265306122449,1.28031906928366
"440",2.06971428571429,19.5265306122449,1.28031906928366
"441",2.11514285714286,19.5265306122449,1.28031906928366
"442",2.16057142857143,19.5265306122449,1.28031906928366
"443",2.206,19.5265306122449,1.28031906928366
"444",2.25142857142857,19.5265306122449,1.28031906928366
"445",2.29685714285714,19.5265306122449,1.28031906928366
"446",2.34228571428571,19.5265306122449,1.28031906928366
"447",2.38771428571429,19.5265306122449,1.28031906928366
"448",2.43314285714286,19.5265306122449,1.28031906928366
"449",2.47857142857143,19.5265306122449,1.28031906928366
"450",2.524,19.5265306122449,1.28031906928366
"451",0.298,19.7673469387755,1.29522323020797
"452",0.343428571428571,19.7673469387755,1.29522323020797
"453",0.388857142857143,19.7673469387755,1.29522323020797
"454",0.434285714285714,19.7673469387755,1.29522323020797
"455",0.479714285714286,19.7673469387755,1.29522323020797
"456",0.525142857142857,19.7673469387755,1.33402601623365
"457",0.570571428571429,19.7673469387755,1.1601957553279
"458",0.616,19.7673469387755,1.09941881430006
"459",0.661428571428571,19.7673469387755,1.04043746664517
"460",0.706857142857143,19.7673469387755,1.0935574961924
"461",0.752285714285714,19.7673469387755,1.08417002636959
"462",0.797714285714286,19.7673469387755,1.07807707120893
"463",0.843142857142857,19.7673469387755,1.06727715796636
"464",0.888571428571429,19.7673469387755,1.24754453416721
"465",0.934,19.7673469387755,1.278025703652
"466",0.979428571428572,19.7673469387755,1.27724180209994
"467",1.02485714285714,19.7673469387755,1.28129115437748
"468",1.07028571428571,19.7673469387755,1.28185692951534
"469",1.11571428571429,19.7673469387755,1.23691334047489
"470",1.16114285714286,19.7673469387755,1.24504927781961
"471",1.20657142857143,19.7673469387755,1.27783887938086
"472",1.252,19.7673469387755,1.28031906928366
"473",1.29742857142857,19.7673469387755,1.28031906928366
"474",1.34285714285714,19.7673469387755,1.28031906928366
"475",1.38828571428571,19.7673469387755,1.28031906928366
"476",1.43371428571429,19.7673469387755,1.28031906928366
"477",1.47914285714286,19.7673469387755,1.28031906928366
"478",1.52457142857143,19.7673469387755,1.28031906928366
"479",1.57,19.7673469387755,1.28031906928366
"480",1.61542857142857,19.7673469387755,1.28031906928366
"481",1.66085714285714,19.7673469387755,1.28031906928366
"482",1.70628571428571,19.7673469387755,1.28031906928366
"483",1.75171428571429,19.7673469387755,1.28031906928366
"484",1.79714285714286,19.7673469387755,1.28031906928366
"485",1.84257142857143,19.7673469387755,1.28031906928366
"486",1.888,19.7673469387755,1.28031906928366
"487",1.93342857142857,19.7673469387755,1.28031906928366
"488",1.97885714285714,19.7673469387755,1.28031906928366
"489",2.02428571428571,19.7673469387755,1.28031906928366
"490",2.06971428571429,19.7673469387755,1.28031906928366
"491",2.11514285714286,19.7673469387755,1.28031906928366
"492",2.16057142857143,19.7673469387755,1.28031906928366
"493",2.206,19.7673469387755,1.28031906928366
"494",2.25142857142857,19.7673469387755,1.28031906928366
"495",2.29685714285714,19.7673469387755,1.28031906928366
"496",2.34228571428571,19.7673469387755,1.28031906928366
"497",2.38771428571429,19.7673469387755,1.28031906928366
"498",2.43314285714286,19.7673469387755,1.28031906928366
"499",2.47857142857143,19.7673469387755,1.28031906928366
"500",2.524,19.7673469387755,1.28031906928366
"501",0.298,20.0081632653061,1.29522323020797
"502",0.343428571428571,20.0081632653061,1.29522323020797
"503",0.388857142857143,20.0081632653061,1.29522323020797
"504",0.434285714285714,20.0081632653061,1.29522323020797
"505",0.479714285714286,20.0081632653061,1.29522323020797
"506",0.525142857142857,20.0081632653061,1.33402601623365
"507",0.570571428571429,20.0081632653061,1.1601957553279
"508",0.616,20.0081632653061,1.09941881430006
"509",0.661428571428571,20.0081632653061,1.04043746664517
"510",0.706857142857143,20.0081632653061,1.0935574961924
"511",0.752285714285714,20.0081632653061,1.08417002636959
"512",0.797714285714286,20.0081632653061,1.07807707120893
"513",0.843142857142857,20.0081632653061,1.06727715796636
"514",0.888571428571429,20.0081632653061,1.24754453416721
"515",0.934,20.0081632653061,1.278025703652
"516",0.979428571428572,20.0081632653061,1.27724180209994
"517",1.02485714285714,20.0081632653061,1.28129115437748
"518",1.07028571428571,20.0081632653061,1.28185692951534
"519",1.11571428571429,20.0081632653061,1.23691334047489
"520",1.16114285714286,20.0081632653061,1.24504927781961
"521",1.20657142857143,20.0081632653061,1.27783887938086
"522",1.252,20.0081632653061,1.28031906928366
"523",1.29742857142857,20.0081632653061,1.28031906928366
"524",1.34285714285714,20.0081632653061,1.28031906928366
"525",1.38828571428571,20.0081632653061,1.28031906928366
"526",1.43371428571429,20.0081632653061,1.28031906928366
"527",1.47914285714286,20.0081632653061,1.28031906928366
"528",1.52457142857143,20.0081632653061,1.28031906928366
"529",1.57,20.0081632653061,1.28031906928366
"530",1.61542857142857,20.0081632653061,1.28031906928366
"531",1.66085714285714,20.0081632653061,1.28031906928366
"532",1.70628571428571,20.0081632653061,1.28031906928366
"533",1.75171428571429,20.0081632653061,1.28031906928366
"534",1.79714285714286,20.0081632653061,1.28031906928366
"535",1.84257142857143,20.0081632653061,1.28031906928366
"536",1.888,20.0081632653061,1.28031906928366
"537",1.93342857142857,20.0081632653061,1.28031906928366
